shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.0819,0.4038,0.0852,0.6118,0.9,44.1,0.211,0,0,0,clean_catch,0,False
0.0805,0.4042,0.0833,0.6091,0.8,44.2,0.208,0,3,50,clean_catch,0,False
0.0807,0.4045,0.0916,0.6046,3.1,41.9,0.211,0,6,100,clean_catch,0,False
0.0791,0.4046,0.085,0.6088,1.7,43.3,0.21,0,9,150,clean_catch,0,False
0.0797,0.4054,0.0805,0.6148,0.3,44.7,0.21,0,12,200,clean_catch,0,False
0.0802,0.4038,0.0845,0.6078,1.2,43.8,0.208,0,15,250,clean_catch,0,False
0.0793,0.4029,0.08,0.6083,0.3,44.7,0.206,0,18,300,clean_catch,0,False
0.078,0.4037,0.0817,0.6019,1.1,43.9,0.202,0,21,350,clean_catch,0,False
0.5038,0.5134,0.503,0.5957,0.6,44.4,0.083,0,24,400,clean_catch,0,False
0.5024,0.4913,0.5046,0.612,1.1,43.9,0.123,0,27,450,clean_catch,0,True
0.503,0.464,0.504,0.611,0.5,44.5,0.148,0,30,500,clean_catch,0,True
0.5019,0.4444,0.5048,0.5932,1.1,43.9,0.152,0,33,550,clean_catch,0,True
0.4997,0.431,0.5053,0.5811,2.1,42.9,0.156,0,36,600,clean_catch,0,True
0.4984,0.4239,0.5036,0.578,2.0,43.0,0.159,0,39,650,clean_catch,0,True
0.4973,0.4343,0.5035,0.5835,2.4,42.6,0.155,0,42,700,clean_catch,0,True
0.4965,0.4561,0.5024,0.6128,2.2,42.8,0.163,0,45,751,clean_catch,0,True
0.4969,0.4967,0.5049,0.6455,3.1,41.9,0.157,0,48,801,clean_catch,0,True
0.4998,0.5328,0.5066,0.6739,2.8,42.2,0.148,0,51,851,clean_catch,0,True
0.501,0.5518,0.5049,0.6852,1.7,43.3,0.137,0,54,901,clean_catch,0,True
0.501,0.5629,0.5043,0.695,1.5,43.5,0.135,0,57,951,clean_catch,0,True
0.4984,0.5706,0.5042,0.6994,2.6,42.4,0.135,0,60,1001,clean_catch,0,True
0.4986,0.5865,0.5054,0.7157,3.0,42.0,0.136,0,63,1051,clean_catch,0,True
0.4991,0.5995,0.5055,0.7251,3.0,42.0,0.132,0,66,1101,clean_catch,0,True
0.4996,0.6107,0.5056,0.7332,2.8,42.2,0.129,0,69,1151,clean_catch,0,True
0.5003,0.6197,0.507,0.7374,3.3,41.7,0.124,0,72,1201,clean_catch,0,False
0.5005,0.6212,0.5084,0.739,3.8,41.2,0.126,0,75,1251,clean_catch,0,False
0.5008,0.6193,0.5084,0.7389,3.6,41.4,0.127,0,78,1301,clean_catch,0,False
0.5001,0.6162,0.5075,0.7334,3.6,41.4,0.125,0,81,1351,clean_catch,0,False
0.4992,0.608,0.5074,0.7256,4.0,41.0,0.126,0,84,1401,clean_catch,0,False
0.5004,0.5991,0.5063,0.7177,2.8,42.2,0.125,0,87,1451,clean_catch,0,False
0.4999,0.59,0.5057,0.7107,2.8,42.2,0.127,0,90,1502,clean_catch,0,False
0.4992,0.5787,0.5049,0.7005,2.7,42.3,0.127,0,93,1552,clean_catch,0,False
0.4994,0.5707,0.5035,0.6932,1.9,43.1,0.127,0,96,1602,clean_catch,0,False
0.5003,0.5571,0.5044,0.6874,1.8,43.2,0.134,0,99,1652,clean_catch,0,False
0.499,0.5488,0.5034,0.6755,2.0,43.0,0.131,0,102,1702,clean_catch,0,False
0.4985,0.5378,0.5033,0.6672,2.1,42.9,0.134,0,105,1752,clean_catch,0,False
0.4986,0.5278,0.5033,0.6601,2.1,42.9,0.137,0,108,1802,clean_catch,0,False
0.4998,0.5182,0.5034,0.6575,1.5,43.5,0.143,0,111,1852,clean_catch,0,False
0.4978,0.5101,0.5022,0.6445,1.9,43.1,0.139,0,114,1902,clean_catch,0,False
0.4965,0.4967,0.5005,0.6314,1.7,43.3,0.139,0,117,1952,clean_catch,0,False
0.496,0.4798,0.4999,0.6218,1.6,43.4,0.146,0,120,2002,clean_catch,0,False
0.4957,0.4639,0.4994,0.6121,1.4,43.6,0.152,0,123,2052,clean_catch,0,False
0.4937,0.4503,0.4987,0.5994,1.9,43.1,0.154,0,126,2102,clean_catch,0,False
0.4934,0.438,0.4965,0.5907,1.2,43.8,0.156,0,129,2152,clean_catch,0,False
0.4929,0.4289,0.4969,0.5844,1.5,43.5,0.159,0,132,2203,clean_catch,0,False
0.4929,0.4265,0.4957,0.5846,1.0,44.0,0.161,0,135,2253,clean_catch,0,False
0.4918,0.4268,0.4943,0.5895,0.9,44.1,0.165,0,138,2303,clean_catch,0,False
0.4918,0.4243,0.4945,0.588,1.0,44.0,0.166,0,141,2353,clean_catch,0,False
0.4911,0.4281,0.4938,0.5884,1.0,44.0,0.163,0,144,2403,clean_catch,0,False
0.4913,0.4288,0.4937,0.5871,0.9,44.1,0.161,0,147,2453,clean_catch,0,False
0.4901,0.4277,0.4924,0.5885,0.9,44.1,0.163,0,150,2503,clean_catch,0,False
0.4912,0.4265,0.4938,0.5858,1.0,44.0,0.162,0,153,2553,clean_catch,0,False
0.4916,0.4277,0.4938,0.586,0.8,44.2,0.16,0,156,2603,clean_catch,0,False
0.4919,0.4288,0.4939,0.5862,0.8,44.2,0.159,0,159,2653,clean_catch,0,False
0.4921,0.4287,0.4945,0.5859,0.9,44.1,0.16,0,162,2703,clean_catch,0,False
0.4923,0.4281,0.4949,0.5853,1.0,44.0,0.16,0,165,2753,clean_catch,0,False
0.4919,0.4292,0.495,0.5851,1.2,43.8,0.159,0,168,2803,clean_catch,0,False
0.4928,0.4296,0.4947,0.5857,0.8,44.2,0.158,0,171,2853,clean_catch,0,False
0.4918,0.4277,0.4946,0.5853,1.1,43.9,0.161,0,174,2903,clean_catch,0,False
0.4925,0.4289,0.4943,0.5864,0.7,44.3,0.159,0,177,2954,clean_catch,0,False
0.4924,0.4287,0.494,0.5862,0.6,44.4,0.159,0,180,3004,clean_catch,0,False
