shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.125,0.4072,0.1323,0.5898,2.3,42.7,0.19,0,0,0,clean_catch,0,False
0.1228,0.4058,0.1291,0.5905,2.0,43.0,0.191,0,3,50,clean_catch,0,False
0.1223,0.4084,0.1264,0.5916,1.3,43.7,0.187,0,6,100,clean_catch,0,False
0.1213,0.4067,0.1189,0.5946,0.8,44.2,0.19,0,9,150,clean_catch,0,False
0.1219,0.4068,0.1233,0.5957,0.5,44.5,0.19,0,12,200,clean_catch,0,False
0.529,0.5872,0.5309,0.6571,1.6,43.4,0.072,0,15,250,clean_catch,0,False
0.5291,0.589,0.5295,0.6597,0.4,44.6,0.071,0,18,300,clean_catch,0,False
0.5303,0.5838,0.5287,0.6535,1.3,43.7,0.071,0,21,350,clean_catch,0,False
0.5297,0.5836,0.5283,0.6618,1.1,43.9,0.08,0,24,400,clean_catch,0,False
0.5287,0.583,0.5279,0.6581,0.7,44.3,0.076,0,27,450,clean_catch,0,False
0.5292,0.5813,0.5282,0.6581,0.8,44.2,0.078,0,30,500,clean_catch,0,False
0.5288,0.5821,0.5413,0.6575,9.4,35.6,0.088,0,33,550,clean_catch,0,False
0.5277,0.5785,0.5296,0.6596,1.4,43.6,0.083,0,36,600,clean_catch,0,False
0.5288,0.577,0.5308,0.6607,1.4,43.6,0.086,0,39,650,clean_catch,0,False
0.5282,0.5766,0.529,0.6643,0.6,44.4,0.088,0,42,700,clean_catch,0,False
0.5292,0.5787,0.5304,0.6583,0.9,44.1,0.081,0,45,750,clean_catch,0,False
0.5291,0.5753,0.5303,0.6651,0.8,44.2,0.091,0,48,801,clean_catch,0,False
0.5288,0.5772,0.5297,0.6569,0.7,44.3,0.081,0,51,851,clean_catch,0,False
0.5292,0.5801,0.5297,0.6558,0.5,44.5,0.076,0,54,901,clean_catch,0,False
0.5288,0.5799,0.5296,0.6546,0.6,44.4,0.075,0,57,951,clean_catch,0,False
0.5298,0.5808,0.528,0.6541,1.5,43.5,0.075,0,60,1001,clean_catch,0,False
0.5302,0.5837,0.5301,0.6539,0.3,44.7,0.07,0,63,1051,clean_catch,0,False
0.5294,0.5853,0.5283,0.6605,0.9,44.1,0.076,0,66,1101,clean_catch,0,False
0.5315,0.5834,0.5302,0.6611,1.1,43.9,0.079,0,69,1151,clean_catch,0,False
0.5312,0.5864,0.5324,0.6588,1.0,44.0,0.074,0,72,1201,clean_catch,0,False
0.5292,0.5837,0.541,0.6744,7.4,37.6,0.102,0,75,1251,clean_catch,0,False
0.5294,0.5814,0.5304,0.6561,0.8,44.2,0.076,0,78,1301,clean_catch,0,False
0.5313,0.5792,0.53,0.6515,1.0,44.0,0.074,0,81,1351,clean_catch,0,False
0.5316,0.5769,0.5292,0.6489,1.9,43.1,0.074,0,84,1401,clean_catch,0,False
0.5334,0.5733,0.5305,0.6439,2.4,42.6,0.073,0,87,1451,clean_catch,0,False
0.5331,0.5727,0.5303,0.6404,2.4,42.6,0.071,0,90,1501,clean_catch,0,False
0.5341,0.5705,0.5313,0.638,2.3,42.7,0.07,0,93,1552,clean_catch,0,False
0.5335,0.5634,0.5291,0.6328,3.7,41.3,0.074,0,96,1602,clean_catch,0,False
0.5346,0.5576,0.5302,0.6248,3.7,41.3,0.072,0,99,1652,clean_catch,0,False
0.5331,0.5481,0.5281,0.6137,4.3,40.7,0.07,0,102,1702,clean_catch,0,False
0.5346,0.5427,0.5282,0.6092,5.5,39.5,0.073,0,105,1752,clean_catch,0,False
0.5345,0.5305,0.5289,0.6024,4.5,40.5,0.078,0,108,1802,clean_catch,0,False
0.5327,0.5246,0.528,0.5927,4.0,41.0,0.073,0,111,1852,clean_catch,0,False
0.534,0.5102,0.5298,0.5744,3.8,41.2,0.068,0,114,1902,clean_catch,0,False
0.534,0.5002,0.5291,0.571,4.0,41.0,0.076,0,117,1952,clean_catch,0,False
0.5337,0.4827,0.5293,0.5589,3.3,41.7,0.081,0,120,2002,clean_catch,0,False
0.5342,0.4712,0.5312,0.57,1.8,43.2,0.102,0,123,2052,clean_catch,0,False
0.5352,0.4555,0.5322,0.5644,1.6,43.4,0.112,0,126,2102,clean_catch,0,False
0.5338,0.438,0.5283,0.5711,2.4,42.6,0.139,0,129,2152,clean_catch,0,False
0.5323,0.426,0.5283,0.5787,1.5,43.5,0.157,0,132,2202,clean_catch,0,False
0.5298,0.415,0.5285,0.5746,0.5,44.5,0.161,0,135,2252,clean_catch,0,True
0.5282,0.4026,0.5289,0.5617,0.3,44.7,0.16,0,138,2303,clean_catch,0,True
0.524,0.3925,0.5282,0.5513,1.5,43.5,0.163,0,141,2353,clean_catch,0,True
0.5238,0.3843,0.5273,0.5421,1.3,43.7,0.161,0,144,2403,clean_catch,0,True
0.5221,0.3858,0.5258,0.5429,1.4,43.6,0.161,0,147,2453,clean_catch,0,True
0.524,0.4004,0.5249,0.5579,0.4,44.6,0.158,0,150,2503,clean_catch,0,True
0.5227,0.4329,0.5252,0.5976,0.9,44.1,0.167,0,153,2553,clean_catch,0,True
0.5222,0.4719,0.5255,0.6272,1.3,43.7,0.159,0,156,2603,clean_catch,0,True
0.5252,0.5166,0.5271,0.6534,0.8,44.2,0.139,0,159,2653,clean_catch,0,True
0.5256,0.5401,0.5258,0.6703,0.3,44.7,0.13,0,162,2703,clean_catch,0,True
0.526,0.5517,0.5277,0.6831,0.8,44.2,0.133,0,165,2753,clean_catch,0,True
0.5224,0.5582,0.5273,0.6928,2.1,42.9,0.139,0,168,2803,clean_catch,0,True
0.5261,0.5711,0.5285,0.7031,1.1,43.9,0.134,0,171,2853,clean_catch,0,True
0.5242,0.583,0.5307,0.7147,2.9,42.1,0.138,0,174,2903,clean_catch,0,True
0.5245,0.5873,0.5325,0.7174,3.5,41.5,0.138,0,177,2953,clean_catch,0,True
0.5232,0.5885,0.5314,0.7155,3.7,41.3,0.135,0,180,3003,clean_catch,0,True
0.5229,0.5897,0.5314,0.7178,3.8,41.2,0.137,0,183,3054,clean_catch,0,False
0.5225,0.5897,0.5316,0.7168,4.1,40.9,0.136,0,186,3104,clean_catch,0,False
0.5246,0.5821,0.5301,0.7151,2.3,42.7,0.138,0,189,3154,clean_catch,0,False
0.5254,0.5771,0.5305,0.708,2.2,42.8,0.136,0,192,3204,clean_catch,0,False
0.5255,0.573,0.5282,0.7052,1.2,43.8,0.135,0,195,3254,clean_catch,0,False
0.5239,0.564,0.5282,0.7003,1.8,43.2,0.141,0,198,3304,clean_catch,0,False
0.5276,0.5618,0.5291,0.6958,0.7,44.3,0.135,0,201,3354,clean_catch,0,False
0.5264,0.5601,0.5292,0.6922,1.2,43.8,0.135,0,204,3404,clean_catch,0,False
0.5264,0.5628,0.529,0.6964,1.2,43.8,0.136,0,207,3454,clean_catch,0,False
0.527,0.5636,0.5279,0.6995,0.5,44.5,0.137,0,210,3504,clean_catch,0,False
0.5267,0.566,0.5278,0.7013,0.5,44.5,0.136,0,213,3554,clean_catch,0,False
0.5278,0.5713,0.5285,0.7062,0.4,44.6,0.136,0,216,3604,clean_catch,0,False
0.5265,0.5803,0.5292,0.7135,1.2,43.8,0.136,0,219,3654,clean_catch,0,False
0.5246,0.5846,0.5304,0.7185,2.5,42.5,0.14,0,222,3704,clean_catch,0,False
0.5273,0.5915,0.531,0.7214,1.6,43.4,0.134,0,225,3754,clean_catch,0,False
0.5283,0.593,0.5323,0.7229,1.8,43.2,0.134,0,228,3805,clean_catch,0,False
0.5255,0.5932,0.535,0.7224,4.2,40.8,0.139,0,231,3855,clean_catch,0,False
0.53,0.5909,0.5354,0.7159,2.5,42.5,0.13,0,234,3905,clean_catch,0,False
0.5317,0.5861,0.5328,0.7114,0.6,44.4,0.127,0,237,3955,clean_catch,0,False
0.5306,0.581,0.5343,0.7089,1.7,43.3,0.132,0,240,4005,clean_catch,0,False
