frame_id,left_wrist_x,left_wrist_y,left_visibility,right_wrist_x,right_wrist_y,right_visibility,bar_x,bar_y,frame_width,frame_height,video_id,x,y
419,0.44251012802124023,0.49918806552886963,0.5169153809547424,0.4639323055744171,0.7673248052597046,0.7252041697502136,0.4538145409453484,0.6309156116275564,1080,1920,side2,0.00042019864902347075,0.000328601881056019
420,0.4419650435447693,0.49766114354133606,0.5489826798439026,0.46426835656166077,0.7603614926338196,0.7520027160644531,0.452997420515333,0.6325857469013763,1080,1920,side2,0.0004194420560327157,0.00032947174317780013
421,0.44543004035949707,0.5046337246894836,0.5742530226707458,0.467009574174881,0.7637383937835693,0.7764295339584351,0.4539935982653074,0.633054957858154,1080,1920,side2,0.0004203644428382476,0.00032971612388445524
422,0.441532164812088,0.5020776987075806,0.6023643612861633,0.4674137830734253,0.7538637518882751,0.7983281016349792,0.4568030741952718,0.6323232444978901,1080,1920,side2,0.00042296580944006643,0.00032933502317598445
423,0.4450792372226715,0.50582355260849,0.6157888770103455,0.48045268654823303,0.7687634229660034,0.8180373907089233,0.4608771155277892,0.6321621494633816,1080,1920,side2,0.00042673806993313813,0.0003292511195121779
424,0.45565634965896606,0.5090978145599365,0.6368609070777893,0.47680506110191345,0.7425254583358765,0.833877444267273,0.4683735306773871,0.6234455108642583,1080,1920,side2,0.0004336791950716547,0.0003247112035751345
425,0.47973451018333435,0.51411372423172,0.6480700373649597,0.4742261469364166,0.7297264933586121,0.8457845449447632,0.47927808903512537,0.6224987137885325,1080,1920,side2,0.00044377600836585684,0.000324218080098194
426,0.4980374276638031,0.516823410987854,0.6498363614082336,0.48049396276474,0.7018159031867981,0.8487009406089783,0.48590548762253394,0.6238550416060862,1080,1920,side2,0.0004499124885393833,0.0003249245008365032
427,0.5089441537857056,0.5328985452651978,0.662681519985199,0.4760807752609253,0.7542077898979187,0.8636403679847717,0.4895789921283726,0.630746919484366,1080,1920,side2,0.000453313881600345,0.00032851402056477397
428,0.49918869137763977,0.5321698784828186,0.6758944988250732,0.46470147371292114,0.7461841702461243,0.8762629628181458,0.48506851920059785,0.6387584663572771,1080,1920,side2,0.00044913751777833134,0.00033268670122774845
429,0.49344775080680847,0.5316886305809021,0.691794216632843,0.4633490741252899,0.7458117604255676,0.8876349329948425,0.4752302091746107,0.6405012252784916,1080,1920,side2,0.00044002797145797283,0.00033359438816588105
430,0.46828994154930115,0.5285587310791016,0.7156717777252197,0.45907795429229736,0.751995861530304,0.8985371589660645,0.46595789066382853,0.6353017602648059,1080,1920,side2,0.0004314424913553968,0.00033088633347125307
431,0.4652401804924011,0.5352983474731445,0.7285935878753662,0.45229002833366394,0.7237838506698608,0.907774806022644,0.46152901649475137,0.6403880445730123,1080,1920,side2,0.0004273416819395846,0.00033353543988177725
432,0.4657481014728546,0.5361103415489197,0.7434728145599365,0.4522818922996521,0.7619847059249878,0.9166796207427979,0.4581088076035185,0.6486755354063858,1080,1920,side2,0.0004241748218551097,0.0003378518413574926
433,0.4743719696998596,0.5370332598686218,0.745879590511322,0.44713637232780457,0.7908859252929688,0.924619734287262,0.4592698840867909,0.6565826137860622,1080,1920,side2,0.00042524989267295454,0.00034197011134690737
434,0.46885135769844055,0.5364965200424194,0.7431272268295288,0.4401562809944153,0.787866473197937,0.9318362474441528,0.4548392969937555,0.6607861703350436,1080,1920,side2,0.0004211474972164403,0.00034415946371616857
435,0.4690098464488983,0.5360968112945557,0.754277229309082,0.4386923015117645,0.7759297490119934,0.9383638501167297,0.44884675883111536,0.658511728048325,1080,1920,side2,0.00041559885076955126,0.0003429748583585026
436,0.45212382078170776,0.5296468138694763,0.7684097290039062,0.42008134722709656,0.7733181118965149,0.9442072510719299,0.44582542351314036,0.6594173766317827,1080,1920,side2,0.00041280131806772257,0.0003434465503290535
437,0.46937236189842224,0.5454304218292236,0.7745640277862549,0.4159831404685974,0.7756754755973816,0.9486410021781921,0.44080291901315993,0.654529206809544,1080,1920,side2,0.00040815085093811107,0.0003409006285466375
438,0.47400882840156555,0.546758234500885,0.7766461968421936,0.413070946931839,0.7740147709846497,0.9530096054077148,0.43487272801853394,0.649169429427102,1080,1920,side2,0.00040265993335049437,0.0003381090778266156
439,0.45444369316101074,0.5479567646980286,0.7562437653541565,0.3877362310886383,0.7038377523422241,0.9413887858390808,0.4290005777563371,0.6422348717848465,1080,1920,side2,0.0003972227571817936,0.00033449732905460757
440,0.45338791608810425,0.5547102689743042,0.7179495096206665,0.3821653425693512,0.7166294455528259,0.9312286376953125,0.41397644579410586,0.6303172906239833,1080,1920,side2,0.0003833115238834314,0.00032829025553332466
441,0.42718419432640076,0.5538035035133362,0.7164115905761719,0.3818095028400421,0.7044756412506104,0.9302720427513123,0.40152075390021036,0.6241588039057601,1080,1920,side2,0.0003717784758335281,0.00032508271036758336
442,0.4073311984539032,0.5394160151481628,0.7109636068344116,0.368504136800766,0.6973832845687866,0.9034103751182556,0.3969834631397614,0.627179064920971,1080,1920,side2,0.00036757728068496427,0.00032665576297967236
443,0.4187304377555847,0.5394204258918762,0.6950542330741882,0.3747386336326599,0.7190790176391602,0.9017590880393982,0.3937120494388402,0.6259477649416247,1080,1920,side2,0.00036454819392485205,0.0003260144609070962
444,0.41789430379867554,0.537955641746521,0.6955983638763428,0.38220730423927307,0.7277714610099792,0.9081113934516907,0.3975861235743481,0.6297244174139845,1080,1920,side2,0.0003681352996058779,0.00032798146740311695
445,0.4105414152145386,0.5352333188056946,0.6782538890838623,0.3869202136993408,0.7269453406333923,0.9082612991333008,0.40190823376178775,0.6350295983609704,1080,1920,side2,0.0003721372534831368,0.0003307445824796721
446,0.4036169946193695,0.5350273251533508,0.6765357255935669,0.40751227736473083,0.7417438626289368,0.9078119993209839,0.40100406039328834,0.636647427365894,1080,1920,side2,0.00037130005591971143,0.00033158720175306976
447,0.4050644338130951,0.5363389849662781,0.6385688185691833,0.39022791385650635,0.7436040043830872,0.8792276978492737,0.399109360008013,0.6391497836226514,1080,1920,side2,0.00036954570371112316,0.00033289051230346426
448,0.4072043299674988,0.5394100546836853,0.6088276505470276,0.38483789563179016,0.7409529089927673,0.8647929430007935,0.3978625323091237,0.641721550907408,1080,1920,side2,0.000368391233619559,0.00033422997443094166
449,0.4043078124523163,0.5457622408866882,0.604361355304718,0.38656798005104065,0.7403415441513062,0.8664315342903137,0.3952589510452183,0.6418091810884935,1080,1920,side2,0.000365980510227054,0.00033427561515025705
450,0.4065733850002289,0.5457727909088135,0.5761952996253967,0.3875722885131836,0.7399812340736389,0.84195476770401,0.3949227758816314,0.6457295176528755,1080,1920,side2,0.0003656692369274365,0.00033631745711087263
451,0.4013550579547882,0.5506986975669861,0.5521799325942993,0.38463476300239563,0.7341685891151428,0.8130738735198975,0.3943957963160109,0.6421659532047459,1080,1920,side2,0.0003651812928851953,0.00033446143396080515
452,0.4031294882297516,0.5761730670928955,0.5229811668395996,0.3838554918766022,0.7159925699234009,0.7690211534500122,0.39376545236224253,0.6353147696881072,1080,1920,side2,0.0003645976410761505,0.00033089310921255585
487,0.3977818787097931,0.5292934775352478,0.519345223903656,0.3921949863433838,0.7022888660430908,0.5946786403656006,0.39237237047581475,0.6321741441885635,1080,1920,side2,0.0003633077504405692,0.00032925736676487683
488,0.3987908363342285,0.5270678400993347,0.5472082495689392,0.39249053597450256,0.7144078612327576,0.6132272481918335,0.39735584741547025,0.6190502416519896,1080,1920,side2,0.00036792208094025024,0.00032242200086041124
489,0.4000600576400757,0.5287029147148132,0.5706512928009033,0.40047770738601685,0.7063563466072083,0.6081398725509644,0.40705442499546807,0.5912527300062639,1080,1920,side2,0.00037690224536617413,0.0003079441302115958
490,0.41046765446662903,0.5338781476020813,0.5726087093353271,0.43507635593414307,0.5960628390312195,0.5959100127220154,0.41698920939649886,0.579827004954929,1080,1920,side2,0.000386101119811573,0.00030199323174735885
491,0.42771250009536743,0.5446403622627258,0.5589070916175842,0.43164706230163574,0.5486869812011719,0.5764577388763428,0.4262232425666994,0.5715421069236033,1080,1920,side2,0.0003946511505247217,0.0002976781806893767
492,0.4250544309616089,0.5333330631256104,0.5795342922210693,0.4261806309223175,0.6825159788131714,0.5783608555793762,0.43034722904364303,0.5874114292008541,1080,1920,side2,0.0003984696565218917,0.00030594345270877816
493,0.42200008034706116,0.5341600775718689,0.5990786552429199,0.4341203272342682,0.6838308572769165,0.6029752492904663,0.42383274506954954,0.6220610695225857,1080,1920,side2,0.00039243772691624956,0.0003239901403763467
494,0.4119701385498047,0.5283474326133728,0.6279166340827942,0.42914333939552307,0.7713837027549744,0.6414300203323364,0.4181853213480544,0.6353271561009548,1080,1920,side2,0.00038720863087782817,0.0003308995604692473
495,0.4068971872329712,0.5249605774879456,0.6320838332176208,0.4110220968723297,0.7382748126983643,0.6651031970977783,0.41907878787744646,0.6182853324072706,1080,1920,side2,0.0003880359147013393,0.00032202361062878674
496,0.4066891670227051,0.5249181389808655,0.6411259770393372,0.43666449189186096,0.6264113187789917,0.6825937628746033,0.4218832878839405,0.586152824617568,1080,1920,side2,0.0003906326739666116,0.00030528792948831667
497,0.4066663086414337,0.5229684710502625,0.6487807631492615,0.4599817097187042,0.5853396058082581,0.6786709427833557,0.42312753058615216,0.5596680286384769,1080,1920,side2,0.0003917847505427335,0.00029149376491587335
498,0.40569713711738586,0.5210913419723511,0.6223599910736084,0.4426847994327545,0.5430217981338501,0.6775904297828674,0.424731532732646,0.5485521810395382,1080,1920,side2,0.000393269937715413,0.0002857042609580928
499,0.4026614725589752,0.520697295665741,0.6429764628410339,0.42135190963745117,0.6421523690223694,0.6958274245262146,0.42061101467836504,0.5582404292765122,1080,1920,side2,0.0003894546432207084,0.00029075022358151674
500,0.40670955181121826,0.5209453105926514,0.6330646872520447,0.43787267804145813,0.5908285975456238,0.6667795181274414,0.41751221673829253,0.5634673450674335,1080,1920,side2,0.0003865853858687894,0.0002934725755559549
501,0.4087471663951874,0.5201123356819153,0.6346067786216736,0.4271961748600006,0.6295807361602783,0.6533603668212891,0.4181955563170573,0.5690301387082968,1080,1920,side2,0.000387218107700979,0.0002963698639105712
502,0.4086020290851593,0.5171957612037659,0.6379042267799377,0.43203938007354736,0.5930624604225159,0.6425615549087524,0.41930691259247954,0.5653750527472727,1080,1920,side2,0.0003882471412893329,0.00029446617330587124
503,0.40879279375076294,0.5145339369773865,0.6481425762176514,0.42624562978744507,0.6347376704216003,0.6383292078971863,0.41976097013269187,0.5669739601157965,1080,1920,side2,0.0003886675649376777,0.0002952989375603107
504,0.40910041332244873,0.5134585499763489,0.6510042548179626,0.4304612874984741,0.6309994459152222,0.6255695223808289,0.42103767465977476,0.570149136441095,1080,1920,side2,0.00038984969875905073,0.000296952675229737
505,0.4106035828590393,0.5125643014907837,0.6374125480651855,0.4413439929485321,0.6188555955886841,0.5981930494308472,0.4198473024935953,0.581455474808103,1080,1920,side2,0.00038874750230888453,0.0003028413931292203
506,0.40846705436706543,0.5120230317115784,0.6473691463470459,0.42705053091049194,0.6780186295509338,0.609038770198822,0.42106282285281627,0.5848651216143659,1080,1920,side2,0.000389872984122978,0.00030461725084081554
507,0.4110257923603058,0.5128903985023499,0.6532497406005859,0.42490214109420776,0.6624119877815247,0.6051822304725647,0.42205272331124294,0.5780661517665504,1080,1920,side2,0.0003907895586215212,0.000301076120711745
508,0.4125174283981323,0.5134701728820801,0.6615235805511475,0.4435517191886902,0.6160362362861633,0.5938118696212769,0.42365082175958757,0.5660179924397246,1080,1920,side2,0.0003922692794070255,0.0002948010377290232
509,0.4127741754055023,0.511678159236908,0.6319002509117126,0.4412524700164795,0.5531419515609741,0.6011845469474792,0.4268915248768674,0.5449892949490325,1080,1920,side2,0.00039526993044154387,0.00028384859111928775
510,0.4178372323513031,0.5120570063591003,0.6100422143936157,0.4389631748199463,0.5706583857536316,0.586491584777832,0.4285452656802681,0.5353003087497897,1080,1920,side2,0.00039680117192617415,0.0002788022441405155
511,0.41787317395210266,0.5155526399612427,0.5754683613777161,0.43809473514556885,0.5494251251220703,0.5858485698699951,0.42989362918195306,0.535761606125605,1080,1920,side2,0.00039804965664995656,0.00027904250319041925
512,0.42041972279548645,0.5186333060264587,0.5406366586685181,0.44488635659217834,0.5705058574676514,0.573205292224884,0.46644260255353825,0.5485641573156633,1080,1920,side2,0.0004318912986606836,0.00028571049860190797
513,0.42602384090423584,0.5172828435897827,0.5387962460517883,0.44944557547569275,0.5729741454124451,0.5720898509025574,0.41898088006391443,0.5430344030970623,1080,1920,side2,0.0003879452593184393,0.00028283041827971997
514,0.4250442385673523,0.5155010223388672,0.5120728611946106,0.44757163524627686,0.5796003341674805,0.5479475259780884,0.3198958321341449,0.5234993199507401,1080,1920,side2,0.00029619984456865267,0.0002726558958076771
621,0.21220391988754272,0.5454334020614624,0.5370321273803711,-0.04451754316687584,0.4143156409263611,0.742113471031189,0.20110935504947408,0.490849926358178,1080,1920,side2,0.00018621236578655008,0.00025565100331155103
622,0.20381776988506317,0.5455837249755859,0.575128972530365,-0.04582641273736954,0.3736896514892578,0.7005717754364014,0.09513156045050856,0.47300411689849164,1080,1920,side2,8.808477819491533e-05,0.00024635631088463106
