frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,35.3,109.6,67.9,24.2,74.3,499.2,502.1,500.6,1,1,0
4,31.2,111.7,70.0,25.1,80.5,494.7,500.3,497.5,1,1,0
7,34.8,110.8,69.2,26.3,76.0,496.8,500.1,498.5,1,1,0
10,35.7,105.8,63.6,19.5,70.1,497.2,495.8,496.5,1,1,0
13,36.6,106.9,65.6,20.1,70.3,498.7,497.9,498.3,1,1,0
16,40.6,105.9,58.5,15.4,65.3,499.4,497.5,498.4,1,1,0
19,38.8,107.2,60.1,18.0,68.4,499.6,496.1,497.9,1,1,0
22,43.0,104.4,58.5,15.0,61.4,503.4,494.2,498.8,1,1,0
25,36.1,107.0,62.4,17.4,70.9,495.3,496.5,495.9,1,1,0
28,40.1,103.2,59.5,14.0,63.1,498.8,494.9,496.9,1,1,0
31,35.8,104.2,60.6,19.3,68.4,492.7,491.8,492.2,1,1,0
34,33.9,109.6,65.3,23.7,75.7,493.9,499.4,496.6,1,1,0
37,30.6,108.9,70.7,30.3,78.3,495.4,495.0,495.2,1,1,0
40,35.8,105.6,62.3,16.5,69.8,495.6,496.5,496.1,1,1,0
43,174.9,173.2,44.0,31.2,1.7,801.6,792.9,797.2,0,0,0
46,179.9,174.6,38.9,32.2,5.3,792.4,771.3,781.8,0,0,0
49,176.5,179.1,48.7,35.9,2.6,800.4,802.5,801.5,0,0,0
52,172.0,163.7,49.3,24.5,8.3,796.1,800.0,798.0,0,0,0
55,170.2,169.1,48.4,29.4,1.1,795.2,803.7,799.5,0,0,0
58,170.3,174.0,47.6,33.9,3.7,792.5,801.8,797.1,0,0,0
61,167.6,172.3,50.0,32.9,4.7,794.4,800.5,797.5,0,0,0
64,177.3,178.4,35.6,33.0,1.1,801.9,776.1,789.0,0,0,0
67,178.7,175.5,34.4,33.9,3.2,790.3,777.5,783.9,0,0,0
70,179.5,176.5,37.5,33.3,3.0,788.8,772.6,780.7,0,0,0
73,176.9,179.6,45.3,35.9,2.7,786.6,782.3,784.5,0,0,0
76,179.6,175.2,48.5,35.9,4.4,776.6,785.5,781.0,0,0,0
79,173.2,179.5,56.8,39.0,6.3,769.6,776.1,772.9,0,0,0
82,166.3,178.4,61.2,39.6,12.1,760.7,763.7,762.2,0,0,0
85,166.6,171.3,57.9,39.2,4.7,745.9,753.4,749.6,0,0,0
88,168.9,171.5,55.4,36.4,2.6,736.5,747.1,741.8,0,0,0
91,168.9,174.8,50.2,37.1,5.9,714.2,728.4,721.3,0,0,0
94,165.0,162.5,46.0,40.8,2.5,696.4,715.3,705.8,0,0,0
97,176.8,159.0,31.8,35.6,17.8,685.1,703.6,694.4,1,1,0
100,163.4,170.0,32.7,27.4,6.6,660.3,690.0,675.1,0,0,0
103,166.7,171.9,31.2,32.8,5.2,633.2,608.2,620.7,0,0,0
106,166.1,179.3,31.6,29.0,13.2,616.6,619.1,617.9,0,0,0
109,167.6,178.7,35.2,30.8,11.1,598.4,589.7,594.0,0,0,0
112,160.9,164.8,46.5,38.8,3.9,570.4,573.4,571.9,0,0,0
115,156.6,163.7,54.9,43.0,7.1,560.8,560.8,560.8,0,1,0
118,135.5,162.6,42.1,39.3,27.1,553.0,657.6,605.3,1,1,0
121,162.5,144.0,26.0,41.1,18.5,702.0,708.0,705.0,1,1,0
124,30.1,159.0,32.5,30.0,128.9,590.2,706.9,648.5,1,1,0
127,31.5,163.2,40.9,27.9,131.7,587.7,716.6,652.2,1,1,0
130,125.8,132.4,48.5,48.9,6.6,667.8,713.0,690.4,0,1,0
133,109.0,96.0,62.0,73.9,13.0,671.7,719.9,695.8,0,1,0
136,66.8,96.0,46.3,49.3,29.2,666.6,719.6,693.1,1,1,0
139,8.4,28.5,37.8,32.2,20.1,678.4,682.3,680.3,1,1,0
142,72.2,112.3,40.8,31.6,40.1,674.5,724.7,699.6,1,1,0
145,60.0,90.1,34.2,53.1,30.1,674.1,701.2,687.7,1,1,0
148,62.4,97.4,38.0,66.8,35.0,664.7,684.6,674.7,1,1,0
151,68.3,76.9,41.4,55.6,8.6,663.2,675.0,669.1,0,1,0
154,47.6,59.0,34.1,45.6,11.4,651.5,649.3,650.4,0,1,0
157,170.3,82.0,31.0,43.5,88.3,687.1,695.9,691.5,1,1,0
160,83.7,110.6,36.7,45.6,26.9,656.6,714.6,685.6,1,1,0
163,125.5,133.7,52.0,43.7,8.2,653.9,721.1,687.5,0,1,0
166,75.0,156.1,57.4,31.2,81.1,603.1,715.6,659.4,1,1,0
169,165.4,127.7,35.2,46.2,37.7,677.1,709.4,693.2,1,1,0
172,160.7,143.2,29.8,40.8,17.5,699.4,710.5,705.0,1,1,0
175,158.6,148.5,29.2,36.9,10.1,703.9,711.3,707.6,0,1,0
178,162.6,153.1,25.7,38.7,9.5,704.1,714.5,709.3,0,1,0
181,164.2,178.7,24.6,34.3,14.5,702.6,659.4,681.0,0,0,0
184,169.6,149.6,25.6,33.7,20.0,621.7,714.0,667.9,1,1,0
187,62.4,88.0,53.9,71.1,25.6,573.6,511.8,542.7,1,1,0
190,32.3,75.9,21.9,58.8,43.6,521.8,503.8,512.8,1,1,0
193,75.7,87.9,64.2,39.5,12.2,498.2,499.2,498.7,0,1,0
196,97.2,129.2,85.3,70.8,32.0,479.3,490.9,485.1,1,1,0
199,76.5,122.2,65.6,68.1,45.7,464.5,482.2,473.4,1,1,0
202,78.8,93.5,61.9,49.8,14.7,462.8,479.0,470.9,0,1,0
205,47.9,103.1,48.9,57.3,55.2,463.2,481.9,472.5,1,1,0
208,115.0,82.9,80.4,49.9,32.1,462.5,480.0,471.2,1,1,0
211,9.0,171.1,103.6,92.6,162.1,462.2,476.5,469.4,1,1,0
214,58.7,139.8,76.5,86.4,81.1,453.8,473.0,463.4,1,1,0
217,29.4,100.6,92.2,75.6,71.2,472.4,477.0,474.7,1,1,0
220,71.1,87.5,66.1,51.2,16.4,458.4,471.5,464.9,1,1,0
223,47.6,66.2,59.7,43.4,18.6,457.1,469.7,463.4,1,1,0
226,108.0,80.5,95.2,54.3,27.5,455.8,477.4,466.6,1,1,0
229,114.2,123.2,79.0,65.2,9.0,462.5,476.7,469.6,0,1,0
232,101.0,132.7,71.2,66.9,31.7,462.8,479.7,471.2,1,1,0
235,35.8,80.0,61.9,46.5,44.2,470.2,483.6,476.9,1,1,0
238,28.7,69.6,66.0,46.8,40.9,472.1,485.0,478.6,1,1,0
241,38.3,84.8,65.9,48.0,46.5,466.6,482.7,474.6,1,1,0
244,52.3,72.1,65.8,40.3,19.8,467.4,478.4,472.9,1,1,0
247,99.3,86.9,76.1,52.1,12.4,457.8,476.3,467.1,0,1,0
250,51.8,73.9,58.1,44.1,22.1,463.8,482.5,473.1,1,1,0
253,54.0,76.7,66.0,40.8,22.7,459.9,484.7,472.3,1,1,0
256,54.9,87.9,61.7,51.1,33.0,461.2,477.7,469.4,1,1,0
259,54.3,68.2,64.3,45.6,13.9,458.5,477.8,468.1,0,1,0
262,59.1,59.6,67.8,51.0,0.5,458.6,470.9,464.8,0,1,0
265,49.4,79.4,54.8,44.2,30.0,463.7,481.8,472.8,1,1,0
268,113.1,132.4,89.2,64.8,19.3,473.2,492.0,482.6,1,1,0
271,60.1,97.7,63.3,51.7,37.6,510.0,498.8,504.4,1,1,0
274,132.1,87.8,54.5,46.3,44.3,584.1,515.0,549.5,1,1,0
277,56.8,71.3,61.7,42.9,14.5,508.8,506.7,507.8,0,1,0
280,170.9,66.4,22.3,60.3,104.5,684.2,502.8,593.5,1,1,0
283,167.8,54.6,24.8,48.9,113.2,664.2,515.7,590.0,1,1,0
286,172.8,55.1,21.5,48.4,117.7,685.9,517.3,601.6,1,1,0
289,26.6,77.8,56.4,49.5,51.2,517.0,514.5,515.8,1,1,0
292,33.4,79.2,41.7,47.6,45.8,499.8,505.6,502.7,1,1,0
295,157.0,54.4,18.3,43.0,102.6,591.7,504.8,548.2,1,1,0
298,57.4,66.4,46.6,57.0,9.0,442.0,443.4,442.7,0,1,0
301,71.5,76.0,64.5,72.8,4.5,411.0,415.8,413.4,0,1,0
304,96.6,82.7,95.9,95.7,13.9,397.0,395.2,396.1,0,1,0
