frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,52.4,64.2,160.5,152.0,11.8,763.0,865.2,814.1,0,1,0
4,120.9,144.7,179.6,156.9,23.8,803.5,959.6,881.5,1,1,0
7,176.0,176.5,66.8,119.1,0.5,854.1,942.4,898.2,0,0,1
10,177.2,179.7,77.5,112.4,2.5,978.1,937.9,958.0,0,0,0
13,167.9,171.7,131.9,121.1,3.8,815.4,944.4,879.9,0,0,0
16,173.9,153.6,88.5,146.2,20.3,919.9,926.9,923.4,1,1,1
19,165.3,178.5,118.1,133.5,13.2,834.6,945.2,889.9,0,0,0
22,161.4,173.5,99.7,124.8,12.1,836.1,947.0,891.5,0,0,1
25,173.9,165.0,62.4,117.7,8.9,951.1,953.3,952.2,0,0,0
28,179.9,179.0,64.9,149.8,0.9,953.7,846.8,900.2,0,0,0
34,171.7,167.6,70.8,138.9,4.1,949.9,931.7,940.8,0,0,0
49,162.7,161.9,104.1,126.3,0.8,964.3,856.6,910.5,0,0,0
52,168.8,146.1,111.5,131.0,22.7,958.8,939.8,949.3,1,1,0
55,176.0,164.0,55.9,74.8,12.0,928.7,922.2,925.5,0,0,0
58,180.0,167.0,44.6,68.5,13.0,915.5,900.7,908.1,0,0,0
61,178.2,176.9,48.2,54.8,1.3,959.3,941.9,950.6,0,0,0
64,173.4,178.9,46.5,52.5,5.5,956.2,939.0,947.6,0,0,0
67,176.3,178.5,44.7,53.8,2.2,950.0,938.7,944.4,0,0,0
70,176.3,174.9,47.2,53.7,1.4,950.4,938.7,944.5,0,0,0
73,172.0,173.2,47.5,51.6,1.2,944.3,933.4,938.8,0,0,0
76,175.2,171.6,49.8,49.7,3.6,951.0,933.6,942.3,0,0,0
79,174.4,171.0,48.4,46.9,3.4,947.8,932.6,940.2,0,0,0
82,172.6,173.2,44.2,46.7,0.6,947.8,935.3,941.5,0,0,0
85,174.2,171.9,44.5,46.1,2.3,947.8,933.8,940.8,0,0,0
88,176.5,172.6,42.4,43.9,3.9,947.3,928.5,937.9,0,0,0
91,177.4,177.4,42.5,50.0,0.0,944.7,931.1,937.9,0,0,0
94,178.9,175.0,45.6,46.3,3.9,950.2,933.8,942.0,0,0,0
97,175.4,172.6,46.5,49.2,2.8,950.6,932.0,941.3,0,0,0
100,177.0,174.0,46.1,49.3,3.0,952.3,933.3,942.8,0,0,0
103,174.5,172.7,46.6,47.0,1.8,953.3,937.5,945.4,0,0,0
106,176.7,173.4,46.0,49.4,3.3,951.5,940.4,946.0,0,0,0
109,179.8,173.6,46.2,48.4,6.2,954.0,941.7,947.9,0,0,0
112,177.1,176.3,46.3,47.4,0.8,954.8,945.9,950.3,0,0,0
115,179.1,176.7,45.8,47.3,2.4,956.6,944.2,950.4,0,0,0
118,179.9,176.9,45.0,46.4,3.0,960.6,943.7,952.2,0,0,0
121,178.4,179.1,45.4,46.3,0.7,954.9,937.7,946.3,0,0,0
124,173.0,176.0,51.1,48.8,3.0,952.6,939.8,946.2,0,0,0
127,177.8,177.0,47.0,44.4,0.8,945.3,937.2,941.2,0,0,0
130,178.8,174.9,47.4,44.5,3.9,946.8,937.0,941.9,0,0,0
133,179.9,178.4,46.4,44.1,1.5,945.4,937.2,941.3,0,0,0
136,180.0,179.0,46.2,43.0,1.0,945.7,937.1,941.4,0,0,0
139,179.8,177.2,42.5,43.5,2.6,944.5,934.1,939.3,0,0,0
142,179.4,178.3,45.9,45.6,1.1,937.9,934.4,936.1,0,0,0
145,177.9,176.7,41.6,41.8,1.2,942.4,935.4,938.9,0,0,0
148,177.1,177.6,43.7,42.0,0.5,942.9,933.3,938.1,0,0,0
151,175.7,176.3,46.7,44.2,0.6,943.5,930.4,937.0,0,0,0
154,174.4,176.9,46.6,42.8,2.5,942.9,928.9,935.9,0,0,0
157,176.7,174.9,43.1,42.0,1.8,938.1,929.8,934.0,0,0,0
160,177.1,173.6,45.3,42.5,3.5,938.7,931.7,935.2,0,0,0
163,174.5,173.4,44.4,43.2,1.1,940.9,927.5,934.2,0,0,0
166,175.6,173.9,44.5,40.6,1.7,943.2,926.8,935.0,0,0,0
169,176.6,174.4,43.9,43.2,2.2,938.3,927.4,932.8,0,0,0
172,178.4,175.1,42.8,41.5,3.3,936.0,929.2,932.6,0,0,0
175,176.9,175.5,45.1,36.0,1.4,939.2,930.5,934.9,0,0,0
178,174.5,175.6,46.1,36.0,1.1,942.7,930.9,936.8,0,0,0
181,175.9,178.3,43.7,34.7,2.4,940.2,930.4,935.3,0,0,0
184,178.6,179.5,41.8,36.2,0.9,936.7,925.8,931.2,0,0,0
187,175.8,177.0,44.8,35.9,1.2,940.9,926.5,933.7,0,0,0
190,174.8,176.7,45.4,36.3,1.9,940.7,930.3,935.5,0,0,0
193,175.3,176.6,44.0,36.2,1.3,936.4,928.2,932.3,0,0,0
196,173.7,177.1,44.4,36.4,3.4,935.8,929.4,932.6,0,0,0
199,176.4,176.9,42.6,36.4,0.5,934.5,931.2,932.9,0,0,0
202,177.3,177.4,41.6,37.7,0.1,935.1,924.9,930.0,0,0,0
205,177.8,179.4,42.2,37.9,1.6,935.0,923.8,929.4,0,0,0
208,179.0,176.3,41.3,35.9,2.7,935.2,926.8,931.0,0,0,0
211,178.0,174.8,42.5,38.1,3.2,939.1,930.5,934.8,0,0,0
214,178.9,178.6,42.9,35.7,0.3,938.1,930.0,934.0,0,0,0
217,178.3,177.1,43.3,35.1,1.2,939.3,925.7,932.5,0,0,0
220,178.2,175.6,42.9,36.6,2.6,938.0,924.1,931.0,0,0,0
223,177.5,178.1,43.4,34.3,0.6,940.9,928.9,934.9,0,0,0
