frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,135.8,100.7,11.6,6.9,35.1,777.7,804.0,790.9,1,1,1
4,141.5,107.3,9.9,8.8,34.2,770.8,808.8,789.8,1,1,1
7,136.7,103.1,3.9,4.7,33.6,723.2,798.7,761.0,1,1,1
10,137.8,105.3,1.2,1.0,32.5,737.2,792.8,765.0,1,1,1
13,141.6,107.2,1.9,14.9,34.4,731.7,800.3,766.0,1,1,1
16,136.0,100.0,3.8,4.6,36.0,759.8,798.3,779.0,1,1,1
19,152.7,97.6,8.4,0.4,55.1,761.2,795.0,778.1,1,1,1
22,122.0,97.4,6.8,0.8,24.6,762.2,795.9,779.0,1,1,1
25,146.4,97.6,12.8,7.8,48.8,775.1,817.6,796.4,1,1,1
28,136.4,91.4,5.2,11.1,45.0,757.0,821.2,789.1,1,1,1
31,126.0,93.4,19.9,22.6,32.6,803.2,836.9,820.0,1,1,1
34,127.6,125.0,42.0,44.3,2.6,863.1,873.6,868.4,0,1,1
37,143.5,137.7,47.1,63.5,5.8,900.3,921.6,911.0,0,1,1
40,152.9,153.9,42.0,64.6,1.0,889.6,956.3,923.0,0,1,1
43,163.6,155.7,56.0,66.7,7.9,913.7,961.0,937.4,0,1,1
46,167.1,168.4,63.2,77.3,1.3,939.1,980.4,959.8,0,0,1
49,150.2,165.3,61.5,72.3,15.1,949.3,993.8,971.5,1,1,1
52,155.5,166.3,72.6,76.2,10.8,973.4,1004.8,989.1,0,1,1
55,153.4,167.0,69.6,75.3,13.6,965.8,997.9,981.8,0,1,1
58,161.1,167.5,71.1,76.0,6.4,956.0,1000.2,978.1,0,0,1
61,168.2,163.2,74.8,73.2,5.0,970.3,998.4,984.3,0,0,1
64,168.7,161.8,74.2,72.6,6.9,963.0,1000.2,981.6,0,0,1
67,165.4,160.5,75.9,75.0,4.9,979.2,1003.7,991.5,0,0,1
70,165.8,163.3,71.4,73.8,2.5,967.9,1006.1,987.0,0,0,1
73,165.9,165.0,70.4,73.4,0.9,967.2,1004.5,985.9,0,0,1
76,152.4,169.1,63.3,74.3,16.7,959.6,1011.4,985.5,1,1,1
79,172.3,168.8,77.8,76.6,3.5,977.5,1005.3,991.4,0,0,1
82,172.3,167.7,73.0,77.1,4.6,968.2,1019.0,993.6,0,0,1
85,169.2,172.3,72.4,78.9,3.1,971.0,1022.1,996.5,0,0,1
88,174.0,177.0,74.7,79.2,3.0,974.7,1013.0,993.9,0,0,1
91,173.1,175.4,74.4,79.0,2.3,977.8,1008.4,993.1,0,0,1
94,171.7,172.9,75.6,78.2,1.2,979.7,1014.1,996.9,0,0,1
97,166.9,170.0,75.0,80.8,3.1,976.3,1014.2,995.2,0,0,1
100,154.7,171.8,69.4,79.2,17.1,972.8,1014.8,993.8,1,1,1
103,171.1,174.5,76.8,81.7,3.4,978.4,1011.4,994.9,0,0,1
