frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,146.0,172.5,37.0,35.2,26.5,899.8,818.3,859.0,1,1,1
4,162.6,154.6,42.0,18.8,8.0,863.2,741.7,802.5,0,1,1
7,154.8,167.6,39.9,46.5,12.8,903.0,828.7,865.9,0,1,1
10,138.7,164.6,27.8,34.3,25.9,890.1,813.0,851.5,1,1,1
13,155.0,139.2,32.4,28.4,15.8,901.6,814.5,858.0,1,1,1
16,158.7,150.8,36.7,42.2,7.9,909.3,825.5,867.4,0,1,1
19,164.4,148.6,38.8,39.1,15.8,903.9,839.2,871.5,1,1,1
22,167.3,173.6,23.4,22.1,6.3,904.0,822.7,863.4,0,0,1
25,170.7,167.1,18.8,13.8,3.6,901.7,855.0,878.4,0,0,1
28,164.3,161.9,26.2,18.7,2.4,897.8,833.8,865.8,0,0,1
31,165.6,167.6,21.9,19.3,2.0,896.2,835.4,865.8,0,0,1
34,167.5,166.9,20.1,16.0,0.6,893.2,843.3,868.2,0,0,1
37,163.3,166.7,31.2,29.0,3.4,886.1,829.4,857.8,0,0,1
40,165.1,163.7,24.0,19.0,1.4,890.6,822.6,856.6,0,0,1
43,160.9,165.6,15.9,16.2,4.7,890.8,835.5,863.1,0,0,1
46,170.8,176.0,19.7,15.4,5.2,891.4,846.6,869.0,0,0,1
49,177.8,160.9,13.9,3.4,16.9,882.3,818.7,850.5,1,0,1
52,166.8,154.6,18.2,10.6,12.2,868.5,834.9,851.7,0,1,1
55,165.2,166.1,16.2,13.5,0.9,878.7,831.3,855.0,0,0,1
58,171.4,169.6,26.4,23.7,1.8,880.8,815.9,848.3,0,0,1
61,162.6,155.5,25.7,25.0,7.1,881.2,818.3,849.8,0,1,1
64,164.4,146.7,27.1,29.4,17.7,884.6,818.4,851.5,1,1,1
67,171.1,163.4,14.7,9.3,7.7,891.5,844.8,868.1,0,0,1
70,172.4,166.0,17.1,12.0,6.4,882.1,841.3,861.7,0,0,1
73,169.5,164.4,17.3,10.7,5.1,881.3,829.0,855.1,0,0,1
76,168.7,156.6,22.6,22.3,12.1,885.1,820.1,852.6,0,1,1
79,170.0,154.8,12.0,7.9,15.2,879.5,840.9,860.2,1,1,1
82,172.3,161.0,14.8,10.0,11.3,884.9,851.5,868.2,0,0,1
85,170.0,158.3,11.5,8.2,11.7,882.0,842.9,862.5,0,1,1
88,161.9,163.9,10.3,10.0,2.0,870.6,819.0,844.8,0,0,1
91,164.5,163.3,14.6,9.4,1.2,876.4,827.3,851.8,0,0,1
94,166.3,163.6,14.9,11.6,2.7,885.9,842.8,864.3,0,0,1
97,164.9,162.0,14.5,12.9,2.9,881.0,819.4,850.2,0,0,1
100,166.0,152.0,19.8,8.3,14.0,881.9,799.1,840.5,0,1,1
103,161.7,160.4,22.2,21.5,1.3,886.4,811.2,848.8,0,0,1
106,161.5,163.0,26.2,19.5,1.5,883.1,808.8,846.0,0,0,1
