frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,116.1,176.6,14.4,63.0,60.5,550.1,649.0,599.5,1,1,0
4,117.6,177.0,32.8,47.3,59.4,566.6,671.3,619.0,1,1,0
7,114.2,172.7,18.6,64.9,58.5,578.5,687.9,633.2,1,1,0
10,112.5,168.9,13.7,72.6,56.4,591.5,706.8,649.1,1,1,0
13,113.9,164.2,6.1,71.5,50.3,598.0,717.2,657.6,1,1,0
16,111.4,168.5,2.5,78.8,57.1,617.5,721.9,669.7,1,1,0
19,113.4,168.1,12.8,81.5,54.7,638.9,726.6,682.8,1,1,0
22,116.9,168.9,3.0,68.7,52.0,659.4,733.6,696.5,1,1,0
25,128.7,166.7,18.4,74.7,38.0,677.4,730.9,704.1,1,1,0
28,143.9,162.5,6.9,37.5,18.6,707.8,734.5,721.1,1,1,1
31,147.6,159.3,2.4,43.8,11.7,723.0,729.3,726.1,0,1,0
34,156.1,162.6,7.6,44.9,6.5,747.1,736.4,741.8,0,1,0
37,155.3,164.7,15.2,46.5,9.4,749.3,734.3,741.8,0,1,0
40,160.2,161.4,32.0,57.5,1.2,779.9,731.7,755.8,0,0,0
43,160.7,170.0,43.4,66.3,9.3,774.6,730.6,752.6,0,0,0
46,167.2,165.6,52.3,48.4,1.6,729.4,733.6,731.5,0,0,0
49,144.8,163.8,70.4,61.4,19.0,736.2,730.4,733.3,1,1,0
52,143.4,159.1,61.4,58.3,15.7,733.2,730.0,731.6,1,1,0
58,142.8,167.0,3.9,33.3,24.2,782.9,745.4,764.1,1,1,0
61,161.6,165.8,26.7,46.0,4.2,743.1,742.2,742.7,0,0,0
64,161.9,158.6,51.1,41.2,3.3,719.5,733.9,726.7,0,1,1
67,151.8,168.8,38.1,61.9,17.0,787.3,736.2,761.8,1,1,0
70,169.4,171.2,82.7,66.0,1.8,747.1,733.0,740.0,0,0,1
73,161.7,176.6,92.9,97.7,14.9,708.9,723.5,716.2,0,0,0
76,163.0,168.4,46.0,54.3,5.4,728.5,725.9,727.2,0,0,1
79,162.2,170.5,74.5,80.3,8.3,776.7,732.6,754.7,0,0,0
82,161.3,176.7,81.9,96.0,15.4,818.9,739.5,779.2,1,0,0
85,162.5,175.5,78.3,82.6,13.0,783.1,739.8,761.5,0,0,0
88,163.0,176.0,75.5,81.5,13.0,788.6,729.7,759.2,0,0,0
91,168.2,174.4,86.8,84.8,6.2,788.6,736.1,762.4,0,0,0
94,165.2,177.3,83.8,87.7,12.1,780.1,737.7,758.9,0,0,0
97,151.5,169.2,45.1,62.6,17.7,761.4,726.0,743.7,1,1,0
100,154.5,175.9,56.2,71.3,21.4,766.9,726.4,746.6,1,1,0
103,154.2,179.4,61.2,76.9,25.2,767.3,737.5,752.4,1,1,0
106,163.9,170.6,66.6,76.9,6.7,815.3,739.0,777.1,0,0,0
109,157.7,175.5,56.5,78.0,17.8,788.9,736.3,762.6,1,1,0
112,163.2,176.0,60.7,81.5,12.8,817.6,742.0,779.8,0,0,0
115,162.4,178.2,53.7,78.5,15.8,794.3,740.1,767.2,1,0,0
118,165.7,179.6,56.2,74.4,13.9,808.9,735.6,772.2,0,0,0
121,164.2,177.5,58.3,77.6,13.3,808.3,735.1,771.7,0,0,0
124,175.7,168.9,45.7,69.3,6.8,737.6,725.8,731.7,0,0,0
127,158.6,168.3,53.0,66.6,9.7,786.1,729.6,757.9,0,1,0
130,166.4,170.9,50.0,66.9,4.5,777.3,732.0,754.6,0,0,0
133,164.5,176.1,58.3,71.5,11.6,813.4,739.8,776.6,0,0,0
136,158.2,175.2,59.3,77.1,17.0,800.4,734.8,767.6,1,1,0
139,160.0,176.1,56.0,71.5,16.1,755.9,734.6,745.2,1,0,0
142,151.2,167.6,45.5,49.2,16.4,749.3,725.2,737.2,1,1,0
145,157.2,177.7,51.9,46.9,20.5,740.4,704.9,722.6,1,1,1
148,145.1,159.1,42.4,38.7,14.0,741.7,730.0,735.9,0,1,1
151,152.5,166.1,46.2,46.8,13.6,746.3,729.0,737.6,0,1,0
154,173.0,170.2,59.6,37.4,2.8,737.5,694.7,716.1,0,0,1
157,165.3,173.7,63.3,67.2,8.4,775.9,732.2,754.0,0,0,0
160,159.4,168.7,40.3,54.0,9.3,765.9,729.4,747.6,0,1,0
163,168.3,168.7,36.0,49.5,0.4,754.7,732.6,743.7,0,0,0
166,170.5,171.9,49.4,55.5,1.4,772.6,730.5,751.5,0,0,0
169,154.2,175.4,56.9,71.3,21.2,751.5,736.2,743.9,1,1,0
172,161.0,169.7,47.6,60.7,8.7,757.6,724.0,740.8,0,0,0
175,168.8,179.1,57.5,70.6,10.3,764.0,746.4,755.2,0,0,0
178,150.8,174.3,59.7,72.6,23.5,738.9,734.8,736.8,1,1,0
181,167.9,169.8,52.8,69.2,1.9,708.7,735.3,722.0,0,0,0
184,171.2,171.4,61.1,72.5,0.2,773.2,730.4,751.8,0,0,0
187,169.7,172.1,64.2,73.1,2.4,771.7,731.5,751.6,0,0,0
190,164.7,172.8,67.4,76.0,8.1,791.0,734.4,762.7,0,0,0
193,159.9,177.6,66.4,79.3,17.7,789.6,742.0,765.8,1,1,0
196,163.5,172.3,70.7,76.5,8.8,792.7,738.4,765.5,0,0,0
199,166.9,172.5,72.4,77.2,5.6,798.6,739.1,768.9,0,0,0
202,171.8,175.1,69.0,79.7,3.3,789.5,737.8,763.6,0,0,0
205,154.1,176.2,71.0,82.3,22.1,789.2,738.1,763.7,1,1,0
211,175.8,176.1,69.0,65.3,0.3,751.6,719.0,735.3,0,0,0
214,155.1,170.8,39.2,56.5,15.7,772.5,729.6,751.0,1,1,0
217,167.0,173.0,58.0,57.4,6.0,758.0,731.1,744.5,0,0,0
220,159.3,170.6,14.9,49.4,11.3,690.7,736.6,713.7,0,1,0
223,169.2,169.9,56.1,43.4,0.7,733.9,725.0,729.5,0,0,1
226,168.3,169.4,39.0,44.8,1.1,728.7,732.6,730.7,0,0,0
229,154.2,177.9,62.7,53.3,23.7,744.0,697.9,721.0,1,1,1
232,144.4,168.4,49.3,50.0,24.0,739.1,724.5,731.8,1,1,0
235,146.8,144.0,76.2,46.3,2.8,552.5,593.5,573.0,0,1,1
238,168.9,166.4,33.6,52.0,2.5,772.7,723.4,748.0,0,0,0
241,161.9,170.6,52.0,68.2,8.7,818.5,735.5,777.0,0,0,0
244,162.6,171.1,47.5,70.6,8.5,817.6,732.5,775.0,0,0,0
247,180.0,173.6,48.5,72.6,6.4,756.6,730.1,743.4,0,0,0
250,169.0,165.7,13.0,47.7,3.3,692.1,737.2,714.7,0,0,1
253,176.0,170.1,36.8,48.0,5.9,718.5,724.7,721.6,0,0,0
256,160.0,166.5,46.0,44.9,6.5,746.6,730.7,738.7,0,0,1
259,158.1,160.9,25.7,47.6,2.8,766.0,737.4,751.7,0,1,0
262,163.5,154.4,32.2,38.6,9.1,776.3,731.3,753.8,0,1,0
265,159.4,138.6,25.4,31.1,20.8,787.6,725.3,756.5,1,1,1
268,158.1,141.1,27.6,30.1,17.0,785.5,719.5,752.5,1,1,1
271,159.2,133.7,29.1,24.7,25.5,790.6,700.7,745.7,1,1,1
274,160.0,85.6,9.1,31.6,74.4,798.2,596.6,697.4,1,1,1
277,167.2,142.3,6.4,15.4,24.9,771.1,715.6,743.4,1,1,1
280,162.4,131.5,8.1,11.5,30.9,760.6,676.1,718.4,1,1,1
283,164.1,126.8,3.2,15.0,37.3,748.2,663.4,705.8,1,1,1
286,167.7,136.8,5.6,12.6,30.9,795.5,718.4,757.0,1,1,1
289,163.5,145.1,0.8,18.9,18.4,780.0,695.8,737.9,1,1,1
292,167.1,147.3,3.2,18.1,19.8,802.9,705.7,754.3,1,1,1
295,162.9,139.5,7.3,14.8,23.4,786.9,693.5,740.2,1,1,1
298,169.0,141.9,6.8,20.8,27.1,789.3,708.0,748.6,1,1,1
301,167.1,151.4,2.5,18.0,15.7,786.9,692.5,739.7,1,1,1
304,162.8,149.4,7.5,16.5,13.4,777.1,708.6,742.9,0,1,1
307,161.9,148.1,7.7,25.8,13.8,766.8,698.8,732.8,0,1,1
310,163.7,154.6,9.2,28.0,9.1,780.7,699.8,740.2,0,1,0
313,161.4,156.0,1.2,25.2,5.4,772.0,694.2,733.1,0,1,1
316,159.6,156.8,6.6,30.8,2.8,760.4,699.8,730.1,0,1,0
319,161.9,159.9,10.4,34.0,2.0,743.3,693.6,718.5,0,1,0
322,162.8,159.0,10.6,32.1,3.8,738.8,678.3,708.5,0,1,0
331,141.2,152.9,5.3,111.4,11.7,520.8,588.2,554.5,0,1,1
334,155.7,167.1,13.6,41.6,11.4,642.0,611.7,626.9,0,1,0
337,158.4,166.7,3.1,33.0,8.3,615.2,581.8,598.5,0,1,1
340,161.4,171.4,5.2,28.7,10.0,603.6,562.6,583.1,0,0,0
343,166.8,178.2,10.1,21.3,11.4,573.5,542.5,558.0,0,0,0
346,164.1,174.8,13.1,18.3,10.7,550.2,523.5,536.9,0,0,0
349,170.5,179.4,8.4,19.8,8.9,525.7,500.2,513.0,0,0,0
352,167.4,178.7,6.6,26.8,11.3,495.0,475.8,485.4,0,0,0
355,157.2,179.4,10.7,30.6,22.2,468.2,452.8,460.5,1,1,0
358,145.2,172.3,13.5,40.4,27.1,432.5,427.1,429.8,1,1,0
361,100.6,173.9,43.5,44.0,73.3,413.9,420.1,417.0,1,1,0
364,153.9,148.5,35.6,46.7,5.4,414.5,422.4,418.4,0,1,0
367,171.5,133.9,27.1,64.0,37.6,566.6,428.8,497.7,1,1,0
370,175.7,82.5,18.5,52.6,93.2,546.1,456.4,501.2,1,1,0
373,10.0,36.9,2.0,29.3,26.9,506.0,498.1,502.1,1,1,0
376,28.1,33.3,16.4,48.5,5.2,516.0,500.8,508.4,0,1,0
379,94.9,31.2,61.1,45.4,63.7,503.4,522.8,513.1,1,1,0
382,74.4,51.2,57.6,62.4,23.2,519.5,525.4,522.5,1,1,0
385,82.2,15.1,43.9,43.6,67.1,543.6,551.8,547.7,1,1,0
388,91.0,28.9,48.4,35.9,62.1,548.1,557.4,552.8,1,1,0
391,24.6,47.7,28.4,17.3,23.1,610.3,593.5,601.9,1,1,0
394,59.9,28.4,17.5,20.1,31.5,585.8,588.0,586.9,1,1,0
397,52.0,19.8,18.7,39.8,32.2,586.5,590.8,588.6,1,1,0
400,40.5,25.8,20.8,41.5,14.7,573.3,542.5,557.9,0,1,0
403,30.3,23.5,4.9,48.6,6.8,567.9,531.1,549.5,0,1,0
406,75.4,41.3,50.0,57.1,34.1,527.2,520.8,524.0,1,1,0
409,25.1,37.6,38.2,55.6,12.5,526.2,507.6,516.9,0,1,0
412,40.2,24.7,19.4,51.8,15.5,511.0,498.1,504.6,1,1,0
415,63.7,39.8,42.9,56.5,23.9,485.2,483.7,484.4,1,1,0
418,52.6,25.1,31.4,51.1,27.5,482.3,477.3,479.8,1,1,0
421,70.0,13.2,40.2,42.5,56.8,468.0,477.3,472.6,1,1,0
424,61.0,21.8,28.4,31.5,39.2,465.4,484.5,474.9,1,1,0
427,40.6,34.1,17.4,51.6,6.5,453.1,451.8,452.5,0,1,0
430,42.1,47.1,16.0,56.4,5.0,450.5,446.3,448.4,0,1,0
