frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
64,157.0,157.8,17.2,52.7,0.8,1308.0,1455.9,1382.0,0,1,1
67,113.6,157.0,13.7,47.1,43.4,1092.4,1373.3,1232.8,1,1,1
70,157.2,118.8,15.4,46.1,38.4,1299.0,1373.6,1336.3,1,1,1
73,121.7,136.7,2.5,37.2,15.0,1190.8,1411.0,1300.9,0,1,1
76,124.6,147.7,12.6,45.8,23.1,1176.0,1471.4,1323.7,1,1,1
79,173.8,160.8,7.4,42.2,13.0,1345.6,1438.3,1391.9,0,0,1
82,159.2,178.3,26.1,36.7,19.1,1381.6,1482.1,1431.8,1,1,1
85,162.4,178.3,21.4,38.0,15.9,1378.1,1480.2,1429.2,1,0,1
88,170.6,178.9,8.6,35.5,8.3,1374.1,1493.4,1433.8,0,0,1
91,163.8,171.6,15.4,30.3,7.8,1377.8,1453.9,1415.8,0,0,1
94,162.3,175.7,17.0,36.3,13.4,1345.0,1454.3,1399.7,0,0,1
97,163.2,175.3,13.1,33.8,12.1,1338.3,1485.5,1411.9,0,0,1
100,173.1,178.0,13.7,35.6,4.9,1381.7,1451.3,1416.5,0,0,1
103,169.7,172.1,13.3,38.7,2.4,1361.2,1445.7,1403.5,0,0,1
106,168.4,172.0,12.0,35.1,3.6,1310.4,1479.5,1395.0,0,0,1
109,167.9,176.1,19.6,36.4,8.2,1361.7,1465.5,1413.6,0,0,1
112,160.7,171.4,22.7,41.2,10.7,1354.9,1459.0,1407.0,0,0,1
115,173.7,178.4,5.6,37.5,4.7,1331.4,1437.2,1384.3,0,0,1
118,162.3,150.8,10.7,39.4,11.5,1373.4,1456.2,1414.8,0,1,1
121,159.4,149.2,20.0,48.2,10.2,1347.7,1433.1,1390.4,0,1,1
124,145.4,152.1,6.3,40.7,6.7,1199.4,1455.5,1327.5,0,1,1
127,165.7,138.0,11.3,35.1,27.7,1370.0,1464.6,1417.3,1,1,1
130,163.0,177.8,11.5,34.9,14.8,1272.8,1453.9,1363.3,0,0,1
133,164.2,178.9,13.7,38.3,14.7,1291.9,1506.6,1399.2,0,0,1
136,177.4,179.8,33.5,41.0,2.4,1418.4,1507.2,1462.8,0,0,1
139,166.2,177.1,35.1,40.3,10.9,1426.3,1504.8,1465.5,0,0,1
142,172.6,175.8,36.6,40.0,3.2,1430.8,1520.5,1475.7,0,0,1
145,163.7,177.2,7.4,38.7,13.5,1309.7,1496.3,1403.0,0,0,1
148,165.0,179.0,17.4,38.5,14.0,1344.8,1482.2,1413.5,0,0,1
151,172.5,179.3,16.5,37.5,6.8,1350.3,1482.2,1416.2,0,0,1
154,163.5,166.2,10.8,35.6,2.7,1339.4,1449.3,1394.3,0,0,1
157,169.2,169.5,4.2,35.9,0.3,1324.3,1474.6,1399.4,0,0,1
160,165.3,177.6,4.0,35.1,12.3,1327.3,1471.2,1399.2,0,0,1
163,168.9,172.1,16.4,36.4,3.2,1364.9,1488.8,1426.8,0,0,1
166,175.8,178.0,7.6,32.3,2.2,1261.3,1472.2,1366.8,0,0,1
169,176.5,176.9,8.9,37.3,0.4,1262.3,1467.5,1364.9,0,0,1
172,163.4,178.8,8.3,39.5,15.4,1295.7,1479.0,1387.3,1,0,1
175,169.6,176.7,14.0,39.5,7.1,1340.4,1509.6,1425.0,0,0,1
178,168.6,176.0,35.4,40.0,7.4,1421.4,1492.1,1456.8,0,0,1
181,143.9,179.7,32.6,42.8,35.8,1358.2,1495.3,1426.8,1,1,1
184,153.6,176.9,34.3,42.2,23.3,1387.5,1505.7,1446.6,1,1,1
187,156.5,177.1,5.9,32.7,20.6,1276.6,1441.0,1358.8,1,1,1
190,179.7,176.0,20.2,38.9,3.7,1392.1,1519.8,1455.9,0,0,1
193,162.2,166.1,30.7,42.4,3.9,1392.9,1507.7,1450.3,0,0,1
196,165.2,177.0,25.6,39.2,11.8,1397.3,1490.6,1443.9,0,0,1
199,167.5,177.0,35.3,43.8,9.5,1416.3,1505.9,1461.1,0,0,1
202,163.5,170.8,34.0,41.1,7.3,1399.0,1526.3,1462.7,0,0,1
205,161.4,178.7,1.6,35.4,17.3,1271.2,1455.6,1363.4,1,0,1
208,160.5,176.7,8.7,37.4,16.2,1347.7,1437.1,1392.4,1,0,1
211,167.3,152.8,3.5,22.0,14.5,1345.3,1366.3,1355.8,0,1,1
214,161.0,130.0,2.2,9.7,31.0,1405.9,1370.0,1388.0,1,1,1
217,160.2,135.8,6.4,22.3,24.4,1383.8,1417.0,1400.4,1,1,1
220,172.8,136.8,0.6,22.3,36.0,1395.6,1416.8,1406.2,1,1,1
223,157.5,148.5,9.8,28.5,9.0,1368.3,1464.5,1416.4,0,1,1
226,161.3,116.6,2.5,4.3,44.7,1358.1,1364.9,1361.5,1,1,1
229,150.2,132.4,11.1,7.5,17.8,1387.6,1382.6,1385.1,1,1,1
232,161.6,149.6,3.6,0.3,12.0,1385.5,1388.3,1386.9,0,1,1
235,155.3,119.4,1.4,19.7,35.9,1366.3,1392.2,1379.2,1,1,1
238,125.3,125.6,6.5,5.9,0.3,1312.6,1377.6,1345.1,0,1,1
241,156.6,141.8,1.5,13.4,14.8,1374.3,1412.2,1393.2,0,1,1
244,153.8,142.4,18.3,29.1,11.4,1351.5,1425.8,1388.7,0,1,1
247,156.8,129.4,19.5,26.3,27.4,1365.4,1362.4,1363.9,1,1,1
250,165.7,170.9,14.1,33.2,5.2,1359.0,1423.3,1391.2,0,0,1
253,170.7,170.0,9.2,31.9,0.7,1341.8,1425.5,1383.7,0,0,1
256,160.5,175.6,6.2,36.3,15.1,1352.6,1492.3,1422.4,1,0,1
259,171.8,170.5,15.7,36.3,1.3,1347.2,1507.5,1427.3,0,0,1
