frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,145.3,158.9,16.1,26.6,13.6,1441.8,1492.7,1467.2,0,1,1
4,141.6,158.3,11.8,21.1,16.7,1443.3,1481.5,1462.4,1,1,1
7,165.8,166.7,12.4,21.1,0.9,1493.1,1555.5,1524.3,0,0,1
10,154.2,164.8,12.7,21.9,10.6,1445.9,1502.8,1474.3,0,1,1
13,144.0,161.2,14.6,25.7,17.2,1438.3,1508.0,1473.2,1,1,1
16,143.0,162.0,11.5,25.0,19.0,1434.3,1524.2,1479.2,1,1,1
19,142.2,153.3,13.2,24.2,11.1,1443.1,1491.9,1467.5,0,1,1
22,154.0,167.1,13.1,24.2,13.1,1481.0,1528.1,1504.5,0,1,1
25,144.2,159.7,10.7,25.6,15.5,1431.3,1485.4,1458.3,1,1,1
28,142.2,161.2,11.9,24.7,19.0,1430.3,1485.5,1457.9,1,1,1
31,142.2,162.6,12.3,25.0,20.4,1429.5,1494.8,1462.2,1,1,1
34,135.9,152.9,17.3,25.3,17.0,1410.7,1488.9,1449.8,1,1,1
37,131.7,155.7,15.2,28.6,24.0,1413.1,1482.6,1447.8,1,1,1
40,151.1,158.2,12.9,22.6,7.1,1448.0,1489.1,1468.5,0,1,1
43,144.3,169.2,6.0,19.1,24.9,1430.6,1473.8,1452.2,1,1,1
46,152.8,168.4,8.1,18.4,15.6,1437.3,1478.2,1457.8,1,1,1
49,154.8,166.3,9.9,20.0,11.5,1427.8,1464.6,1446.2,0,1,1
52,149.6,161.9,9.5,14.7,12.3,1433.4,1471.3,1452.3,0,1,1
55,133.1,161.4,16.6,28.7,28.3,1411.7,1496.9,1454.3,1,1,1
58,145.6,165.4,14.0,28.7,19.8,1427.7,1495.4,1461.6,1,1,1
61,144.7,164.3,13.3,29.0,19.6,1429.2,1493.5,1461.3,1,1,1
64,154.0,164.0,16.6,24.7,10.0,1445.5,1487.7,1466.6,0,1,1
67,157.3,163.6,10.3,19.0,6.3,1465.2,1527.8,1496.5,0,1,1
70,154.6,163.9,12.9,20.4,9.3,1456.3,1489.6,1472.9,0,1,1
73,155.0,157.4,14.8,19.2,2.4,1449.4,1492.7,1471.1,0,1,1
76,152.9,167.7,11.9,20.5,14.8,1453.3,1491.8,1472.5,0,1,1
79,145.7,164.7,8.3,19.2,19.0,1438.2,1483.6,1460.9,1,1,1
82,145.8,167.3,12.1,21.5,21.5,1432.6,1473.8,1453.2,1,1,1
85,151.0,166.2,11.8,23.6,15.2,1439.0,1482.0,1460.5,1,1,1
88,154.3,160.9,11.5,19.1,6.6,1442.4,1495.6,1469.0,0,1,1
91,147.1,167.7,6.2,15.5,20.6,1442.6,1488.1,1465.3,1,1,1
94,155.4,168.3,11.2,19.0,12.9,1442.4,1496.2,1469.3,0,1,1
97,144.1,161.1,4.5,18.9,17.0,1437.5,1485.9,1461.7,1,1,1
100,149.5,166.3,11.4,23.7,16.8,1451.4,1524.0,1487.7,1,1,1
103,145.8,166.6,10.6,23.9,20.8,1433.1,1494.3,1463.7,1,1,1
106,153.7,163.3,9.9,22.9,9.6,1437.0,1477.5,1457.2,0,1,1
109,149.5,161.4,18.1,26.5,11.9,1425.5,1481.2,1453.3,0,1,1
112,144.6,161.6,10.5,25.3,17.0,1439.1,1481.5,1460.3,1,1,1
115,151.8,161.5,14.5,25.4,9.7,1438.6,1479.9,1459.2,0,1,1
118,146.8,160.0,9.5,24.6,13.2,1439.8,1491.8,1465.8,0,1,1
121,146.1,164.1,8.8,26.3,18.0,1433.1,1493.3,1463.2,1,1,1
124,148.4,171.8,10.7,18.9,23.4,1453.3,1485.8,1469.5,1,1,1
127,147.6,163.1,11.0,18.2,15.5,1453.2,1493.8,1473.5,1,1,1
130,150.2,167.7,16.7,28.1,17.5,1428.0,1479.7,1453.8,1,1,1
133,149.6,165.6,10.9,19.8,16.0,1443.8,1495.2,1469.5,1,1,1
136,147.4,160.8,12.0,20.3,13.4,1438.7,1490.0,1464.3,0,1,1
139,151.6,166.5,9.2,23.4,14.9,1462.3,1533.1,1497.7,0,1,1
142,150.0,158.9,11.2,16.3,8.9,1433.9,1479.3,1456.6,0,1,1
145,150.5,160.1,11.3,19.2,9.6,1453.5,1510.7,1482.1,0,1,1
148,157.9,161.2,7.1,17.4,3.3,1468.1,1529.1,1498.6,0,1,1
151,143.6,153.3,11.1,14.7,9.7,1444.4,1491.7,1468.1,0,1,1
154,142.7,156.2,14.5,16.7,13.5,1446.6,1487.7,1467.2,0,1,1
157,141.1,150.1,28.3,33.7,9.0,1427.8,1497.0,1462.4,0,1,1
160,157.0,169.0,1.6,4.0,12.0,1482.4,1519.5,1501.0,0,1,1
163,153.8,156.9,17.2,19.3,3.1,1452.0,1476.3,1464.2,0,1,1
166,154.6,164.2,4.9,12.3,9.6,1469.9,1539.7,1504.8,0,1,1
169,158.1,170.1,9.4,15.2,12.0,1487.2,1538.8,1513.0,0,1,1
172,159.8,172.5,8.4,19.1,12.7,1494.6,1561.0,1527.8,0,1,1
175,148.7,157.6,18.0,23.7,8.9,1451.3,1519.2,1485.2,0,1,1
178,149.6,153.2,16.2,22.9,3.6,1439.5,1483.4,1461.5,0,1,1
181,146.3,154.6,8.6,23.6,8.3,1448.9,1512.2,1480.6,0,1,1
184,156.3,157.0,10.8,20.9,0.7,1463.2,1522.7,1493.0,0,1,1
187,146.7,161.2,6.3,13.1,14.5,1444.5,1482.2,1463.3,0,1,1
190,156.6,163.6,4.4,14.4,7.0,1470.3,1515.1,1492.7,0,1,1
193,159.3,160.7,2.0,11.6,1.4,1481.3,1525.3,1503.3,0,1,1
196,155.9,160.0,4.6,13.1,4.1,1476.9,1529.7,1503.3,0,1,1
199,159.3,162.2,5.3,19.0,2.9,1457.7,1541.2,1499.5,0,1,1
202,125.2,116.8,23.1,8.8,8.4,919.9,951.1,935.5,0,1,1
205,155.7,155.7,4.7,11.6,0.0,1481.5,1497.3,1489.4,0,1,1
208,155.0,158.8,2.4,4.9,3.8,1422.8,1469.0,1445.9,0,1,1
211,161.7,159.9,15.0,20.1,1.8,1427.4,1457.6,1442.5,0,1,1
214,147.9,159.7,18.7,23.5,11.8,1402.4,1454.5,1428.5,0,1,1
217,149.1,159.4,17.0,22.9,10.3,1402.8,1450.7,1426.8,0,1,1
220,163.3,159.1,34.2,39.5,4.2,1389.2,1432.2,1410.7,0,1,1
223,151.9,156.4,33.9,43.2,4.5,1343.9,1415.3,1379.6,0,1,1
226,150.1,155.0,29.5,39.5,4.9,1352.5,1422.0,1387.2,0,1,1
229,155.5,158.4,31.0,37.9,2.9,1331.0,1370.9,1351.0,0,1,1
232,146.3,154.9,28.2,39.1,8.6,1284.6,1367.4,1326.0,0,1,1
235,140.8,153.4,21.2,38.1,12.6,1258.9,1329.2,1294.1,0,1,1
238,153.2,158.7,21.3,35.1,5.5,1280.7,1327.2,1304.0,0,1,1
241,143.1,148.8,17.5,28.4,5.7,1176.1,1246.1,1211.1,0,1,1
244,152.7,142.2,8.4,17.7,10.5,1190.3,1207.9,1199.1,0,1,1
247,147.1,143.1,11.7,16.2,4.0,1115.6,1157.4,1136.5,0,1,1
250,154.0,148.5,15.8,13.7,5.5,1102.5,1132.5,1117.5,0,1,1
253,165.4,153.8,3.1,5.2,11.6,1115.5,1113.3,1114.4,0,1,1
256,162.2,155.3,3.0,2.5,6.9,1050.9,1038.7,1044.8,0,1,1
259,168.3,159.3,3.2,3.3,9.0,1017.8,1032.0,1024.9,0,1,1
262,142.4,150.8,3.5,0.5,8.4,911.9,934.9,923.4,0,1,1
265,149.1,143.9,0.7,4.8,5.2,989.6,899.2,944.4,0,1,1
268,126.3,110.3,7.0,8.3,16.0,898.2,859.3,878.8,1,1,1
271,168.3,53.1,6.2,16.5,115.2,1060.3,886.2,973.2,1,1,1
274,24.4,8.2,13.8,28.6,16.2,878.2,821.7,850.0,1,1,1
277,144.6,171.5,5.1,14.9,26.9,1233.3,1214.7,1224.0,1,1,1
280,78.2,70.1,173.6,147.9,8.1,982.9,904.6,943.8,0,1,1
283,117.6,0.6,82.7,92.5,117.0,1020.9,1000.6,1010.8,1,1,1
286,108.8,99.9,7.8,44.0,8.9,1214.0,1237.4,1225.7,0,1,1
289,178.4,142.1,2.5,34.0,36.3,1368.5,1345.2,1356.8,1,1,1
292,163.4,121.2,1.9,34.2,42.2,1398.5,1341.3,1369.9,1,1,1
295,154.9,110.2,2.4,37.1,44.7,1416.8,1326.0,1371.4,1,1,1
