frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,156.7,169.9,12.1,12.0,13.2,556.4,534.2,545.3,0,1,1
4,157.6,172.1,10.9,12.5,14.5,530.9,520.8,525.8,0,1,1
7,159.6,173.7,6.8,18.0,14.1,489.4,497.8,493.6,0,1,1
10,161.3,168.4,4.4,26.7,7.1,475.7,473.2,474.4,0,0,1
13,151.5,162.7,1.8,25.3,11.2,431.2,441.1,436.1,0,1,1
16,149.5,162.5,18.3,28.2,13.0,417.0,429.0,423.0,0,1,1
19,148.5,154.8,38.3,38.0,6.3,438.9,407.9,423.4,0,1,0
22,148.8,108.1,46.5,36.6,40.7,444.5,425.9,435.2,1,1,1
25,132.8,113.0,75.1,95.8,19.8,490.6,465.1,477.9,1,1,1
28,170.0,137.3,30.9,33.0,32.7,510.6,525.9,518.2,1,1,1
31,47.4,31.2,15.7,31.8,16.2,486.8,484.4,485.6,1,1,1
34,86.9,41.2,48.2,48.8,45.7,483.5,489.9,486.7,1,1,1
37,60.7,53.4,64.4,46.8,7.3,499.0,488.5,493.8,0,1,1
40,61.6,65.3,71.3,50.0,3.7,508.3,504.0,506.1,0,1,1
43,87.4,68.6,60.1,54.8,18.8,531.9,522.3,527.1,1,1,1
46,68.4,45.1,35.4,44.6,23.3,548.5,530.0,539.2,1,1,1
49,63.5,41.1,38.9,38.7,22.4,560.7,544.2,552.5,1,1,1
52,56.9,36.6,33.0,52.4,20.3,567.4,550.2,558.8,1,1,1
55,51.3,39.4,36.2,44.6,11.9,563.6,558.5,561.0,0,1,1
58,68.4,54.9,35.0,48.8,13.5,549.6,536.3,543.0,0,1,1
61,63.1,28.5,35.9,49.1,34.6,544.2,533.5,538.9,1,1,1
64,58.9,76.9,32.9,55.1,18.0,535.2,519.6,527.4,1,1,1
67,73.9,42.7,49.8,52.4,31.2,518.6,510.5,514.5,1,1,1
70,63.7,62.0,47.6,57.4,1.7,503.0,492.3,497.6,0,1,1
73,60.0,64.2,62.5,54.9,4.2,489.6,486.1,487.9,0,1,1
76,75.6,49.1,59.4,49.4,26.5,488.3,492.6,490.5,1,1,1
79,70.6,75.2,38.0,46.0,4.6,470.6,498.8,484.7,0,1,1
82,72.7,31.4,44.1,48.8,41.3,467.6,476.9,472.2,1,1,1
85,110.4,70.7,65.9,48.6,39.7,449.9,472.8,461.4,1,1,1
88,66.8,83.2,54.4,52.1,16.4,441.7,466.4,454.0,1,1,1
91,53.3,92.6,58.8,57.8,39.3,426.9,481.7,454.3,1,1,1
94,75.2,75.4,59.0,53.6,0.2,439.3,472.3,455.8,0,1,1
97,77.2,98.8,63.0,60.7,21.6,421.4,477.3,449.4,1,1,1
100,74.6,107.8,63.2,58.8,33.2,415.2,475.7,445.4,1,1,1
103,56.1,121.5,67.9,57.6,65.4,406.4,476.7,441.5,1,1,1
106,55.6,62.6,68.3,58.6,7.0,406.4,436.3,421.4,0,1,1
109,47.2,42.4,56.3,53.7,4.8,389.9,409.0,399.4,0,1,1
112,62.8,65.2,57.0,43.0,2.4,391.5,396.9,394.2,0,1,1
115,34.9,41.2,60.1,57.8,6.3,362.7,376.4,369.5,0,1,1
118,32.1,28.9,65.1,62.7,3.2,336.9,353.9,345.4,0,1,0
121,44.2,51.1,46.2,53.2,6.9,314.4,340.0,327.2,0,1,1
124,27.9,40.8,8.6,37.2,12.9,322.5,337.5,330.0,0,1,1
