frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,176.6,176.4,48.0,34.9,0.2,844.1,863.5,853.8,0,0,0
4,177.4,175.6,48.0,37.1,1.8,847.4,859.5,853.5,0,0,0
7,175.8,178.2,46.1,36.5,2.4,844.4,865.4,854.9,0,0,0
10,179.3,174.0,45.5,33.4,5.3,846.0,861.9,854.0,0,0,0
13,177.6,177.8,46.1,34.7,0.2,842.9,862.2,852.5,0,0,0
16,177.3,179.8,46.4,37.0,2.5,844.3,863.2,853.8,0,0,0
19,175.6,178.4,44.1,38.1,2.8,842.4,862.8,852.6,0,0,0
22,176.3,179.9,44.4,37.4,3.6,844.5,864.0,854.2,0,0,0
25,175.8,179.1,45.4,39.6,3.3,844.1,862.7,853.4,0,0,0
28,174.2,179.2,46.4,38.2,5.0,845.1,863.4,854.2,0,0,0
31,176.7,175.8,45.3,34.9,0.9,845.5,865.0,855.2,0,0,0
34,176.0,175.8,45.9,34.3,0.2,845.1,862.0,853.5,0,0,0
37,176.7,178.1,46.2,36.8,1.4,844.5,863.2,853.9,0,0,0
40,175.8,178.4,45.2,38.2,2.6,845.2,861.9,853.5,0,0,0
43,173.1,177.8,45.2,36.3,4.7,845.6,862.5,854.0,0,0,0
46,175.2,177.8,42.9,35.2,2.6,844.1,858.2,851.2,0,0,0
49,173.7,174.1,45.1,35.3,0.4,846.1,861.3,853.7,0,0,0
52,173.5,175.8,46.8,37.7,2.3,846.5,861.8,854.1,0,0,0
55,176.0,177.2,44.3,37.5,1.2,846.0,862.9,854.5,0,0,0
58,175.5,177.0,45.5,35.9,1.5,845.0,863.2,854.1,0,0,0
61,174.4,176.5,47.8,39.2,2.1,846.5,862.9,854.7,0,0,0
64,172.7,177.1,48.3,37.6,4.4,844.4,864.9,854.6,0,0,0
67,176.6,178.6,44.6,36.8,2.0,846.3,863.3,854.8,0,0,0
70,176.2,178.7,45.3,39.2,2.5,846.4,863.8,855.1,0,0,0
73,176.1,179.7,44.6,40.4,3.6,848.3,863.8,856.0,0,0,0
76,175.7,179.1,45.5,38.7,3.4,845.9,863.1,854.5,0,0,0
79,173.7,177.8,45.7,40.8,4.1,844.3,862.1,853.2,0,0,0
82,174.7,177.4,44.3,41.0,2.7,844.7,861.5,853.1,0,0,0
85,175.4,179.0,44.3,41.5,3.6,844.5,866.7,855.6,0,0,0
88,174.6,179.2,44.7,44.8,4.6,845.9,860.5,853.2,0,0,0
91,172.6,175.8,46.3,41.8,3.2,844.8,865.6,855.2,0,0,0
94,173.9,175.1,48.2,43.3,1.2,844.4,864.4,854.4,0,0,0
97,174.9,174.6,48.2,47.1,0.3,845.6,867.2,856.4,0,0,0
100,170.0,175.5,51.1,45.0,5.5,846.7,865.6,856.2,0,0,0
103,172.3,176.8,56.7,48.5,4.5,851.6,868.2,859.9,0,0,0
106,168.3,175.4,58.0,48.5,7.1,851.1,872.4,861.8,0,0,0
109,167.9,173.8,60.7,53.5,5.9,854.7,874.6,864.7,0,0,0
112,163.9,175.1,60.2,51.3,11.2,857.5,875.0,866.2,0,0,0
115,165.9,176.4,57.9,50.9,10.5,853.3,871.9,862.6,0,0,0
118,174.5,179.5,53.7,47.5,5.0,853.8,872.9,863.3,0,0,0
121,170.9,178.6,53.4,45.0,7.7,849.0,872.0,860.5,0,0,0
124,173.0,175.8,50.1,45.3,2.8,847.8,869.3,858.5,0,0,0
127,172.3,178.1,49.2,42.8,5.8,845.1,870.8,858.0,0,0,0
130,173.0,179.9,49.2,41.3,6.9,848.0,870.2,859.1,0,0,0
133,174.7,177.1,47.4,40.4,2.4,844.3,864.7,854.5,0,0,0
136,173.1,178.5,46.9,42.0,5.4,846.9,866.2,856.5,0,0,0
139,172.5,175.6,47.1,41.8,3.1,847.1,865.2,856.2,0,0,0
142,173.8,179.1,46.5,40.6,5.3,846.6,862.8,854.7,0,0,0
145,175.8,179.1,46.4,40.2,3.3,844.9,861.7,853.3,0,0,0
148,175.3,179.2,43.1,40.2,3.9,840.1,854.5,847.3,0,0,0
151,175.5,175.1,47.6,36.3,0.4,837.6,854.4,846.0,0,0,0
