frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,165.9,167.9,45.7,59.8,2.0,860.5,883.6,872.0,0,0,1
4,163.2,160.3,43.9,55.5,2.9,854.7,882.6,868.7,0,0,1
7,167.7,166.8,47.0,58.6,0.9,860.4,882.0,871.2,0,0,1
10,157.7,162.4,42.6,57.5,4.7,848.3,883.7,866.0,0,1,1
13,162.5,169.1,43.3,57.1,6.6,847.8,883.3,865.5,0,0,1
16,166.6,167.1,44.5,54.7,0.5,841.3,877.8,859.5,0,0,1
19,166.9,169.1,41.9,54.9,2.2,854.2,882.6,868.4,0,0,1
22,163.4,168.2,41.5,53.3,4.8,844.6,885.3,865.0,0,0,1
25,161.3,166.7,39.4,52.1,5.4,834.9,879.8,857.3,0,0,1
28,164.4,166.3,37.0,47.2,1.9,834.9,875.7,855.3,0,0,1
31,158.7,162.5,34.8,48.8,3.8,831.1,874.3,852.7,0,1,1
34,167.2,165.0,33.9,46.5,2.2,854.6,884.5,869.5,0,0,1
37,169.0,158.9,35.4,44.9,10.1,853.5,894.3,873.9,0,1,1
40,163.7,159.9,32.2,42.2,3.8,842.3,888.0,865.1,0,1,1
43,169.5,162.9,35.3,43.8,6.6,847.0,891.7,869.4,0,0,1
46,168.3,162.5,34.0,43.8,5.8,831.7,883.3,857.5,0,0,1
49,169.1,166.5,38.7,43.2,2.6,840.3,881.8,861.0,0,0,1
52,167.9,163.3,31.2,40.3,4.6,847.0,884.8,865.9,0,0,1
55,154.2,157.8,28.8,38.7,3.6,838.0,884.7,861.4,0,1,1
58,156.8,158.1,31.6,38.4,1.3,845.5,886.7,866.1,0,1,1
61,168.7,161.7,30.9,38.5,7.0,834.2,885.6,859.9,0,0,1
64,167.9,163.1,31.9,39.0,4.8,837.3,889.0,863.1,0,0,1
67,163.3,162.8,29.4,40.4,0.5,841.2,885.4,863.3,0,0,1
70,165.0,164.3,28.0,39.6,0.7,837.1,886.3,861.7,0,0,1
73,167.4,163.5,31.5,39.3,3.9,844.7,885.0,864.9,0,0,1
76,169.0,161.6,29.1,38.7,7.4,843.6,884.4,864.0,0,0,1
79,169.8,166.3,30.3,40.5,3.5,840.4,890.0,865.2,0,0,1
82,151.2,165.0,31.6,39.0,13.8,817.0,892.7,854.9,0,1,1
85,166.2,167.6,27.9,39.4,1.4,844.3,890.9,867.6,0,0,1
88,168.0,163.3,28.4,37.1,4.7,851.4,889.5,870.5,0,0,1
91,164.7,162.9,27.7,36.9,1.8,834.0,889.2,861.6,0,0,1
94,168.0,165.3,30.1,39.7,2.7,845.3,886.9,866.1,0,0,1
97,165.0,164.8,26.2,39.4,0.2,829.4,886.7,858.0,0,0,1
100,164.3,165.9,27.3,39.1,1.6,831.6,884.7,858.2,0,0,1
103,164.2,171.1,25.7,39.3,6.9,835.2,903.4,869.3,0,0,1
106,160.1,166.9,26.1,37.5,6.8,834.9,899.8,867.3,0,0,1
109,158.2,165.8,25.3,36.4,7.6,832.0,895.0,863.5,0,1,1
112,163.5,167.0,23.2,36.4,3.5,833.4,898.0,865.7,0,0,1
115,161.1,163.6,16.5,26.1,2.5,813.2,885.6,849.4,0,0,1
118,164.3,165.5,26.3,35.9,1.2,826.8,893.9,860.3,0,0,1
121,162.4,163.6,28.1,35.9,1.2,839.3,897.9,868.6,0,0,1
124,163.7,165.7,27.6,36.4,2.0,833.1,901.0,867.0,0,0,1
127,166.6,167.6,25.7,35.7,1.0,832.4,905.4,868.9,0,0,1
130,169.8,164.2,23.6,34.6,5.6,830.8,905.0,867.9,0,0,1
133,157.1,161.4,20.5,31.8,4.3,812.6,909.1,860.9,0,1,1
136,167.4,160.1,25.0,32.3,7.3,810.3,909.8,860.0,0,0,1
139,156.5,164.5,28.7,35.2,8.0,806.6,903.0,854.8,0,1,1
142,166.5,159.6,22.5,33.1,6.9,817.7,891.2,854.5,0,1,1
145,166.5,163.1,29.3,36.2,3.4,829.9,888.6,859.2,0,0,1
148,157.6,163.2,28.5,38.8,5.6,823.5,875.7,849.6,0,1,1
151,158.8,163.3,21.6,34.3,4.5,795.9,877.5,836.7,0,1,1
154,159.2,162.6,27.7,38.9,3.4,808.5,860.2,834.4,0,1,1
157,167.5,161.1,27.0,38.5,6.4,756.9,846.7,801.8,0,0,1
160,155.1,157.6,34.1,41.6,2.5,801.5,844.5,823.0,0,1,1
163,166.2,156.3,32.0,34.2,9.9,728.4,824.6,776.5,0,1,1
166,161.7,153.7,37.1,38.8,8.0,757.6,808.1,782.9,0,1,1
169,160.8,154.9,26.3,36.7,5.9,703.8,791.7,747.8,0,1,1
172,164.4,155.0,37.9,37.0,9.4,734.8,775.6,755.2,0,1,1
175,157.9,161.5,29.9,36.9,3.6,728.5,762.5,745.5,0,1,1
178,157.7,141.5,31.3,35.9,16.2,701.6,724.7,713.2,1,1,1
181,141.3,152.6,13.8,8.3,11.3,697.4,727.0,712.2,0,1,1
184,141.9,169.9,4.2,0.8,28.0,696.1,730.7,713.4,1,1,1
187,134.1,175.6,9.6,0.2,41.5,661.8,692.8,677.3,1,1,1
190,136.1,170.9,7.7,6.5,34.8,617.4,625.3,621.3,1,1,1
193,115.4,178.2,9.9,6.2,62.8,577.8,603.0,590.4,1,1,1
196,143.3,148.9,6.9,16.1,5.6,559.9,586.8,573.3,0,1,1
199,124.0,149.5,0.5,1.4,25.5,538.3,559.6,549.0,1,1,1
202,147.7,154.5,4.5,17.1,6.8,558.0,542.4,550.2,0,1,1
205,165.5,158.0,8.1,0.2,7.5,533.9,535.3,534.6,0,1,1
208,118.8,170.4,179.0,145.3,51.6,707.8,863.3,785.5,1,1,0
211,98.4,153.2,171.9,151.4,54.8,624.0,890.7,757.4,1,1,1
214,82.7,91.3,37.6,37.9,8.6,355.7,374.5,365.1,0,1,1
217,172.8,127.2,28.0,8.3,45.6,741.1,706.0,723.5,1,1,1
220,150.0,130.1,21.4,9.6,19.9,698.4,687.3,692.8,1,1,1
223,156.7,175.2,69.6,179.3,18.5,586.6,418.8,502.7,1,1,1
226,178.5,113.4,78.7,42.2,65.1,645.5,684.3,664.9,1,1,1
229,179.8,76.7,68.7,31.9,103.1,719.5,635.1,677.3,1,1,1
232,115.6,46.1,160.1,69.9,69.5,531.0,666.2,598.6,1,1,1
235,24.7,40.1,125.2,60.3,15.4,546.6,636.5,591.5,1,1,1
238,162.8,77.0,5.0,4.1,85.8,825.3,703.4,764.3,1,1,1
241,95.4,50.2,34.7,17.0,45.2,676.8,757.8,717.3,1,1,1
244,92.9,20.5,34.0,12.4,72.4,650.9,728.9,689.9,1,1,1
247,166.4,140.2,3.5,4.6,26.2,849.4,809.0,829.2,1,1,1
250,173.3,120.2,28.4,21.8,53.1,919.0,775.9,847.5,1,1,1
253,175.3,118.1,22.3,15.6,57.2,898.4,747.5,823.0,1,1,1
256,154.4,50.8,7.3,2.5,103.6,730.6,677.0,703.8,1,1,1
