frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,171.1,175.3,150.6,174.5,4.2,910.3,945.4,927.8,0,0,0
4,137.8,118.2,158.9,177.5,19.6,862.8,866.8,864.8,1,1,0
7,174.8,178.2,143.7,163.2,3.4,914.3,948.6,931.5,0,0,0
10,173.8,179.8,152.0,156.2,6.0,922.8,940.1,931.5,0,0,0
13,113.1,123.4,174.0,159.7,10.3,826.0,853.6,839.8,0,1,0
19,174.5,173.1,146.5,160.2,1.4,922.9,950.4,936.6,0,0,0
22,159.8,175.8,151.4,164.2,16.0,885.6,939.9,912.8,1,1,0
25,157.4,178.5,147.5,161.6,21.1,874.9,927.9,901.4,1,1,0
28,168.8,167.1,154.4,172.4,1.7,925.4,945.7,935.5,0,0,0
31,169.5,171.9,153.1,177.0,2.4,917.8,947.7,932.8,0,0,0
34,173.3,166.2,138.2,171.1,7.1,927.9,957.7,942.8,0,0,0
37,171.1,170.1,148.8,163.4,1.0,916.7,938.9,927.8,0,0,0
40,89.2,89.8,176.8,171.4,0.6,760.2,816.5,788.4,0,1,0
43,168.4,174.0,148.8,162.3,5.6,932.1,926.1,929.1,0,0,0
46,121.7,140.5,157.2,167.9,18.8,849.5,909.9,879.7,1,1,0
49,174.8,179.3,151.4,165.8,4.5,925.5,927.8,926.6,0,0,0
52,93.7,100.1,179.3,175.7,6.4,801.7,839.8,820.8,0,1,0
55,106.0,90.6,168.5,164.7,15.4,819.7,854.3,837.0,1,1,0
58,177.8,169.1,145.6,179.4,8.7,929.7,966.1,947.9,0,0,0
61,45.1,93.9,173.6,164.7,48.8,717.1,865.5,791.3,1,1,0
64,179.7,166.4,145.5,158.1,13.3,928.7,942.5,935.6,0,0,0
67,178.6,178.9,146.1,174.9,0.3,906.9,939.9,923.4,0,0,0
70,173.0,162.0,154.1,156.0,11.0,928.5,946.2,937.4,0,0,0
73,174.1,160.0,151.4,158.7,14.1,933.6,952.1,942.9,0,0,0
76,176.0,155.5,149.9,154.2,20.5,926.2,945.1,935.7,1,1,0
79,172.7,164.3,156.9,164.2,8.4,928.3,952.5,940.4,0,0,0
82,174.2,165.5,156.1,164.3,8.7,930.0,945.3,937.6,0,0,0
85,173.3,166.9,156.7,164.6,6.4,924.5,950.0,937.2,0,0,0
88,171.3,167.0,155.5,164.3,4.3,927.3,950.0,938.6,0,0,0
91,172.5,158.2,160.0,159.1,14.3,926.7,944.2,935.5,0,1,0
94,170.6,166.3,154.8,166.0,4.3,929.2,945.9,937.5,0,0,0
97,176.0,167.9,157.7,162.3,8.1,928.0,952.1,940.0,0,0,0
100,174.6,167.2,156.3,174.2,7.4,930.3,948.5,939.4,0,0,0
