frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
7,176.7,129.1,20.2,26.7,47.6,1139.2,728.0,933.6,1,1,1
10,177.3,154.3,16.8,8.8,23.0,1124.4,1016.7,1070.6,1,1,1
13,177.3,145.7,16.4,2.4,31.6,1139.4,1050.1,1094.8,1,1,1
16,174.3,143.7,17.7,0.1,30.6,1153.7,1050.3,1102.0,1,1,1
19,175.5,163.7,18.2,9.5,11.8,1163.7,1196.1,1179.9,0,0,1
22,170.7,155.7,16.8,4.7,15.0,1138.9,1093.5,1116.2,0,1,1
25,168.0,136.8,16.1,22.9,31.2,1131.2,1057.5,1094.3,1,1,1
28,169.2,136.9,13.4,17.2,32.3,1142.2,1040.3,1091.2,1,1,1
31,169.5,143.2,13.5,16.5,26.3,1127.2,1041.6,1084.4,1,1,1
34,168.9,141.4,13.2,16.6,27.5,1126.7,1032.6,1079.7,1,1,1
37,167.3,135.8,12.4,18.2,31.5,1130.1,1010.6,1070.3,1,1,1
40,170.0,111.2,11.7,23.2,58.8,1142.9,982.2,1062.6,1,1,1
43,173.2,134.9,12.1,13.4,38.3,1145.4,1007.1,1076.2,1,1,1
46,176.2,135.1,15.4,17.2,41.1,1137.8,1033.6,1085.7,1,1,1
49,177.1,132.5,14.4,15.1,44.6,1160.8,1019.0,1089.9,1,1,1
52,177.0,146.8,14.5,12.7,30.2,1166.2,1068.5,1117.3,1,1,1
55,179.3,159.8,17.5,11.2,19.5,1148.1,1097.2,1122.7,1,1,1
58,175.7,152.0,18.2,13.2,23.7,1134.9,1044.0,1089.5,1,1,1
61,174.5,158.8,19.4,18.0,15.7,1141.6,1078.1,1109.8,1,1,1
64,177.6,160.1,24.1,17.0,17.5,1118.7,1064.0,1091.3,1,0,1
67,172.3,155.3,27.5,19.7,17.0,1123.0,1075.9,1099.5,1,1,1
70,178.7,165.1,25.0,13.8,13.6,1111.0,1091.8,1101.4,0,0,1
73,174.9,154.7,24.8,19.5,20.2,1097.7,1073.2,1085.5,1,1,1
76,173.0,155.7,26.5,17.0,17.3,1088.4,1059.1,1073.8,1,1,1
79,176.1,159.2,26.1,17.4,16.9,1090.8,1077.5,1084.2,1,1,1
82,177.3,157.5,28.5,15.2,19.8,1109.7,1078.5,1094.1,1,1,1
85,179.8,151.1,27.0,6.3,28.7,1094.4,1041.8,1068.1,1,1,1
88,176.5,166.0,24.8,12.0,10.5,1082.7,1053.7,1068.2,0,0,1
91,174.4,149.7,20.1,5.3,24.7,1115.4,1038.4,1076.9,1,1,1
94,178.3,134.5,25.2,25.2,43.8,1127.4,1039.0,1083.2,1,1,1
97,178.9,151.9,21.3,13.3,27.0,1144.6,1019.7,1082.2,1,1,1
100,176.4,154.7,21.1,14.9,21.7,1148.6,1028.0,1088.3,1,1,1
103,171.8,144.0,24.0,17.8,27.8,1152.4,1055.6,1104.0,1,1,1
106,173.2,139.5,20.2,23.7,33.7,1135.2,1061.8,1098.5,1,1,1
109,146.0,167.7,12.7,17.8,21.7,1410.3,1468.4,1439.3,1,1,1
112,150.0,156.4,20.9,20.4,6.4,1401.1,1450.2,1425.7,0,1,1
115,149.8,155.3,17.4,24.4,5.5,1385.6,1475.1,1430.3,0,1,1
118,144.2,169.1,18.4,24.7,24.9,1405.5,1454.7,1430.1,1,1,1
121,153.7,169.5,22.4,28.1,15.8,1398.8,1465.9,1432.3,1,1,1
124,147.8,163.0,19.1,26.5,15.2,1400.0,1443.5,1421.8,1,1,1
127,148.7,161.2,23.0,31.9,12.5,1395.3,1445.5,1420.4,0,1,1
130,151.7,172.0,21.1,26.4,20.3,1401.1,1458.2,1429.7,1,1,1
133,154.8,167.0,25.8,30.3,12.2,1400.1,1468.8,1434.4,0,1,1
136,153.3,161.4,28.0,29.0,8.1,1408.6,1470.5,1439.5,0,1,1
139,154.9,161.9,32.3,33.8,7.0,1401.9,1484.3,1443.1,0,1,1
142,155.1,157.1,38.0,37.6,2.0,1402.3,1468.6,1435.4,0,1,1
145,155.8,168.6,40.0,38.5,12.8,1401.7,1495.9,1448.8,0,1,1
