frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,166.2,122.0,13.5,27.6,44.2,1019.1,1006.9,1013.0,1,1,1
4,176.8,122.0,12.3,27.9,54.8,1030.8,1016.5,1023.6,1,1,1
7,154.6,157.6,35.6,41.8,3.0,1443.3,1435.1,1439.2,0,1,1
10,146.3,160.0,22.4,36.0,13.7,1387.2,1436.9,1412.1,0,1,1
13,156.9,165.4,29.6,37.3,8.5,1419.1,1478.2,1448.7,0,1,1
16,155.6,166.1,39.4,39.6,10.5,1398.1,1455.0,1426.5,0,1,1
19,135.8,162.3,12.3,29.4,26.5,1357.3,1437.8,1397.5,1,1,1
22,152.0,163.2,25.2,35.4,11.2,1400.1,1454.4,1427.2,0,1,1
25,153.8,160.2,27.4,36.0,6.4,1408.1,1454.4,1431.2,0,1,1
28,151.5,161.1,36.4,32.9,9.6,1406.2,1481.7,1444.0,0,1,1
31,163.5,169.5,33.4,38.3,6.0,1413.5,1470.2,1441.8,0,0,1
34,160.4,168.0,23.3,34.7,7.6,1385.1,1465.5,1425.3,0,0,1
37,154.2,161.3,27.7,32.4,7.1,1406.9,1467.7,1437.3,0,1,1
40,162.2,163.3,26.8,33.1,1.1,1390.5,1453.2,1421.8,0,0,1
43,134.7,160.6,5.9,29.7,25.9,1355.1,1438.3,1396.7,1,1,1
46,140.2,164.4,13.4,28.4,24.2,1379.6,1449.1,1414.3,1,1,1
49,140.4,166.0,14.1,30.5,25.6,1364.3,1438.1,1401.2,1,1,1
52,141.9,155.8,10.9,22.9,13.9,1362.2,1411.0,1386.6,0,1,1
55,147.7,166.8,20.9,30.8,19.1,1366.8,1438.9,1402.8,1,1,1
58,145.9,160.7,21.6,34.5,14.8,1367.5,1437.1,1402.3,0,1,1
61,138.6,165.3,14.8,30.9,26.7,1376.4,1423.9,1400.2,1,1,1
64,132.5,166.6,10.2,27.7,34.1,1365.1,1423.8,1394.4,1,1,1
67,138.5,166.2,15.2,32.4,27.7,1359.2,1435.4,1397.3,1,1,1
70,139.5,164.1,14.0,30.3,24.6,1364.8,1429.6,1397.2,1,1,1
73,137.8,161.5,7.2,30.1,23.7,1345.2,1422.4,1383.8,1,1,1
76,148.1,158.2,17.1,32.4,10.1,1373.3,1448.2,1410.8,0,1,1
79,142.8,164.0,20.8,34.5,21.2,1373.2,1444.5,1408.8,1,1,1
82,138.7,167.0,13.7,33.7,28.3,1396.4,1474.0,1435.2,1,1,1
85,131.6,163.9,12.1,33.6,32.3,1381.8,1446.9,1414.3,1,1,1
88,142.8,167.2,17.6,34.9,24.4,1372.2,1455.9,1414.1,1,1,1
91,131.7,165.2,14.8,34.5,33.5,1383.3,1451.0,1417.2,1,1,1
94,140.6,158.9,15.8,36.9,18.3,1385.0,1442.1,1413.5,1,1,1
97,132.8,167.4,13.4,35.8,34.6,1374.2,1443.6,1408.9,1,1,1
100,137.6,165.3,17.0,29.2,27.7,1411.1,1440.3,1425.7,1,1,1
103,141.6,166.2,12.1,20.3,24.6,1441.9,1508.5,1475.2,1,1,1
106,138.2,169.9,13.9,29.6,31.7,1401.5,1473.1,1437.3,1,1,1
109,140.7,162.3,19.1,31.2,21.6,1363.5,1427.2,1395.3,1,1,1
