frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,89.7,149.6,36.1,22.6,59.9,504.5,577.1,540.8,1,1,0
4,72.2,171.3,44.3,19.4,99.1,497.6,589.2,543.4,1,1,1
7,72.9,150.3,49.2,21.0,77.4,497.5,544.7,521.1,1,1,0
10,68.7,163.2,61.6,20.7,94.5,490.1,614.6,552.4,1,1,1
13,68.6,159.0,57.1,18.1,90.4,496.3,590.3,543.3,1,1,1
16,67.4,165.7,51.7,17.9,98.3,490.1,568.3,529.2,1,1,1
19,101.9,166.7,37.7,15.8,64.8,486.0,593.5,539.8,1,1,1
22,76.1,172.7,45.0,21.8,96.6,485.1,526.2,505.7,1,1,0
25,93.6,164.5,33.8,25.6,70.9,483.4,594.8,539.1,1,1,0
28,98.5,166.7,36.1,22.8,68.2,482.7,592.0,537.4,1,1,0
31,104.8,163.2,31.9,27.7,58.4,484.9,597.4,541.1,1,1,0
34,102.5,157.5,30.5,25.2,55.0,484.7,567.3,526.0,1,1,0
37,109.7,162.7,32.5,24.5,53.0,488.8,576.7,532.8,1,1,1
40,104.8,164.2,42.8,26.3,59.4,486.4,574.1,530.2,1,1,0
43,98.3,166.2,33.7,22.9,67.9,484.3,580.7,532.5,1,1,0
46,100.6,166.9,33.4,23.1,66.3,485.7,576.3,531.0,1,1,0
49,102.7,168.9,35.1,21.4,66.2,483.4,601.9,542.6,1,1,0
52,105.0,165.3,33.5,20.5,60.3,485.1,588.0,536.5,1,1,0
55,105.2,157.8,35.5,20.9,52.6,483.7,587.5,535.6,1,1,0
58,93.7,161.0,34.4,24.8,67.3,481.7,607.6,544.6,1,1,0
61,99.1,165.9,36.3,23.9,66.8,482.4,621.1,551.8,1,1,0
64,91.2,159.3,37.2,25.3,68.1,480.7,590.5,535.6,1,1,0
67,77.3,145.4,43.8,21.8,68.1,483.8,557.5,520.6,1,1,0
70,66.5,152.2,49.5,24.8,85.7,485.5,590.1,537.8,1,1,1
73,66.4,155.1,54.5,23.5,88.7,483.5,592.0,537.8,1,1,0
76,67.9,144.2,53.0,23.2,76.3,485.9,594.6,540.2,1,1,0
79,66.8,125.0,51.0,33.6,58.2,482.6,586.0,534.3,1,1,0
82,68.2,119.3,47.4,33.7,51.1,485.2,582.6,533.9,1,1,0
85,67.4,120.2,46.3,38.6,52.8,482.9,579.1,531.0,1,1,0
88,62.9,114.7,49.3,37.6,51.8,483.7,571.1,527.4,1,1,0
91,63.1,102.1,51.6,38.1,39.0,481.5,563.1,522.3,1,1,0
94,64.7,99.8,52.0,36.6,35.1,484.1,555.6,519.9,1,1,0
97,66.5,95.5,42.9,36.8,29.0,493.2,547.6,520.4,1,1,0
100,70.4,93.0,48.9,36.5,22.6,497.6,542.5,520.0,1,1,0
103,69.0,90.8,38.2,37.6,21.8,502.3,536.6,519.5,1,1,0
106,81.4,82.8,45.5,37.9,1.4,506.4,534.5,520.5,0,1,0
109,83.0,84.2,45.0,36.4,1.2,508.9,531.1,520.0,0,1,0
112,169.9,153.2,86.5,52.3,16.7,731.2,800.1,765.7,1,1,1
115,172.3,161.5,74.9,57.0,10.8,753.3,812.3,782.8,0,0,0
118,174.7,151.2,76.8,51.1,23.5,744.2,781.5,762.9,1,1,0
121,168.6,162.7,80.0,62.4,5.9,745.6,812.3,779.0,0,0,0
124,174.1,156.0,91.4,55.0,18.1,739.2,801.2,770.2,1,1,0
127,174.8,153.4,77.7,47.9,21.4,735.0,799.6,767.3,1,1,1
130,171.9,155.3,88.1,61.3,16.6,747.1,790.5,768.8,1,1,0
133,179.8,145.4,86.4,68.5,34.4,744.3,797.5,770.9,1,1,0
136,168.1,159.1,87.6,75.2,9.0,749.9,801.2,775.5,0,1,0
139,171.0,165.6,91.1,79.6,5.4,742.1,803.9,773.0,0,0,0
142,170.1,165.9,91.9,80.2,4.2,740.6,808.4,774.5,0,0,1
145,169.7,164.9,93.9,82.1,4.8,746.2,798.7,772.5,0,0,1
148,141.3,157.9,66.2,43.4,16.6,720.3,800.0,760.1,1,1,1
151,167.2,160.8,74.6,58.9,6.4,742.4,804.2,773.3,0,0,0
154,176.3,160.4,91.0,67.8,15.9,744.6,812.5,778.5,1,0,0
157,168.0,160.7,82.6,73.4,7.3,745.3,816.5,780.9,0,0,0
160,173.8,171.9,96.0,83.1,1.9,743.5,809.1,776.3,0,0,0
163,164.7,162.6,88.7,77.8,2.1,743.8,810.9,777.3,0,0,1
166,179.1,168.2,97.4,85.7,10.9,749.6,806.7,778.2,0,0,0
169,167.9,163.8,90.6,82.4,4.1,752.4,805.2,778.8,0,0,1
172,176.3,158.0,95.0,80.0,18.3,751.0,803.3,777.1,1,1,1
175,171.3,163.4,97.0,84.6,7.9,752.4,807.0,779.7,0,0,1
178,177.9,165.3,102.5,84.7,12.6,754.0,805.8,779.9,0,0,1
181,177.8,159.6,101.0,84.6,18.2,752.8,807.4,780.1,1,1,1
184,178.0,168.0,103.1,85.9,10.0,750.1,804.2,777.2,0,0,1
187,179.6,166.3,103.6,87.3,13.3,752.7,804.7,778.7,0,0,1
190,178.6,158.5,98.9,83.7,20.1,751.3,807.2,779.2,1,1,1
193,178.0,158.1,101.3,82.5,19.9,751.2,807.1,779.2,1,1,1
196,179.9,159.2,99.2,83.8,20.7,751.3,807.3,779.3,1,1,1
199,179.8,163.9,101.9,86.1,15.9,753.0,807.4,780.2,1,0,1
202,169.3,158.9,101.2,84.6,10.4,751.0,807.7,779.4,0,1,1
205,179.2,165.0,101.7,87.3,14.2,754.2,805.0,779.6,0,0,1
208,177.6,159.7,101.8,84.7,17.9,753.3,806.1,779.7,1,1,1
211,179.5,160.9,100.2,84.9,18.6,751.1,808.8,780.0,1,0,1
214,157.4,153.8,55.8,40.0,3.6,723.1,802.2,762.7,0,1,1
217,155.6,157.3,63.1,44.8,1.7,735.4,805.2,770.3,0,1,1
220,148.5,159.6,57.2,46.1,11.1,724.2,800.3,762.2,0,1,1
223,177.1,162.1,83.7,56.3,15.0,713.3,794.1,753.7,0,0,1
226,179.8,168.2,94.1,72.9,11.6,746.4,806.4,776.4,0,0,0
229,175.3,170.0,100.2,77.4,5.3,744.7,811.9,778.3,0,0,0
232,178.7,161.6,100.1,75.5,17.1,742.2,799.3,770.8,1,0,0
235,162.5,168.7,71.9,49.4,6.2,733.2,815.3,774.2,0,0,1
238,168.4,164.2,76.2,53.9,4.2,721.4,781.1,751.2,0,0,1
241,171.4,154.2,86.2,53.0,17.2,743.6,798.8,771.2,1,1,0
244,179.7,144.5,85.1,54.4,35.2,737.4,787.9,762.6,1,1,0
247,166.4,142.7,80.5,46.0,23.7,757.2,787.1,772.2,1,1,0
250,173.7,155.2,68.1,34.7,18.5,747.3,789.2,768.2,1,1,0
253,170.9,161.8,65.5,33.3,9.1,742.0,802.4,772.2,0,0,0
256,173.3,160.6,63.1,29.1,12.7,743.1,810.3,776.7,0,0,0
259,171.7,164.6,54.7,22.4,7.1,743.2,801.1,772.2,0,0,0
262,176.4,166.5,45.4,17.0,9.9,726.5,806.1,766.3,0,0,0
265,173.2,163.5,46.2,15.5,9.7,725.5,809.7,767.6,0,0,1
268,167.6,161.7,45.4,5.0,5.9,697.4,802.7,750.0,0,0,1
271,179.7,160.3,34.0,2.4,19.4,731.3,798.0,764.6,1,0,1
274,177.3,159.5,28.6,1.9,17.8,725.6,795.7,760.7,1,1,1
277,154.6,160.2,12.3,0.3,5.6,749.6,811.7,780.7,0,1,1
280,167.8,161.2,23.0,1.5,6.6,742.2,811.1,776.7,0,0,1
283,171.3,155.0,19.7,2.3,16.3,756.3,813.3,784.8,1,1,1
286,176.6,155.3,23.4,4.0,21.3,752.6,800.7,776.7,1,1,1
289,178.3,158.3,25.9,1.3,20.0,749.5,808.8,779.1,1,1,1
292,165.8,164.2,19.1,1.1,1.6,732.9,804.7,768.8,0,0,1
295,167.8,162.5,16.3,2.8,5.3,756.5,806.7,781.6,0,0,1
298,165.0,166.1,18.7,3.8,1.1,754.0,808.5,781.2,0,0,1
301,154.4,163.5,17.1,3.5,9.1,723.3,801.2,762.2,0,1,1
304,151.5,162.4,16.8,4.4,10.9,739.7,804.0,771.9,0,1,1
307,158.5,157.5,19.3,3.2,1.0,745.2,798.0,771.6,0,1,1
310,157.4,152.8,20.2,0.8,4.6,736.9,789.1,763.0,0,1,1
313,157.1,153.8,26.4,7.1,3.3,727.9,809.3,768.6,0,1,0
316,158.4,151.7,35.2,13.6,6.7,711.3,771.4,741.3,0,1,0
319,161.7,151.2,34.4,12.0,10.5,712.6,727.7,720.2,0,1,0
322,157.6,157.8,39.8,18.9,0.2,690.4,747.2,718.8,0,1,0
325,156.5,151.6,40.1,14.2,4.9,672.5,705.2,688.9,0,1,0
328,158.5,153.6,37.0,12.3,4.9,651.8,689.2,670.5,0,1,0
331,165.3,146.9,40.9,4.9,18.4,634.3,675.6,655.0,1,1,0
334,162.7,141.1,13.3,14.7,21.6,634.2,662.6,648.4,1,1,1
337,159.7,144.5,9.1,23.2,15.2,604.8,627.2,616.0,1,1,0
340,153.8,147.9,5.6,24.7,5.9,582.1,605.6,593.9,0,1,0
343,154.9,142.9,7.9,27.9,12.0,562.0,580.8,571.4,0,1,0
346,153.0,125.6,11.6,34.0,27.4,546.5,555.6,551.0,1,1,0
349,153.6,114.8,26.3,39.9,38.8,525.1,529.2,527.2,1,1,0
352,175.0,122.2,13.7,23.7,52.8,606.8,518.2,562.5,1,1,1
355,173.5,156.2,21.7,57.0,17.3,632.4,521.3,576.8,1,1,1
358,178.0,111.8,20.6,22.8,66.2,547.0,624.3,585.6,1,1,1
361,17.3,3.3,25.0,13.6,14.0,554.4,575.1,564.8,0,1,0
364,13.2,10.1,70.9,40.5,3.1,554.5,571.4,563.0,0,1,0
367,18.3,81.0,70.4,59.6,62.7,566.3,578.5,572.4,1,1,1
370,40.9,18.4,73.6,40.5,22.5,582.0,598.3,590.1,1,1,0
373,48.9,47.4,73.1,54.7,1.5,577.3,605.4,591.3,0,1,1
376,6.7,59.6,78.7,74.6,52.9,605.4,608.5,607.0,1,1,1
379,18.3,10.7,72.3,22.5,7.6,629.7,629.9,629.8,0,1,0
382,24.5,9.6,82.0,10.4,14.9,606.1,622.6,614.4,0,1,0
385,25.8,19.8,68.9,38.0,6.0,636.3,632.1,634.2,0,1,1
388,27.5,50.6,69.8,59.1,23.1,639.1,627.5,633.3,1,1,1
391,19.8,13.3,72.8,36.5,6.5,624.4,623.5,624.0,0,1,1
394,16.7,55.6,89.1,76.0,38.9,592.3,613.8,603.0,1,1,1
397,18.9,30.0,71.5,0.8,11.1,607.7,614.8,611.2,0,1,1
400,25.4,54.8,72.4,46.9,29.4,612.5,607.9,610.2,1,1,0
403,22.0,40.1,72.3,48.9,18.1,573.8,593.8,583.8,1,1,0
406,37.8,52.8,83.1,61.2,15.0,561.4,590.2,575.8,0,1,1
409,33.4,35.4,79.0,65.9,2.0,559.0,571.2,565.1,0,1,0
412,11.9,40.8,72.4,52.0,28.9,562.2,582.8,572.5,1,1,0
415,9.5,42.6,67.8,59.8,33.1,567.3,579.9,573.6,1,1,0
418,34.5,74.0,55.8,65.2,39.5,561.1,570.4,565.8,1,1,0
421,52.7,50.0,75.0,68.6,2.7,530.3,559.1,544.7,0,1,1
424,35.4,90.2,79.2,78.1,54.8,515.6,537.8,526.7,1,1,1
427,95.4,68.5,96.5,86.4,26.9,459.3,529.1,494.2,1,1,1
430,107.9,89.8,105.4,86.0,18.1,460.6,511.2,485.9,1,1,1
433,7.3,107.3,71.8,78.6,100.0,515.5,509.5,512.5,1,1,1
436,18.5,114.4,66.4,80.6,95.9,513.0,491.0,502.0,1,1,0
439,7.9,116.4,60.1,78.8,108.5,486.6,493.3,490.0,1,1,1
442,107.7,96.9,112.4,75.9,10.8,421.6,473.6,447.6,0,1,1
445,54.3,121.5,92.7,74.2,67.2,427.0,463.9,445.4,1,1,1
448,17.6,93.1,57.9,63.1,75.5,451.3,450.7,451.0,1,1,0
451,32.9,10.4,40.0,21.5,22.5,438.1,442.6,440.4,1,1,1
454,16.7,7.1,19.6,4.4,9.6,438.2,435.6,436.9,0,1,1
457,31.9,6.7,20.5,1.9,25.2,449.0,429.8,439.4,1,1,1
460,35.9,5.5,38.7,11.0,30.4,448.2,432.5,440.4,1,1,0
463,88.4,17.6,61.1,35.6,70.8,437.3,431.5,434.4,1,1,0
466,120.8,23.0,80.1,47.8,97.8,425.2,427.1,426.1,1,1,0
469,113.1,98.0,85.2,60.9,15.1,424.3,427.7,426.0,1,1,0
472,64.2,118.8,61.3,61.3,54.6,414.7,432.1,423.4,1,1,1
475,70.5,115.2,62.8,54.2,44.7,432.9,448.9,440.9,1,1,0
478,19.6,103.9,47.1,59.7,84.3,427.1,418.0,422.6,1,1,0
481,23.5,110.2,48.4,61.8,86.7,423.7,423.0,423.4,1,1,0
484,4.1,115.0,47.8,60.3,110.9,440.1,441.3,440.7,1,1,0
487,8.4,98.9,48.6,57.2,90.5,442.9,443.6,443.2,1,1,0
490,41.0,126.7,26.3,47.9,85.7,432.3,454.9,443.6,1,1,0
493,20.0,120.8,54.1,40.7,100.8,437.7,463.5,450.6,1,1,0
496,3.0,93.3,52.4,45.2,90.3,429.6,434.9,432.2,1,1,0
499,23.9,89.3,65.1,45.4,65.4,418.5,429.4,423.9,1,1,0
502,27.9,107.3,67.4,55.3,79.4,418.9,426.1,422.5,1,1,0
505,45.4,16.9,60.7,46.6,28.5,423.2,417.3,420.2,1,1,0
508,124.0,89.2,76.1,51.9,34.8,429.5,421.8,425.6,1,1,0
511,60.0,59.3,75.4,49.0,0.7,417.5,413.9,415.7,0,1,0
514,83.7,16.5,65.8,41.9,67.2,434.4,420.0,427.2,1,1,0
517,38.8,98.0,66.5,43.8,59.2,418.3,434.1,426.2,1,1,0
520,31.8,11.2,51.0,39.1,20.6,429.2,417.7,423.4,1,1,0
523,61.8,64.6,57.6,40.4,2.8,432.8,423.1,428.0,0,1,0
526,78.7,57.8,61.4,37.0,20.9,419.8,425.1,422.5,1,1,0
529,23.9,117.7,57.5,46.5,93.8,429.7,436.5,433.1,1,1,0
532,85.4,73.1,65.1,33.6,12.3,412.9,425.6,419.2,0,1,0
535,124.1,43.5,73.3,36.0,80.6,416.3,437.6,427.0,1,1,0
538,81.3,53.9,55.1,33.9,27.4,429.1,423.7,426.4,1,1,0
541,82.1,38.8,57.1,31.3,43.3,432.0,423.0,427.5,1,1,0
544,68.1,3.0,64.8,33.4,65.1,428.4,428.6,428.5,1,1,1
547,69.1,2.9,64.4,33.0,66.2,429.9,428.4,429.1,1,1,0
550,46.8,4.6,59.1,29.7,42.2,426.7,427.8,427.2,1,1,0
553,51.7,3.0,62.1,35.7,48.7,422.3,431.4,426.9,1,1,0
556,43.2,7.9,56.0,34.2,35.3,423.4,426.5,424.9,1,1,0
559,90.7,24.6,56.9,21.4,66.1,419.1,424.2,421.6,1,1,0
562,103.9,17.6,58.6,35.9,86.3,440.5,426.4,433.4,1,1,0
565,84.2,13.6,58.8,39.6,70.6,433.8,422.8,428.3,1,1,0
568,78.2,11.9,61.8,39.2,66.3,430.5,421.5,426.0,1,1,0
571,77.7,20.1,57.3,36.4,57.6,436.5,425.3,430.9,1,1,0
574,95.0,17.9,53.9,37.5,77.1,438.2,426.8,432.5,1,1,1
577,43.7,104.4,51.7,47.0,60.7,429.1,430.2,429.6,1,1,0
580,68.4,7.4,62.2,37.5,61.0,428.0,420.3,424.1,1,1,0
583,83.4,6.7,59.3,33.7,76.7,428.5,419.5,424.0,1,1,0
586,50.6,92.5,62.1,44.5,41.9,426.5,428.3,427.4,1,1,0
589,75.7,52.3,60.3,39.5,23.4,433.8,421.6,427.7,1,1,0
592,66.0,102.3,57.3,47.1,36.3,429.8,430.7,430.2,1,1,0
595,74.0,111.8,60.8,44.1,37.8,429.1,445.3,437.2,1,1,0
598,83.6,5.0,69.0,33.7,78.6,421.3,424.3,422.8,1,1,0
601,77.1,104.3,56.5,43.0,27.2,430.9,437.9,434.4,1,1,0
604,75.7,0.0,65.6,28.7,75.7,424.3,426.2,425.2,1,1,1
607,92.2,9.2,62.2,30.4,83.0,427.8,432.4,430.1,1,1,1
610,98.7,16.1,72.1,33.6,82.6,424.8,432.8,428.8,1,1,1
613,1.7,76.0,53.8,39.2,74.3,434.7,435.4,435.0,1,1,0
616,12.2,44.7,58.9,37.2,32.5,433.5,434.8,434.1,1,1,0
619,24.7,10.2,56.8,35.3,14.5,429.7,428.6,429.1,0,1,0
622,13.0,13.8,54.3,40.1,0.8,430.4,423.3,426.9,0,1,0
625,7.1,71.3,50.9,45.2,64.2,434.1,420.6,427.4,1,1,0
628,46.6,51.3,56.4,47.0,4.7,428.0,418.6,423.3,0,1,0
631,60.5,65.0,63.3,44.2,4.5,428.8,420.8,424.8,0,1,0
634,79.8,84.9,61.2,39.8,5.1,425.1,431.4,428.2,0,1,0
637,75.9,29.8,62.5,42.9,46.1,423.0,422.4,422.7,1,1,0
640,69.8,59.3,61.0,46.2,10.5,422.0,416.6,419.3,0,1,0
643,57.3,63.1,56.5,45.1,5.8,422.5,423.5,423.0,0,1,0
646,62.0,48.0,61.4,44.4,14.0,424.8,413.7,419.2,0,1,0
649,81.5,14.6,68.0,43.9,66.9,420.0,423.0,421.5,1,1,0
652,60.1,77.0,59.4,46.9,16.9,424.8,419.4,422.1,1,1,0
655,43.2,71.2,63.5,45.7,28.0,425.1,420.3,422.7,1,1,0
658,55.8,64.5,62.2,47.0,8.7,426.9,418.0,422.4,0,1,0
661,57.8,60.4,62.3,46.9,2.6,421.3,420.6,421.0,0,1,0
664,60.7,47.9,56.9,41.9,12.8,425.5,418.5,422.0,0,1,0
667,65.2,98.7,62.9,49.0,33.5,425.5,435.5,430.5,1,1,0
670,49.1,55.2,55.6,44.3,6.1,420.5,426.6,423.6,0,1,0
673,55.5,59.1,55.5,39.5,3.6,427.5,425.0,426.2,0,1,0
676,48.9,97.0,56.0,37.5,48.1,433.5,441.8,437.6,1,1,0
679,61.7,14.2,52.7,38.0,47.5,421.0,426.7,423.9,1,1,0
682,65.2,89.4,53.5,41.3,24.2,435.1,433.3,434.2,1,1,0
685,41.9,70.5,55.2,46.2,28.6,433.3,433.3,433.3,1,1,0
688,24.1,79.3,59.5,50.4,55.2,431.4,427.6,429.5,1,1,0
691,51.2,98.8,61.7,51.9,47.6,424.5,427.1,425.8,1,1,1
694,27.3,109.9,62.1,53.3,82.6,427.7,436.7,432.2,1,1,1
697,20.3,93.1,50.4,53.3,72.8,435.1,417.1,426.1,1,1,0
700,0.7,88.3,57.4,50.9,87.6,422.0,423.4,422.7,1,1,0
703,21.9,91.6,51.5,54.7,69.7,427.5,422.7,425.1,1,1,0
706,10.8,93.8,55.5,53.9,83.0,418.5,422.4,420.4,1,1,0
709,54.0,73.8,68.0,52.4,19.8,416.8,414.9,415.9,1,1,1
712,35.1,89.0,70.6,56.5,53.9,421.3,418.3,419.8,1,1,0
715,24.6,95.2,66.3,54.4,70.6,424.0,421.8,422.9,1,1,0
718,53.7,89.3,56.9,54.8,35.6,418.3,418.9,418.6,1,1,0
721,43.8,85.0,71.7,56.7,41.2,415.6,416.9,416.2,1,1,0
724,42.9,105.9,71.4,60.2,63.0,414.9,424.6,419.8,1,1,1
727,28.3,95.5,54.6,58.6,67.2,415.6,420.6,418.1,1,1,0
730,46.9,114.7,70.8,59.3,67.8,416.6,429.7,423.1,1,1,1
733,73.9,102.6,61.9,57.2,28.7,428.6,415.5,422.1,1,1,1
736,72.6,117.6,61.7,53.3,45.0,425.2,432.9,429.0,1,1,1
739,64.0,122.1,66.1,58.6,58.1,414.7,429.9,422.3,1,1,0
742,48.5,86.9,73.0,52.6,38.4,421.9,420.6,421.2,1,1,0
745,53.4,68.7,66.3,64.8,15.3,430.5,413.5,422.0,1,1,0
748,17.2,89.8,60.7,50.9,72.6,429.8,440.4,435.1,1,1,0
751,7.8,83.4,82.8,51.4,75.6,427.2,443.6,435.4,1,1,0
754,15.5,88.5,76.9,62.7,73.0,441.3,450.8,446.1,1,1,0
757,3.0,107.4,64.6,66.2,104.4,453.9,476.0,464.9,1,1,0
760,31.7,118.5,109.9,66.8,86.8,452.5,488.9,470.7,1,1,0
763,74.1,51.5,117.1,68.3,22.6,458.6,496.8,477.7,1,1,0
766,21.6,29.4,69.2,54.4,7.8,506.9,501.5,504.2,0,1,0
769,8.9,54.9,68.4,18.5,46.0,510.2,502.8,506.5,1,1,0
772,14.0,115.7,73.6,60.6,101.7,477.7,502.7,490.2,1,1,0
775,9.9,110.5,84.5,68.6,100.6,461.9,484.0,472.9,1,1,0
778,14.1,103.3,73.2,53.5,89.2,444.4,472.0,458.2,1,1,0
781,50.2,43.8,57.0,38.4,6.4,434.1,449.9,442.0,0,1,0
784,32.1,8.2,40.6,5.0,23.9,433.8,416.0,424.9,1,1,0
787,47.8,24.2,53.5,29.5,23.6,416.4,406.9,411.6,1,1,0
790,61.6,61.9,71.0,69.0,0.3,404.3,380.2,392.2,0,1,0
793,94.6,157.6,101.9,166.9,63.0,381.0,359.0,370.0,1,1,0
796,129.1,179.8,136.1,175.4,50.7,368.3,346.2,357.2,1,1,0
799,143.3,177.9,151.2,174.9,34.6,370.1,348.6,359.4,1,1,0
802,166.4,175.9,167.3,173.8,9.5,365.8,352.3,359.1,0,0,0
805,161.5,178.7,166.3,167.6,17.2,369.5,353.1,361.3,1,0,0
808,154.6,179.7,165.5,167.6,25.1,367.1,353.1,360.1,1,1,0
811,164.6,177.9,170.6,167.7,13.3,371.6,357.0,364.3,0,0,0
814,171.1,172.0,173.4,169.7,0.9,375.5,360.5,368.0,0,0,0
817,169.9,173.9,175.9,168.3,4.0,379.5,360.0,369.8,0,0,0
820,163.6,172.8,174.6,169.3,9.2,370.1,359.6,364.9,0,0,0
823,169.8,171.6,178.2,168.4,1.8,380.3,359.1,369.7,0,0,0
826,168.5,170.6,178.3,168.1,2.1,380.9,357.9,369.4,0,0,0
829,169.3,168.5,177.1,167.5,0.8,378.2,354.9,366.5,0,0,0
832,166.9,168.9,176.5,167.7,2.0,369.9,354.4,362.1,0,0,0
835,168.2,169.9,177.2,167.4,1.7,369.0,353.2,361.1,0,0,0
838,167.7,171.3,177.2,167.8,3.6,371.1,351.5,361.3,0,0,0
841,173.6,169.0,178.2,167.4,4.6,374.6,354.8,364.7,0,0,0
844,172.2,167.7,170.2,164.5,4.5,369.5,355.2,362.4,0,0,0
847,169.0,170.1,179.7,166.3,1.1,370.4,356.2,363.3,0,0,0
850,167.7,169.6,176.7,164.7,1.9,367.7,355.2,361.4,0,0,0
853,178.7,172.6,177.0,166.1,6.1,387.9,354.4,371.1,0,0,0
856,174.1,174.0,179.6,163.5,0.1,381.3,352.0,366.6,0,0,0
859,171.2,173.8,177.7,164.3,2.6,384.4,354.0,369.2,0,0,0
862,174.5,169.3,180.0,166.0,5.2,367.7,353.8,360.8,0,0,0
865,170.9,172.5,179.2,164.9,1.6,366.3,343.6,355.0,0,0,0
868,166.9,169.8,173.5,168.5,2.9,362.8,337.2,350.0,0,0,0
871,161.1,168.3,171.2,170.3,7.2,350.8,328.8,339.8,0,0,0
874,160.6,169.1,168.1,167.0,8.5,386.0,312.0,349.0,0,0,0
877,136.6,169.5,162.4,167.2,32.9,412.4,300.3,356.4,1,1,0
880,174.0,168.9,4.7,166.8,5.1,581.3,290.7,436.0,0,0,1
883,160.0,165.9,168.3,170.4,5.9,334.8,285.2,310.0,0,0,1
886,151.7,166.1,163.4,173.1,14.4,348.3,279.5,313.9,0,1,1
889,174.8,171.5,20.3,167.3,3.3,503.9,286.9,395.4,0,0,1
892,173.7,167.1,179.4,170.1,6.6,315.5,288.4,301.9,0,0,1
895,164.4,165.8,172.0,171.3,1.4,334.6,291.2,312.9,0,0,0
898,166.1,170.0,171.7,171.2,3.9,328.7,290.8,309.8,0,0,1
901,162.3,168.7,167.8,171.0,6.4,342.5,292.0,317.2,0,0,1
904,151.6,170.0,170.5,169.8,18.4,325.6,290.9,308.2,1,1,1
907,172.7,169.3,14.9,168.4,3.4,580.4,286.8,433.6,0,0,1
910,163.0,171.3,124.5,167.8,8.3,422.0,280.0,351.0,0,0,1
913,174.9,169.8,11.0,167.7,5.1,606.4,268.8,437.6,0,0,1
916,169.0,170.7,50.3,163.8,1.7,485.2,267.3,376.2,0,0,1
919,169.7,169.9,57.3,163.0,0.2,468.5,264.2,366.4,0,0,1
922,157.9,170.0,150.5,167.5,12.1,382.3,266.3,324.3,0,1,1
925,146.2,170.2,137.5,165.2,24.0,377.9,259.2,318.5,1,1,0
928,152.4,171.1,163.7,165.3,18.7,308.6,264.3,286.5,1,1,1
931,155.5,170.3,150.0,167.3,14.8,383.7,267.0,325.4,0,1,1
934,146.2,173.1,173.2,161.0,26.9,351.0,265.7,308.4,1,1,1
937,73.6,172.5,102.3,160.0,98.9,422.9,267.9,345.4,1,1,1
940,157.9,168.1,35.4,162.7,10.2,484.8,270.1,377.5,0,1,1
943,179.9,169.7,3.1,162.0,10.2,588.1,269.9,429.0,0,0,1
946,153.2,167.5,171.5,164.8,14.3,303.3,262.6,283.0,0,1,0
949,167.5,169.1,1.2,164.6,1.6,592.4,271.4,431.9,0,0,1
952,157.7,172.0,134.4,168.4,14.3,404.2,271.2,337.7,0,1,1
955,162.5,172.2,34.2,174.3,9.7,518.5,295.0,406.8,0,0,1
958,156.6,178.6,144.4,177.6,22.0,406.1,311.7,358.9,1,1,1
961,159.4,160.4,133.3,179.0,1.0,364.8,336.4,350.6,0,1,0
964,158.4,118.8,108.2,155.6,39.6,412.1,383.5,397.8,1,1,0
967,131.6,127.6,74.4,69.0,4.0,425.4,423.3,424.4,0,1,0
