frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,96.5,173.8,25.5,69.5,77.3,803.4,743.8,773.6,1,1,0
4,106.8,176.0,25.0,67.5,69.2,801.4,749.4,775.4,1,1,0
7,110.6,171.3,37.9,55.7,60.7,802.3,747.5,774.9,1,1,0
10,105.9,169.4,38.0,56.2,63.5,802.7,749.7,776.2,1,1,0
13,122.9,160.0,52.9,80.8,37.1,791.7,750.4,771.0,1,1,0
16,122.6,147.9,60.6,85.0,25.3,807.3,746.1,776.7,1,1,0
19,104.0,173.1,38.1,75.9,69.1,807.9,747.3,777.6,1,1,0
22,124.4,151.1,21.9,55.9,26.7,814.5,746.1,780.3,1,1,0
25,112.1,174.3,21.8,60.3,62.2,818.2,745.3,781.8,1,1,0
28,115.2,179.7,21.0,64.8,64.5,814.2,743.4,778.8,1,1,0
31,132.8,179.0,1.0,67.2,46.2,817.7,735.9,776.8,1,1,0
34,106.9,177.4,10.1,60.3,70.5,814.1,744.6,779.4,1,1,0
37,138.6,176.6,20.0,42.9,38.0,815.0,782.1,798.5,1,1,0
40,127.2,158.5,18.5,49.7,31.3,816.8,747.6,782.2,1,1,0
43,125.0,164.2,0.3,57.3,39.2,813.4,731.8,772.6,1,1,0
46,127.2,131.7,1.6,50.4,4.5,812.2,734.0,773.1,0,1,0
49,116.2,135.4,7.4,43.4,19.2,813.3,733.6,773.5,1,1,0
52,131.7,152.4,10.6,37.6,20.7,810.6,763.7,787.2,1,1,0
55,171.7,154.0,70.7,91.1,17.7,759.7,809.2,784.5,1,1,1
58,132.5,145.6,3.7,38.5,13.1,819.7,748.5,784.1,0,1,0
61,115.7,131.3,3.7,43.8,15.6,820.4,732.6,776.5,1,1,0
64,119.8,149.5,2.5,49.6,29.7,819.0,728.5,773.8,1,1,0
67,138.4,134.0,1.8,43.5,4.4,812.8,737.7,775.2,0,1,0
70,138.5,172.8,3.7,34.3,34.3,819.1,751.4,785.2,1,1,1
73,127.8,173.3,10.6,71.8,45.5,811.4,745.6,778.5,1,1,0
76,113.1,168.5,12.5,62.8,55.4,815.2,744.1,779.7,1,1,0
79,124.1,149.6,27.3,53.6,25.5,813.7,746.4,780.0,1,1,0
82,115.3,164.6,22.8,60.1,49.3,812.5,728.3,770.4,1,1,0
85,114.5,175.6,14.7,67.0,61.1,814.4,723.7,769.0,1,1,1
88,116.4,154.1,26.6,39.0,37.7,805.2,732.4,768.8,1,1,0
91,108.6,176.8,17.2,62.9,68.2,810.5,723.1,766.8,1,1,1
94,116.2,148.5,20.0,53.8,32.3,808.7,734.0,771.4,1,1,0
97,120.6,158.2,23.4,47.3,37.6,809.0,739.4,774.2,1,1,0
100,126.6,162.0,26.4,46.5,35.4,813.7,744.1,778.9,1,1,0
103,80.8,132.2,147.9,156.1,51.4,816.4,741.7,779.0,1,1,0
106,117.2,174.3,51.8,117.3,57.1,825.8,737.4,781.6,1,1,0
109,57.4,144.1,84.3,137.9,86.7,819.0,743.0,781.0,1,1,0
112,93.8,176.6,51.4,92.6,82.8,813.4,742.1,777.8,1,1,0
