frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,179.6,131.0,20.6,26.6,48.6,666.4,765.2,715.8,1,1,0
4,176.5,128.1,17.6,28.6,48.4,664.7,765.9,715.3,1,1,0
7,177.8,128.5,19.3,28.3,49.3,668.1,769.8,719.0,1,1,0
10,176.5,126.9,18.4,28.3,49.6,671.4,769.8,720.6,1,1,0
13,179.1,127.9,19.5,28.2,51.2,674.5,768.0,721.2,1,1,0
16,179.3,122.7,20.2,31.1,56.6,671.5,767.9,719.7,1,1,0
19,176.9,129.3,18.2,27.2,47.6,674.3,769.9,722.1,1,1,0
22,178.1,134.8,19.1,26.1,43.3,666.7,769.4,718.0,1,1,0
25,179.4,127.6,19.8,28.2,51.8,670.6,767.8,719.2,1,1,0
28,175.8,126.8,17.0,28.5,49.0,665.4,766.3,715.8,1,1,0
31,179.3,123.2,20.2,29.4,56.1,672.0,768.8,720.4,1,1,0
34,175.4,134.4,17.9,25.8,41.0,673.8,772.3,723.0,1,1,0
37,177.8,135.3,20.0,26.1,42.5,677.3,769.5,723.4,1,1,0
40,178.2,128.4,19.4,28.0,49.8,669.7,767.1,718.4,1,1,0
43,178.4,133.2,20.5,25.5,45.2,668.4,769.1,718.8,1,1,0
46,179.2,131.3,19.2,26.6,47.9,673.2,769.6,721.4,1,1,0
49,173.6,126.2,17.8,29.1,47.4,668.4,763.5,716.0,1,1,0
52,176.3,131.2,19.0,26.5,45.1,670.4,765.1,717.8,1,1,0
55,177.6,124.9,19.3,29.6,52.7,673.4,770.7,722.0,1,1,0
58,178.9,125.6,21.1,28.0,53.3,671.0,766.5,718.8,1,1,0
61,178.9,128.0,19.6,28.7,50.9,671.6,767.9,719.8,1,1,0
64,179.7,126.5,20.4,29.1,53.2,670.5,771.0,720.8,1,1,0
67,178.8,128.2,20.6,28.0,50.6,675.5,772.7,724.1,1,1,0
70,179.8,127.4,20.6,29.4,52.4,679.0,774.1,726.5,1,1,0
73,179.6,126.4,20.3,29.8,53.2,671.4,769.1,720.2,1,1,0
76,175.9,132.9,17.6,26.0,43.0,672.3,768.1,720.2,1,1,0
79,176.0,129.9,18.5,28.5,46.1,668.5,767.6,718.0,1,1,0
82,178.2,131.9,20.7,26.8,46.3,666.8,769.5,718.1,1,1,0
85,179.9,127.8,20.5,27.9,52.1,668.9,770.4,719.6,1,1,0
88,177.6,132.2,18.9,27.4,45.4,663.3,769.1,716.2,1,1,0
91,179.6,134.6,19.2,27.3,45.0,672.6,766.8,719.7,1,1,0
94,177.7,137.2,18.4,25.4,40.5,667.9,766.7,717.3,1,1,0
97,175.7,134.9,19.1,26.2,40.8,668.4,767.6,718.0,1,1,0
100,171.8,134.0,16.9,26.2,37.8,673.8,766.7,720.2,1,1,0
103,177.6,136.1,19.5,26.0,41.5,672.5,767.3,719.9,1,1,0
106,175.0,134.6,18.5,27.3,40.4,676.5,771.0,723.8,1,1,0
109,179.1,134.4,19.8,27.0,44.7,674.7,772.2,723.5,1,1,0
112,177.9,131.6,19.0,28.1,46.3,671.1,767.2,719.2,1,1,0
115,177.9,136.5,19.9,24.7,41.4,672.5,765.6,719.0,1,1,0
118,177.5,138.6,18.0,25.3,38.9,667.1,766.5,716.8,1,1,0
121,178.8,130.5,19.4,26.2,48.3,670.7,767.0,718.9,1,1,0
124,177.3,127.8,19.7,27.8,49.5,677.7,763.4,720.5,1,1,0
127,178.8,128.3,20.1,27.4,50.5,674.1,768.1,721.1,1,1,0
130,179.0,126.4,19.1,27.5,52.6,675.7,768.9,722.3,1,1,0
133,179.4,133.5,19.9,26.8,45.9,677.2,770.0,723.6,1,1,0
136,174.2,131.1,19.2,27.2,43.1,675.2,768.9,722.0,1,1,0
139,176.0,131.2,19.2,26.9,44.8,678.6,773.6,726.1,1,1,0
142,179.9,124.2,21.6,29.0,55.7,677.6,773.1,725.4,1,1,0
145,179.9,124.7,20.7,28.0,55.2,680.4,772.8,726.6,1,1,0
148,176.0,123.2,20.3,27.5,52.8,677.1,773.8,725.5,1,1,0
151,176.3,126.7,18.9,27.3,49.6,679.2,773.4,726.3,1,1,0
154,176.9,125.9,18.7,28.2,51.0,681.0,772.1,726.5,1,1,0
157,177.2,127.8,20.4,25.7,49.4,682.2,775.1,728.7,1,1,0
160,176.7,124.9,18.8,27.1,51.8,680.4,772.6,726.5,1,1,0
163,178.2,133.6,21.2,22.9,44.6,673.8,767.9,720.8,1,1,0
166,177.2,133.0,19.4,23.7,44.2,674.7,773.2,724.0,1,1,0
169,174.2,135.8,20.7,21.4,38.4,678.0,771.9,725.0,1,1,0
172,179.8,133.0,21.4,24.1,46.8,674.7,767.4,721.0,1,1,0
175,179.2,131.0,22.5,24.8,48.2,678.9,770.2,724.5,1,1,0
178,178.5,133.2,19.6,25.5,45.3,678.0,770.3,724.1,1,1,0
181,177.6,136.6,19.1,24.9,41.0,672.1,768.2,720.2,1,1,0
184,176.1,135.1,19.3,25.0,41.0,673.0,768.1,720.5,1,1,0
187,178.1,137.9,19.9,23.5,40.2,676.0,773.4,724.7,1,1,0
190,177.9,135.0,18.5,25.8,42.9,667.9,769.3,718.6,1,1,0
193,179.8,130.6,20.6,27.0,49.2,666.2,765.0,715.6,1,1,0
196,177.4,147.2,20.0,20.1,30.2,677.0,773.7,725.4,1,1,0
199,180.0,134.8,22.0,22.7,45.2,672.8,779.3,726.0,1,1,0
202,177.8,140.6,20.1,23.2,37.2,671.4,772.3,721.8,1,1,0
205,175.2,140.5,20.7,20.2,34.7,672.5,775.8,724.1,1,1,0
208,178.0,137.3,22.2,21.3,40.7,674.0,771.7,722.9,1,1,0
211,179.3,139.5,21.3,22.7,39.8,668.5,778.5,723.5,1,1,0
214,179.3,132.8,22.0,23.7,46.5,676.8,772.4,724.6,1,1,0
217,175.4,130.6,19.4,26.7,44.8,675.3,767.0,721.1,1,1,0
220,178.2,131.3,17.9,29.4,46.9,679.4,766.1,722.8,1,1,0
223,178.5,134.7,18.0,28.5,43.8,666.7,774.7,720.7,1,1,0
226,177.0,129.2,18.0,30.6,47.8,663.1,778.2,720.7,1,1,0
229,179.6,128.0,18.1,32.0,51.6,663.7,776.7,720.2,1,1,0
232,178.7,134.3,17.5,28.3,44.4,666.6,785.2,725.9,1,1,0
235,176.3,130.4,16.8,30.1,45.9,667.1,770.3,718.7,1,1,0
238,179.6,130.9,19.4,29.9,48.7,661.5,777.0,719.2,1,1,0
241,179.9,131.0,18.3,29.4,48.9,662.9,781.3,722.1,1,1,0
244,179.5,130.5,16.3,27.8,49.0,669.3,773.1,721.2,1,1,0
247,178.8,128.9,19.2,29.7,49.9,664.8,773.5,719.1,1,1,0
250,178.4,137.5,16.8,25.3,40.9,647.1,769.5,708.3,1,1,0
253,175.7,131.1,20.9,24.0,44.6,677.8,778.7,728.2,1,1,0
256,179.3,138.2,23.2,23.3,41.1,673.4,780.3,726.8,1,1,0
259,179.8,136.0,19.0,26.3,43.8,672.8,780.0,726.4,1,1,0
262,176.8,137.6,21.3,24.0,39.2,670.5,782.9,726.7,1,1,0
265,178.8,128.3,22.6,27.4,50.5,674.1,780.3,727.2,1,1,0
268,180.0,136.0,19.6,26.2,44.0,677.0,776.5,726.8,1,1,0
271,174.3,139.2,20.3,24.0,35.1,673.4,777.9,725.6,1,1,0
274,179.7,132.6,21.0,24.8,47.1,680.0,768.8,724.4,1,1,0
277,179.0,136.6,20.1,24.4,42.4,678.2,775.4,726.8,1,1,0
280,178.1,138.4,19.6,25.0,39.7,674.3,767.2,720.8,1,1,0
283,176.6,135.7,20.1,24.2,40.9,671.2,774.6,722.9,1,1,0
286,175.5,128.6,21.3,27.3,46.9,676.5,787.3,731.9,1,1,0
289,179.9,135.3,18.4,27.5,44.6,676.9,775.9,726.4,1,1,0
292,179.9,140.0,21.9,24.0,39.9,666.1,777.0,721.5,1,1,0
295,177.8,133.7,20.7,24.1,44.1,673.9,778.8,726.3,1,1,0
298,178.3,138.6,20.0,24.6,39.7,670.3,777.1,723.7,1,1,0
301,175.2,135.8,20.6,26.5,39.4,665.7,770.1,717.9,1,1,0
304,176.5,129.3,14.5,30.1,47.2,655.2,768.5,711.9,1,1,0
307,179.5,132.5,18.0,29.3,47.0,661.3,775.1,718.2,1,1,0
310,177.8,129.4,16.4,31.1,48.4,666.2,779.4,722.8,1,1,0
313,178.8,131.0,16.7,30.6,47.8,663.6,781.6,722.6,1,1,0
316,178.0,131.9,16.0,29.8,46.1,662.9,784.5,723.7,1,1,0
319,178.0,142.2,19.2,23.6,35.8,663.0,786.6,724.8,1,1,0
322,177.5,135.1,27.6,24.5,42.4,665.1,774.1,719.6,1,1,0
325,177.9,144.5,19.5,23.9,33.4,668.3,771.4,719.8,1,1,0
328,179.0,142.4,17.8,25.4,36.6,680.2,783.7,732.0,1,1,0
331,177.6,145.4,16.6,23.0,32.2,660.9,778.5,719.7,1,1,0
334,176.6,136.8,17.1,24.8,39.8,672.8,787.1,730.0,1,1,0
337,178.9,137.2,18.4,27.3,41.7,673.0,780.8,726.9,1,1,0
340,173.1,135.1,14.3,27.9,38.0,657.5,780.0,718.8,1,1,0
343,176.7,134.3,15.6,28.0,42.4,666.0,785.9,726.0,1,1,0
346,177.8,135.0,15.6,27.7,42.8,668.3,774.9,721.6,1,1,0
349,179.7,131.1,17.1,27.0,48.6,660.3,783.3,721.8,1,1,0
352,179.7,126.3,16.6,29.0,53.4,659.0,772.3,715.6,1,1,0
355,178.6,126.0,17.4,31.9,52.6,654.2,770.3,712.2,1,1,0
358,176.0,128.0,14.3,29.9,48.0,666.3,773.1,719.7,1,1,0
361,176.7,131.5,19.6,27.4,45.2,668.9,775.5,722.2,1,1,0
364,175.4,128.4,15.3,30.8,47.0,663.6,773.2,718.4,1,1,0
367,177.3,126.5,17.3,30.5,50.8,667.0,769.8,718.4,1,1,0
370,175.8,124.7,16.8,31.5,51.1,659.0,767.3,713.1,1,1,0
373,175.7,127.8,16.5,28.5,47.9,663.9,775.3,719.6,1,1,0
376,178.4,119.1,17.7,33.1,59.3,667.8,768.6,718.2,1,1,0
379,176.9,119.0,17.8,33.2,57.9,671.7,769.1,720.4,1,1,0
382,176.3,132.2,17.6,27.4,44.1,665.9,774.1,720.0,1,1,0
385,178.8,128.0,19.1,31.2,50.8,667.3,767.5,717.4,1,1,0
388,177.1,129.5,16.6,30.6,47.6,662.1,772.7,717.4,1,1,0
391,177.6,136.8,17.3,26.0,40.8,655.0,783.3,719.1,1,1,0
394,176.7,130.4,16.4,28.5,46.3,668.7,781.2,725.0,1,1,0
397,177.4,123.0,15.7,30.6,54.4,657.9,774.5,716.2,1,1,0
400,175.2,130.8,16.3,27.9,44.4,667.6,777.7,722.7,1,1,0
403,175.4,132.1,16.6,28.6,43.3,667.4,782.1,724.8,1,1,0
406,176.2,129.2,15.8,30.4,47.0,664.1,775.3,719.7,1,1,0
409,178.7,123.2,16.3,29.9,55.5,656.3,776.7,716.5,1,1,0
412,178.9,132.7,18.0,26.3,46.2,661.8,778.7,720.2,1,1,0
415,176.4,128.7,15.2,28.7,47.7,656.2,773.3,714.8,1,1,0
418,177.0,128.2,17.4,30.7,48.8,671.9,776.0,724.0,1,1,0
421,177.0,135.5,15.4,27.9,41.5,666.2,776.4,721.3,1,1,0
424,177.6,133.1,21.1,24.5,44.5,678.1,777.4,727.8,1,1,0
427,179.9,134.6,19.1,27.0,45.3,673.0,776.7,724.9,1,1,0
430,178.7,137.8,18.4,26.2,40.9,671.7,768.0,719.9,1,1,0
433,176.5,130.3,15.2,30.3,46.2,663.2,773.3,718.2,1,1,0
436,179.7,140.5,21.2,20.8,39.2,669.0,782.6,725.8,1,1,0
439,179.1,138.8,21.6,24.1,40.3,668.1,780.4,724.2,1,1,0
442,175.7,130.1,15.7,29.5,45.6,673.8,769.1,721.5,1,1,0
445,178.0,139.5,23.4,23.4,38.5,673.8,775.1,724.5,1,1,0
448,179.2,144.3,28.5,22.2,34.9,674.3,772.9,723.6,1,1,0
451,179.1,143.2,28.4,22.3,35.9,674.8,762.6,718.7,1,1,0
454,179.6,140.7,20.6,23.0,38.9,676.6,771.1,723.9,1,1,0
457,176.9,137.9,20.7,24.1,39.0,670.0,772.6,721.3,1,1,0
460,177.4,131.9,21.1,24.3,45.5,678.1,775.9,727.0,1,1,0
463,176.8,137.4,21.9,22.8,39.4,674.9,774.3,724.6,1,1,0
466,178.0,132.6,19.9,27.6,45.4,675.3,776.8,726.0,1,1,0
469,179.3,131.8,18.4,27.6,47.5,673.3,770.0,721.6,1,1,0
472,176.5,129.4,16.3,28.5,47.1,656.0,772.8,714.4,1,1,0
475,173.5,129.5,14.6,30.7,44.0,665.7,771.5,718.6,1,1,0
478,178.7,133.9,18.3,26.9,44.8,664.5,784.2,724.4,1,1,0
481,179.0,125.5,16.6,30.7,53.5,657.6,776.9,717.2,1,1,0
484,176.7,132.0,15.0,29.5,44.7,666.0,786.2,726.1,1,1,0
487,179.9,141.4,16.4,23.1,38.5,669.6,778.5,724.0,1,1,0
490,179.2,133.6,18.2,27.1,45.6,663.3,779.8,721.5,1,1,0
493,176.8,134.2,15.8,28.2,42.6,667.5,783.4,725.5,1,1,0
496,178.1,132.3,17.9,30.0,45.8,668.6,781.4,725.0,1,1,0
499,177.7,135.9,18.0,25.4,41.8,671.0,783.6,727.3,1,1,0
502,175.7,130.5,15.8,29.7,45.2,661.4,774.3,717.8,1,1,0
505,179.4,128.7,17.6,28.3,50.7,659.6,772.5,716.0,1,1,0
508,174.9,122.8,16.2,32.8,52.1,665.1,768.6,716.9,1,1,0
511,177.5,115.0,17.3,36.0,62.5,668.2,772.0,720.1,1,1,0
514,179.4,131.3,18.3,29.2,48.1,665.1,772.7,718.9,1,1,0
517,176.9,130.6,16.2,29.2,46.3,666.6,782.7,724.7,1,1,0
