frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,168.4,174.9,2.1,30.3,6.5,916.1,817.3,866.7,0,0,1
4,166.0,167.4,5.1,28.2,1.4,911.8,819.6,865.7,0,0,1
7,167.0,164.7,3.2,29.1,2.3,901.1,815.4,858.2,0,0,1
10,167.7,166.7,3.5,25.6,1.0,897.9,805.1,851.5,0,0,1
13,168.4,159.2,5.0,27.2,9.2,904.5,794.9,849.7,0,1,1
16,166.1,174.6,4.5,27.8,8.5,909.9,825.1,867.5,0,0,1
19,163.7,167.8,5.2,28.7,4.1,929.2,819.7,874.5,0,0,1
22,166.5,175.1,2.6,27.1,8.6,919.4,843.0,881.2,0,0,1
25,171.7,174.9,2.6,29.7,3.2,906.1,829.2,867.7,0,0,1
28,166.0,168.9,2.3,27.7,2.9,911.4,828.1,869.8,0,0,1
31,170.8,159.8,8.2,20.6,11.0,908.8,824.9,866.8,0,1,1
34,170.4,171.3,4.8,27.2,0.9,901.0,834.6,867.8,0,0,1
37,173.4,169.0,5.3,24.9,4.4,907.4,828.2,867.8,0,0,1
40,171.5,172.1,2.2,30.6,0.6,910.0,821.5,865.8,0,0,1
43,174.0,177.7,4.6,25.3,3.7,906.2,834.2,870.2,0,0,1
46,171.2,178.5,3.7,25.9,7.3,897.7,824.6,861.2,0,0,1
49,162.9,163.1,14.8,22.5,0.2,900.3,799.9,850.1,0,0,1
52,169.9,168.2,8.4,22.0,1.7,901.8,822.7,862.2,0,0,1
55,166.5,173.6,10.8,20.8,7.1,907.9,814.6,861.2,0,0,1
58,170.2,173.7,4.2,26.5,3.5,908.4,823.1,865.8,0,0,1
61,173.2,172.6,4.3,28.1,0.6,910.1,831.0,870.5,0,0,1
64,170.6,175.7,6.1,26.9,5.1,908.7,804.4,856.5,0,0,1
67,170.1,169.0,11.5,25.1,1.1,905.9,830.6,868.2,0,0,1
70,170.3,170.7,3.8,27.0,0.4,907.0,812.2,859.6,0,0,1
73,174.2,175.7,4.9,23.0,1.5,896.6,798.6,847.6,0,0,1
76,170.1,164.5,4.4,30.5,5.6,913.0,818.2,865.6,0,0,1
79,168.3,159.4,2.9,28.9,8.9,895.1,809.6,852.4,0,1,1
82,168.5,156.5,5.0,29.7,12.0,906.0,806.1,856.0,0,1,1
85,165.0,165.2,5.7,29.7,0.2,918.6,795.9,857.2,0,0,1
88,167.2,163.6,5.2,28.9,3.6,916.4,819.8,868.1,0,0,1
91,171.1,153.5,1.1,30.9,17.6,910.4,801.1,855.8,1,1,1
94,169.8,160.2,2.5,29.5,9.6,900.8,815.3,858.0,0,0,1
97,167.3,159.8,4.0,29.7,7.5,904.6,808.2,856.4,0,1,1
100,169.4,154.3,3.9,29.5,15.1,900.0,808.1,854.0,1,1,1
103,172.4,164.1,5.6,28.3,8.3,894.9,812.3,853.6,0,0,1
106,166.5,162.1,4.6,28.1,4.4,919.1,813.0,866.0,0,0,1
