frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,174.7,149.1,8.0,22.1,25.6,908.2,830.0,869.1,1,1,1
4,170.6,154.4,5.0,24.1,16.2,907.8,838.1,873.0,1,1,1
7,169.6,152.9,3.4,22.0,16.7,906.7,830.1,868.4,1,1,1
10,170.9,146.8,7.2,20.2,24.1,905.3,815.9,860.6,1,1,1
13,172.4,144.8,3.2,23.8,27.6,911.2,823.3,867.2,1,1,1
16,171.9,142.2,6.8,22.4,29.7,909.6,812.0,860.8,1,1,1
19,171.1,157.4,8.9,19.7,13.7,914.8,836.3,875.5,0,1,1
22,168.2,146.7,8.1,22.0,21.5,912.2,802.8,857.5,1,1,1
25,171.4,160.3,5.7,21.6,11.1,912.2,824.8,868.5,0,0,1
28,170.1,150.8,5.9,26.8,19.3,912.5,824.3,868.4,1,1,1
31,168.1,166.6,8.9,20.8,1.5,910.5,814.9,862.7,0,0,1
34,169.1,161.8,3.0,23.4,7.3,915.7,818.3,867.0,0,0,1
37,168.5,160.9,8.5,24.4,7.6,912.1,825.5,868.8,0,0,1
40,171.8,164.3,8.4,20.3,7.5,904.0,824.8,864.4,0,0,1
43,168.9,149.3,8.1,23.7,19.6,908.6,803.0,855.8,1,1,1
46,169.0,163.8,11.0,15.8,5.2,915.3,826.0,870.6,0,0,1
49,169.9,150.8,5.4,24.4,19.1,913.3,812.0,862.6,1,1,1
52,168.5,162.0,9.8,17.4,6.5,913.2,819.5,866.4,0,0,1
55,170.7,155.4,7.5,24.2,15.3,906.5,814.5,860.5,1,1,1
58,167.8,161.8,5.1,19.8,6.0,914.8,818.8,866.8,0,0,1
61,172.9,154.9,5.7,25.3,18.0,908.9,824.7,866.8,1,1,1
64,171.2,153.8,9.1,22.8,17.4,912.3,806.5,859.4,1,1,1
67,172.6,143.2,5.3,25.3,29.4,909.9,808.7,859.3,1,1,1
70,170.6,149.4,4.4,24.4,21.2,913.7,813.1,863.4,1,1,1
73,169.9,155.0,5.5,23.5,14.9,913.1,808.3,860.7,0,1,1
76,171.2,160.2,5.2,25.4,11.0,912.2,825.7,869.0,0,0,1
79,169.1,153.5,3.4,23.0,15.6,913.0,807.0,860.0,1,1,1
82,168.8,152.8,5.6,24.7,16.0,910.5,810.2,860.4,1,1,1
85,169.8,149.0,5.2,24.7,20.8,913.1,811.1,862.1,1,1,1
88,169.8,150.2,5.2,24.2,19.6,909.1,810.8,860.0,1,1,1
91,170.3,149.4,7.7,23.4,20.9,909.7,815.7,862.7,1,1,1
94,172.1,159.2,6.6,23.4,12.9,913.0,820.0,866.5,0,1,1
97,170.7,157.5,5.8,20.8,13.2,906.7,805.0,855.9,0,1,1
100,171.8,151.3,5.5,24.6,20.5,906.6,815.0,860.8,1,1,1
103,171.3,164.5,6.8,22.6,6.8,911.3,822.2,866.8,0,0,1
106,169.5,150.7,7.0,23.1,18.8,913.0,812.6,862.8,1,1,1
109,172.7,144.2,8.0,21.8,28.5,907.5,812.0,859.8,1,1,1
112,170.2,141.1,4.8,24.3,29.1,917.8,807.1,862.5,1,1,1
115,171.6,155.2,6.6,23.3,16.4,911.5,808.3,859.9,1,1,1
118,169.0,148.2,6.0,24.2,20.8,906.5,812.9,859.7,1,1,1
121,165.5,143.8,4.5,21.4,21.7,909.7,803.1,856.4,1,1,1
124,167.3,146.6,2.8,27.1,20.7,906.3,811.2,858.8,1,1,1
127,165.6,150.6,0.5,27.8,15.0,911.7,827.6,869.7,0,1,1
130,165.5,151.0,1.8,29.5,14.5,909.7,827.7,868.7,0,1,1
133,170.7,158.2,4.2,29.8,12.5,905.0,844.2,874.6,0,1,1
136,168.1,150.1,3.9,31.0,18.0,912.8,820.3,866.5,1,1,1
139,169.3,151.9,3.5,27.0,17.4,913.2,829.6,871.4,1,1,1
142,170.2,159.3,2.4,36.0,10.9,910.7,832.3,871.5,0,1,1
145,166.5,161.8,3.6,36.2,4.7,914.7,840.6,877.7,0,0,1
148,168.2,170.0,3.9,35.1,1.8,908.7,847.1,877.9,0,0,1
151,167.9,162.1,2.1,36.7,5.8,913.4,830.9,872.1,0,0,1
154,169.8,160.3,0.7,34.0,9.5,915.0,830.9,873.0,0,0,1
157,165.0,161.2,0.2,32.7,3.8,912.7,837.5,875.1,0,0,1
160,163.3,155.0,3.4,31.3,8.3,914.3,833.4,873.8,0,1,1
163,163.7,158.4,2.6,29.2,5.3,909.0,843.0,876.0,0,1,1
166,167.4,155.0,6.0,25.8,12.4,907.9,828.2,868.0,0,1,1
169,167.8,145.9,7.1,18.6,21.9,898.5,817.0,857.8,1,1,1
172,168.2,154.1,7.9,21.7,14.1,906.2,835.7,871.0,0,1,1
175,168.6,144.7,3.3,23.6,23.9,911.5,817.5,864.5,1,1,1
178,171.0,153.2,6.1,23.0,17.8,899.9,832.1,866.0,1,1,1
181,165.8,156.5,10.7,19.2,9.3,900.6,826.7,863.7,0,1,1
184,169.5,158.6,6.2,23.2,10.9,896.9,838.2,867.5,0,1,1
187,165.4,164.5,9.9,20.0,0.9,887.6,814.1,850.9,0,0,1
190,165.9,171.0,13.8,20.7,5.1,869.9,808.2,839.0,0,0,1
193,168.1,169.5,9.0,22.6,1.4,871.9,814.0,843.0,0,0,1
196,167.7,170.6,3.8,26.5,2.9,859.9,807.1,833.5,0,0,0
199,167.8,171.3,3.2,28.1,3.5,848.5,800.3,824.4,0,0,0
202,166.6,168.7,3.0,28.4,2.1,835.4,792.4,813.9,0,0,1
205,167.7,172.2,3.2,27.1,4.5,813.3,777.4,795.3,0,0,1
208,171.1,169.0,0.3,31.5,2.1,793.3,770.1,781.7,0,0,1
211,170.1,168.1,1.7,28.8,2.0,787.2,756.9,772.0,0,0,0
214,168.6,164.5,3.3,24.2,4.1,764.4,739.8,752.1,0,0,1
217,168.9,166.7,8.4,20.9,2.2,740.2,725.5,732.9,0,0,1
220,164.6,166.3,13.9,19.2,1.7,725.4,706.7,716.0,0,0,1
223,157.1,167.8,15.5,18.5,10.7,712.0,688.0,700.0,0,1,1
226,158.6,165.5,21.8,14.4,6.9,692.5,663.4,678.0,0,1,0
229,158.1,165.8,22.7,13.4,7.7,665.6,638.4,652.0,0,1,1
232,153.3,170.2,25.4,13.8,16.9,637.4,613.3,625.3,1,1,0
235,151.0,169.1,22.6,14.7,18.1,598.5,584.6,591.5,1,1,0
238,149.3,171.1,18.4,20.0,21.8,567.7,556.8,562.2,1,1,0
241,126.2,157.2,34.3,22.3,31.0,534.9,539.4,537.1,1,1,0
244,159.7,154.6,34.5,20.8,5.1,538.1,545.1,541.6,0,1,1
247,131.2,128.2,35.7,17.6,3.0,539.6,560.7,550.2,0,1,1
250,116.6,117.7,39.4,42.8,1.1,558.7,554.1,556.4,0,1,1
253,145.5,72.1,45.9,22.0,73.4,722.1,605.5,663.8,1,1,1
256,9.4,43.9,11.2,42.3,34.5,614.1,594.5,604.3,1,1,0
259,28.4,44.5,32.7,74.1,16.1,598.4,581.2,589.8,1,1,0
262,93.8,62.0,65.7,83.1,31.8,607.7,584.2,596.0,1,1,1
265,85.1,53.9,48.0,50.3,31.2,659.1,656.8,658.0,1,1,1
268,75.5,55.1,51.1,62.8,20.4,656.6,638.2,647.4,1,1,1
271,84.0,65.1,35.1,49.2,18.9,671.9,673.0,672.5,1,1,1
274,18.5,58.6,8.4,74.1,40.1,667.1,645.5,656.3,1,1,1
277,43.0,55.1,34.2,70.7,12.1,661.3,645.0,653.1,0,1,0
280,33.4,52.6,26.9,73.7,19.2,653.5,635.9,644.7,1,1,0
283,14.3,45.5,7.9,73.5,31.2,668.8,634.5,651.6,1,1,0
286,17.0,48.0,7.9,77.5,31.0,677.5,625.2,651.4,1,1,0
289,50.0,58.1,33.7,68.7,8.1,647.9,624.1,636.0,0,1,0
292,33.7,58.0,17.1,67.8,24.3,650.0,629.9,640.0,1,1,0
295,22.1,53.2,5.7,76.7,31.1,651.2,625.3,638.2,1,1,0
298,26.6,47.5,3.4,76.1,20.9,660.5,638.1,649.3,1,1,0
301,47.9,46.2,26.2,68.8,1.7,661.3,642.4,651.8,0,1,0
304,15.9,41.6,13.9,55.5,25.7,669.4,651.4,660.4,1,1,0
307,37.2,47.4,4.0,38.6,10.2,704.8,683.4,694.1,0,1,0
310,69.4,161.2,48.7,10.3,91.8,703.4,714.7,709.0,1,1,1
313,82.4,34.3,38.1,31.9,48.1,694.7,675.9,685.3,1,1,1
316,99.8,121.5,4.4,28.2,21.7,729.4,752.1,740.8,1,1,1
319,91.0,82.7,36.8,11.8,8.3,700.0,693.8,696.9,0,1,0
322,88.6,121.6,39.5,13.7,33.0,695.8,677.8,686.8,1,1,1
325,129.7,156.3,32.0,43.6,26.6,762.6,786.0,774.3,1,1,0
328,113.2,109.6,33.1,18.3,3.6,746.2,731.1,738.7,0,1,1
331,98.6,108.6,20.7,6.7,10.0,724.0,746.5,735.2,0,1,0
334,83.7,137.9,35.5,9.8,54.2,708.6,690.3,699.5,1,1,1
337,87.8,85.7,45.0,10.0,2.1,721.5,677.8,699.6,0,1,1
340,128.8,127.7,42.9,33.1,1.1,761.5,649.3,705.4,0,1,1
343,154.1,151.7,56.8,60.9,2.4,757.4,707.5,732.5,0,1,0
346,156.5,33.6,57.8,37.1,122.9,760.7,673.8,717.2,1,1,0
349,177.8,159.3,65.7,83.0,18.5,791.6,692.6,742.1,1,1,0
352,172.6,137.2,46.8,73.0,35.4,822.7,701.8,762.2,1,1,0
355,163.9,177.3,42.3,36.5,13.4,823.1,761.3,792.2,0,0,0
358,175.1,173.7,39.5,27.7,1.4,817.3,754.4,785.8,0,0,1
361,179.7,176.2,35.7,49.4,3.5,806.5,678.9,742.7,0,0,0
364,179.8,130.2,34.3,24.9,49.6,805.0,680.4,742.7,1,1,0
367,172.9,159.0,28.1,36.6,13.9,805.9,674.3,740.1,0,1,0
370,171.1,170.4,28.7,35.2,0.7,803.2,679.6,741.4,0,0,0
373,174.7,178.2,25.5,43.3,3.5,806.1,678.7,742.4,0,0,1
376,176.3,174.2,22.3,40.7,2.1,806.6,677.4,742.0,0,0,0
379,173.9,178.2,23.6,44.4,4.3,806.1,680.8,743.5,0,0,0
382,171.0,171.6,19.4,46.1,0.6,797.2,673.9,735.5,0,0,1
385,179.4,159.1,19.0,39.9,20.3,804.5,676.0,740.2,1,1,0
388,174.8,173.3,18.3,42.0,1.5,796.8,682.1,739.5,0,0,1
391,163.7,172.4,22.2,48.4,8.7,798.5,675.2,736.9,0,0,1
394,172.0,167.6,16.9,45.7,4.4,801.9,672.2,737.0,0,0,1
397,169.0,164.7,18.5,43.4,4.3,803.6,673.1,738.4,0,0,1
400,178.0,171.0,18.9,42.6,7.0,809.8,691.6,750.7,0,0,0
403,171.3,168.7,19.5,41.7,2.6,806.2,682.8,744.5,0,0,0
406,171.6,169.8,22.6,41.1,1.8,807.7,678.5,743.1,0,0,0
409,175.8,176.5,20.9,48.0,0.7,813.2,677.4,745.3,0,0,0
412,175.4,174.6,21.8,49.2,0.8,807.3,677.7,742.5,0,0,1
415,178.2,178.6,23.7,49.4,0.4,811.3,682.3,746.8,0,0,1
418,177.6,179.1,22.5,53.1,1.5,803.5,684.8,744.1,0,0,0
421,179.5,178.1,25.4,52.9,1.4,807.9,695.2,751.5,0,0,0
424,177.8,167.5,26.1,43.4,10.3,798.8,708.9,753.8,0,0,1
427,178.8,164.5,25.9,47.2,14.3,792.2,694.6,743.4,0,0,0
430,176.1,174.2,25.8,44.4,1.9,790.9,723.6,757.2,0,0,0
433,179.5,169.5,24.7,31.8,10.0,787.8,741.0,764.4,0,0,1
