frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,168.0,178.0,46.2,44.1,10.0,833.3,767.9,800.6,0,0,0
4,163.4,167.3,83.5,90.0,3.9,834.5,874.2,854.4,0,0,0
7,134.9,172.6,43.4,97.7,37.7,687.6,673.0,680.3,1,1,0
10,169.2,143.4,158.0,156.8,25.8,835.1,871.6,853.4,1,1,0
13,174.3,134.7,138.5,157.5,39.6,832.4,862.8,847.6,1,1,0
16,165.5,148.4,165.3,167.1,17.1,830.4,867.6,849.0,1,1,0
19,150.9,137.1,147.5,149.8,13.8,824.0,864.1,844.0,0,1,0
22,132.1,137.7,168.1,165.7,5.6,790.9,854.0,822.5,0,1,0
25,118.0,140.9,142.5,130.1,22.9,765.1,841.1,803.1,1,1,0
28,100.6,142.4,150.9,159.5,41.8,730.6,820.8,775.7,1,1,0
31,92.2,151.0,59.8,70.5,58.8,705.3,769.5,737.4,1,1,0
34,89.2,138.3,96.0,114.2,49.1,684.1,728.7,706.4,1,1,1
37,100.0,136.3,145.0,122.2,36.3,681.2,705.8,693.5,1,1,0
40,125.7,38.2,46.8,50.1,87.5,578.0,679.7,628.9,1,1,1
43,92.0,145.6,105.6,61.6,53.6,695.1,681.9,688.5,1,1,1
46,155.9,138.2,163.0,154.6,17.7,694.8,695.2,695.0,1,1,0
49,146.4,141.9,141.2,147.2,4.5,704.4,715.5,710.0,0,1,0
52,133.6,133.1,169.4,150.0,0.5,699.6,702.0,700.8,0,1,0
55,147.3,133.8,175.9,166.6,13.5,683.9,655.6,669.8,0,1,0
58,158.2,133.6,178.8,166.2,24.6,681.1,672.4,676.8,1,1,0
61,160.0,136.1,171.7,165.6,23.9,668.4,681.1,674.8,1,1,0
64,152.0,117.6,178.1,176.7,34.4,664.6,657.9,661.2,1,1,0
67,105.8,128.5,47.3,72.4,22.7,664.4,650.1,657.2,1,1,0
73,139.1,148.6,44.7,35.0,9.5,609.6,617.4,613.5,0,1,1
76,127.1,167.8,39.8,47.6,40.7,653.1,688.0,670.5,1,1,0
82,120.8,132.2,60.5,76.5,11.4,668.0,659.4,663.7,0,1,0
85,140.0,134.0,42.2,73.9,6.0,671.0,665.9,668.5,0,1,0
88,123.9,144.0,42.7,56.8,20.1,673.7,678.2,676.0,1,1,0
91,137.6,148.3,24.3,59.1,10.7,670.4,683.7,677.0,0,1,0
109,150.4,127.5,20.8,67.2,22.9,663.9,656.2,660.0,1,1,0
112,142.3,131.7,23.0,66.7,10.6,666.8,661.3,664.0,0,1,0
115,109.0,144.8,49.8,54.3,35.8,664.7,657.2,661.0,1,1,0
118,113.2,134.8,60.0,72.4,21.6,669.2,645.3,657.2,1,1,0
121,138.8,126.8,80.9,143.3,12.0,612.3,670.6,641.5,0,1,0
124,142.1,126.0,53.8,101.6,16.1,614.5,666.8,640.6,1,1,1
127,143.8,142.6,28.1,84.5,1.2,666.5,675.9,671.2,0,1,0
130,149.2,179.8,23.7,54.7,30.6,665.8,688.3,677.0,1,1,0
133,147.6,169.1,26.9,66.3,21.5,666.2,717.5,691.9,1,1,0
136,149.2,165.9,22.5,56.8,16.7,664.9,691.1,678.0,1,1,0
139,137.1,152.5,18.5,62.0,15.4,675.1,707.5,691.3,1,1,0
142,147.8,176.3,26.1,58.9,28.5,680.7,718.6,699.7,1,1,0
145,114.8,132.5,23.6,63.2,17.7,666.8,689.1,678.0,1,1,0
148,143.0,121.1,12.9,69.0,21.9,668.9,653.5,661.2,1,1,0
151,152.6,122.4,13.7,62.8,30.2,670.3,664.3,667.3,1,1,0
154,144.5,127.0,13.1,68.9,17.5,673.4,660.3,666.8,1,1,0
157,111.9,144.4,29.8,59.7,32.5,668.5,689.0,678.8,1,1,0
160,156.0,140.3,5.8,56.5,15.7,673.3,681.2,677.2,1,1,0
163,163.1,154.4,2.3,41.1,8.7,674.1,681.6,677.9,0,1,0
166,146.4,125.5,10.1,78.6,20.9,663.2,667.2,665.2,1,1,0
169,137.6,179.0,17.6,66.0,41.4,663.8,640.2,652.0,1,1,0
172,148.2,126.6,12.5,53.3,21.6,665.0,668.2,666.6,1,1,0
175,149.4,137.5,12.1,48.7,11.9,671.6,679.1,675.4,0,1,0
178,137.1,163.3,20.4,51.4,26.2,663.6,660.3,662.0,1,1,0
181,138.4,153.7,18.7,42.5,15.3,668.7,675.6,672.2,1,1,0
184,140.3,165.9,17.7,39.0,25.6,673.3,691.9,682.6,1,1,0
187,141.1,171.7,21.5,43.0,30.6,679.4,711.2,695.3,1,1,0
