frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,170.6,171.9,69.1,76.2,1.3,824.2,842.5,833.4,0,0,1
4,172.2,172.5,65.1,73.5,0.3,824.5,856.8,840.6,0,0,1
7,171.4,171.7,66.3,74.3,0.3,827.4,856.3,841.8,0,0,1
10,174.7,174.2,65.9,74.2,0.5,841.1,849.7,845.4,0,0,1
13,172.8,175.3,67.4,71.3,2.5,838.3,856.7,847.5,0,0,1
16,175.1,170.9,62.8,71.2,4.2,824.7,856.7,840.7,0,0,1
19,168.0,166.5,64.7,70.6,1.5,832.4,866.9,849.6,0,0,1
22,171.1,171.5,65.6,71.6,0.4,816.9,845.4,831.1,0,0,1
25,179.7,176.5,63.2,70.5,3.2,829.1,851.4,840.2,0,0,1
28,176.8,172.7,62.3,69.0,4.1,818.1,843.1,830.6,0,0,1
31,175.6,176.0,62.8,69.5,0.4,817.6,845.1,831.4,0,0,1
34,178.5,173.3,62.8,68.8,5.2,820.4,853.7,837.0,0,0,1
37,177.6,172.6,64.4,71.2,5.0,823.5,855.3,839.4,0,0,1
40,171.0,172.3,65.3,72.5,1.3,825.4,858.2,841.8,0,0,1
43,168.4,170.0,67.2,73.9,1.6,825.8,861.4,843.6,0,0,1
46,167.1,165.6,69.3,75.0,1.5,834.6,862.7,848.7,0,0,1
49,177.3,172.1,76.4,81.9,5.2,848.0,874.6,861.3,0,0,1
52,171.7,167.9,76.9,81.8,3.8,841.5,872.1,856.8,0,0,1
55,172.8,166.5,75.7,78.3,6.3,852.4,888.0,870.2,0,0,1
58,174.9,174.5,70.1,73.6,0.4,834.8,859.8,847.3,0,0,1
61,173.3,171.2,68.0,74.2,2.1,831.5,854.7,843.1,0,0,1
64,172.3,168.2,62.8,70.5,4.1,823.5,851.3,837.4,0,0,1
67,165.8,168.5,62.1,71.4,2.7,832.6,855.3,844.0,0,0,1
70,158.1,165.7,70.0,78.0,7.6,823.5,853.2,838.4,0,1,1
73,166.9,167.3,76.0,85.4,0.4,832.2,875.6,853.9,0,0,1
76,164.6,165.4,77.8,84.4,0.8,831.4,864.8,848.1,0,0,1
79,169.8,167.0,76.6,84.1,2.8,827.8,865.2,846.5,0,0,1
82,163.6,165.3,71.8,80.7,1.7,827.4,854.6,841.0,0,0,1
85,163.5,167.0,66.2,76.6,3.5,817.5,852.3,834.9,0,0,1
88,169.8,167.2,63.9,69.2,2.6,829.7,856.6,843.2,0,0,1
91,173.0,172.8,56.8,61.1,0.2,833.5,862.3,847.9,0,0,1
94,160.8,162.5,42.2,49.8,1.7,831.6,866.3,849.0,0,0,1
97,167.7,163.9,45.6,51.3,3.8,847.6,881.1,864.4,0,0,1
100,162.3,161.9,38.5,47.1,0.4,837.2,867.1,852.2,0,0,1
103,173.9,166.1,44.6,49.1,7.8,831.2,860.6,845.9,0,0,1
106,170.9,165.0,43.2,46.5,5.9,834.9,860.7,847.8,0,0,1
109,173.7,165.5,44.4,47.2,8.2,831.1,864.6,847.9,0,0,1
112,162.5,160.4,41.6,45.0,2.1,833.1,862.0,847.5,0,0,1
115,167.0,163.6,42.3,46.9,3.4,833.2,862.1,847.7,0,0,1
118,162.3,155.8,29.6,29.3,6.5,812.4,864.4,838.4,0,1,1
121,160.2,156.4,24.3,36.3,3.8,811.3,877.1,844.2,0,1,1
124,167.2,164.5,28.6,37.8,2.7,797.8,859.9,828.8,0,0,1
127,162.3,159.1,23.4,28.2,3.2,813.3,861.1,837.2,0,1,1
130,160.1,162.0,28.8,37.2,1.9,778.3,851.6,815.0,0,0,1
133,161.5,165.9,25.8,32.3,4.4,807.3,853.5,830.4,0,0,1
136,167.1,160.7,32.2,39.4,6.4,810.4,854.7,832.5,0,0,1
139,167.1,160.2,30.7,40.1,6.9,800.6,855.5,828.0,0,0,1
142,176.2,161.3,36.9,40.7,14.9,796.3,849.8,823.0,0,0,1
145,163.3,164.2,37.2,45.0,0.9,800.6,851.5,826.0,0,0,1
148,165.5,159.9,43.8,47.9,5.6,800.4,830.6,815.5,0,1,1
151,163.5,166.2,40.0,46.2,2.7,797.6,835.6,816.6,0,0,1
154,161.7,158.9,45.7,48.9,2.8,787.3,807.8,797.5,0,1,1
157,165.6,159.0,47.0,47.3,6.6,782.0,800.7,791.4,0,1,1
160,163.5,156.8,46.1,46.3,6.7,758.0,771.9,765.0,0,1,1
163,162.1,155.5,40.1,44.2,6.6,723.4,762.7,743.0,0,1,1
166,166.1,155.1,45.1,41.7,11.0,722.8,733.4,728.1,0,1,1
169,166.0,161.1,40.2,41.9,4.9,697.1,714.7,705.9,0,0,1
172,173.1,164.3,40.0,39.0,8.8,654.4,686.8,670.6,0,0,1
175,158.0,161.7,31.0,35.9,3.7,631.5,663.2,647.4,0,1,1
178,154.3,155.8,28.4,28.9,1.5,566.3,635.9,601.1,0,1,1
181,167.8,152.1,24.2,23.2,15.7,581.5,619.0,600.2,1,1,1
184,134.0,159.2,5.6,4.6,25.2,571.1,593.8,582.5,1,1,1
187,153.9,147.9,1.5,1.8,6.0,576.5,561.0,568.8,0,1,1
190,168.7,161.6,4.8,6.1,7.1,550.2,545.6,547.9,0,0,1
193,157.3,166.1,1.1,6.0,8.8,474.1,492.4,483.2,0,1,1
196,152.6,49.8,6.2,6.2,102.8,470.1,330.2,400.1,1,1,1
199,79.6,113.5,13.8,19.5,33.9,334.0,302.8,318.4,1,1,1
202,140.9,133.1,29.0,37.2,7.8,344.7,303.2,323.9,0,1,1
205,99.2,39.5,113.6,53.8,59.7,307.4,446.7,377.0,1,1,1
208,4.1,66.4,18.2,68.5,62.3,387.9,384.2,386.0,1,1,1
211,89.4,66.3,66.0,96.6,23.1,382.2,337.0,359.6,1,1,1
214,137.9,52.7,146.8,64.8,85.2,322.9,390.2,356.5,1,1,1
217,122.4,92.8,82.1,61.7,29.6,445.2,455.2,450.2,1,1,1
220,176.9,132.1,117.0,100.2,44.8,397.9,448.0,422.9,1,1,0
