frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,153.6,101.1,28.1,37.8,52.5,598.9,630.9,614.9,1,1,1
4,165.0,101.2,33.5,38.4,63.8,599.3,627.4,613.3,1,1,0
7,159.8,97.2,31.0,44.8,62.6,606.6,628.4,617.5,1,1,0
10,162.7,95.5,28.9,44.8,67.2,600.3,631.7,616.0,1,1,0
13,160.6,97.6,34.6,40.9,63.0,602.5,630.6,616.5,1,1,0
16,166.5,161.2,42.0,41.7,5.3,696.6,698.9,697.8,0,0,0
19,160.8,157.6,36.6,45.3,3.2,679.1,679.4,679.2,0,1,0
22,161.4,162.5,32.7,36.0,1.1,648.6,656.4,652.5,0,0,0
25,167.5,164.8,30.1,34.3,2.7,631.3,636.7,634.0,0,0,0
28,166.7,162.3,33.0,36.5,4.4,605.9,609.9,607.9,0,0,0
31,166.9,157.2,36.7,38.9,9.7,582.9,589.8,586.3,0,1,0
34,149.7,150.0,51.0,45.8,0.3,563.0,568.7,565.9,0,1,0
37,147.7,171.9,60.4,48.6,24.2,555.3,561.3,558.3,1,1,0
40,160.6,144.7,43.6,43.9,15.9,560.1,567.3,563.7,1,1,0
43,45.9,58.1,41.1,40.0,12.2,587.6,592.4,590.0,0,1,0
46,38.5,38.4,36.8,37.7,0.1,601.2,605.6,603.4,0,1,0
49,50.8,54.5,44.4,42.0,3.7,601.5,609.1,605.3,0,1,0
52,108.6,142.9,66.9,91.0,34.3,623.2,618.8,621.0,1,1,0
55,123.4,130.8,71.5,78.9,7.4,632.4,634.7,633.5,0,1,0
58,71.7,124.1,43.7,75.4,52.4,650.7,657.4,654.0,1,1,0
61,103.5,125.4,54.9,63.4,21.9,665.1,670.3,667.7,1,1,0
64,77.4,105.2,45.3,52.5,27.8,675.2,682.3,678.8,1,1,0
67,79.9,113.8,41.5,58.7,33.9,679.3,687.7,683.5,1,1,0
70,85.6,113.5,47.4,57.9,27.9,680.5,685.3,682.9,1,1,0
73,78.6,116.7,48.2,62.5,38.1,675.1,682.1,678.6,1,1,0
76,85.0,114.1,45.9,67.7,29.1,668.1,670.2,669.2,1,1,0
79,69.5,142.8,44.0,83.3,73.3,656.1,665.0,660.5,1,1,0
82,76.0,72.4,54.5,104.6,3.6,640.1,641.3,640.7,0,1,0
85,88.0,153.3,65.1,95.8,65.3,629.3,639.2,634.2,1,1,0
88,118.0,175.0,73.3,97.3,57.0,626.4,632.1,629.2,1,1,0
91,80.4,117.6,55.4,74.1,37.2,614.2,615.9,615.0,1,1,0
94,81.8,121.2,58.6,70.9,39.4,611.9,613.5,612.7,1,1,0
97,100.4,120.8,62.3,70.4,20.4,604.8,606.5,605.6,1,1,0
100,81.9,134.0,56.4,88.3,52.1,594.1,598.1,596.1,1,1,0
103,93.8,148.4,60.6,90.5,54.6,586.4,593.5,590.0,1,1,0
106,91.8,143.3,54.9,83.3,51.5,578.7,586.3,582.5,1,1,0
109,105.8,161.4,59.1,95.4,55.6,579.5,580.1,579.8,1,1,0
112,100.7,133.3,56.2,77.4,32.6,571.2,575.1,573.2,1,1,0
115,105.4,154.8,66.6,92.1,49.4,567.1,568.9,568.0,1,1,0
118,93.9,118.6,51.6,73.1,24.7,562.3,560.9,561.6,1,1,0
121,83.6,121.0,47.0,71.5,37.4,556.2,557.1,556.7,1,1,0
124,85.1,170.3,45.9,92.8,85.2,552.7,556.5,554.6,1,1,0
127,89.1,153.7,44.7,103.6,64.6,543.0,534.8,538.9,1,1,0
130,93.9,161.0,62.4,105.9,67.1,525.8,523.8,524.8,1,1,0
133,90.1,125.7,58.5,93.5,35.6,512.8,499.1,505.9,1,1,0
136,77.5,103.9,53.4,67.8,26.4,492.2,483.5,487.9,1,1,0
139,106.8,121.1,80.4,79.7,14.3,476.6,471.1,473.9,0,1,0
142,99.0,121.3,78.2,83.0,22.3,457.0,459.8,458.4,1,1,0
145,89.6,108.1,69.5,77.4,18.5,448.7,461.1,454.9,1,1,0
148,88.1,107.3,60.9,72.0,19.2,452.4,462.5,457.4,1,1,0
151,106.2,135.1,77.3,87.3,28.9,450.9,459.1,455.0,1,1,0
154,120.4,140.5,90.7,88.2,20.1,443.7,456.2,449.9,1,1,0
157,114.4,145.1,92.7,95.3,30.7,447.5,461.6,454.6,1,1,0
160,107.4,137.1,86.7,92.2,29.7,448.6,462.6,455.6,1,1,0
163,113.2,125.1,78.9,81.8,11.9,451.9,461.8,456.9,0,1,0
166,120.1,144.7,86.9,93.4,24.6,444.7,456.9,450.8,1,1,0
169,117.3,147.4,84.0,94.6,30.1,445.7,452.8,449.2,1,1,0
172,119.8,139.9,87.0,83.9,20.1,441.4,462.6,452.0,1,1,0
175,136.3,157.9,98.5,95.6,21.6,445.2,461.4,453.3,1,1,0
178,121.6,149.5,89.5,98.2,27.9,445.7,458.2,451.9,1,1,0
181,128.7,161.2,89.6,95.0,32.5,447.1,464.9,456.0,1,1,0
184,130.6,145.8,97.8,90.3,15.2,443.3,461.9,452.6,1,1,0
187,123.7,157.0,101.4,87.4,33.3,439.1,467.0,453.1,1,1,0
190,126.2,145.5,88.9,89.1,19.3,442.5,461.5,452.0,1,1,0
193,122.9,142.9,93.7,82.1,20.0,445.8,468.1,457.0,1,1,0
196,111.1,140.8,89.5,79.2,29.7,442.9,468.5,455.7,1,1,0
199,136.4,145.4,97.7,89.0,9.0,450.7,466.9,458.8,0,1,0
