frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
4,159.0,146.4,44.3,50.2,12.6,677.0,723.3,700.1,0,1,1
7,152.6,145.4,41.5,57.1,7.2,674.0,735.0,704.5,0,1,1
10,159.9,147.2,33.0,65.2,12.7,652.2,756.0,704.1,0,1,1
13,158.7,144.0,33.3,61.4,14.7,661.2,763.3,712.2,0,1,1
16,162.3,148.5,41.7,75.1,13.8,668.4,790.8,729.6,0,1,1
19,169.1,148.2,40.3,73.3,20.9,673.1,798.5,735.8,1,1,1
25,175.4,160.7,48.9,81.3,14.7,695.0,847.4,771.2,0,0,1
28,161.7,161.2,68.5,87.1,0.5,777.4,861.2,819.3,0,0,1
31,164.0,165.0,74.4,88.7,1.0,787.1,869.3,828.2,0,0,1
34,175.9,159.3,50.2,87.1,16.6,709.9,867.2,788.5,1,1,1
37,169.3,161.8,61.1,84.6,7.5,754.2,873.7,814.0,0,0,1
40,171.0,161.5,45.4,81.8,9.5,681.4,879.6,780.5,0,0,1
46,173.7,166.9,8.9,25.5,6.8,621.9,642.1,632.0,0,0,1
49,161.5,161.6,58.8,83.6,0.1,774.7,881.3,828.0,0,0,1
55,159.0,163.7,72.9,83.9,4.7,841.3,890.8,866.0,0,1,1
61,172.8,163.0,47.9,80.6,9.8,724.8,871.3,798.0,0,0,1
64,168.9,165.2,48.1,81.3,3.7,737.0,862.3,799.6,0,0,1
67,171.7,167.2,53.8,83.1,4.5,750.1,877.2,813.7,0,0,1
70,175.3,163.9,41.4,79.8,11.4,712.5,867.4,790.0,0,0,1
73,171.7,162.3,38.3,69.7,9.4,701.1,871.0,786.0,0,0,1
79,168.7,166.0,65.5,82.6,2.7,800.0,874.9,837.5,0,0,1
82,172.6,163.8,48.6,80.8,8.8,739.8,875.2,807.5,0,0,1
85,173.1,167.5,54.5,84.2,5.6,768.5,883.6,826.0,0,0,1
88,173.9,172.5,61.9,84.1,1.4,790.6,881.9,836.2,0,0,1
91,171.5,166.3,58.5,80.4,5.2,796.4,879.1,837.8,0,0,1
94,162.0,162.8,64.7,79.0,0.8,819.1,886.8,853.0,0,0,1
97,175.4,164.9,62.0,77.1,10.5,811.8,880.7,846.2,0,0,1
