frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,162.2,83.8,21.3,62.3,78.4,588.0,605.1,596.5,1,1,0
4,159.3,83.1,23.6,64.2,76.2,589.8,603.5,596.6,1,1,0
7,161.4,84.8,22.4,62.1,76.6,593.2,603.8,598.5,1,1,0
10,168.1,81.8,20.3,63.5,86.3,596.9,602.3,599.6,1,1,0
13,168.0,79.7,21.6,64.8,88.3,607.5,602.0,604.8,1,1,0
16,53.6,39.9,162.2,152.2,13.7,668.3,687.1,677.7,0,1,0
19,154.7,112.3,177.3,179.5,42.4,755.8,740.5,748.1,1,1,0
22,150.2,179.6,170.2,152.2,29.4,652.2,644.5,648.4,1,1,1
25,119.8,121.4,179.9,168.6,1.6,694.0,688.7,691.4,0,1,0
28,137.8,143.2,172.6,173.9,5.4,740.4,799.5,770.0,0,1,0
31,156.7,166.0,164.0,179.8,9.3,731.6,790.5,761.0,0,1,0
34,171.3,171.2,159.3,173.3,0.1,739.2,803.5,771.4,0,0,0
37,97.7,58.0,173.9,161.7,39.7,690.2,681.8,686.0,1,1,0
40,91.1,55.3,177.2,163.2,35.8,674.6,669.5,672.0,1,1,0
43,96.5,95.0,167.4,177.6,1.5,678.7,726.7,702.7,0,1,0
46,119.2,109.8,170.3,175.8,9.4,708.9,751.8,730.3,0,1,0
49,152.5,143.3,176.8,174.4,9.2,739.3,772.5,755.9,0,1,0
52,161.1,151.5,178.6,171.3,9.6,780.9,802.4,791.6,0,1,0
55,152.0,166.5,172.8,169.1,14.5,797.3,822.6,810.0,0,1,0
58,176.9,165.7,163.3,174.7,11.2,804.1,819.7,811.9,0,0,0
61,163.8,168.2,160.8,161.8,4.4,782.0,795.7,788.9,0,0,0
64,168.5,163.4,121.8,136.5,5.1,785.8,811.6,798.7,0,0,0
67,151.0,156.9,127.9,147.7,5.9,797.9,813.5,805.7,0,1,0
70,161.3,171.8,63.1,49.7,10.5,796.2,811.7,804.0,0,0,0
73,161.0,170.0,65.4,50.4,9.0,797.5,812.4,805.0,0,0,0
76,163.3,175.6,52.0,42.7,12.3,797.7,808.3,803.0,0,0,0
79,166.2,177.1,61.2,43.0,10.9,794.5,812.2,803.4,0,0,0
82,171.5,172.0,66.3,52.4,0.5,794.5,808.1,801.3,0,0,0
85,169.0,177.7,60.7,45.1,8.7,795.9,807.9,801.9,0,0,0
88,168.9,173.0,57.5,52.9,4.1,795.1,809.8,802.5,0,0,0
91,169.6,173.6,56.6,49.7,4.0,796.1,809.1,802.6,0,0,0
94,169.9,178.3,55.9,45.2,8.4,790.7,799.8,795.2,0,0,0
97,174.7,178.4,54.1,45.2,3.7,789.3,802.1,795.7,0,0,0
100,171.3,179.0,53.9,45.0,7.7,788.0,796.3,792.1,0,0,0
103,170.6,176.3,58.8,47.7,5.7,782.3,793.6,788.0,0,0,0
106,171.0,174.5,57.6,48.7,3.5,774.4,782.9,778.6,0,0,0
109,169.2,173.3,46.6,47.2,4.1,763.5,778.2,770.9,0,0,0
112,172.6,172.5,47.3,49.6,0.1,749.5,770.0,759.8,0,0,0
115,171.6,169.1,45.6,49.6,2.5,736.6,759.2,747.9,0,0,0
118,168.6,168.2,42.0,48.6,0.4,727.3,738.4,732.8,0,0,0
121,168.4,166.5,41.4,44.1,1.9,716.7,724.9,720.8,0,0,0
124,168.5,164.2,38.5,45.6,4.3,693.5,704.0,698.8,0,0,0
127,172.0,165.4,37.3,42.5,6.6,671.5,681.4,676.5,0,0,0
130,169.9,168.0,35.6,38.4,1.9,653.7,662.5,658.1,0,0,0
133,169.7,171.3,29.4,35.7,1.6,625.2,636.8,631.0,0,0,0
136,174.2,170.9,29.7,32.1,3.3,604.6,601.2,602.9,0,0,0
