frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,145.9,176.8,31.0,19.4,30.9,908.5,1018.7,963.6,1,1,1
4,157.3,178.1,32.1,11.8,20.8,881.0,1003.5,942.2,1,1,1
7,134.4,166.3,32.2,20.8,31.9,853.6,1027.9,940.8,1,1,1
10,158.3,173.1,32.9,15.8,14.8,885.8,1054.3,970.0,0,1,1
13,151.4,170.4,32.6,22.8,19.0,867.0,1063.9,965.5,1,1,1
16,127.9,82.6,32.4,24.7,45.3,855.0,896.5,875.8,1,1,1
19,129.2,94.0,33.2,19.9,35.2,847.2,927.5,887.4,1,1,1
22,63.0,92.7,29.1,1.5,29.7,830.3,833.6,832.0,1,1,1
25,62.8,64.5,30.3,2.9,1.7,836.5,794.8,815.6,0,1,1
28,80.2,84.0,33.3,7.5,3.8,820.7,806.7,813.7,0,1,1
31,90.7,98.5,32.9,0.4,7.8,840.5,873.5,857.0,0,1,1
34,80.2,95.6,33.2,3.0,15.4,846.3,828.8,837.5,1,1,1
37,54.9,72.6,32.8,1.3,17.7,817.9,800.9,809.4,1,1,1
40,151.3,158.2,24.3,33.3,6.9,1431.6,1505.9,1468.8,0,1,1
43,144.2,157.1,31.6,38.1,12.9,1422.4,1486.5,1454.5,0,1,1
46,135.9,161.1,34.0,37.9,25.2,1364.8,1505.8,1435.3,1,1,1
49,146.4,157.4,35.7,39.0,11.0,1375.5,1484.3,1429.9,0,1,1
52,151.4,159.4,37.6,37.3,8.0,1382.1,1494.2,1438.2,0,1,1
55,135.4,164.4,32.0,36.4,29.0,1365.7,1473.9,1419.8,1,1,1
58,146.6,163.4,38.6,38.2,16.8,1409.1,1517.0,1463.0,1,1,1
61,133.6,166.8,33.7,37.4,33.2,1365.7,1499.5,1432.6,1,1,1
64,138.7,166.5,32.4,36.5,27.8,1355.4,1472.6,1414.0,1,1,1
67,139.6,161.0,34.1,35.1,21.4,1373.2,1479.3,1426.2,1,1,1
70,152.2,163.3,35.8,34.8,11.1,1402.2,1481.4,1441.8,0,1,1
73,143.7,163.6,34.6,35.5,19.9,1371.3,1486.2,1428.8,1,1,1
76,145.7,158.6,33.3,35.0,12.9,1386.6,1478.0,1432.3,0,1,1
79,147.5,162.2,34.3,36.4,14.7,1374.0,1469.1,1421.5,0,1,1
82,146.2,161.6,17.1,15.0,15.4,1400.6,1509.1,1454.8,1,1,1
85,150.9,168.4,26.7,31.6,17.5,1412.0,1490.2,1451.1,1,1,1
88,147.1,164.9,30.9,33.6,17.8,1395.4,1495.8,1445.6,1,1,1
91,146.2,164.2,34.8,35.9,18.0,1380.7,1521.4,1451.1,1,1,1
94,135.5,162.5,34.7,35.0,27.0,1325.7,1468.3,1397.0,1,1,1
97,144.0,164.3,31.5,35.1,20.3,1385.6,1477.6,1431.6,1,1,1
100,141.4,163.2,33.8,34.9,21.8,1386.9,1479.9,1433.4,1,1,1
103,150.0,165.4,35.2,37.1,15.4,1398.8,1482.3,1440.5,1,1,1
106,134.9,162.4,32.6,35.3,27.5,1368.1,1483.1,1425.6,1,1,1
109,144.1,164.1,35.1,35.9,20.0,1398.4,1510.0,1454.2,1,1,1
112,144.7,164.0,34.6,36.0,19.3,1379.3,1480.9,1430.1,1,1,1
