frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,112.5,138.9,27.3,17.6,26.4,904.4,976.3,940.3,1,1,1
4,69.9,151.8,27.5,13.2,81.9,850.2,983.5,916.9,1,1,1
7,16.0,155.5,27.0,14.0,139.5,788.0,985.4,886.7,1,1,1
10,14.0,153.1,27.9,15.6,139.1,785.9,989.0,887.5,1,1,1
13,9.3,162.6,28.1,14.4,153.3,761.9,983.4,872.6,1,1,1
16,0.4,133.5,25.6,9.7,133.1,752.3,957.3,854.8,1,1,1
19,67.8,93.0,26.3,8.4,25.2,863.5,864.0,863.8,1,1,1
22,4.4,74.9,22.9,8.1,70.5,805.4,872.1,838.8,1,1,1
25,67.2,121.9,23.4,10.5,54.7,867.1,935.5,901.3,1,1,1
28,47.3,82.2,29.5,12.9,34.9,831.2,865.6,848.4,1,1,1
31,74.9,96.6,26.8,7.0,21.7,877.2,875.6,876.4,1,1,1
34,63.8,112.0,27.0,5.9,48.2,854.1,905.7,879.9,1,1,1
37,52.8,100.9,26.2,2.8,48.1,847.4,875.6,861.5,1,1,1
40,62.9,96.3,29.2,7.6,33.4,853.6,881.7,867.7,1,1,1
43,27.4,98.9,25.4,1.0,71.5,810.6,853.9,832.2,1,1,1
46,41.3,87.8,28.0,3.1,46.5,823.7,846.2,835.0,1,1,1
49,28.0,87.2,26.4,4.0,59.2,817.2,855.2,836.2,1,1,1
52,52.1,103.3,24.8,9.0,51.2,856.4,898.1,877.2,1,1,1
55,36.8,115.8,25.5,8.3,79.0,841.9,919.4,880.6,1,1,1
58,56.9,111.9,26.9,5.2,55.0,857.1,911.4,884.2,1,1,1
61,65.5,109.7,28.4,4.8,44.2,864.0,897.6,880.8,1,1,1
64,0.6,112.9,28.7,0.8,112.3,822.4,891.8,857.1,1,1,1
67,1.2,123.3,28.5,5.2,122.1,812.8,887.0,849.9,1,1,1
70,34.3,133.8,27.1,3.6,99.5,806.6,919.7,863.2,1,1,1
73,32.9,127.5,25.1,5.2,94.6,808.1,900.7,854.4,1,1,1
76,54.3,114.6,28.5,10.4,60.3,809.3,845.7,827.5,1,1,1
79,53.8,118.2,31.9,8.7,64.4,793.4,861.3,827.3,1,1,1
82,28.8,110.6,31.6,10.0,81.8,789.0,834.3,811.6,1,1,1
85,53.2,121.6,31.5,18.6,68.4,796.6,826.1,811.4,1,1,1
88,59.7,122.9,32.3,22.5,63.2,796.3,815.3,805.8,1,1,1
91,44.9,124.5,35.4,24.6,79.6,785.3,814.3,799.8,1,1,1
94,72.4,118.0,34.2,26.9,45.6,801.1,798.8,800.0,1,1,1
97,55.8,113.0,34.6,24.8,57.2,784.9,792.4,788.6,1,1,1
100,73.1,128.7,36.2,30.7,55.6,777.4,808.3,792.8,1,1,1
103,119.4,121.7,35.1,29.3,2.3,799.1,804.4,801.8,0,1,1
106,102.2,136.9,35.3,30.2,34.7,778.0,802.0,790.0,1,1,1
109,92.6,138.4,36.3,28.4,45.8,769.5,815.8,792.6,1,1,1
112,106.3,130.0,35.4,30.2,23.7,776.3,819.5,797.9,1,1,1
115,90.6,135.6,36.1,32.2,45.0,774.7,819.4,797.0,1,1,1
118,74.4,130.0,36.4,30.0,55.6,774.8,810.1,792.5,1,1,1
121,67.4,134.8,37.2,32.8,67.4,791.2,809.1,800.2,1,1,1
124,59.5,120.5,37.0,30.0,61.0,789.1,790.5,789.8,1,1,1
127,83.4,126.0,35.3,27.5,42.6,783.2,804.5,793.9,1,1,1
130,61.5,116.0,35.8,22.9,54.5,797.6,819.1,808.4,1,1,1
133,67.8,121.1,32.8,13.2,53.3,776.5,844.1,810.3,1,1,1
136,71.3,118.4,34.2,19.1,47.1,805.0,832.8,818.9,1,1,1
139,48.3,117.3,35.5,17.3,69.0,777.9,825.3,801.6,1,1,1
142,94.1,119.9,36.1,17.8,25.8,793.8,825.5,809.6,1,1,1
145,58.6,124.1,34.0,18.6,65.5,797.4,827.8,812.6,1,1,1
148,46.8,127.1,32.7,16.7,80.3,819.3,844.6,832.0,1,1,1
151,147.3,127.5,32.4,14.2,19.8,846.8,850.4,848.6,1,1,1
154,137.6,132.3,32.0,19.0,5.3,852.7,856.2,854.5,0,1,1
157,142.3,140.4,33.2,18.1,1.9,862.7,884.0,873.4,0,1,1
160,21.6,128.7,27.4,15.1,107.1,844.4,857.5,851.0,1,1,1
