frame,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,symmetry_diff,left_wrist_y,right_wrist_y,avg_wrist_y,asymmetry_flag,lockout_flag,low_visibility_flag
1,165.6,73.6,27.4,29.5,92.0,566.0,569.3,567.6,1,1,0
4,167.2,74.4,25.1,31.4,92.8,561.2,569.5,565.4,1,1,0
7,163.9,76.3,34.3,24.7,87.6,571.5,567.9,569.7,1,1,0
10,163.9,73.3,30.8,25.3,90.6,556.9,565.1,561.0,1,1,0
13,165.3,74.2,32.6,23.5,91.1,568.6,567.7,568.2,1,1,0
16,173.3,77.8,30.3,22.6,95.5,574.9,568.4,571.6,1,1,0
19,167.4,74.5,27.6,27.4,92.9,571.6,566.5,569.0,1,1,0
22,164.6,75.1,30.6,26.0,89.5,565.8,565.4,565.6,1,1,0
25,160.6,76.6,28.1,27.2,84.0,569.3,567.7,568.5,1,1,0
28,163.4,75.8,27.9,27.6,87.6,569.2,565.5,567.4,1,1,0
31,168.8,74.4,30.7,27.7,94.4,560.8,563.3,562.0,1,1,0
34,164.5,74.3,31.3,24.4,90.2,571.5,562.8,567.1,1,1,0
37,159.6,76.2,32.5,26.1,83.4,566.7,566.4,566.5,1,1,0
40,172.9,76.6,29.7,23.8,96.3,570.9,569.4,570.1,1,1,0
43,173.6,83.0,34.9,22.1,90.6,569.6,576.7,573.2,1,1,0
46,164.3,89.1,29.8,23.9,75.2,568.4,584.9,576.6,1,1,0
49,168.6,101.1,27.6,20.7,67.5,579.9,604.2,592.0,1,1,0
52,167.5,109.0,24.6,19.5,58.5,585.1,623.0,604.0,1,1,0
55,171.0,123.1,18.6,20.0,47.9,593.3,638.4,615.8,1,1,0
58,158.1,137.5,21.4,17.1,20.6,581.0,649.4,615.2,1,1,0
61,166.6,146.9,18.9,13.7,19.7,604.2,658.0,631.1,1,1,0
64,164.7,151.3,20.6,11.9,13.4,585.1,661.5,623.3,0,1,0
67,172.5,151.3,19.0,9.4,21.2,606.6,661.5,634.0,1,1,0
70,165.5,147.3,20.1,16.4,18.2,593.6,661.1,627.4,1,1,0
73,176.7,146.3,19.4,15.9,30.4,584.6,658.2,621.4,1,1,0
76,168.4,139.1,21.7,17.3,29.3,586.9,656.4,621.6,1,1,1
79,177.1,137.0,18.1,19.7,40.1,598.3,652.5,625.4,1,1,0
82,176.1,131.2,21.1,18.4,44.9,600.0,653.9,627.0,1,1,1
85,168.7,121.2,24.9,23.3,47.5,586.5,643.2,614.9,1,1,1
88,176.4,119.7,23.2,29.1,56.7,586.3,633.9,610.1,1,1,1
91,176.2,120.3,25.4,29.5,55.9,573.4,630.2,601.8,1,1,1
94,172.5,106.8,19.9,42.0,65.7,581.0,617.3,599.1,1,1,0
97,173.3,115.9,25.5,34.1,57.4,588.1,614.6,601.4,1,1,0
100,169.7,122.6,20.3,35.4,47.1,588.8,611.7,600.2,1,1,0
103,171.1,101.2,21.4,50.9,69.9,576.9,608.9,592.9,1,1,0
106,177.0,99.4,23.7,41.4,77.6,568.0,600.7,584.4,1,1,1
109,173.1,104.3,24.9,41.6,68.8,573.3,613.8,593.5,1,1,0
112,161.8,102.6,18.9,37.6,59.2,577.9,611.0,594.5,1,1,0
115,179.8,101.3,20.9,41.5,78.5,576.3,619.4,597.8,1,1,1
118,179.2,107.7,21.1,40.1,71.5,571.1,617.4,594.2,1,1,1
121,179.2,109.9,21.7,36.2,69.3,571.8,616.2,594.0,1,1,1
124,176.3,108.7,16.2,40.2,67.6,564.3,619.6,592.0,1,1,1
127,166.1,118.0,28.4,32.3,48.1,573.9,621.0,597.5,1,1,0
130,170.5,106.4,24.7,42.9,64.1,578.7,619.7,599.2,1,1,0
133,168.0,107.9,23.3,42.4,60.1,585.1,621.8,603.5,1,1,0
136,179.4,130.8,20.5,30.1,48.6,584.8,619.4,602.1,1,1,1
139,176.8,129.6,21.9,28.5,47.2,578.0,618.9,598.5,1,1,1
142,175.5,103.7,20.3,41.2,71.8,594.0,619.3,606.6,1,1,0
145,171.9,107.1,24.1,42.1,64.8,588.6,622.9,605.8,1,1,0
148,171.5,125.5,24.1,30.7,46.0,586.1,621.6,603.9,1,1,0
151,174.0,100.5,28.1,39.4,73.5,585.3,617.7,601.5,1,1,0
154,177.8,112.4,27.6,34.6,65.4,589.7,622.3,606.0,1,1,0
157,177.8,104.8,28.0,39.8,73.0,589.7,619.1,604.4,1,1,0
160,176.8,98.0,25.1,47.5,78.8,587.3,620.3,603.8,1,1,0
163,177.1,119.9,23.0,35.4,57.2,580.1,624.8,602.5,1,1,0
166,178.7,96.6,23.8,45.2,82.1,600.5,625.8,613.1,1,1,0
169,176.0,95.3,26.5,45.7,80.7,587.1,626.5,606.8,1,1,0
172,175.1,108.8,26.8,36.6,66.3,598.0,626.5,612.2,1,1,0
175,179.5,108.4,24.2,39.2,71.1,585.8,627.4,606.6,1,1,0
178,177.4,110.2,26.1,35.0,67.2,578.0,628.6,603.3,1,1,1
181,178.4,108.6,26.3,35.6,69.8,583.1,627.9,605.5,1,1,1
