video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
30good,0,0.0,0.9406,0.3005,0.93,0.5119,2.9,42.1,0.222,0,clean_catch,0
30good,1,16.72653534183082,0.9405,0.3005,0.9296,0.5116,2.9,42.1,0.222,0,clean_catch,0
30good,2,33.45307068366164,0.9404,0.3004,0.9293,0.5113,3.0,42.0,0.222,0,clean_catch,0
30good,3,50.17960602549247,0.9403,0.3004,0.9292,0.5111,3.0,42.0,0.222,0,clean_catch,0
30good,4,66.90614136732329,0.9403,0.3003,0.9291,0.5111,3.1,41.9,0.222,0,clean_catch,0
30good,5,83.63267670915411,0.9403,0.3003,0.9291,0.5111,3.1,41.9,0.222,0,clean_catch,0
30good,6,100.35921205098494,0.9404,0.3002,0.9291,0.511,3.1,41.9,0.222,0,clean_catch,0
30good,7,117.08574739281576,0.9405,0.3001,0.9291,0.5109,3.1,41.9,0.222,0,clean_catch,0
30good,8,133.81228273464657,0.9407,0.3001,0.9292,0.5108,3.1,41.9,0.222,0,clean_catch,0
30good,9,150.5388180764774,0.9408,0.3,0.9292,0.5106,3.2,41.8,0.222,0,clean_catch,0
30good,10,167.26535341830822,0.9409,0.3,0.9293,0.5105,3.2,41.8,0.222,0,clean_catch,0
30good,11,183.99188876013903,0.9409,0.2999,0.9293,0.5105,3.2,41.8,0.222,0,clean_catch,0
30good,12,200.71842410196987,0.9408,0.2999,0.9293,0.5106,3.2,41.8,0.222,0,clean_catch,0
30good,13,217.44495944380068,0.9408,0.3001,0.9292,0.5108,3.2,41.8,0.222,0,clean_catch,0
30good,14,234.17149478563152,0.9408,0.3002,0.9292,0.5109,3.2,41.8,0.222,0,clean_catch,0
30good,15,250.89803012746233,0.9408,0.3004,0.9292,0.511,3.2,41.8,0.222,0,clean_catch,0
30good,16,267.62456546929315,0.9407,0.3007,0.9292,0.5112,3.1,41.9,0.222,0,clean_catch,0
30good,17,284.35110081112396,0.9407,0.3008,0.9291,0.5113,3.2,41.8,0.222,0,clean_catch,0
30good,18,301.0776361529548,0.9407,0.3007,0.929,0.5114,3.2,41.8,0.222,0,clean_catch,0
30good,19,317.80417149478563,0.9407,0.3006,0.9289,0.5116,3.2,41.8,0.223,0,clean_catch,0
30good,20,334.53070683661645,0.9407,0.3004,0.9288,0.5118,3.2,41.8,0.223,0,clean_catch,0
30good,21,351.25724217844726,0.9407,0.3003,0.9287,0.5119,3.2,41.8,0.224,0,clean_catch,0
30good,22,367.98377752027807,0.9406,0.3003,0.9287,0.512,3.2,41.8,0.224,0,clean_catch,0
30good,23,384.71031286210894,0.9405,0.3003,0.9287,0.512,3.2,41.8,0.223,0,clean_catch,0
30good,24,401.43684820393975,0.9405,0.3004,0.9287,0.5118,3.2,41.8,0.223,0,clean_catch,0
30good,25,418.16338354577056,0.9405,0.3004,0.9287,0.5115,3.2,41.8,0.223,0,clean_catch,0
30good,26,434.88991888760137,0.9405,0.3004,0.9287,0.5112,3.2,41.8,0.223,0,clean_catch,0
30good,27,451.6164542294322,0.9404,0.3002,0.9287,0.5109,3.2,41.8,0.222,0,clean_catch,0
30good,28,468.34298957126305,0.9404,0.3001,0.9287,0.5107,3.2,41.8,0.222,0,clean_catch,0
30good,29,485.06952491309386,0.9404,0.3,0.9287,0.5105,3.2,41.8,0.222,0,clean_catch,0
30good,30,501.79606025492467,0.9405,0.2999,0.9287,0.5104,3.2,41.8,0.222,0,clean_catch,0
30good,31,518.5225955967555,0.9405,0.2997,0.9287,0.5103,3.2,41.8,0.222,0,clean_catch,0
30good,32,535.2491309385863,0.9406,0.2995,0.9287,0.5102,3.2,41.8,0.223,0,clean_catch,0
30good,33,551.9756662804172,0.9407,0.2994,0.9287,0.5102,3.3,41.7,0.223,0,clean_catch,0
30good,34,568.7022016222479,0.9409,0.2993,0.9287,0.5102,3.3,41.7,0.223,0,clean_catch,0
30good,35,585.4287369640788,0.9409,0.2993,0.9287,0.5103,3.3,41.7,0.223,0,clean_catch,0
30good,36,602.1552723059096,0.941,0.2992,0.9287,0.5103,3.3,41.7,0.223,0,clean_catch,0
30good,37,618.8818076477404,0.941,0.2991,0.9287,0.5104,3.3,41.7,0.224,0,clean_catch,0
30good,38,635.6083429895713,0.941,0.2991,0.9287,0.5104,3.3,41.7,0.224,0,clean_catch,0
30good,39,652.334878331402,0.9411,0.299,0.9288,0.5103,3.3,41.7,0.224,0,clean_catch,0
30good,40,669.0614136732329,0.9411,0.2991,0.9288,0.5101,3.3,41.7,0.223,0,clean_catch,0
30good,41,685.7879490150638,0.9412,0.2992,0.9288,0.51,3.4,41.6,0.223,0,clean_catch,0
30good,42,702.5144843568945,0.9412,0.2992,0.9288,0.5099,3.4,41.6,0.223,0,clean_catch,0
30good,43,719.2410196987254,0.9412,0.2993,0.9289,0.5097,3.4,41.6,0.223,0,clean_catch,0
30good,44,735.9675550405561,0.9412,0.2993,0.9289,0.5095,3.4,41.6,0.223,0,clean_catch,0
30good,45,752.694090382387,0.9412,0.2993,0.9289,0.5091,3.3,41.7,0.222,0,clean_catch,0
30good,46,769.4206257242179,0.9412,0.2993,0.929,0.5088,3.3,41.7,0.222,0,clean_catch,0
30good,47,786.1471610660486,0.9412,0.2993,0.929,0.5086,3.4,41.6,0.222,0,clean_catch,0
