video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
6good,0,0.0,0.9503,0.3063,0.9296,0.5189,5.5,39.5,0.233,1,clean_catch,0
6good,1,16.727989487516425,0.9506,0.3068,0.9297,0.5181,5.7,39.3,0.232,1,clean_catch,0
6good,2,33.45597897503285,0.9509,0.3073,0.9298,0.5175,5.7,39.3,0.231,1,clean_catch,0
6good,3,50.183968462549274,0.9511,0.3077,0.9298,0.5171,5.8,39.2,0.231,1,clean_catch,0
6good,4,66.9119579500657,0.9511,0.3081,0.9299,0.517,5.8,39.2,0.23,1,clean_catch,0
6good,5,83.63994743758212,0.9512,0.3086,0.9299,0.517,5.8,39.2,0.23,1,clean_catch,0
6good,6,100.36793692509855,0.9512,0.3089,0.9299,0.5169,5.8,39.2,0.229,1,clean_catch,0
6good,7,117.09592641261497,0.9512,0.3091,0.9299,0.5169,5.8,39.2,0.229,1,clean_catch,0
6good,8,133.8239159001314,0.9511,0.3092,0.9299,0.5169,5.8,39.2,0.229,1,clean_catch,0
6good,9,150.55190538764782,0.9511,0.3092,0.9298,0.5168,5.9,39.1,0.229,1,clean_catch,0
6good,10,167.27989487516425,0.951,0.3093,0.9297,0.5169,5.9,39.1,0.229,1,clean_catch,0
6good,11,184.00788436268067,0.9507,0.3092,0.9296,0.5169,5.8,39.2,0.229,1,clean_catch,0
6good,12,200.7358738501971,0.9503,0.3092,0.9294,0.517,5.7,39.3,0.229,1,clean_catch,0
6good,13,217.46386333771352,0.9499,0.3092,0.9293,0.5171,5.7,39.3,0.229,1,clean_catch,0
6good,14,234.19185282522994,0.9496,0.3091,0.9293,0.517,5.6,39.4,0.228,1,clean_catch,0
6good,15,250.91984231274637,0.9496,0.3091,0.9293,0.5169,5.6,39.4,0.228,1,clean_catch,0
6good,16,267.6478318002628,0.9496,0.3091,0.9293,0.5167,5.6,39.4,0.228,1,clean_catch,0
6good,17,284.3758212877792,0.9496,0.3091,0.9294,0.5166,5.6,39.4,0.228,1,clean_catch,0
6good,18,301.10381077529564,0.9497,0.3091,0.9294,0.5165,5.6,39.4,0.228,1,clean_catch,0
6good,19,317.83180026281207,0.9497,0.309,0.9294,0.5165,5.6,39.4,0.228,1,clean_catch,0
6good,20,334.5597897503285,0.9499,0.3089,0.9294,0.5166,5.6,39.4,0.228,1,clean_catch,0
6good,21,351.2877792378449,0.9501,0.3087,0.9294,0.5166,5.7,39.3,0.229,1,clean_catch,0
6good,22,368.01576872536134,0.9504,0.3086,0.9293,0.5166,5.8,39.2,0.229,1,clean_catch,0
6good,23,384.74375821287776,0.9507,0.3085,0.9292,0.5165,5.9,39.1,0.229,1,clean_catch,0
6good,24,401.4717477003942,0.9509,0.3086,0.9293,0.5165,5.9,39.1,0.23,1,clean_catch,0
6good,25,418.1997371879106,0.951,0.3088,0.9295,0.5167,5.9,39.1,0.229,1,clean_catch,0
6good,26,434.92772667542704,0.9511,0.3092,0.9297,0.5169,5.9,39.1,0.229,1,clean_catch,0
6good,27,451.65571616294346,0.9512,0.3097,0.9299,0.5171,5.9,39.1,0.229,1,clean_catch,0
6good,28,468.3837056504599,0.9514,0.31,0.93,0.5173,5.9,39.1,0.229,1,clean_catch,0
6good,29,485.1116951379763,0.9513,0.3099,0.9301,0.5173,5.8,39.2,0.229,1,clean_catch,0
6good,30,501.83968462549274,0.9511,0.3096,0.9302,0.5173,5.8,39.2,0.229,1,clean_catch,0
6good,31,518.5676741130092,0.9509,0.309,0.9302,0.5175,5.7,39.3,0.229,1,clean_catch,0
6good,32,535.2956636005256,0.9507,0.3084,0.9303,0.5177,5.6,39.4,0.23,1,clean_catch,0
6good,33,552.023653088042,0.9506,0.3079,0.9303,0.518,5.5,39.5,0.23,1,clean_catch,0
6good,34,568.7516425755584,0.9506,0.3077,0.9303,0.5183,5.5,39.5,0.231,1,clean_catch,0
6good,35,585.4796320630749,0.9505,0.3075,0.9302,0.5185,5.5,39.5,0.231,1,clean_catch,0
6good,36,602.2076215505913,0.9504,0.3074,0.9302,0.5184,5.5,39.5,0.231,1,clean_catch,0
6good,37,618.9356110381077,0.9503,0.3072,0.93,0.5184,5.5,39.5,0.231,1,clean_catch,0
6good,38,635.6636005256241,0.9503,0.3072,0.93,0.5184,5.5,39.5,0.232,1,clean_catch,0
6good,39,652.3915900131406,0.9503,0.3072,0.9299,0.5185,5.5,39.5,0.232,1,clean_catch,0
6good,40,669.119579500657,0.9505,0.3071,0.9299,0.5185,5.6,39.4,0.232,1,clean_catch,0
6good,41,685.8475689881734,0.9505,0.307,0.9299,0.5183,5.6,39.4,0.232,1,clean_catch,0
6good,42,702.5755584756898,0.9505,0.3069,0.9299,0.5181,5.6,39.4,0.232,1,clean_catch,0
6good,43,719.3035479632063,0.9504,0.3068,0.93,0.5179,5.5,39.5,0.231,1,clean_catch,0
6good,44,736.0315374507227,0.9503,0.3068,0.9301,0.5178,5.5,39.5,0.231,1,clean_catch,0
6good,45,752.7595269382391,0.9502,0.3069,0.9302,0.5178,5.4,39.6,0.231,1,clean_catch,0
6good,46,769.4875164257555,0.9501,0.3069,0.9303,0.5178,5.4,39.6,0.231,1,clean_catch,0
6good,47,786.215505913272,0.9499,0.307,0.9303,0.5178,5.3,39.7,0.23,1,clean_catch,0
6good,48,802.9434954007884,0.9498,0.3071,0.9304,0.5176,5.3,39.7,0.23,1,clean_catch,0
