video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
9bad,0,0.0,0.9545,0.2988,0.9381,0.5104,4.4,40.6,0.228,0,clean_catch,0
9bad,1,16.72596754057428,0.9559,0.301,0.9372,0.5132,5.0,40.0,0.231,0,clean_catch,0
9bad,2,33.45193508114856,0.9569,0.3025,0.9364,0.5153,5.5,39.5,0.233,1,clean_catch,0
9bad,3,50.17790262172284,0.9576,0.3034,0.9358,0.5168,5.8,39.2,0.235,1,clean_catch,0
9bad,4,66.90387016229712,0.9577,0.3032,0.9354,0.5174,5.9,39.1,0.237,1,clean_catch,0
9bad,5,83.62983770287141,0.9578,0.303,0.935,0.5176,6.1,38.9,0.237,1,clean_catch,0
9bad,6,100.35580524344569,0.9578,0.3028,0.9349,0.5177,6.1,38.9,0.238,1,clean_catch,0
9bad,7,117.08177278401998,0.9579,0.3026,0.9348,0.5178,6.1,38.9,0.238,1,clean_catch,0
9bad,8,133.80774032459425,0.9579,0.3025,0.9347,0.5177,6.2,38.8,0.238,1,clean_catch,0
9bad,9,150.53370786516854,0.9579,0.3024,0.9347,0.5176,6.2,38.8,0.238,1,clean_catch,0
9bad,10,167.25967540574283,0.9579,0.3024,0.9348,0.5175,6.1,38.9,0.238,1,clean_catch,0
9bad,11,183.98564294631709,0.9579,0.3023,0.9351,0.5173,6.1,38.9,0.238,1,clean_catch,0
9bad,12,200.71161048689137,0.9579,0.3023,0.9355,0.517,6.0,39.0,0.237,1,clean_catch,0
9bad,13,217.43757802746566,0.958,0.3023,0.936,0.5168,5.9,39.1,0.237,1,clean_catch,0
9bad,14,234.16354556803995,0.9584,0.3021,0.9364,0.5166,5.8,39.2,0.236,1,clean_catch,0
9bad,15,250.8895131086142,0.9588,0.3019,0.9367,0.5165,5.9,39.1,0.237,1,clean_catch,0
9bad,16,267.6154806491885,0.9592,0.3018,0.9369,0.5164,5.9,39.1,0.237,1,clean_catch,0
9bad,17,284.3414481897628,0.9595,0.3017,0.9369,0.5162,6.0,39.0,0.237,1,clean_catch,0
9bad,18,301.0674157303371,0.9597,0.3017,0.9369,0.5162,6.1,38.9,0.237,1,clean_catch,0
9bad,19,317.79338327091136,0.9598,0.3017,0.9368,0.5162,6.1,38.9,0.238,1,clean_catch,0
9bad,20,334.51935081148565,0.9599,0.3017,0.9366,0.5163,6.2,38.8,0.238,1,clean_catch,0
9bad,21,351.24531835205994,0.96,0.3017,0.9363,0.5165,6.3,38.7,0.238,0,clean_catch,0
9bad,22,367.97128589263417,0.96,0.3016,0.9361,0.5167,6.3,38.7,0.239,0,clean_catch,0
9bad,23,384.69725343320846,0.96,0.3016,0.9358,0.517,6.4,38.6,0.24,0,clean_catch,0
9bad,24,401.42322097378275,0.96,0.3015,0.9357,0.5172,6.4,38.6,0.24,0,clean_catch,0
9bad,25,418.14918851435704,0.96,0.3014,0.9358,0.5173,6.4,38.6,0.24,0,clean_catch,0
9bad,26,434.8751560549313,0.9601,0.3013,0.9359,0.5173,6.4,38.6,0.24,0,clean_catch,0
9bad,27,451.6011235955056,0.9601,0.3013,0.9359,0.5172,6.4,38.6,0.24,1,clean_catch,0
9bad,28,468.3270911360799,0.9602,0.3014,0.936,0.5172,6.4,38.6,0.24,1,clean_catch,0
9bad,29,485.0530586766542,0.9603,0.3014,0.936,0.5172,6.4,38.6,0.24,1,clean_catch,0
9bad,30,501.7790262172284,0.9603,0.3014,0.936,0.5172,6.4,38.6,0.24,1,clean_catch,0
9bad,31,518.5049937578027,0.9602,0.3014,0.936,0.5173,6.4,38.6,0.24,1,clean_catch,0
9bad,32,535.230961298377,0.9603,0.3015,0.9361,0.5172,6.4,38.6,0.24,1,clean_catch,0
9bad,33,551.9569288389513,0.9603,0.3016,0.9361,0.517,6.4,38.6,0.24,1,clean_catch,0
9bad,34,568.6828963795256,0.9602,0.3016,0.9362,0.5168,6.4,38.6,0.239,1,clean_catch,0
9bad,35,585.4088639200999,0.9601,0.3017,0.9361,0.5167,6.4,38.6,0.239,1,clean_catch,0
9bad,36,602.1348314606741,0.9599,0.3017,0.936,0.5167,6.4,38.6,0.239,1,clean_catch,0
9bad,37,618.8607990012484,0.9598,0.3015,0.9358,0.5168,6.3,38.7,0.239,0,clean_catch,0
9bad,38,635.5867665418227,0.9597,0.3012,0.9357,0.5169,6.4,38.6,0.24,0,clean_catch,0
9bad,39,652.312734082397,0.9596,0.3009,0.9355,0.5169,6.4,38.6,0.24,0,clean_catch,0
9bad,40,669.0387016229713,0.9596,0.3007,0.9355,0.5169,6.4,38.6,0.24,0,clean_catch,0
9bad,41,685.7646691635456,0.9595,0.3006,0.9355,0.5168,6.4,38.6,0.24,0,clean_catch,0
9bad,42,702.4906367041199,0.9595,0.3007,0.9355,0.517,6.3,38.7,0.24,0,clean_catch,0
9bad,43,719.216604244694,0.9594,0.3008,0.9355,0.5172,6.3,38.7,0.24,0,clean_catch,0
9bad,44,735.9425717852683,0.9593,0.3008,0.9355,0.5171,6.3,38.7,0.24,0,clean_catch,0
