video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
62bad,0,0.0,0.5466,0.4332,0.4772,0.5277,36.3,8.7,0.164,0,first_pull,1
62bad,1,16.659932659932657,0.547,0.4324,0.4744,0.5264,37.7,7.3,0.167,0,first_pull,1
62bad,2,33.319865319865315,0.5477,0.4328,0.4716,0.524,39.9,5.1,0.167,0,first_pull,0
62bad,3,49.97979797979798,0.5485,0.4345,0.4686,0.5204,42.9,2.1,0.166,0,first_pull,0
62bad,4,66.63973063973063,0.5497,0.4374,0.4646,0.5148,47.7,2.7,0.163,0,first_pull,0
62bad,5,83.2996632996633,0.551,0.4417,0.4614,0.5089,53.1,8.1,0.157,0,first_pull,0
62bad,6,99.95959595959596,0.5522,0.4479,0.4602,0.5046,58.4,13.4,0.149,0,first_pull,0
62bad,7,116.61952861952861,0.5534,0.4544,0.4587,0.5004,64.1,19.1,0.141,0,first_pull,0
62bad,8,133.27946127946126,0.5549,0.4619,0.4581,0.4976,69.8,24.8,0.133,0,first_pull,0
62bad,9,149.93939393939394,0.5563,0.4695,0.4586,0.4965,74.5,29.5,0.125,0,first_pull,0
62bad,10,166.5993265993266,0.5571,0.476,0.4592,0.495,79.0,34.0,0.117,0,first_pull,0
62bad,11,183.25925925925924,0.5576,0.4823,0.4597,0.4932,83.7,38.7,0.109,0,first_pull,0
62bad,12,199.91919191919192,0.5581,0.4889,0.4596,0.4911,88.7,43.7,0.101,0,first_pull,0
62bad,13,216.57912457912457,0.5585,0.4952,0.4593,0.4888,-93.7,138.7,0.106,0,jerk_drive,0
62bad,14,233.23905723905722,0.5589,0.5014,0.4589,0.4864,-98.5,143.5,0.115,0,jerk_drive,0
62bad,15,249.8989898989899,0.5591,0.5069,0.4581,0.4846,-102.5,147.5,0.123,0,jerk_drive,0
62bad,16,266.5589225589225,0.5593,0.5118,0.4576,0.4834,-105.6,150.6,0.13,0,jerk_drive,0
62bad,17,283.2188552188552,0.5595,0.5166,0.4573,0.4828,-108.3,153.3,0.136,0,jerk_drive,0
62bad,18,299.8787878787879,0.5599,0.5212,0.4573,0.4826,-110.6,155.6,0.141,0,jerk_drive,0
62bad,19,316.5387205387205,0.5605,0.5252,0.4576,0.4826,-112.5,157.5,0.145,0,jerk_drive,0
62bad,20,333.1986531986532,0.561,0.5287,0.4581,0.4824,-114.2,159.2,0.149,0,jerk_drive,0
62bad,21,349.85858585858585,0.5613,0.532,0.4583,0.4821,-115.8,160.8,0.153,0,jerk_drive,0
62bad,22,366.5185185185185,0.5613,0.5353,0.4586,0.4816,-117.6,162.6,0.156,0,jerk_drive,0
62bad,23,383.17845117845116,0.5612,0.5381,0.4592,0.4808,-119.3,164.3,0.159,0,jerk_drive,0
62bad,24,399.83838383838383,0.561,0.5405,0.4597,0.4795,-121.0,166.0,0.162,0,jerk_drive,0
62bad,25,416.49831649831646,0.5609,0.5421,0.4603,0.4785,-122.3,167.3,0.164,0,jerk_drive,0
62bad,26,433.15824915824913,0.5608,0.5441,0.461,0.4781,-123.5,168.5,0.166,0,jerk_drive,0
62bad,27,449.8181818181818,0.5609,0.5462,0.4613,0.4783,-124.3,169.3,0.167,0,jerk_drive,0
62bad,28,466.47811447811443,0.5609,0.5477,0.4614,0.4789,-124.6,169.6,0.168,0,jerk_drive,0
62bad,29,483.1380471380471,0.5611,0.5486,0.4616,0.48,-124.6,169.6,0.168,0,jerk_drive,0
62bad,30,499.7979797979798,0.5614,0.5491,0.4616,0.4807,-124.5,169.5,0.168,0,jerk_drive,0
62bad,31,516.4579124579125,0.562,0.5499,0.4617,0.4817,-124.2,169.2,0.169,0,jerk_drive,0
62bad,32,533.117845117845,0.5625,0.5509,0.4617,0.483,-123.9,168.9,0.169,0,jerk_drive,0
62bad,33,549.7777777777777,0.5633,0.5519,0.4617,0.4842,-123.7,168.7,0.169,0,jerk_drive,0
62bad,34,566.4377104377104,0.5642,0.5527,0.4618,0.4853,-123.4,168.4,0.17,0,jerk_drive,0
62bad,35,583.0976430976431,0.5652,0.5534,0.4621,0.4863,-123.1,168.1,0.17,0,jerk_drive,0
62bad,36,599.7575757575758,0.5662,0.5541,0.4625,0.4869,-123.0,168.0,0.171,0,jerk_drive,0
62bad,37,616.4175084175084,0.5673,0.5548,0.4629,0.4875,-122.8,167.8,0.172,0,jerk_drive,0
62bad,38,633.077441077441,0.5681,0.5552,0.4633,0.4881,-122.6,167.6,0.172,0,jerk_drive,0
62bad,39,649.7373737373737,0.5686,0.5557,0.4636,0.4887,-122.5,167.5,0.172,0,jerk_drive,0
62bad,40,666.3973063973064,0.5688,0.5568,0.4638,0.4892,-122.8,167.8,0.172,0,jerk_drive,0
62bad,41,683.057239057239,0.569,0.558,0.464,0.4898,-123.0,168.0,0.173,0,jerk_drive,0
62bad,42,699.7171717171717,0.5692,0.5594,0.4641,0.4908,-123.1,168.1,0.174,0,jerk_drive,0
62bad,43,716.3771043771044,0.5695,0.5606,0.4643,0.4917,-123.2,168.2,0.174,0,jerk_drive,0
62bad,44,733.037037037037,0.5696,0.5615,0.4645,0.4929,-123.1,168.1,0.174,0,jerk_drive,0
62bad,45,749.6969696969696,0.5698,0.5625,0.4649,0.4942,-123.0,168.0,0.173,0,jerk_drive,0
62bad,46,766.3569023569023,0.5701,0.5635,0.4654,0.4952,-123.1,168.1,0.173,0,jerk_drive,0
62bad,47,783.016835016835,0.5707,0.5645,0.4662,0.4957,-123.3,168.3,0.173,0,jerk_drive,0
62bad,48,799.6767676767677,0.5712,0.5655,0.4667,0.4961,-123.6,168.6,0.174,0,jerk_drive,0
62bad,49,816.3367003367003,0.5716,0.5662,0.4671,0.496,-123.9,168.9,0.175,0,jerk_drive,0
62bad,50,832.9966329966329,0.5716,0.5665,0.4673,0.4959,-124.1,169.1,0.175,0,jerk_drive,0
62bad,51,849.6565656565656,0.5717,0.5667,0.4672,0.4957,-124.2,169.2,0.175,0,jerk_drive,0
62bad,52,866.3164983164983,0.5717,0.5664,0.4672,0.4957,-124.1,169.1,0.175,0,jerk_drive,0
62bad,53,882.976430976431,0.5718,0.5661,0.4672,0.4959,-123.9,168.9,0.175,0,jerk_drive,0
62bad,54,899.6363636363636,0.5719,0.566,0.4673,0.4962,-123.7,168.7,0.174,0,jerk_drive,0
62bad,55,916.2962962962962,0.5719,0.5656,0.4673,0.4965,-123.5,168.5,0.174,0,jerk_drive,0
62bad,56,932.9562289562289,0.5718,0.5653,0.4673,0.4967,-123.3,168.3,0.173,0,jerk_drive,0
62bad,57,949.6161616161615,0.5718,0.5649,0.4673,0.4966,-123.2,168.2,0.173,0,jerk_drive,0
62bad,58,966.2760942760942,0.5717,0.5646,0.4673,0.4968,-123.0,168.0,0.172,0,jerk_drive,0
62bad,59,982.9360269360269,0.5718,0.5641,0.4674,0.4972,-122.7,167.7,0.171,0,jerk_drive,0
62bad,60,999.5959595959596,0.5718,0.5634,0.4675,0.4978,-122.1,167.1,0.17,0,jerk_drive,0
62bad,61,1016.2558922558921,0.5719,0.5624,0.4674,0.4984,-121.5,166.5,0.169,0,jerk_drive,0
62bad,62,1032.915824915825,0.572,0.5614,0.4672,0.4988,-120.9,165.9,0.167,0,jerk_drive,0
62bad,63,1049.5757575757575,0.572,0.5605,0.4668,0.4991,-120.3,165.3,0.167,0,jerk_drive,0
62bad,64,1066.23569023569,0.572,0.56,0.4662,0.4993,-119.9,164.9,0.166,0,jerk_drive,0
62bad,65,1082.8956228956229,0.572,0.5592,0.4656,0.4995,-119.3,164.3,0.166,0,jerk_drive,0
62bad,66,1099.5555555555554,0.5719,0.5586,0.4651,0.4998,-118.8,163.8,0.166,0,jerk_drive,0
62bad,67,1116.2154882154882,0.5718,0.558,0.4646,0.4999,-118.5,163.5,0.165,0,jerk_drive,0
62bad,68,1132.8754208754208,0.5717,0.5576,0.4644,0.5002,-118.1,163.1,0.165,0,jerk_drive,0
62bad,69,1149.5353535353536,0.5714,0.5572,0.4642,0.5008,-117.7,162.7,0.164,0,jerk_drive,0
62bad,70,1166.1952861952861,0.5713,0.557,0.4641,0.5015,-117.4,162.4,0.163,0,jerk_drive,0
62bad,71,1182.8552188552187,0.5712,0.5569,0.4641,0.5023,-117.0,162.0,0.162,0,jerk_drive,0
62bad,72,1199.5151515151515,0.5712,0.5569,0.4643,0.5033,-116.6,161.6,0.16,0,jerk_drive,0
62bad,73,1216.175084175084,0.5713,0.5568,0.4646,0.5041,-116.3,161.3,0.159,0,jerk_drive,0
62bad,74,1232.8350168350169,0.5714,0.5566,0.4647,0.505,-115.8,160.8,0.158,0,jerk_drive,0
62bad,75,1249.4949494949494,0.5714,0.5565,0.4648,0.5059,-115.4,160.4,0.157,0,jerk_drive,0
62bad,76,1266.154882154882,0.5713,0.5563,0.4649,0.5066,-115.0,160.0,0.156,0,jerk_drive,0
62bad,77,1282.8148148148148,0.5712,0.5562,0.4649,0.5073,-114.7,159.7,0.155,0,jerk_drive,0
62bad,78,1299.4747474747473,0.5712,0.5562,0.465,0.5079,-114.4,159.4,0.154,0,jerk_drive,0
62bad,79,1316.1346801346801,0.5712,0.5559,0.4649,0.5081,-114.2,159.2,0.154,0,jerk_drive,0
62bad,80,1332.7946127946127,0.5713,0.5555,0.4647,0.5084,-113.9,158.9,0.154,0,jerk_drive,0
62bad,81,1349.4545454545453,0.5715,0.5549,0.4644,0.5084,-113.5,158.5,0.154,0,jerk_drive,0
62bad,82,1366.114478114478,0.5717,0.5542,0.4641,0.5085,-113.1,158.1,0.153,0,jerk_drive,0
62bad,83,1382.7744107744106,0.5717,0.5537,0.4639,0.5084,-112.8,157.8,0.153,0,jerk_drive,0
62bad,84,1399.4343434343434,0.5719,0.5535,0.4637,0.5087,-112.5,157.5,0.153,0,jerk_drive,0
62bad,85,1416.094276094276,0.572,0.5534,0.4636,0.5092,-112.2,157.2,0.153,0,jerk_drive,0
62bad,86,1432.7542087542088,0.5721,0.5536,0.4637,0.5099,-112.0,157.0,0.152,0,jerk_drive,0
62bad,87,1449.4141414141413,0.5723,0.5538,0.4638,0.5105,-111.8,156.8,0.152,0,jerk_drive,0
62bad,88,1466.074074074074,0.5724,0.5541,0.464,0.5111,-111.6,156.6,0.151,0,jerk_drive,0
62bad,89,1482.7340067340067,0.5726,0.5545,0.4641,0.5114,-111.7,156.7,0.152,0,jerk_drive,0
62bad,90,1499.3939393939393,0.5728,0.5548,0.464,0.5116,-111.7,156.7,0.152,0,jerk_drive,0
62bad,91,1516.053872053872,0.5729,0.5552,0.4638,0.5117,-111.7,156.7,0.153,0,jerk_drive,0
62bad,92,1532.7138047138046,0.573,0.5554,0.4637,0.5121,-111.6,156.6,0.153,0,jerk_drive,0
62bad,93,1549.3737373737372,0.5729,0.5555,0.4635,0.5127,-111.4,156.4,0.152,0,jerk_drive,0
62bad,94,1566.03367003367,0.5729,0.5555,0.4635,0.5136,-110.9,155.9,0.151,0,jerk_drive,0
62bad,95,1582.6936026936025,0.5729,0.5556,0.4635,0.5146,-110.5,155.5,0.15,0,jerk_drive,0
62bad,96,1599.3535353535353,0.5729,0.5556,0.4634,0.5155,-110.1,155.1,0.15,0,jerk_drive,0
62bad,97,1616.013468013468,0.5729,0.5556,0.4631,0.516,-109.8,154.8,0.149,0,jerk_drive,0
62bad,98,1632.6734006734007,0.5729,0.5554,0.4626,0.5163,-109.5,154.5,0.149,0,jerk_drive,0
62bad,99,1649.3333333333333,0.5729,0.5552,0.462,0.5166,-109.2,154.2,0.15,0,jerk_drive,0
62bad,100,1665.9932659932658,0.573,0.5549,0.4616,0.5167,-108.9,153.9,0.15,0,jerk_drive,0
62bad,101,1682.6531986531986,0.573,0.5546,0.4613,0.5167,-108.7,153.7,0.15,0,jerk_drive,0
62bad,102,1699.3131313131312,0.5731,0.5544,0.4611,0.5168,-108.6,153.6,0.15,0,jerk_drive,0
62bad,103,1715.973063973064,0.5732,0.5542,0.4608,0.5167,-108.5,153.5,0.15,0,jerk_drive,0
62bad,104,1732.6329966329965,0.5733,0.554,0.4605,0.5163,-108.5,153.5,0.151,0,jerk_drive,0
62bad,105,1749.292929292929,0.5734,0.5537,0.4599,0.5156,-108.6,153.6,0.152,0,jerk_drive,0
62bad,106,1765.952861952862,0.5734,0.5534,0.4594,0.5147,-108.7,153.7,0.153,0,jerk_drive,0
62bad,107,1782.6127946127945,0.5734,0.5533,0.459,0.5143,-108.8,153.8,0.153,0,jerk_drive,0
62bad,108,1799.2727272727273,0.5734,0.5534,0.4587,0.5145,-108.7,153.7,0.154,0,jerk_drive,0
62bad,109,1815.9326599326598,0.5734,0.5537,0.4587,0.5151,-108.6,153.6,0.153,0,jerk_drive,0
62bad,110,1832.5925925925924,0.5733,0.5539,0.459,0.5159,-108.4,153.4,0.152,0,jerk_drive,0
62bad,111,1849.2525252525252,0.5733,0.554,0.4593,0.5165,-108.2,153.2,0.152,0,jerk_drive,0
62bad,112,1865.9124579124577,0.5732,0.5541,0.4595,0.5168,-108.2,153.2,0.151,0,jerk_drive,0
62bad,113,1882.5723905723905,0.5731,0.5541,0.4598,0.517,-108.2,153.2,0.15,0,jerk_drive,0
62bad,114,1899.232323232323,0.573,0.5541,0.4599,0.5169,-108.2,153.2,0.15,0,jerk_drive,0
62bad,115,1915.892255892256,0.573,0.554,0.4599,0.5167,-108.2,153.2,0.15,0,jerk_drive,0
62bad,116,1932.5521885521885,0.5729,0.5539,0.4598,0.5167,-108.2,153.2,0.15,0,jerk_drive,0
62bad,117,1949.212121212121,0.5729,0.5539,0.4598,0.5166,-108.2,153.2,0.15,0,jerk_drive,0
62bad,118,1965.8720538720538,0.5727,0.5538,0.4597,0.5166,-108.2,153.2,0.15,0,jerk_drive,0
62bad,119,1982.5319865319864,0.5725,0.5536,0.4595,0.5165,-108.1,153.1,0.15,0,jerk_drive,0
62bad,120,1999.1919191919192,0.5722,0.5533,0.4592,0.5166,-108.0,153.0,0.15,0,jerk_drive,0
62bad,121,2015.8518518518517,0.5719,0.5531,0.4588,0.5168,-107.8,152.8,0.149,0,jerk_drive,0
62bad,122,2032.5117845117843,0.5718,0.553,0.4584,0.5171,-107.6,152.6,0.149,0,jerk_drive,0
62bad,123,2049.171717171717,0.5717,0.5531,0.4583,0.5176,-107.4,152.4,0.149,0,jerk_drive,0
62bad,124,2065.83164983165,0.5716,0.5532,0.4584,0.5181,-107.2,152.2,0.148,0,jerk_drive,0
62bad,125,2082.4915824915824,0.5715,0.5534,0.4585,0.5185,-107.2,152.2,0.148,0,jerk_drive,0
62bad,126,2099.151515151515,0.5714,0.5537,0.4587,0.5189,-107.2,152.2,0.148,0,jerk_drive,0
62bad,127,2115.8114478114476,0.5713,0.5539,0.4588,0.519,-107.2,152.2,0.147,0,jerk_drive,0
62bad,128,2132.47138047138,0.5712,0.5542,0.4588,0.5191,-107.3,152.3,0.147,0,jerk_drive,0
62bad,129,2149.131313131313,0.571,0.5543,0.4587,0.519,-107.5,152.5,0.148,0,jerk_drive,0
62bad,130,2165.7912457912457,0.5709,0.5544,0.4586,0.5186,-107.7,152.7,0.148,0,jerk_drive,0
62bad,131,2182.4511784511783,0.5707,0.5544,0.4586,0.5183,-107.8,152.8,0.148,0,jerk_drive,0
62bad,132,2199.111111111111,0.5705,0.5543,0.4584,0.5181,-107.9,152.9,0.148,0,jerk_drive,0
62bad,133,2215.7710437710434,0.5704,0.5543,0.4581,0.5181,-107.9,152.9,0.148,0,jerk_drive,0
62bad,134,2232.4309764309764,0.5702,0.5543,0.4579,0.5183,-107.8,152.8,0.148,0,jerk_drive,0
62bad,135,2249.090909090909,0.5701,0.5543,0.4577,0.5185,-107.7,152.7,0.148,0,jerk_drive,0
62bad,136,2265.7508417508416,0.5701,0.5543,0.4577,0.5185,-107.6,152.6,0.148,0,jerk_drive,0
62bad,137,2282.410774410774,0.5701,0.5541,0.4577,0.5183,-107.7,152.7,0.148,0,jerk_drive,0
62bad,138,2299.070707070707,0.5701,0.554,0.4576,0.5182,-107.6,152.6,0.148,0,jerk_drive,0
62bad,139,2315.7306397306397,0.5701,0.5538,0.4575,0.5185,-107.4,152.4,0.148,0,jerk_drive,0
62bad,140,2332.3905723905723,0.5701,0.5538,0.4575,0.5194,-107.0,152.0,0.147,0,jerk_drive,0
