video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
42good,0,0.0,0.5181,0.5467,0.443,0.6335,40.8,4.2,0.162,0,first_pull,0
42good,1,16.727505603586295,0.5175,0.5468,0.4432,0.6337,40.5,4.5,0.161,0,first_pull,0
42good,2,33.45501120717259,0.5172,0.5468,0.4434,0.6338,40.3,4.7,0.161,0,first_pull,0
42good,3,50.182516810758884,0.5171,0.5468,0.4436,0.6338,40.2,4.8,0.16,0,first_pull,0
42good,4,66.91002241434518,0.5174,0.5468,0.4438,0.6337,40.3,4.7,0.16,0,first_pull,0
42good,5,83.63752801793147,0.5178,0.5468,0.444,0.6337,40.3,4.7,0.161,0,first_pull,0
42good,6,100.36503362151777,0.518,0.5468,0.4442,0.6337,40.4,4.6,0.161,0,first_pull,0
42good,7,117.09253922510406,0.5181,0.5468,0.4443,0.6338,40.3,4.7,0.161,0,first_pull,0
42good,8,133.82004482869036,0.5182,0.5468,0.4443,0.634,40.3,4.7,0.161,0,first_pull,0
42good,9,150.54755043227667,0.5181,0.5465,0.4443,0.6342,40.1,4.9,0.161,0,first_pull,0
42good,10,167.27505603586295,0.5179,0.5461,0.4443,0.6343,39.8,5.2,0.162,0,first_pull,0
42good,11,184.00256163944925,0.5177,0.5454,0.4442,0.6345,39.5,5.5,0.163,0,first_pull,0
42good,12,200.73006724303553,0.5174,0.5444,0.4442,0.6346,39.1,5.9,0.163,0,first_pull,0
42good,13,217.45757284662184,0.5171,0.5434,0.4442,0.6346,38.6,6.4,0.164,0,first_pull,0
42good,14,234.18507845020812,0.5168,0.5425,0.4442,0.6346,38.2,6.8,0.165,0,first_pull,0
42good,15,250.91258405379443,0.5165,0.5416,0.4441,0.6346,37.9,7.1,0.165,0,first_pull,0
42good,16,267.6400896573807,0.5162,0.541,0.4441,0.6346,37.6,7.4,0.166,0,first_pull,0
42good,17,284.367595260967,0.5161,0.5407,0.4441,0.6346,37.5,7.5,0.166,0,first_pull,0
42good,18,301.09510086455333,0.516,0.5406,0.4442,0.6345,37.4,7.6,0.166,0,first_pull,0
42good,19,317.8226064681396,0.5157,0.5406,0.4443,0.6345,37.3,7.7,0.165,0,first_pull,0
42good,20,334.5501120717259,0.5155,0.5407,0.4444,0.6344,37.2,7.8,0.165,0,first_pull,0
42good,21,351.2776176753122,0.5153,0.5407,0.4444,0.6343,37.2,7.8,0.165,0,first_pull,0
42good,22,368.0051232788985,0.5152,0.5406,0.4444,0.6343,37.1,7.9,0.164,0,first_pull,0
42good,23,384.7326288824848,0.5151,0.5405,0.4445,0.6344,36.9,8.1,0.165,0,first_pull,0
42good,24,401.46013448607107,0.5148,0.5404,0.4446,0.6346,36.7,8.3,0.165,0,first_pull,0
42good,25,418.18764008965735,0.5145,0.5404,0.4445,0.6348,36.5,8.5,0.164,0,first_pull,0
42good,26,434.9151456932437,0.5143,0.5403,0.4446,0.6348,36.4,8.6,0.164,0,first_pull,0
42good,27,451.64265129682997,0.5142,0.5403,0.4447,0.6346,36.4,8.6,0.164,0,first_pull,0
42good,28,468.37015690041625,0.5141,0.5404,0.4449,0.6345,36.3,8.7,0.163,0,first_pull,0
42good,29,485.0976625040025,0.5143,0.5406,0.4453,0.6344,36.3,8.7,0.163,0,first_pull,0
42good,30,501.82516810758887,0.5146,0.5409,0.4455,0.6344,36.4,8.6,0.163,0,first_pull,0
42good,31,518.5526737111751,0.5148,0.5412,0.4456,0.6344,36.6,8.4,0.162,0,first_pull,0
42good,32,535.2801793147614,0.5149,0.5416,0.4455,0.6345,36.8,8.2,0.162,0,first_pull,0
42good,33,552.0076849183478,0.5149,0.5418,0.4453,0.6346,36.9,8.1,0.162,0,first_pull,0
42good,34,568.735190521934,0.515,0.5424,0.4452,0.6347,37.1,7.9,0.162,0,first_pull,0
42good,35,585.4626961255203,0.5155,0.5432,0.4452,0.6349,37.4,7.6,0.162,0,first_pull,0
42good,36,602.1902017291067,0.5162,0.5439,0.4454,0.635,37.8,7.2,0.162,0,first_pull,0
42good,37,618.9177073326929,0.5168,0.5445,0.4456,0.6351,38.2,6.8,0.162,0,first_pull,0
42good,38,635.6452129362792,0.5173,0.5448,0.4458,0.6351,38.4,6.6,0.162,0,first_pull,0
42good,39,652.3727185398654,0.5176,0.5446,0.4458,0.635,38.4,6.6,0.162,0,first_pull,0
42good,40,669.1002241434518,0.5179,0.5443,0.4458,0.6349,38.5,6.5,0.163,0,first_pull,0
