video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
1bad,0,0.0,0.5221,0.4345,0.4664,0.5499,25.8,19.2,0.171,0,jerk_dip,1
1bad,1,16.72699849170437,0.5228,0.434,0.4628,0.5452,28.3,16.7,0.171,0,jerk_dip,0
1bad,2,33.45399698340874,0.5232,0.4316,0.4603,0.5411,29.9,15.1,0.172,0,jerk_dip,0
1bad,3,50.18099547511312,0.5233,0.4272,0.459,0.5375,30.2,14.8,0.175,0,jerk_dip,0
1bad,4,66.90799396681749,0.5233,0.4201,0.4583,0.5333,29.9,15.1,0.178,0,jerk_dip,0
1bad,5,83.63499245852186,0.5227,0.4116,0.4598,0.5313,27.7,17.3,0.183,0,jerk_dip,0
1bad,6,100.36199095022624,0.5218,0.4035,0.4621,0.5313,25.0,20.0,0.188,0,jerk_dip,0
1bad,7,117.08898944193061,0.5205,0.396,0.4647,0.5311,22.4,22.6,0.191,0,jerk_dip,0
1bad,8,133.81598793363497,0.5186,0.389,0.4678,0.5299,19.8,25.2,0.192,0,jerk_dip,0
1bad,9,150.54298642533936,0.5159,0.3819,0.471,0.5271,17.2,27.8,0.19,0,jerk_dip,0
1bad,10,167.26998491704373,0.5136,0.3732,0.4749,0.5209,14.7,30.3,0.186,0,jerk_dip,0
1bad,11,183.9969834087481,0.511,0.3639,0.4789,0.5143,12.1,32.9,0.182,0,jerk_dip,0
1bad,12,200.7239819004525,0.5083,0.3556,0.4829,0.5101,9.3,35.7,0.18,0,clean_catch,0
1bad,13,217.45098039215685,0.5053,0.3475,0.4862,0.5064,6.8,38.2,0.178,0,clean_catch,0
1bad,14,234.17797888386121,0.5015,0.3402,0.4894,0.5028,4.3,40.7,0.175,0,clean_catch,0
1bad,15,250.9049773755656,0.4974,0.3333,0.4921,0.4989,1.9,43.1,0.171,0,clean_catch,0
1bad,16,267.63197586726994,0.494,0.3258,0.495,0.4923,0.4,44.6,0.167,0,clean_catch,0
