video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
54bad,0,0.0,0.5584,0.5684,0.4552,0.6244,61.5,16.5,0.159,0,first_pull,0
54bad,1,16.659716103768968,0.5587,0.5688,0.4558,0.6239,61.8,16.8,0.158,0,first_pull,0
54bad,2,33.319432207537936,0.5589,0.5691,0.4564,0.6237,62.0,17.0,0.157,0,first_pull,0
54bad,3,49.9791483113069,0.5591,0.5694,0.457,0.6239,61.9,16.9,0.157,0,first_pull,0
54bad,4,66.63886441507587,0.5591,0.5695,0.4575,0.6245,61.6,16.6,0.157,0,first_pull,0
54bad,5,83.29858051884483,0.5591,0.5697,0.4581,0.6257,61.0,16.0,0.157,0,first_pull,0
54bad,6,99.9582966226138,0.559,0.57,0.4588,0.6271,60.3,15.3,0.157,0,first_pull,0
54bad,7,116.61801272638277,0.559,0.5704,0.4596,0.6285,59.7,14.7,0.158,0,first_pull,0
54bad,8,133.27772883015174,0.559,0.5709,0.4605,0.6299,59.1,14.1,0.157,0,first_pull,0
54bad,9,149.93744493392072,0.5591,0.5714,0.4613,0.6312,58.5,13.5,0.158,0,first_pull,0
54bad,10,166.59716103768966,0.5592,0.5718,0.4618,0.6327,58.0,13.0,0.158,0,first_pull,0
54bad,11,183.25687714145863,0.5593,0.5721,0.4621,0.6343,57.4,12.4,0.159,0,first_pull,0
54bad,12,199.9165932452276,0.5594,0.5723,0.4623,0.6355,57.0,12.0,0.16,0,first_pull,0
54bad,13,216.57630934899657,0.5595,0.5728,0.4627,0.6366,56.6,11.6,0.161,1,first_pull,0
54bad,14,233.23602545276555,0.5597,0.5734,0.4631,0.6375,56.4,11.4,0.161,0,first_pull,0
54bad,15,249.89574155653452,0.5597,0.574,0.4634,0.6381,56.3,11.3,0.161,0,first_pull,0
54bad,16,266.5554576603035,0.5598,0.5743,0.4636,0.6387,56.2,11.2,0.161,0,first_pull,0
54bad,17,283.21517376407246,0.56,0.5744,0.4639,0.6394,55.9,10.9,0.161,0,first_pull,0
54bad,18,299.87488986784143,0.5602,0.5742,0.4641,0.6399,55.7,10.7,0.162,0,first_pull,0
54bad,19,316.53460597161035,0.5603,0.5741,0.4642,0.6408,55.3,10.3,0.163,1,first_pull,0
54bad,20,333.1943220753793,0.5604,0.5741,0.4642,0.6419,54.8,9.8,0.164,1,first_pull,0
54bad,21,349.8540381791483,0.5602,0.5741,0.4642,0.6429,54.4,9.4,0.165,1,first_pull,0
54bad,22,366.51375428291726,0.5599,0.5739,0.4643,0.644,53.8,8.8,0.166,1,first_pull,0
54bad,23,383.17347038668623,0.5595,0.5737,0.4643,0.6452,53.1,8.1,0.167,1,first_pull,0
54bad,24,399.8331864904552,0.559,0.5734,0.4645,0.6465,52.3,7.3,0.168,1,first_pull,0
54bad,25,416.4929025942242,0.5585,0.5732,0.4646,0.6478,51.6,6.6,0.169,0,first_pull,0
54bad,26,433.15261869799315,0.5581,0.5732,0.4646,0.6488,51.0,6.0,0.169,0,first_pull,0
54bad,27,449.8123348017621,0.5576,0.5731,0.4646,0.6494,50.6,5.6,0.169,0,first_pull,0
54bad,28,466.4720509055311,0.5571,0.5733,0.4647,0.65,50.3,5.3,0.169,0,first_pull,0
54bad,29,483.13176700930006,0.5569,0.5736,0.4648,0.6506,50.1,5.1,0.169,1,first_pull,0
