video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
31bad,0,0.0,0.9339,0.297,0.9236,0.5063,2.8,42.2,0.22,0,clean_catch,0
31bad,1,16.726708074534162,0.9337,0.2977,0.9232,0.5071,2.9,42.1,0.22,0,clean_catch,0
31bad,2,33.453416149068325,0.9336,0.2983,0.923,0.5079,2.9,42.1,0.22,0,clean_catch,0
31bad,3,50.18012422360248,0.9335,0.2989,0.9228,0.5087,2.9,42.1,0.22,0,clean_catch,0
31bad,4,66.90683229813665,0.9334,0.2994,0.9228,0.5091,2.9,42.1,0.22,0,clean_catch,0
31bad,5,83.63354037267081,0.9334,0.2999,0.9227,0.5097,2.9,42.1,0.22,0,clean_catch,0
31bad,6,100.36024844720497,0.9335,0.3003,0.9228,0.5104,2.9,42.1,0.221,0,clean_catch,0
31bad,7,117.08695652173913,0.9336,0.3006,0.9228,0.5108,2.9,42.1,0.221,0,clean_catch,0
31bad,8,133.8136645962733,0.9336,0.3007,0.9227,0.5111,3.0,42.0,0.221,0,clean_catch,0
31bad,9,150.54037267080744,0.9336,0.3008,0.9227,0.5112,3.0,42.0,0.221,0,clean_catch,0
31bad,10,167.26708074534162,0.9336,0.3009,0.9226,0.5111,3.0,42.0,0.221,0,clean_catch,0
31bad,11,183.99378881987576,0.9335,0.3009,0.9225,0.5111,3.0,42.0,0.221,0,clean_catch,0
31bad,12,200.72049689440993,0.9335,0.3009,0.9225,0.511,3.0,42.0,0.221,0,clean_catch,0
31bad,13,217.44720496894408,0.9334,0.3008,0.9225,0.5108,3.0,42.0,0.221,0,clean_catch,0
31bad,14,234.17391304347825,0.9334,0.3008,0.9225,0.5106,3.0,42.0,0.221,0,clean_catch,0
31bad,15,250.90062111801242,0.9333,0.3008,0.9225,0.5103,3.0,42.0,0.22,0,clean_catch,0
31bad,16,267.6273291925466,0.9333,0.3007,0.9225,0.5099,3.0,42.0,0.22,0,clean_catch,0
31bad,17,284.35403726708074,0.9332,0.3006,0.9225,0.5095,3.0,42.0,0.22,0,clean_catch,0
31bad,18,301.0807453416149,0.9332,0.3006,0.9225,0.5091,2.9,42.1,0.219,0,clean_catch,0
31bad,19,317.80745341614903,0.9331,0.3006,0.9225,0.5088,2.9,42.1,0.219,0,clean_catch,0
31bad,20,334.53416149068323,0.9331,0.3006,0.9225,0.5086,2.9,42.1,0.219,0,clean_catch,0
31bad,21,351.2608695652174,0.9332,0.3006,0.9225,0.5086,2.9,42.1,0.219,0,clean_catch,0
31bad,22,367.9875776397515,0.9332,0.3006,0.9225,0.5086,3.0,42.0,0.219,0,clean_catch,0
31bad,23,384.7142857142857,0.9333,0.3006,0.9225,0.5086,3.0,42.0,0.219,0,clean_catch,0
31bad,24,401.44099378881987,0.9333,0.3005,0.9225,0.5087,3.0,42.0,0.219,0,clean_catch,0
31bad,25,418.167701863354,0.9333,0.3003,0.9225,0.5087,3.0,42.0,0.219,0,clean_catch,0
31bad,26,434.89440993788816,0.9333,0.3,0.9225,0.5086,3.0,42.0,0.219,0,clean_catch,0
31bad,27,451.62111801242236,0.9334,0.2996,0.9225,0.5086,3.0,42.0,0.22,0,clean_catch,0
31bad,28,468.3478260869565,0.9334,0.2993,0.9226,0.5085,3.0,42.0,0.22,0,clean_catch,0
31bad,29,485.07453416149065,0.9333,0.2991,0.9226,0.5085,2.9,42.1,0.22,0,clean_catch,0
31bad,30,501.80124223602485,0.9333,0.2989,0.9227,0.5083,2.9,42.1,0.22,0,clean_catch,0
31bad,31,518.5279503105589,0.9333,0.2987,0.9228,0.5081,2.9,42.1,0.22,0,clean_catch,0
31bad,32,535.2546583850932,0.9333,0.2984,0.923,0.5078,2.8,42.2,0.22,0,clean_catch,0
31bad,33,551.9813664596273,0.9334,0.2982,0.9232,0.5076,2.8,42.2,0.22,0,clean_catch,0
31bad,34,568.7080745341615,0.9335,0.298,0.9234,0.5074,2.8,42.2,0.22,0,clean_catch,0
31bad,35,585.4347826086956,0.9335,0.2979,0.9235,0.5074,2.7,42.3,0.22,0,clean_catch,0
31bad,36,602.1614906832298,0.9336,0.2979,0.9236,0.5074,2.7,42.3,0.219,0,clean_catch,0
31bad,37,618.8881987577639,0.9337,0.2981,0.9237,0.5075,2.7,42.3,0.219,0,clean_catch,0
31bad,38,635.6149068322981,0.9338,0.2984,0.9237,0.5076,2.8,42.2,0.219,0,clean_catch,0
31bad,39,652.3416149068323,0.9341,0.2986,0.9237,0.5077,2.8,42.2,0.219,0,clean_catch,0
31bad,40,669.0683229813665,0.9344,0.2987,0.9237,0.5077,2.9,42.1,0.22,0,clean_catch,0
31bad,41,685.7950310559006,0.9348,0.2986,0.9239,0.5076,3.0,42.0,0.22,0,clean_catch,0
31bad,42,702.5217391304348,0.9353,0.2986,0.9242,0.5072,3.0,42.0,0.22,0,clean_catch,0
31bad,43,719.2484472049689,0.9358,0.2983,0.9247,0.5068,3.1,41.9,0.22,0,clean_catch,0
31bad,44,735.975155279503,0.9363,0.298,0.9252,0.5064,3.1,41.9,0.22,0,clean_catch,0
31bad,45,752.7018633540372,0.9368,0.2976,0.9258,0.5061,3.0,42.0,0.219,0,clean_catch,0
31bad,46,769.4285714285714,0.937,0.2974,0.9264,0.5059,2.9,42.1,0.219,0,clean_catch,0
