video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
33bad,0,0.0,0.0502,0.5693,0.1381,0.6899,36.1,8.9,0.209,1,first_pull,0
33bad,1,16.723856209150327,0.0485,0.5692,0.1384,0.6954,35.5,9.5,0.216,1,first_pull,0
33bad,2,33.447712418300654,0.0472,0.5697,0.1386,0.7006,34.9,10.1,0.222,1,jerk_dip,0
33bad,3,50.17156862745098,0.0463,0.5706,0.1388,0.7055,34.4,10.6,0.227,1,jerk_dip,0
33bad,4,66.89542483660131,0.0455,0.5728,0.1385,0.7109,34.0,11.0,0.231,1,jerk_dip,0
33bad,5,83.61928104575163,0.0452,0.5746,0.1385,0.7154,33.5,11.5,0.234,1,jerk_dip,0
33bad,6,100.34313725490196,0.0455,0.5753,0.1387,0.718,33.2,11.8,0.236,1,jerk_dip,0
33bad,7,117.06699346405229,0.0456,0.5749,0.139,0.7197,32.8,12.2,0.238,1,jerk_dip,0
33bad,8,133.79084967320262,0.0445,0.5757,0.1381,0.723,32.5,12.5,0.241,1,jerk_dip,0
33bad,9,150.51470588235296,0.0434,0.5772,0.1362,0.7293,31.4,13.6,0.245,1,jerk_dip,0
33bad,10,167.23856209150327,0.0403,0.5798,0.1336,0.7359,30.9,14.1,0.249,1,jerk_dip,0
33bad,11,183.9624183006536,0.0378,0.5808,0.1305,0.7418,29.9,15.1,0.254,1,jerk_dip,0
33bad,12,200.68627450980392,0.0372,0.5799,0.1281,0.7441,29.0,16.0,0.255,1,jerk_dip,0
33bad,13,217.41013071895426,0.0365,0.5785,0.1259,0.7435,28.5,16.5,0.254,1,jerk_dip,0
33bad,14,234.13398692810458,0.0349,0.5783,0.1231,0.74,28.6,16.4,0.25,1,jerk_dip,0
33bad,15,250.85784313725492,0.0339,0.5796,0.1209,0.7407,28.4,16.6,0.248,1,jerk_dip,0
33bad,16,267.58169934640523,0.0317,0.5831,0.1196,0.7442,28.6,16.4,0.249,1,jerk_dip,0
33bad,17,284.30555555555554,0.0316,0.5837,0.1195,0.7481,28.1,16.9,0.252,1,jerk_dip,0
33bad,18,301.0294117647059,0.0335,0.5819,0.1207,0.7508,27.3,17.7,0.256,1,jerk_dip,0
33bad,19,317.7532679738562,0.0358,0.5782,0.1222,0.751,26.5,18.5,0.259,1,jerk_dip,0
33bad,20,334.47712418300654,0.0375,0.575,0.1226,0.7481,26.2,18.8,0.258,1,jerk_dip,0
33bad,21,351.20098039215685,0.0378,0.5745,0.1224,0.7469,26.1,18.9,0.257,1,jerk_dip,0
33bad,22,367.9248366013072,0.0373,0.577,0.1224,0.7462,26.7,18.3,0.254,1,jerk_dip,0
33bad,23,384.64869281045753,0.0363,0.58,0.1222,0.7455,27.4,17.6,0.251,1,jerk_dip,0
33bad,24,401.37254901960785,0.0351,0.5825,0.1222,0.7443,28.3,16.7,0.249,1,jerk_dip,0
33bad,25,418.0964052287582,0.0346,0.5843,0.1219,0.745,28.5,16.5,0.248,1,jerk_dip,0
33bad,26,434.8202614379085,0.0337,0.5853,0.1218,0.7464,28.7,16.3,0.249,1,jerk_dip,0
33bad,27,451.54411764705884,0.0312,0.5876,0.1203,0.7505,28.7,16.3,0.252,1,jerk_dip,0
33bad,28,468.26797385620915,0.0313,0.5881,0.1183,0.7542,27.7,17.3,0.253,1,jerk_dip,0
33bad,29,484.9918300653595,0.0328,0.5891,0.117,0.7585,26.4,18.6,0.254,1,jerk_dip,0
33bad,30,501.71568627450984,0.0353,0.5892,0.1171,0.761,25.5,19.5,0.254,1,jerk_dip,0
33bad,31,518.4395424836601,0.0375,0.5932,0.1182,0.7661,25.0,20.0,0.254,1,jerk_dip,0
33bad,32,535.1633986928105,0.0381,0.5934,0.1183,0.7696,24.5,20.5,0.256,1,jerk_dip,0
33bad,33,551.8872549019608,0.0362,0.5928,0.1165,0.7733,24.0,21.0,0.261,1,jerk_dip,0
33bad,34,568.6111111111111,0.0351,0.5911,0.114,0.7749,23.2,21.8,0.263,1,jerk_dip,0
33bad,35,585.3349673202615,0.0345,0.5894,0.1122,0.7765,22.6,22.4,0.265,1,jerk_dip,0
33bad,36,602.0588235294118,0.0351,0.5882,0.1119,0.7763,22.2,22.8,0.265,0,jerk_dip,0
33bad,37,618.7826797385621,0.0362,0.5904,0.1125,0.7768,22.3,22.7,0.263,0,jerk_dip,0
33bad,38,635.5065359477125,0.0374,0.5889,0.112,0.777,21.6,23.4,0.263,0,jerk_dip,0
33bad,39,652.2303921568628,0.0382,0.588,0.1113,0.7777,21.1,23.9,0.263,0,jerk_dip,0
33bad,40,668.9542483660131,0.0398,0.5878,0.1118,0.7787,20.7,24.3,0.263,0,jerk_dip,0
33bad,41,685.6781045751634,0.0422,0.5864,0.1131,0.78,20.1,24.9,0.264,0,jerk_dip,0
33bad,42,702.4019607843137,0.0443,0.5871,0.1146,0.7816,19.9,25.1,0.265,0,jerk_dip,0
33bad,43,719.1258169934641,0.0454,0.5871,0.1144,0.7812,19.6,25.4,0.263,0,jerk_dip,0
33bad,44,735.8496732026144,0.0448,0.5893,0.1129,0.7806,19.6,25.4,0.259,1,jerk_dip,0
33bad,45,752.5735294117648,0.0436,0.5914,0.1108,0.78,19.6,25.4,0.256,1,jerk_dip,0
33bad,46,769.2973856209151,0.0433,0.5924,0.1101,0.7781,19.8,25.2,0.252,1,jerk_dip,0
33bad,47,786.0212418300654,0.0435,0.5905,0.1101,0.7767,19.7,25.3,0.253,1,jerk_dip,0
33bad,48,802.7450980392157,0.0436,0.5905,0.1107,0.7778,19.7,25.3,0.254,1,jerk_dip,0
33bad,49,819.468954248366,0.0438,0.5893,0.1105,0.7783,19.4,25.6,0.256,1,jerk_dip,0
