video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
2good,0,0.0,0.5237,0.4064,0.5186,0.559,1.9,43.1,0.158,1,clean_catch,0
2good,1,16.727224855186943,0.4788,0.4331,0.4704,0.5819,3.2,41.8,0.157,1,clean_catch,0
2good,2,33.454449710373886,0.4615,0.4488,0.4506,0.5968,4.2,40.8,0.159,1,clean_catch,0
2good,3,50.181674565560826,0.4716,0.4536,0.4591,0.6035,4.7,40.3,0.162,0,clean_catch,0
2good,4,66.90889942074777,0.4815,0.4569,0.4682,0.6077,5.0,40.0,0.164,0,clean_catch,0
2good,5,83.6361242759347,0.5795,0.4288,0.5668,0.5923,4.5,40.5,0.176,0,clean_catch,0
2good,6,100.36334913112165,0.7077,0.3863,0.6964,0.5662,3.6,41.4,0.191,0,clean_catch,1
2good,7,117.09057398630858,0.8359,0.3439,0.8261,0.54,2.9,42.1,0.206,0,clean_catch,0
2good,8,133.81779884149555,0.9641,0.3014,0.9557,0.5139,2.3,42.7,0.221,0,clean_catch,0
2good,9,150.54502369668248,0.9752,0.2977,0.9668,0.5098,2.3,42.7,0.22,0,clean_catch,0
2good,10,167.2722485518694,0.9533,0.3052,0.9446,0.5126,2.4,42.6,0.216,0,clean_catch,0
2good,11,183.99947340705634,0.9534,0.3053,0.9446,0.5119,2.4,42.6,0.215,0,clean_catch,0
2good,12,200.7266982622433,0.9535,0.3053,0.9446,0.5109,2.5,42.5,0.215,0,clean_catch,0
2good,13,217.45392311743024,0.9535,0.3052,0.9446,0.51,2.5,42.5,0.214,0,clean_catch,0
2good,14,234.18114797261717,0.9535,0.3051,0.9444,0.5095,2.5,42.5,0.213,0,clean_catch,0
2good,15,250.90837282780413,0.9535,0.3051,0.9443,0.5095,2.6,42.4,0.214,0,clean_catch,0
2good,16,267.6355976829911,0.9535,0.3051,0.9442,0.5098,2.6,42.4,0.214,0,clean_catch,0
2good,17,284.362822538178,0.9534,0.3051,0.9442,0.5097,2.6,42.4,0.214,0,clean_catch,0
2good,18,301.09004739336496,0.9534,0.305,0.9442,0.5096,2.6,42.4,0.214,0,clean_catch,0
2good,19,317.8172722485519,0.9533,0.305,0.9442,0.5095,2.6,42.4,0.214,0,clean_catch,0
2good,20,334.5444971037388,0.9533,0.305,0.9442,0.5095,2.5,42.5,0.213,0,clean_catch,0
2good,21,351.27172195892575,0.9532,0.3051,0.9443,0.5095,2.5,42.5,0.213,0,clean_catch,0
2good,22,367.9989468141127,0.9532,0.3051,0.9442,0.5095,2.5,42.5,0.213,0,clean_catch,0
2good,23,384.7261716692997,0.9531,0.3052,0.9441,0.5094,2.5,42.5,0.213,0,clean_catch,0
2good,24,401.4533965244866,0.953,0.3051,0.944,0.5093,2.5,42.5,0.213,0,clean_catch,0
2good,25,418.18062137967354,0.9529,0.3051,0.9439,0.5092,2.5,42.5,0.213,0,clean_catch,0
2good,26,434.9078462348605,0.9528,0.3051,0.9438,0.5092,2.5,42.5,0.213,0,clean_catch,0
2good,27,451.6350710900474,0.9527,0.3051,0.9437,0.5093,2.5,42.5,0.213,0,clean_catch,0
2good,28,468.36229594523434,0.9525,0.3051,0.9437,0.5093,2.5,42.5,0.213,0,clean_catch,0
2good,29,485.0895208004213,0.9524,0.3052,0.9437,0.5094,2.5,42.5,0.213,0,clean_catch,0
2good,30,501.81674565560826,0.9524,0.3052,0.9436,0.5095,2.5,42.5,0.213,0,clean_catch,0
2good,31,518.5439705107951,0.9523,0.3053,0.9436,0.5096,2.5,42.5,0.213,0,clean_catch,0
2good,32,535.2711953659822,0.9523,0.3054,0.9436,0.5097,2.5,42.5,0.213,0,clean_catch,0
2good,33,551.9984202211691,0.9523,0.3054,0.9435,0.5098,2.5,42.5,0.213,0,clean_catch,0
2good,34,568.725645076356,0.9522,0.3055,0.9435,0.5098,2.5,42.5,0.213,0,clean_catch,0
2good,35,585.452869931543,0.9522,0.3055,0.9434,0.5099,2.5,42.5,0.213,0,clean_catch,0
2good,36,602.1800947867299,0.9522,0.3056,0.9434,0.51,2.5,42.5,0.213,0,clean_catch,0
2good,37,618.9073196419168,0.9522,0.3056,0.9434,0.5101,2.5,42.5,0.213,0,clean_catch,0
2good,38,635.6345444971038,0.9522,0.3056,0.9434,0.5102,2.5,42.5,0.213,0,clean_catch,0
