video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
43good,0,0.0,0.9329,0.5614,0.9481,0.7812,3.9,41.1,0.235,0,clean_catch,0
43good,1,16.68975650713686,0.9339,0.5638,0.9495,0.7857,4.0,41.0,0.238,0,clean_catch,0
43good,2,33.37951301427372,0.9347,0.5656,0.9509,0.7894,4.2,40.8,0.24,0,clean_catch,0
43good,3,50.06926952141058,0.9353,0.567,0.9523,0.7925,4.3,40.7,0.243,0,clean_catch,0
43good,4,66.75902602854744,0.9357,0.5676,0.9539,0.795,4.6,40.4,0.246,0,clean_catch,0
43good,5,83.4487825356843,0.936,0.5679,0.9552,0.7965,4.8,40.2,0.248,0,clean_catch,0
43good,6,100.13853904282117,0.9362,0.568,0.956,0.7977,4.9,40.1,0.25,0,clean_catch,0
43good,7,116.82829554995801,0.9363,0.5682,0.9558,0.7983,4.8,40.2,0.25,0,clean_catch,0
43good,8,133.51805205709488,0.9364,0.5683,0.9553,0.799,4.7,40.3,0.25,0,clean_catch,0
43good,9,150.20780856423175,0.9364,0.5685,0.9546,0.7999,4.5,40.5,0.25,0,clean_catch,0
43good,10,166.8975650713686,0.9365,0.5687,0.9542,0.8008,4.4,40.6,0.25,0,clean_catch,0
43good,11,183.58732157850545,0.9365,0.569,0.954,0.802,4.3,40.7,0.251,0,clean_catch,0
43good,12,200.27707808564233,0.9366,0.5691,0.9543,0.8033,4.3,40.7,0.252,0,clean_catch,0
43good,13,216.96683459277918,0.9366,0.5691,0.9545,0.8042,4.4,40.6,0.253,0,clean_catch,0
43good,14,233.65659109991603,0.9366,0.5691,0.9547,0.805,4.4,40.6,0.254,0,clean_catch,0
43good,15,250.3463476070529,0.9365,0.5691,0.955,0.8056,4.5,40.5,0.255,0,clean_catch,0
43good,16,267.03610411418975,0.9365,0.5691,0.9551,0.8057,4.5,40.5,0.255,0,clean_catch,0
43good,17,283.7258606213266,0.9364,0.5692,0.955,0.8055,4.5,40.5,0.255,0,clean_catch,0
43good,18,300.4156171284635,0.9363,0.5693,0.9547,0.8054,4.5,40.5,0.254,0,clean_catch,0
43good,19,317.10537363560036,0.9362,0.5694,0.9544,0.8052,4.4,40.6,0.254,0,clean_catch,0
43good,20,333.7951301427372,0.9361,0.5695,0.9543,0.8051,4.4,40.6,0.254,0,clean_catch,0
43good,21,350.48488664987406,0.9361,0.5696,0.9544,0.805,4.4,40.6,0.254,0,clean_catch,0
43good,22,367.1746431570109,0.9361,0.5696,0.9543,0.8048,4.4,40.6,0.253,0,clean_catch,0
43good,23,383.86439966414775,0.936,0.5697,0.9542,0.8046,4.4,40.6,0.253,0,clean_catch,0
43good,24,400.55415617128466,0.9359,0.5697,0.9539,0.8045,4.4,40.6,0.253,0,clean_catch,0
43good,25,417.2439126784215,0.9358,0.5697,0.9535,0.8044,4.3,40.7,0.252,0,clean_catch,0
43good,26,433.93366918555836,0.9357,0.5696,0.953,0.8042,4.2,40.8,0.252,0,clean_catch,0
43good,27,450.6234256926952,0.9356,0.5696,0.9524,0.8039,4.1,40.9,0.251,0,clean_catch,0
43good,28,467.31318219983206,0.9355,0.5695,0.9517,0.8036,4.0,41.0,0.25,0,clean_catch,0
43good,29,484.00293870696896,0.9353,0.5693,0.951,0.8033,3.9,41.1,0.25,0,clean_catch,0
43good,30,500.6926952141058,0.935,0.5691,0.9505,0.8029,3.8,41.2,0.249,0,clean_catch,0
43good,31,517.3824517212427,0.9346,0.5688,0.9501,0.8024,3.8,41.2,0.249,0,clean_catch,0
43good,32,534.0722082283795,0.9344,0.5685,0.9496,0.8016,3.7,41.3,0.248,0,clean_catch,0
43good,33,550.7619647355164,0.9342,0.5682,0.949,0.801,3.6,41.4,0.248,0,clean_catch,0
43good,34,567.4517212426532,0.934,0.5679,0.9485,0.8005,3.6,41.4,0.247,0,clean_catch,0
43good,35,584.14147774979,0.9339,0.5675,0.9482,0.8003,3.5,41.5,0.247,0,clean_catch,0
43good,36,600.831234256927,0.9339,0.5672,0.9481,0.8003,3.5,41.5,0.247,0,clean_catch,0
43good,37,617.5209907640639,0.9338,0.5669,0.9483,0.8002,3.5,41.5,0.248,0,clean_catch,0
43good,38,634.2107472712007,0.9338,0.5668,0.9483,0.8002,3.6,41.4,0.248,0,clean_catch,0
43good,39,650.9005037783376,0.9339,0.5667,0.9488,0.8002,3.6,41.4,0.248,0,clean_catch,0
43good,40,667.5902602854744,0.934,0.5667,0.9495,0.8002,3.8,41.2,0.249,0,clean_catch,0
43good,41,684.2800167926113,0.9342,0.5667,0.9502,0.8001,3.9,41.1,0.249,0,clean_catch,0
43good,42,700.9697732997481,0.9342,0.5666,0.9507,0.7999,4.1,40.9,0.25,0,clean_catch,0
43good,43,717.659529806885,0.9342,0.5664,0.9509,0.7996,4.1,40.9,0.25,0,clean_catch,0
43good,44,734.3492863140218,0.934,0.5663,0.9508,0.7994,4.1,40.9,0.25,0,clean_catch,0
43good,45,751.0390428211587,0.9337,0.5663,0.9509,0.7993,4.2,40.8,0.25,0,clean_catch,0
43good,46,767.7287993282955,0.9334,0.5663,0.9511,0.7993,4.3,40.7,0.251,0,clean_catch,0
43good,47,784.4185558354325,0.9332,0.5664,0.9513,0.7992,4.5,40.5,0.251,0,clean_catch,0
43good,48,801.1083123425693,0.933,0.5664,0.9516,0.799,4.6,40.4,0.251,0,clean_catch,0
43good,49,817.7980688497062,0.9328,0.5665,0.9521,0.7986,4.8,40.2,0.251,0,clean_catch,0
43good,50,834.487825356843,0.9326,0.5665,0.9526,0.7979,4.9,40.1,0.251,0,clean_catch,0
43good,51,851.1775818639799,0.9326,0.5666,0.9537,0.7971,5.2,39.8,0.252,0,clean_catch,0
43good,52,867.8673383711167,0.9325,0.5666,0.9547,0.796,5.5,39.5,0.252,0,clean_catch,0
43good,53,884.5570948782536,0.9325,0.5665,0.9556,0.795,5.8,39.2,0.252,0,clean_catch,0
43good,54,901.2468513853904,0.9323,0.5664,0.9559,0.7941,5.9,39.1,0.251,0,clean_catch,0
43good,55,917.9366078925273,0.9318,0.5662,0.9555,0.7933,6.0,39.0,0.251,0,clean_catch,0
43good,56,934.6263643996641,0.9313,0.566,0.9546,0.7926,5.9,39.1,0.25,0,clean_catch,0
43good,57,951.3161209068011,0.9308,0.5657,0.9539,0.7924,5.8,39.2,0.25,0,clean_catch,0
43good,58,968.0058774139379,0.9304,0.5654,0.9534,0.7922,5.8,39.2,0.25,0,clean_catch,0
43good,59,984.6956339210748,0.9301,0.565,0.9532,0.792,5.8,39.2,0.25,0,clean_catch,0
43good,60,1001.3853904282116,0.9299,0.5646,0.9533,0.7919,5.9,39.1,0.251,0,clean_catch,0
43good,61,1018.0751469353485,0.9298,0.5643,0.9534,0.7916,6.0,39.0,0.251,0,clean_catch,0
