video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
35bad,0,0.0,0.8752,0.3365,0.8593,0.5092,5.3,39.7,0.189,0,clean_catch,0
35bad,1,16.727383120825746,0.875,0.3365,0.859,0.5088,5.3,39.7,0.188,0,clean_catch,0
35bad,2,33.45476624165149,0.8748,0.3366,0.8588,0.5084,5.3,39.7,0.188,0,clean_catch,0
35bad,3,50.18214936247723,0.8747,0.3367,0.8585,0.5081,5.4,39.6,0.188,0,clean_catch,0
35bad,4,66.90953248330298,0.8746,0.337,0.8582,0.5079,5.5,39.5,0.187,0,clean_catch,0
35bad,5,83.63691560412872,0.8745,0.3373,0.8579,0.5078,5.5,39.5,0.187,0,clean_catch,0
35bad,6,100.36429872495447,0.8743,0.3376,0.8578,0.5078,5.6,39.4,0.187,0,clean_catch,0
35bad,7,117.09168184578022,0.8742,0.3378,0.8577,0.5078,5.6,39.4,0.187,0,clean_catch,0
35bad,8,133.81906496660596,0.8742,0.338,0.8576,0.5078,5.6,39.4,0.186,0,clean_catch,0
35bad,9,150.5464480874317,0.8741,0.3383,0.8576,0.5079,5.6,39.4,0.186,0,clean_catch,0
35bad,10,167.27383120825743,0.8741,0.3386,0.8576,0.5079,5.6,39.4,0.186,0,clean_catch,0
35bad,11,184.00121432908318,0.874,0.3389,0.8575,0.5079,5.6,39.4,0.186,0,clean_catch,0
35bad,12,200.72859744990893,0.8739,0.3392,0.8575,0.508,5.5,39.5,0.185,0,clean_catch,0
35bad,13,217.45598057073468,0.8738,0.3395,0.8575,0.5079,5.5,39.5,0.185,0,clean_catch,0
35bad,14,234.18336369156043,0.8737,0.3395,0.8575,0.5079,5.5,39.5,0.185,0,clean_catch,0
35bad,15,250.91074681238618,0.8737,0.3397,0.8574,0.5078,5.5,39.5,0.184,0,clean_catch,0
35bad,16,267.6381299332119,0.8736,0.3398,0.8574,0.5078,5.5,39.5,0.184,0,clean_catch,0
35bad,17,284.36551305403765,0.8735,0.3401,0.8573,0.5078,5.5,39.5,0.184,0,clean_catch,0
35bad,18,301.0928961748634,0.8734,0.3405,0.8573,0.5078,5.5,39.5,0.183,0,clean_catch,0
35bad,19,317.82027929568915,0.8732,0.3407,0.8573,0.5078,5.4,39.6,0.183,0,clean_catch,0
35bad,20,334.54766241651487,0.8729,0.3407,0.8573,0.5078,5.3,39.7,0.183,0,clean_catch,0
35bad,21,351.27504553734065,0.8726,0.3407,0.8574,0.5077,5.2,39.8,0.182,0,clean_catch,0
35bad,22,368.00242865816637,0.8724,0.3406,0.8576,0.5076,5.1,39.9,0.182,0,clean_catch,0
35bad,23,384.72981177899214,0.8722,0.3406,0.8577,0.5076,5.0,40.0,0.181,0,clean_catch,0
35bad,24,401.45719489981786,0.8719,0.3406,0.8579,0.5075,4.8,40.2,0.181,0,clean_catch,0
35bad,25,418.1845780206436,0.8717,0.3404,0.858,0.5072,4.7,40.3,0.18,0,clean_catch,0
35bad,26,434.91196114146936,0.8714,0.3403,0.8582,0.5068,4.5,40.5,0.18,0,clean_catch,0
35bad,27,451.6393442622951,0.8712,0.3402,0.8583,0.5065,4.4,40.6,0.179,0,clean_catch,0
35bad,28,468.36672738312086,0.871,0.3402,0.8584,0.5062,4.4,40.6,0.179,0,clean_catch,0
35bad,29,485.0941105039466,0.8709,0.3402,0.8584,0.506,4.3,40.7,0.178,0,clean_catch,0
35bad,30,501.82149362477236,0.8708,0.3402,0.8584,0.5056,4.3,40.7,0.178,0,clean_catch,0
35bad,31,518.548876745598,0.8706,0.3399,0.8584,0.5051,4.2,40.8,0.177,0,clean_catch,0
35bad,32,535.2762598664239,0.8704,0.3396,0.8585,0.5046,4.2,40.8,0.177,0,clean_catch,0
35bad,33,552.0036429872496,0.8703,0.3392,0.8585,0.5042,4.1,40.9,0.177,0,clean_catch,0
35bad,34,568.7310261080753,0.8703,0.339,0.8587,0.504,4.0,41.0,0.177,0,clean_catch,0
35bad,35,585.458409228901,0.8703,0.3389,0.8588,0.5039,4.0,41.0,0.176,0,clean_catch,0
35bad,36,602.1857923497269,0.8703,0.339,0.859,0.504,3.9,41.1,0.176,0,clean_catch,0
35bad,37,618.9131754705526,0.8703,0.339,0.8591,0.5041,3.9,41.1,0.176,0,clean_catch,0
35bad,38,635.6405585913783,0.8702,0.3389,0.8591,0.5042,3.9,41.1,0.176,0,clean_catch,0
35bad,39,652.367941712204,0.8701,0.3388,0.8591,0.5045,3.8,41.2,0.177,0,clean_catch,0
35bad,40,669.0953248330297,0.8698,0.3387,0.8591,0.5047,3.7,41.3,0.177,0,clean_catch,0
35bad,41,685.8227079538556,0.8695,0.3386,0.8592,0.505,3.6,41.4,0.177,0,clean_catch,0
35bad,42,702.5500910746813,0.8691,0.3386,0.8592,0.5051,3.4,41.6,0.177,0,clean_catch,0
35bad,43,719.277474195507,0.8688,0.3385,0.8592,0.5051,3.3,41.7,0.176,0,clean_catch,0
35bad,44,736.0048573163327,0.8686,0.3383,0.8591,0.5051,3.2,41.8,0.176,0,clean_catch,0
35bad,45,752.7322404371585,0.8684,0.3381,0.8591,0.5051,3.2,41.8,0.176,0,clean_catch,0
35bad,46,769.4596235579843,0.8682,0.3379,0.8589,0.5051,3.2,41.8,0.177,0,clean_catch,0
35bad,47,786.18700667881,0.8682,0.3376,0.8588,0.5051,3.2,41.8,0.177,0,clean_catch,0
35bad,48,802.9143897996357,0.8681,0.3375,0.8587,0.5049,3.2,41.8,0.177,0,clean_catch,0
35bad,49,819.6417729204614,0.8681,0.3373,0.8587,0.5046,3.2,41.8,0.177,0,clean_catch,0
35bad,50,836.3691560412872,0.868,0.3372,0.8586,0.5043,3.2,41.8,0.176,0,clean_catch,0
35bad,51,853.096539162113,0.868,0.3371,0.8586,0.5041,3.2,41.8,0.176,0,clean_catch,0
35bad,52,869.8239222829387,0.868,0.3371,0.8585,0.5041,3.3,41.7,0.177,0,clean_catch,0
35bad,53,886.5513054037644,0.8681,0.3371,0.8585,0.5041,3.3,41.7,0.177,0,clean_catch,0
35bad,54,903.2786885245902,0.8681,0.337,0.8585,0.504,3.3,41.7,0.177,0,clean_catch,0
35bad,55,920.0060716454159,0.8682,0.337,0.8585,0.5039,3.3,41.7,0.177,0,clean_catch,0
35bad,56,936.7334547662417,0.8683,0.337,0.8585,0.5038,3.4,41.6,0.177,0,clean_catch,0
35bad,57,953.4608378870674,0.8685,0.3369,0.8585,0.5037,3.4,41.6,0.177,0,clean_catch,0
35bad,58,970.1882210078932,0.8687,0.3367,0.8585,0.5036,3.5,41.5,0.177,0,clean_catch,0
35bad,59,986.9156041287189,0.8688,0.3364,0.8585,0.5035,3.5,41.5,0.177,0,clean_catch,0
35bad,60,1003.6429872495447,0.8689,0.3361,0.8585,0.5034,3.6,41.4,0.178,0,clean_catch,0
35bad,61,1020.3703703703704,0.869,0.3359,0.8585,0.5034,3.6,41.4,0.178,0,clean_catch,0
35bad,62,1037.097753491196,0.869,0.3357,0.8585,0.5033,3.6,41.4,0.178,0,clean_catch,0
35bad,63,1053.8251366120219,0.869,0.3356,0.8584,0.5033,3.6,41.4,0.178,0,clean_catch,0
35bad,64,1070.5525197328477,0.8689,0.3356,0.8584,0.5033,3.6,41.4,0.178,0,clean_catch,0
35bad,65,1087.2799028536733,0.8688,0.3357,0.8583,0.5033,3.6,41.4,0.178,0,clean_catch,0
35bad,66,1104.0072859744992,0.8688,0.3358,0.8583,0.5035,3.6,41.4,0.178,0,clean_catch,0
35bad,67,1120.7346690953248,0.8688,0.3363,0.8582,0.5037,3.6,41.4,0.178,0,clean_catch,0
35bad,68,1137.4620522161506,0.8689,0.3369,0.8582,0.5041,3.7,41.3,0.178,0,clean_catch,0
35bad,69,1154.1894353369764,0.869,0.3377,0.8582,0.5044,3.7,41.3,0.177,0,clean_catch,0
35bad,70,1170.916818457802,0.8691,0.3385,0.8582,0.5047,3.7,41.3,0.177,0,clean_catch,0
35bad,71,1187.6442015786279,0.8691,0.3391,0.8583,0.5051,3.8,41.2,0.177,0,clean_catch,0
35bad,72,1204.3715846994537,0.8692,0.3395,0.8582,0.5053,3.8,41.2,0.177,0,clean_catch,0
35bad,73,1221.0989678202793,0.8692,0.34,0.8582,0.5055,3.8,41.2,0.177,0,clean_catch,0
35bad,74,1237.8263509411051,0.8693,0.3403,0.8583,0.5056,3.8,41.2,0.176,0,clean_catch,0
35bad,75,1254.5537340619308,0.8695,0.3405,0.8583,0.5057,3.9,41.1,0.176,0,clean_catch,0
35bad,76,1271.2811171827566,0.8697,0.3406,0.8584,0.5058,3.9,41.1,0.177,0,clean_catch,0
35bad,77,1288.0085003035824,0.87,0.3404,0.8586,0.5059,4.0,41.0,0.177,0,clean_catch,0
35bad,78,1304.735883424408,0.8703,0.3401,0.8587,0.5059,4.0,41.0,0.177,0,clean_catch,0
35bad,79,1321.4632665452339,0.8707,0.3398,0.8589,0.5059,4.1,40.9,0.178,0,clean_catch,0
35bad,80,1338.1906496660595,0.8709,0.3396,0.859,0.506,4.1,40.9,0.178,0,clean_catch,0
35bad,81,1354.9180327868853,0.871,0.3395,0.859,0.506,4.1,40.9,0.178,0,clean_catch,0
35bad,82,1371.6454159077111,0.8711,0.3394,0.859,0.5059,4.2,40.8,0.179,0,clean_catch,0
35bad,83,1388.3727990285367,0.8711,0.3393,0.859,0.5059,4.2,40.8,0.179,0,clean_catch,0
35bad,84,1405.1001821493626,0.8711,0.3392,0.8589,0.5058,4.2,40.8,0.179,0,clean_catch,0
35bad,85,1421.8275652701882,0.8711,0.3392,0.8589,0.5057,4.2,40.8,0.179,0,clean_catch,0
35bad,86,1438.554948391014,0.871,0.3392,0.8587,0.5057,4.2,40.8,0.179,0,clean_catch,0
35bad,87,1455.2823315118399,0.871,0.3392,0.8585,0.5057,4.3,40.7,0.179,0,clean_catch,0
35bad,88,1472.0097146326655,0.8709,0.3393,0.8582,0.5058,4.3,40.7,0.179,0,clean_catch,0
