video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
32good,0,0.0,0.4702,0.5147,0.4294,0.6455,17.3,27.7,0.172,0,jerk_dip,0
32good,1,16.72736220472441,0.4707,0.5146,0.4212,0.6379,21.9,23.1,0.173,0,jerk_dip,0
32good,2,33.45472440944882,0.471,0.5146,0.4152,0.6321,25.4,19.6,0.173,0,jerk_dip,0
32good,3,50.18208661417323,0.4713,0.5148,0.4114,0.6282,27.9,17.1,0.173,0,jerk_dip,0
32good,4,66.90944881889764,0.4715,0.5151,0.4117,0.628,27.9,17.1,0.173,0,jerk_dip,0
32good,5,83.63681102362204,0.4716,0.5155,0.4117,0.6266,28.3,16.7,0.171,0,jerk_dip,0
32good,6,100.36417322834646,0.4716,0.5159,0.4117,0.6253,28.7,16.3,0.169,0,jerk_dip,0
32good,7,117.09153543307086,0.4717,0.5161,0.4115,0.6244,29.1,15.9,0.168,0,jerk_dip,0
32good,8,133.8188976377953,0.4717,0.5163,0.4115,0.624,29.2,15.8,0.168,0,jerk_dip,0
32good,9,150.54625984251967,0.4717,0.5164,0.4115,0.624,29.2,15.8,0.168,0,jerk_dip,0
32good,10,167.2736220472441,0.4717,0.5163,0.4115,0.6243,29.2,15.8,0.168,0,jerk_dip,0
32good,11,184.0009842519685,0.4718,0.5162,0.4114,0.6247,29.1,15.9,0.169,0,jerk_dip,0
32good,12,200.72834645669292,0.4719,0.5161,0.4112,0.6245,29.2,15.8,0.169,0,jerk_dip,0
32good,13,217.45570866141733,0.4718,0.5159,0.4112,0.6238,29.3,15.7,0.168,0,jerk_dip,0
32good,14,234.18307086614172,0.4717,0.516,0.4109,0.6232,29.6,15.4,0.168,0,jerk_dip,0
32good,15,250.91043307086613,0.4717,0.516,0.4105,0.6228,29.8,15.2,0.168,0,jerk_dip,0
32good,16,267.6377952755906,0.4718,0.5159,0.41,0.6227,30.0,15.0,0.169,0,jerk_dip,0
32good,17,284.36515748031496,0.472,0.5159,0.4098,0.6229,30.2,14.8,0.169,0,jerk_dip,0
32good,18,301.09251968503935,0.4721,0.5161,0.4098,0.6234,30.2,14.8,0.17,0,jerk_dip,0
32good,19,317.8198818897638,0.4722,0.5163,0.4101,0.6236,30.1,14.9,0.169,0,jerk_dip,0
32good,20,334.5472440944882,0.4724,0.5166,0.4102,0.6239,30.1,14.9,0.17,0,jerk_dip,0
32good,21,351.2746062992126,0.4726,0.5168,0.4102,0.6242,30.1,14.9,0.17,0,jerk_dip,0
32good,22,368.001968503937,0.4727,0.5168,0.4102,0.6243,30.2,14.8,0.17,0,jerk_dip,0
32good,23,384.7293307086614,0.4728,0.5168,0.4103,0.6242,30.2,14.8,0.17,0,jerk_dip,0
32good,24,401.45669291338584,0.4729,0.5168,0.4104,0.6242,30.2,14.8,0.17,0,jerk_dip,0
32good,25,418.1840551181102,0.4729,0.5168,0.4106,0.6242,30.2,14.8,0.17,0,jerk_dip,0
32good,26,434.91141732283467,0.473,0.5168,0.4108,0.6242,30.1,14.9,0.17,0,jerk_dip,0
32good,27,451.63877952755905,0.473,0.5168,0.4109,0.6241,30.0,15.0,0.169,0,jerk_dip,0
32good,28,468.36614173228344,0.4729,0.5167,0.4109,0.6241,30.0,15.0,0.169,0,jerk_dip,0
32good,29,485.0935039370079,0.4729,0.5167,0.4109,0.6241,30.0,15.0,0.169,0,jerk_dip,0
32good,30,501.82086614173227,0.4729,0.5169,0.4109,0.6242,30.0,15.0,0.169,0,jerk_dip,0
32good,31,518.5482283464567,0.4729,0.5171,0.411,0.6244,30.0,15.0,0.169,0,jerk_dip,0
32good,32,535.2755905511812,0.4729,0.5174,0.4111,0.6247,29.9,15.1,0.169,0,jerk_dip,0
32good,33,552.0029527559055,0.4729,0.5177,0.4111,0.625,29.9,15.1,0.169,0,jerk_dip,0
32good,34,568.7303149606299,0.4731,0.518,0.4111,0.6252,30.0,15.0,0.169,0,jerk_dip,0
32good,35,585.4576771653543,0.4735,0.5182,0.4111,0.6252,30.2,14.8,0.169,0,jerk_dip,0
32good,36,602.1850393700787,0.4738,0.5182,0.4111,0.6247,30.5,14.5,0.169,0,jerk_dip,0
32good,37,618.9124015748032,0.4741,0.5179,0.411,0.624,30.7,14.3,0.169,0,jerk_dip,0
32good,38,635.6397637795276,0.4742,0.5175,0.411,0.6233,30.9,14.1,0.169,0,jerk_dip,0
32good,39,652.367125984252,0.4741,0.5173,0.4111,0.6228,30.8,14.2,0.168,0,jerk_dip,0
32good,40,669.0944881889764,0.474,0.517,0.4113,0.6227,30.7,14.3,0.168,0,jerk_dip,0
32good,41,685.8218503937007,0.474,0.5169,0.4115,0.6227,30.5,14.5,0.168,0,jerk_dip,0
32good,42,702.5492125984252,0.4739,0.5166,0.4117,0.6227,30.4,14.6,0.168,0,jerk_dip,0
32good,43,719.2765748031496,0.4739,0.5163,0.4118,0.6226,30.3,14.7,0.168,0,jerk_dip,0
32good,44,736.003937007874,0.4739,0.5162,0.412,0.6226,30.2,14.8,0.168,0,jerk_dip,0
32good,45,752.7312992125984,0.474,0.5162,0.4121,0.6226,30.2,14.8,0.168,0,jerk_dip,0
32good,46,769.4586614173228,0.4741,0.5163,0.4122,0.6226,30.2,14.8,0.168,0,jerk_dip,0
32good,47,786.1860236220473,0.4742,0.5167,0.4123,0.6224,30.3,14.7,0.168,0,jerk_dip,0
32good,48,802.9133858267717,0.4743,0.517,0.4122,0.6224,30.5,14.5,0.167,0,jerk_dip,0
32good,49,819.6407480314961,0.4744,0.5173,0.4122,0.6224,30.6,14.4,0.167,0,jerk_dip,0
32good,50,836.3681102362204,0.4745,0.5175,0.4121,0.6225,30.7,14.3,0.167,0,jerk_dip,0
32good,51,853.0954724409448,0.4746,0.5175,0.4121,0.6224,30.8,14.2,0.167,0,jerk_dip,0
32good,52,869.8228346456693,0.4747,0.5173,0.4122,0.6219,30.8,14.2,0.167,0,jerk_dip,0
32good,53,886.5501968503937,0.4747,0.5169,0.4122,0.6211,31.0,14.0,0.167,0,jerk_dip,0
32good,54,903.2775590551181,0.4748,0.5164,0.4122,0.6204,31.0,14.0,0.166,0,jerk_dip,0
32good,55,920.0049212598425,0.4748,0.5161,0.4123,0.6199,31.0,14.0,0.166,0,jerk_dip,0
32good,56,936.7322834645669,0.4748,0.5158,0.4123,0.6197,31.0,14.0,0.166,0,jerk_dip,0
32good,57,953.4596456692914,0.4748,0.5156,0.4124,0.6197,31.0,14.0,0.166,0,jerk_dip,0
32good,58,970.1870078740158,0.4747,0.5155,0.4123,0.6197,30.9,14.1,0.167,0,jerk_dip,0
32good,59,986.9143700787401,0.4746,0.5154,0.4122,0.6197,30.9,14.1,0.167,0,jerk_dip,0
32good,60,1003.6417322834645,0.4745,0.5154,0.412,0.6198,30.9,14.1,0.167,0,jerk_dip,0
32good,61,1020.3690944881889,0.4743,0.5154,0.4119,0.6199,30.9,14.1,0.167,0,jerk_dip,0
32good,62,1037.0964566929133,0.4742,0.5153,0.4118,0.6199,30.8,14.2,0.167,0,jerk_dip,0
32good,63,1053.8238188976377,0.4742,0.5151,0.4118,0.6199,30.8,14.2,0.167,0,jerk_dip,0
32good,64,1070.5511811023623,0.4741,0.5151,0.4117,0.62,30.7,14.3,0.167,0,jerk_dip,0
32good,65,1087.2785433070867,0.4741,0.5152,0.4117,0.6202,30.7,14.3,0.167,0,jerk_dip,0
32good,66,1104.005905511811,0.4741,0.5155,0.4117,0.6206,30.7,14.3,0.168,0,jerk_dip,0
32good,67,1120.7332677165355,0.4742,0.5159,0.4116,0.6211,30.7,14.3,0.168,0,jerk_dip,0
32good,68,1137.4606299212599,0.4743,0.5162,0.4116,0.6215,30.8,14.2,0.168,0,jerk_dip,0
32good,69,1154.1879921259842,0.4744,0.5164,0.4115,0.6217,30.8,14.2,0.168,0,jerk_dip,0
32good,70,1170.9153543307086,0.4744,0.5163,0.4114,0.6216,30.9,14.1,0.168,0,jerk_dip,0
32good,71,1187.642716535433,0.4744,0.5162,0.4113,0.6215,30.9,14.1,0.168,0,jerk_dip,0
32good,72,1204.3700787401574,0.4742,0.516,0.4113,0.6212,30.9,14.1,0.168,0,jerk_dip,0
32good,73,1221.0974409448818,0.4741,0.5158,0.4112,0.6211,30.8,14.2,0.168,0,jerk_dip,0
32good,74,1237.8248031496064,0.4739,0.5157,0.4112,0.621,30.8,14.2,0.168,0,jerk_dip,0
32good,75,1254.5521653543308,0.4739,0.5157,0.4112,0.6209,30.8,14.2,0.168,0,jerk_dip,0
32good,76,1271.2795275590552,0.4739,0.5158,0.4111,0.6208,30.9,14.1,0.168,0,jerk_dip,0
32good,77,1288.0068897637796,0.4739,0.5159,0.4111,0.6208,30.9,14.1,0.168,0,jerk_dip,0
32good,78,1304.734251968504,0.4739,0.5159,0.4112,0.6208,30.9,14.1,0.168,0,jerk_dip,0
32good,79,1321.4616141732283,0.4737,0.5159,0.4111,0.6208,30.8,14.2,0.167,0,jerk_dip,0
32good,80,1338.1889763779527,0.4736,0.5158,0.4112,0.6208,30.7,14.3,0.167,0,jerk_dip,0
32good,81,1354.916338582677,0.4735,0.5158,0.4113,0.6207,30.6,14.4,0.167,0,jerk_dip,0
32good,82,1371.6437007874015,0.4733,0.5158,0.4115,0.6207,30.5,14.5,0.167,0,jerk_dip,0
32good,83,1388.3710629921259,0.4733,0.5159,0.4117,0.6208,30.4,14.6,0.166,0,jerk_dip,0
32good,84,1405.0984251968505,0.4732,0.5159,0.4118,0.6208,30.3,14.7,0.166,0,jerk_dip,0
32good,85,1421.8257874015749,0.4731,0.5159,0.4119,0.6208,30.3,14.7,0.166,0,jerk_dip,0
32good,86,1438.5531496062993,0.4731,0.5158,0.4119,0.6209,30.2,14.8,0.166,0,jerk_dip,0
32good,87,1455.2805118110236,0.473,0.5157,0.4119,0.621,30.1,14.9,0.166,0,jerk_dip,0
32good,88,1472.007874015748,0.4729,0.5156,0.4119,0.621,30.1,14.9,0.166,0,jerk_dip,0
32good,89,1488.7352362204724,0.4728,0.5155,0.4119,0.621,30.0,15.0,0.166,0,jerk_dip,0
32good,90,1505.4625984251968,0.4727,0.5155,0.4119,0.6209,30.0,15.0,0.166,0,jerk_dip,0
32good,91,1522.1899606299212,0.4727,0.5155,0.4119,0.6209,30.0,15.0,0.166,0,jerk_dip,0
32good,92,1538.9173228346456,0.4727,0.5155,0.4119,0.6208,30.0,15.0,0.166,0,jerk_dip,0
32good,93,1555.64468503937,0.4726,0.5154,0.4118,0.6207,30.0,15.0,0.166,0,jerk_dip,0
32good,94,1572.3720472440946,0.4727,0.5152,0.4118,0.6206,30.0,15.0,0.166,0,jerk_dip,0
32good,95,1589.099409448819,0.4728,0.5151,0.4117,0.6204,30.1,14.9,0.166,0,jerk_dip,0
32good,96,1605.8267716535433,0.4729,0.5149,0.4117,0.6203,30.1,14.9,0.167,0,jerk_dip,0
32good,97,1622.5541338582677,0.4731,0.5149,0.4118,0.6203,30.2,14.8,0.167,0,jerk_dip,0
32good,98,1639.2814960629921,0.4733,0.5149,0.4118,0.6202,30.3,14.7,0.167,0,jerk_dip,0
32good,99,1656.0088582677165,0.4735,0.5148,0.4119,0.6202,30.3,14.7,0.167,0,jerk_dip,0
32good,100,1672.736220472441,0.4737,0.5147,0.4121,0.62,30.3,14.7,0.167,0,jerk_dip,0
32good,101,1689.4635826771653,0.4738,0.5145,0.4122,0.6199,30.3,14.7,0.167,0,jerk_dip,0
32good,102,1706.1909448818897,0.4738,0.5143,0.4123,0.6198,30.2,14.8,0.167,0,jerk_dip,0
32good,103,1722.918307086614,0.4738,0.5141,0.4125,0.6197,30.1,14.9,0.167,0,jerk_dip,0
32good,104,1739.6456692913387,0.4738,0.514,0.4127,0.6196,30.0,15.0,0.167,0,jerk_dip,0
32good,105,1756.373031496063,0.4737,0.514,0.4129,0.6196,30.0,15.0,0.166,0,jerk_dip,0
32good,106,1773.1003937007874,0.4737,0.514,0.4129,0.6195,30.0,15.0,0.166,0,jerk_dip,0
32good,107,1789.8277559055118,0.4738,0.5141,0.4129,0.6195,30.0,15.0,0.166,0,jerk_dip,0
32good,108,1806.5551181102362,0.4738,0.5142,0.4129,0.6195,30.0,15.0,0.166,0,jerk_dip,0
32good,109,1823.2824803149606,0.4739,0.5145,0.4129,0.6196,30.1,14.9,0.166,0,jerk_dip,0
32good,110,1840.009842519685,0.4739,0.5147,0.4129,0.6196,30.2,14.8,0.166,0,jerk_dip,0
32good,111,1856.7372047244094,0.4739,0.5148,0.4128,0.6196,30.3,14.7,0.166,0,jerk_dip,0
32good,112,1873.4645669291338,0.4739,0.5148,0.4127,0.6196,30.3,14.7,0.166,0,jerk_dip,0
32good,113,1890.1919291338584,0.4739,0.5148,0.4125,0.6196,30.4,14.6,0.166,0,jerk_dip,0
32good,114,1906.9192913385828,0.4739,0.5149,0.4124,0.6196,30.4,14.6,0.166,0,jerk_dip,0
32good,115,1923.6466535433071,0.474,0.515,0.4123,0.6197,30.5,14.5,0.166,0,jerk_dip,0
32good,116,1940.3740157480315,0.4741,0.5151,0.4122,0.6197,30.6,14.4,0.167,0,jerk_dip,0
32good,117,1957.101377952756,0.4742,0.5152,0.4121,0.6198,30.7,14.3,0.167,0,jerk_dip,0
32good,118,1973.8287401574803,0.4742,0.5153,0.4119,0.6198,30.8,14.2,0.167,0,jerk_dip,0
32good,119,1990.5561023622047,0.4743,0.5154,0.4119,0.6198,30.9,14.1,0.167,0,jerk_dip,0
32good,120,2007.283464566929,0.4743,0.5157,0.4119,0.6197,31.0,14.0,0.167,0,jerk_dip,0
32good,121,2024.0108267716535,0.4743,0.5159,0.4119,0.6197,31.1,13.9,0.166,0,jerk_dip,0
32good,122,2040.7381889763778,0.4744,0.5162,0.4118,0.6195,31.2,13.8,0.166,0,jerk_dip,0
32good,123,2057.4655511811025,0.4744,0.5163,0.4118,0.6192,31.3,13.7,0.165,0,jerk_dip,0
32good,124,2074.1929133858266,0.4745,0.5163,0.4118,0.6188,31.5,13.5,0.165,0,jerk_dip,0
32good,125,2090.9202755905512,0.4746,0.5163,0.4117,0.6184,31.6,13.4,0.165,0,jerk_dip,0
32good,126,2107.6476377952754,0.4746,0.5163,0.4117,0.6182,31.7,13.3,0.165,0,jerk_dip,0
32good,127,2124.375,0.4745,0.5162,0.4117,0.6181,31.7,13.3,0.165,0,jerk_dip,0
32good,128,2141.1023622047246,0.4745,0.5161,0.4117,0.6179,31.6,13.4,0.165,0,jerk_dip,0
32good,129,2157.8297244094488,0.4745,0.5159,0.4117,0.6177,31.7,13.3,0.165,0,jerk_dip,0
32good,130,2174.5570866141734,0.4745,0.5158,0.4117,0.6175,31.7,13.3,0.165,0,jerk_dip,0
32good,131,2191.2844488188975,0.4745,0.5157,0.4117,0.6174,31.7,13.3,0.165,0,jerk_dip,0
32good,132,2208.011811023622,0.4746,0.5156,0.4117,0.6174,31.7,13.3,0.165,0,jerk_dip,0
32good,133,2224.7391732283463,0.4746,0.5155,0.4117,0.6174,31.7,13.3,0.165,0,jerk_dip,0
32good,134,2241.466535433071,0.4746,0.5155,0.4117,0.6174,31.7,13.3,0.165,0,jerk_dip,0
32good,135,2258.193897637795,0.4747,0.5155,0.4117,0.6174,31.8,13.2,0.165,0,jerk_dip,0
32good,136,2274.9212598425197,0.4747,0.5156,0.4117,0.6174,31.8,13.2,0.165,0,jerk_dip,0
32good,137,2291.648622047244,0.4748,0.5156,0.4117,0.6175,31.8,13.2,0.165,0,jerk_dip,0
32good,138,2308.3759842519685,0.4748,0.5156,0.4117,0.6176,31.8,13.2,0.165,0,jerk_dip,0
32good,139,2325.103346456693,0.4748,0.5157,0.4117,0.6176,31.8,13.2,0.165,0,jerk_dip,0
32good,140,2341.8307086614172,0.4749,0.5158,0.4117,0.6177,31.8,13.2,0.165,0,jerk_dip,0
32good,141,2358.558070866142,0.4749,0.5159,0.4117,0.6177,31.8,13.2,0.165,0,jerk_dip,0
32good,142,2375.285433070866,0.4749,0.516,0.4117,0.6178,31.8,13.2,0.165,0,jerk_dip,0
32good,143,2392.0127952755906,0.4749,0.516,0.4117,0.6179,31.8,13.2,0.165,0,jerk_dip,0
32good,144,2408.740157480315,0.4749,0.516,0.4117,0.618,31.8,13.2,0.165,0,jerk_dip,0
32good,145,2425.4675196850394,0.4748,0.516,0.4117,0.618,31.8,13.2,0.165,0,jerk_dip,0
32good,146,2442.1948818897636,0.4748,0.516,0.4116,0.6181,31.7,13.3,0.165,0,jerk_dip,0
32good,147,2458.922244094488,0.4748,0.516,0.4116,0.6182,31.7,13.3,0.165,0,jerk_dip,0
32good,148,2475.649606299213,0.4748,0.516,0.4116,0.6185,31.7,13.3,0.166,0,jerk_dip,0
32good,149,2492.376968503937,0.4748,0.5161,0.4116,0.6187,31.6,13.4,0.166,0,jerk_dip,0
32good,150,2509.1043307086616,0.4748,0.5162,0.4116,0.6189,31.6,13.4,0.166,0,jerk_dip,0
32good,151,2525.8316929133857,0.4748,0.5162,0.4116,0.6191,31.6,13.4,0.166,0,jerk_dip,0
32good,152,2542.5590551181103,0.4748,0.5163,0.4116,0.6191,31.6,13.4,0.166,0,jerk_dip,0
32good,153,2559.2864173228345,0.4748,0.5163,0.4116,0.6192,31.6,13.4,0.166,0,jerk_dip,0
32good,154,2576.013779527559,0.4748,0.5164,0.4116,0.6192,31.6,13.4,0.166,0,jerk_dip,0
32good,155,2592.7411417322833,0.4748,0.5165,0.4115,0.6192,31.7,13.3,0.166,0,jerk_dip,0
32good,156,2609.468503937008,0.4748,0.5166,0.4115,0.6191,31.7,13.3,0.166,0,jerk_dip,0
32good,157,2626.1958661417325,0.4748,0.5166,0.4114,0.619,31.8,13.2,0.166,0,jerk_dip,0
32good,158,2642.9232283464567,0.4748,0.5167,0.4113,0.619,31.8,13.2,0.166,0,jerk_dip,0
32good,159,2659.6505905511813,0.4748,0.5167,0.4113,0.6189,31.8,13.2,0.166,0,jerk_dip,0
32good,160,2676.3779527559054,0.4747,0.5168,0.4112,0.6189,31.8,13.2,0.166,0,jerk_dip,0
32good,161,2693.10531496063,0.4746,0.5169,0.4113,0.619,31.8,13.2,0.165,0,jerk_dip,0
32good,162,2709.832677165354,0.4746,0.5169,0.4113,0.6191,31.8,13.2,0.165,0,jerk_dip,0
32good,163,2726.560039370079,0.4745,0.5169,0.4113,0.6192,31.7,13.3,0.166,0,jerk_dip,0
32good,164,2743.287401574803,0.4744,0.5168,0.4113,0.6192,31.7,13.3,0.166,0,jerk_dip,0
32good,165,2760.0147637795276,0.4744,0.5167,0.4113,0.6193,31.6,13.4,0.166,0,jerk_dip,0
32good,166,2776.7421259842517,0.4743,0.5166,0.4114,0.6194,31.5,13.5,0.166,0,jerk_dip,0
32good,167,2793.4694881889764,0.4742,0.5166,0.4115,0.6194,31.4,13.6,0.165,0,jerk_dip,0
32good,168,2810.196850393701,0.4741,0.5166,0.4116,0.6195,31.2,13.8,0.165,0,jerk_dip,0
32good,169,2826.924212598425,0.474,0.5167,0.4117,0.6197,31.1,13.9,0.165,0,jerk_dip,0
32good,170,2843.6515748031497,0.4739,0.5168,0.4118,0.6198,31.1,13.9,0.165,0,jerk_dip,0
32good,171,2860.378937007874,0.4739,0.517,0.4119,0.6201,31.0,14.0,0.165,0,jerk_dip,0
32good,172,2877.1062992125985,0.4739,0.5172,0.412,0.6204,31.0,14.0,0.165,0,jerk_dip,0
32good,173,2893.8336614173227,0.4739,0.5173,0.4121,0.6206,30.9,14.1,0.165,0,jerk_dip,0
32good,174,2910.5610236220473,0.474,0.5175,0.4121,0.6208,30.9,14.1,0.165,0,jerk_dip,0
32good,175,2927.2883858267714,0.4741,0.5176,0.4121,0.6209,31.0,14.0,0.165,0,jerk_dip,0
32good,176,2944.015748031496,0.4742,0.5178,0.4121,0.6209,31.0,14.0,0.165,0,jerk_dip,0
32good,177,2960.7431102362207,0.4742,0.5179,0.4121,0.621,31.1,13.9,0.165,0,jerk_dip,0
32good,178,2977.470472440945,0.4743,0.518,0.4121,0.621,31.1,13.9,0.165,0,jerk_dip,0
32good,179,2994.1978346456694,0.4743,0.518,0.412,0.621,31.2,13.8,0.165,0,jerk_dip,0
32good,180,3010.9251968503936,0.4744,0.518,0.4119,0.621,31.2,13.8,0.165,0,jerk_dip,0
32good,181,3027.652559055118,0.4744,0.518,0.4119,0.621,31.3,13.7,0.166,0,jerk_dip,0
32good,182,3044.3799212598424,0.4745,0.518,0.4118,0.621,31.3,13.7,0.166,0,jerk_dip,0
32good,183,3061.107283464567,0.4746,0.5178,0.4118,0.621,31.3,13.7,0.166,0,jerk_dip,0
32good,184,3077.834645669291,0.4747,0.5177,0.4117,0.6208,31.5,13.5,0.166,0,jerk_dip,0
32good,185,3094.5620078740158,0.4749,0.5176,0.4116,0.6205,31.6,13.4,0.166,0,jerk_dip,0
32good,186,3111.28937007874,0.475,0.5175,0.4115,0.6202,31.7,13.3,0.166,0,jerk_dip,0
32good,187,3128.0167322834645,0.475,0.5175,0.4114,0.6199,31.8,13.2,0.166,0,jerk_dip,0
32good,188,3144.744094488189,0.475,0.5174,0.4113,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,189,3161.4714566929133,0.475,0.5173,0.4113,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,190,3178.198818897638,0.475,0.5172,0.4113,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,191,3194.926181102362,0.4751,0.5172,0.4113,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,192,3211.6535433070867,0.4751,0.5172,0.4113,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,193,3228.380905511811,0.4751,0.5172,0.4112,0.6198,31.9,13.1,0.166,0,jerk_dip,0
32good,194,3245.1082677165355,0.475,0.5173,0.4112,0.6197,31.9,13.1,0.166,0,jerk_dip,0
32good,195,3261.8356299212596,0.475,0.5173,0.4111,0.6197,32.0,13.0,0.166,0,jerk_dip,0
32good,196,3278.5629921259842,0.4749,0.5173,0.411,0.6196,32.0,13.0,0.166,0,jerk_dip,0
32good,197,3295.290354330709,0.4748,0.5172,0.4109,0.6195,32.0,13.0,0.166,0,jerk_dip,0
32good,198,3312.017716535433,0.4747,0.5172,0.4108,0.6196,32.0,13.0,0.166,0,jerk_dip,0
32good,199,3328.7450787401576,0.4745,0.5171,0.4109,0.6196,31.8,13.2,0.166,0,jerk_dip,0
32good,200,3345.472440944882,0.4742,0.5171,0.4109,0.6197,31.7,13.3,0.166,0,jerk_dip,0
32good,201,3362.1998031496064,0.474,0.5172,0.411,0.6198,31.5,13.5,0.166,0,jerk_dip,0
32good,202,3378.9271653543306,0.4738,0.5173,0.4111,0.6199,31.4,13.6,0.165,0,jerk_dip,0
32good,203,3395.654527559055,0.4737,0.5175,0.4112,0.62,31.4,13.6,0.165,0,jerk_dip,0
32good,204,3412.3818897637793,0.4736,0.5176,0.4112,0.6201,31.4,13.6,0.165,0,jerk_dip,0
32good,205,3429.109251968504,0.4736,0.5177,0.4111,0.6202,31.4,13.6,0.165,0,jerk_dip,0
32good,206,3445.836614173228,0.4736,0.5178,0.4111,0.6203,31.4,13.6,0.165,0,jerk_dip,0
32good,207,3462.5639763779527,0.4735,0.5178,0.411,0.6204,31.4,13.6,0.165,0,jerk_dip,0
32good,208,3479.2913385826773,0.4735,0.5179,0.411,0.6205,31.4,13.6,0.165,0,jerk_dip,0
32good,209,3496.0187007874015,0.4735,0.5179,0.411,0.6205,31.4,13.6,0.165,0,jerk_dip,0
32good,210,3512.746062992126,0.4735,0.5179,0.411,0.6206,31.3,13.7,0.165,0,jerk_dip,0
32good,211,3529.4734251968503,0.4735,0.518,0.411,0.6207,31.3,13.7,0.165,0,jerk_dip,0
32good,212,3546.200787401575,0.4735,0.5181,0.411,0.6211,31.3,13.7,0.165,0,jerk_dip,0
32good,213,3562.928149606299,0.4736,0.5182,0.4111,0.6215,31.2,13.8,0.166,0,jerk_dip,0
32good,214,3579.6555118110236,0.4737,0.5183,0.411,0.6218,31.2,13.8,0.166,0,jerk_dip,0
32good,215,3596.382874015748,0.4738,0.5185,0.4109,0.622,31.3,13.7,0.166,0,jerk_dip,0
32good,216,3613.1102362204724,0.4739,0.5189,0.4109,0.6221,31.4,13.6,0.166,0,jerk_dip,0
32good,217,3629.837598425197,0.4742,0.5193,0.4108,0.6221,31.6,13.4,0.166,0,jerk_dip,0
32good,218,3646.564960629921,0.4746,0.5197,0.4108,0.6222,31.9,13.1,0.166,0,jerk_dip,0
32good,219,3663.292322834646,0.4751,0.5202,0.4108,0.6223,32.2,12.8,0.166,0,jerk_dip,0
32good,220,3680.01968503937,0.4755,0.5205,0.4109,0.6223,32.4,12.6,0.166,0,jerk_dip,0
32good,221,3696.7470472440946,0.4759,0.5209,0.4109,0.6223,32.6,12.4,0.166,0,jerk_dip,0
32good,222,3713.4744094488187,0.4762,0.5215,0.4109,0.6222,33.0,12.0,0.166,0,jerk_dip,0
32good,223,3730.2017716535433,0.4765,0.5223,0.411,0.6221,33.3,11.7,0.165,0,jerk_dip,0
32good,224,3746.9291338582675,0.4769,0.5231,0.411,0.6219,33.7,11.3,0.165,0,jerk_dip,0
32good,225,3763.656496062992,0.4773,0.5239,0.411,0.6217,34.1,10.9,0.164,0,jerk_dip,0
32good,226,3780.3838582677167,0.4777,0.5243,0.4109,0.6214,34.5,10.5,0.164,0,jerk_dip,0
32good,227,3797.111220472441,0.478,0.5249,0.4108,0.6211,34.9,10.1,0.163,0,jerk_dip,0
32good,228,3813.8385826771655,0.4783,0.5256,0.4107,0.6209,35.3,9.7,0.163,0,first_pull,0
32good,229,3830.5659448818897,0.4785,0.5263,0.4106,0.6207,35.7,9.3,0.162,0,first_pull,0
32good,230,3847.2933070866143,0.4787,0.5268,0.4106,0.6205,36.0,9.0,0.162,0,first_pull,0
32good,231,3864.0206692913384,0.4791,0.5273,0.4107,0.6204,36.3,8.7,0.161,0,first_pull,0
32good,232,3880.748031496063,0.4794,0.5276,0.4108,0.6203,36.5,8.5,0.161,0,first_pull,0
32good,233,3897.475393700787,0.4796,0.528,0.411,0.6202,36.6,8.4,0.161,0,first_pull,0
32good,234,3914.202755905512,0.4797,0.5286,0.4111,0.6202,36.8,8.2,0.16,0,first_pull,0
32good,235,3930.930118110236,0.4798,0.5292,0.4112,0.6204,36.9,8.1,0.16,0,first_pull,0
32good,236,3947.6574803149606,0.4799,0.5295,0.4112,0.6207,37.0,8.0,0.16,0,first_pull,0
32good,237,3964.384842519685,0.48,0.5298,0.4113,0.621,37.0,8.0,0.16,0,first_pull,0
32good,238,3981.1122047244094,0.48,0.5298,0.4113,0.6213,36.9,8.1,0.16,0,first_pull,0
32good,239,3997.839566929134,0.4799,0.5294,0.4114,0.6214,36.7,8.3,0.16,0,first_pull,0
32good,240,4014.566929133858,0.4797,0.5289,0.4114,0.6213,36.5,8.5,0.161,0,first_pull,0
32good,241,4031.2942913385828,0.4794,0.5283,0.4115,0.6212,36.2,8.8,0.161,0,first_pull,0
32good,242,4048.021653543307,0.479,0.5276,0.4115,0.6212,35.8,9.2,0.161,0,first_pull,0
