video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
21bad,0,0.0,0.2333,0.2824,0.2508,0.5024,4.6,40.4,0.238,0,clean_catch,0
21bad,1,16.72709923664122,0.233,0.2816,0.2505,0.5013,4.6,40.4,0.237,0,clean_catch,0
21bad,2,33.45419847328244,0.2326,0.2809,0.2499,0.5009,4.5,40.5,0.237,0,clean_catch,0
21bad,3,50.18129770992366,0.2322,0.2805,0.2492,0.5011,4.4,40.6,0.238,0,clean_catch,0
21bad,4,66.90839694656488,0.2317,0.2803,0.2484,0.5018,4.3,40.7,0.238,0,clean_catch,0
21bad,5,83.6354961832061,0.2313,0.2803,0.2473,0.5036,4.1,40.9,0.239,0,clean_catch,0
21bad,6,100.36259541984732,0.2309,0.2804,0.2459,0.5058,3.8,41.2,0.24,0,clean_catch,0
21bad,7,117.08969465648855,0.2305,0.2807,0.2448,0.5078,3.6,41.4,0.241,0,clean_catch,0
21bad,8,133.81679389312976,0.2302,0.2808,0.244,0.5089,3.5,41.5,0.242,0,clean_catch,0
21bad,9,150.543893129771,0.2297,0.2804,0.2429,0.5088,3.3,41.7,0.242,0,clean_catch,0
21bad,10,167.2709923664122,0.2291,0.2796,0.2417,0.5082,3.1,41.9,0.241,0,clean_catch,0
21bad,11,183.99809160305344,0.2286,0.2787,0.2399,0.5079,2.8,42.2,0.241,0,clean_catch,0
21bad,12,200.72519083969465,0.2282,0.2778,0.2377,0.5076,2.4,42.6,0.239,0,clean_catch,0
21bad,13,217.45229007633588,0.2281,0.2773,0.236,0.5075,2.0,43.0,0.238,0,clean_catch,0
21bad,14,234.1793893129771,0.2281,0.277,0.2346,0.5075,1.6,43.4,0.237,0,clean_catch,0
21bad,15,250.9064885496183,0.2278,0.2768,0.2333,0.5078,1.4,43.6,0.237,0,clean_catch,0
21bad,16,267.6335877862595,0.2273,0.2765,0.2325,0.5079,1.3,43.7,0.237,0,clean_catch,0
21bad,17,284.3606870229008,0.2265,0.2762,0.2314,0.508,1.2,43.8,0.237,0,clean_catch,0
21bad,18,301.087786259542,0.2257,0.2759,0.2302,0.508,1.1,43.9,0.237,0,clean_catch,0
21bad,19,317.8148854961832,0.2249,0.2755,0.2292,0.5085,1.1,43.9,0.237,0,clean_catch,0
21bad,20,334.5419847328244,0.2239,0.2749,0.2279,0.5084,1.0,44.0,0.237,0,clean_catch,0
21bad,21,351.26908396946567,0.2228,0.2749,0.2267,0.508,1.0,44.0,0.237,0,clean_catch,0
21bad,22,367.9961832061069,0.2219,0.2751,0.2253,0.5073,0.9,44.1,0.236,0,clean_catch,0
21bad,23,384.7232824427481,0.2208,0.2752,0.2238,0.5065,0.8,44.2,0.234,0,clean_catch,0
21bad,24,401.4503816793893,0.2199,0.2753,0.2227,0.5064,0.7,44.3,0.234,0,clean_catch,0
21bad,25,418.1774809160305,0.2187,0.2749,0.2219,0.5066,0.8,44.2,0.235,0,clean_catch,0
21bad,26,434.90458015267177,0.2175,0.274,0.221,0.5059,0.9,44.1,0.235,0,clean_catch,0
21bad,27,451.631679389313,0.2159,0.2736,0.2203,0.5054,1.1,43.9,0.236,0,clean_catch,0
21bad,28,468.3587786259542,0.2144,0.2735,0.219,0.5052,1.2,43.8,0.236,0,clean_catch,0
21bad,29,485.0858778625954,0.2127,0.2734,0.2177,0.5061,1.2,43.8,0.238,0,clean_catch,0
21bad,30,501.8129770992366,0.2111,0.2737,0.2164,0.5079,1.3,43.7,0.24,0,clean_catch,0
21bad,31,518.5400763358779,0.2094,0.2738,0.215,0.5106,1.4,43.6,0.242,0,clean_catch,0
21bad,32,535.267175572519,0.2079,0.2742,0.2134,0.513,1.3,43.7,0.244,0,clean_catch,0
21bad,33,551.9942748091603,0.2059,0.2746,0.211,0.515,1.2,43.8,0.245,0,clean_catch,0
21bad,34,568.7213740458016,0.204,0.2752,0.2084,0.5162,1.1,43.9,0.245,0,clean_catch,0
21bad,35,585.4484732824427,0.2017,0.2759,0.2059,0.5168,1.0,44.0,0.245,0,clean_catch,0
21bad,36,602.175572519084,0.1997,0.2764,0.204,0.517,1.0,44.0,0.245,0,clean_catch,0
21bad,37,618.9026717557251,0.1977,0.2768,0.2028,0.518,1.2,43.8,0.246,0,clean_catch,0
21bad,38,635.6297709923664,0.1955,0.2771,0.2016,0.5176,1.4,43.6,0.247,0,clean_catch,0
21bad,39,652.3568702290077,0.1933,0.2772,0.1994,0.5165,1.5,43.5,0.245,0,clean_catch,0
21bad,40,669.0839694656488,0.1911,0.2773,0.1969,0.5153,1.4,43.6,0.244,0,clean_catch,0
21bad,41,685.8110687022901,0.1893,0.2775,0.1942,0.5145,1.2,43.8,0.242,0,clean_catch,0
21bad,42,702.5381679389313,0.1878,0.2778,0.192,0.5146,1.0,44.0,0.241,0,clean_catch,0
21bad,43,719.2652671755725,0.1864,0.2782,0.1902,0.5164,0.9,44.1,0.242,0,clean_catch,0
21bad,44,735.9923664122138,0.1844,0.2784,0.1886,0.518,1.0,44.0,0.244,0,clean_catch,0
21bad,45,752.7194656488549,0.1824,0.2782,0.1874,0.5193,1.2,43.8,0.246,0,clean_catch,0
21bad,46,769.4465648854962,0.1806,0.2777,0.1864,0.5203,1.4,43.6,0.248,1,clean_catch,0
21bad,47,786.1736641221374,0.1789,0.2771,0.1855,0.5205,1.6,43.4,0.25,1,clean_catch,0
21bad,48,802.9007633587786,0.1774,0.2767,0.1847,0.5198,1.7,43.3,0.25,1,clean_catch,0
21bad,49,819.6278625954199,0.1763,0.2764,0.1845,0.5194,1.9,43.1,0.251,1,clean_catch,0
21bad,50,836.354961832061,0.1749,0.2759,0.1833,0.5191,2.0,43.0,0.252,1,clean_catch,0
21bad,51,853.0820610687023,0.1736,0.2758,0.1819,0.519,2.0,43.0,0.252,1,clean_catch,0
21bad,52,869.8091603053435,0.1723,0.2753,0.1802,0.5194,1.9,43.1,0.252,1,clean_catch,0
21bad,53,886.5362595419847,0.1704,0.2742,0.1778,0.5194,1.7,43.3,0.253,1,clean_catch,0
21bad,54,903.263358778626,0.1687,0.273,0.1759,0.5181,1.7,43.3,0.252,0,clean_catch,0
21bad,55,919.9904580152671,0.1671,0.2707,0.1747,0.5162,1.8,43.2,0.253,0,clean_catch,0
21bad,56,936.7175572519084,0.1657,0.2684,0.173,0.5136,1.7,43.3,0.252,0,clean_catch,0
21bad,57,953.4446564885496,0.1644,0.2667,0.1721,0.5118,1.8,43.2,0.253,0,clean_catch,0
21bad,58,970.1717557251908,0.1633,0.2657,0.1721,0.5101,2.1,42.9,0.253,0,clean_catch,0
21bad,59,986.8988549618321,0.1617,0.2647,0.1717,0.5086,2.4,42.6,0.254,0,clean_catch,0
21bad,60,1003.6259541984732,0.1601,0.2634,0.1717,0.5072,2.7,42.3,0.255,0,clean_catch,0
21bad,61,1020.3530534351145,0.1585,0.2611,0.1708,0.5059,2.9,42.1,0.257,0,clean_catch,0
21bad,62,1037.0801526717557,0.1574,0.2584,0.1697,0.505,2.9,42.1,0.259,0,clean_catch,0
21bad,63,1053.807251908397,0.1564,0.2562,0.169,0.5038,2.9,42.1,0.26,0,clean_catch,0
21bad,64,1070.534351145038,0.1562,0.2557,0.1689,0.5019,3.0,42.0,0.259,0,clean_catch,0
21bad,65,1087.2614503816794,0.1562,0.2559,0.1686,0.5005,2.9,42.1,0.257,0,clean_catch,0
21bad,66,1103.9885496183206,0.156,0.2567,0.1683,0.4998,2.9,42.1,0.255,0,clean_catch,0
21bad,67,1120.7156488549617,0.1558,0.2574,0.1678,0.5009,2.8,42.2,0.256,0,clean_catch,0
21bad,68,1137.442748091603,0.1558,0.2578,0.1676,0.5037,2.8,42.2,0.258,0,clean_catch,0
21bad,69,1154.1698473282443,0.1551,0.2581,0.1674,0.5056,2.8,42.2,0.26,0,clean_catch,0
21bad,70,1170.8969465648854,0.1545,0.2584,0.1671,0.5075,2.9,42.1,0.262,0,clean_catch,0
21bad,71,1187.6240458015268,0.1537,0.2584,0.1668,0.5087,3.0,42.0,0.263,0,clean_catch,0
21bad,72,1204.351145038168,0.1526,0.2584,0.1665,0.5087,3.2,41.8,0.264,0,clean_catch,0
21bad,73,1221.078244274809,0.1515,0.258,0.1657,0.5092,3.2,41.8,0.265,0,clean_catch,0
21bad,74,1237.8053435114502,0.1508,0.2574,0.1651,0.5099,3.3,41.7,0.267,0,clean_catch,0
21bad,75,1254.5324427480916,0.15,0.2564,0.1647,0.5098,3.3,41.7,0.268,0,clean_catch,0
21bad,76,1271.2595419847328,0.1496,0.2556,0.1643,0.5096,3.3,41.7,0.269,0,clean_catch,0
21bad,77,1287.986641221374,0.1491,0.255,0.1639,0.5093,3.3,41.7,0.269,0,clean_catch,0
21bad,78,1304.7137404580153,0.1491,0.255,0.1635,0.5092,3.2,41.8,0.268,0,clean_catch,0
21bad,79,1321.4408396946565,0.1492,0.2554,0.1622,0.5094,2.9,42.1,0.267,0,clean_catch,0
21bad,80,1338.1679389312976,0.1489,0.2561,0.1606,0.5099,2.6,42.4,0.265,0,clean_catch,0
21bad,81,1354.895038167939,0.1483,0.2568,0.1589,0.5105,2.4,42.6,0.264,0,clean_catch,0
21bad,82,1371.6221374045801,0.1473,0.2574,0.1574,0.511,2.3,42.7,0.264,0,clean_catch,0
21bad,83,1388.3492366412213,0.1459,0.2587,0.1562,0.5118,2.3,42.7,0.263,0,clean_catch,0
21bad,84,1405.0763358778627,0.1446,0.261,0.1547,0.513,2.3,42.7,0.262,0,clean_catch,0
21bad,85,1421.8034351145038,0.1425,0.2637,0.1522,0.515,2.2,42.8,0.261,0,clean_catch,0
21bad,86,1438.530534351145,0.1398,0.2659,0.1492,0.5165,2.1,42.9,0.26,0,clean_catch,0
21bad,87,1455.2576335877861,0.137,0.2675,0.1455,0.5181,1.9,43.1,0.259,0,clean_catch,0
21bad,88,1471.9847328244275,0.1342,0.2677,0.1419,0.5196,1.8,43.2,0.26,0,clean_catch,0
21bad,89,1488.7118320610687,0.1318,0.2676,0.1392,0.5206,1.7,43.3,0.26,0,clean_catch,0
21bad,90,1505.4389312977098,0.1295,0.2674,0.1366,0.5209,1.6,43.4,0.261,0,clean_catch,0
21bad,91,1522.1660305343512,0.127,0.2677,0.1342,0.5223,1.6,43.4,0.262,0,clean_catch,0
21bad,92,1538.8931297709923,0.1243,0.2678,0.1324,0.5235,1.8,43.2,0.264,0,clean_catch,0
21bad,93,1555.6202290076335,0.1217,0.2689,0.1304,0.5247,2.0,43.0,0.264,0,clean_catch,0
