video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
64good,0,0.0,0.5361,0.5907,0.454,0.6585,50.5,5.5,0.15,1,first_pull,0
64good,1,16.65952704231727,0.536,0.5912,0.4537,0.6574,51.2,6.2,0.149,1,first_pull,0
64good,2,33.31905408463454,0.536,0.5916,0.4536,0.6567,51.7,6.7,0.148,1,first_pull,0
64good,3,49.9785811269518,0.5359,0.5921,0.4534,0.6564,52.1,7.1,0.147,1,first_pull,0
64good,4,66.63810816926907,0.5359,0.5927,0.4533,0.6566,52.3,7.3,0.146,1,first_pull,0
64good,5,83.29763521158634,0.5359,0.5931,0.4533,0.6569,52.3,7.3,0.146,1,first_pull,0
64good,6,99.9571622539036,0.536,0.5933,0.4534,0.6573,52.3,7.3,0.147,1,first_pull,0
64good,7,116.61668929622087,0.5362,0.5933,0.4533,0.6575,52.3,7.3,0.147,1,first_pull,0
64good,8,133.27621633853815,0.5364,0.5934,0.4531,0.6576,52.4,7.4,0.147,1,first_pull,0
64good,9,149.9357433808554,0.5365,0.5936,0.453,0.6578,52.4,7.4,0.148,1,first_pull,0
64good,10,166.59527042317268,0.5365,0.594,0.4528,0.6583,52.5,7.5,0.148,1,first_pull,0
64good,11,183.25479746548993,0.5366,0.5943,0.4527,0.6585,52.6,7.6,0.148,1,first_pull,0
64good,12,199.9143245078072,0.5366,0.5946,0.4526,0.6586,52.7,7.7,0.148,1,first_pull,0
64good,13,216.57385155012446,0.5368,0.5949,0.4525,0.6583,53.0,8.0,0.148,1,first_pull,0
64good,14,233.23337859244174,0.5369,0.595,0.4524,0.658,53.3,8.3,0.147,1,first_pull,0
64good,15,249.892905634759,0.5369,0.5952,0.4523,0.6576,53.6,8.6,0.147,1,first_pull,0
64good,16,266.5524326770763,0.537,0.5954,0.4523,0.6575,53.7,8.7,0.147,1,first_pull,0
64good,17,283.2119597193935,0.537,0.5955,0.4524,0.6575,53.7,8.7,0.147,0,first_pull,0
64good,18,299.8714867617108,0.537,0.5954,0.4525,0.6576,53.7,8.7,0.147,0,first_pull,0
64good,19,316.5310138040281,0.5371,0.5953,0.4525,0.6579,53.5,8.5,0.147,0,first_pull,0
64good,20,333.19054084634536,0.5371,0.5953,0.4526,0.6585,53.2,8.2,0.148,0,first_pull,0
64good,21,349.8500678886626,0.5371,0.5954,0.4527,0.6593,52.9,7.9,0.148,0,first_pull,0
64good,22,366.50959493097986,0.5371,0.5956,0.4527,0.6599,52.7,7.7,0.149,0,first_pull,0
64good,23,383.16912197329714,0.5372,0.5959,0.4528,0.6603,52.6,7.6,0.149,0,first_pull,0
