video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
49good,0,0.0,0.1061,0.3923,0.1222,0.579,4.9,40.1,0.203,0,clean_catch,0
49good,1,16.689907038512615,0.1061,0.3921,0.1217,0.5791,4.8,40.2,0.203,0,clean_catch,0
49good,2,33.37981407702523,0.1061,0.3921,0.1213,0.5793,4.7,40.3,0.202,0,clean_catch,0
49good,3,50.069721115537845,0.1061,0.392,0.121,0.5793,4.6,40.4,0.202,0,clean_catch,0
49good,4,66.75962815405046,0.106,0.392,0.1208,0.5794,4.5,40.5,0.202,0,clean_catch,0
49good,5,83.44953519256308,0.106,0.3919,0.1207,0.5796,4.5,40.5,0.202,0,clean_catch,0
49good,6,100.13944223107569,0.1059,0.3919,0.1206,0.5797,4.5,40.5,0.202,0,clean_catch,0
49good,7,116.82934926958832,0.1059,0.3919,0.1205,0.5798,4.5,40.5,0.203,0,clean_catch,0
49good,8,133.51925630810092,0.1058,0.3919,0.1206,0.58,4.5,40.5,0.203,0,clean_catch,0
49good,9,150.20916334661354,0.1057,0.392,0.1206,0.5803,4.5,40.5,0.203,0,clean_catch,0
49good,10,166.89907038512615,0.1057,0.392,0.1206,0.5804,4.6,40.4,0.203,0,clean_catch,0
49good,11,183.58897742363877,0.1055,0.392,0.1206,0.5804,4.6,40.4,0.204,0,clean_catch,0
49good,12,200.27888446215138,0.1055,0.3919,0.1206,0.5803,4.6,40.4,0.204,0,clean_catch,0
49good,13,216.96879150066403,0.1054,0.3919,0.1206,0.5802,4.6,40.4,0.204,0,clean_catch,0
49good,14,233.65869853917664,0.1054,0.3918,0.1207,0.5801,4.6,40.4,0.204,0,clean_catch,0
49good,15,250.34860557768926,0.1055,0.3918,0.1207,0.5801,4.6,40.4,0.204,0,clean_catch,0
49good,16,267.03851261620184,0.1055,0.3917,0.1208,0.5801,4.6,40.4,0.204,0,clean_catch,0
49good,17,283.72841965471446,0.1056,0.3917,0.1209,0.5801,4.7,40.3,0.204,0,clean_catch,0
