video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
12good,0,0.0,0.9392,0.3002,0.925,0.5096,3.9,41.1,0.224,0,clean_catch,0
12good,1,16.727373068432673,0.9398,0.3013,0.925,0.5101,4.1,40.9,0.224,0,clean_catch,0
12good,2,33.454746136865346,0.9403,0.3021,0.925,0.5105,4.2,40.8,0.224,0,clean_catch,0
12good,3,50.182119205298015,0.9407,0.3025,0.925,0.5107,4.3,40.7,0.224,0,clean_catch,0
12good,4,66.90949227373069,0.941,0.3025,0.925,0.5106,4.4,40.6,0.224,0,clean_catch,0
12good,5,83.63686534216336,0.9411,0.3024,0.9251,0.5105,4.4,40.6,0.224,0,clean_catch,0
12good,6,100.36423841059603,0.9412,0.3025,0.9252,0.5105,4.4,40.6,0.224,0,clean_catch,0
12good,7,117.0916114790287,0.9412,0.3024,0.9253,0.5104,4.4,40.6,0.224,0,clean_catch,0
12good,8,133.81898454746138,0.9411,0.3024,0.9254,0.5106,4.3,40.7,0.224,0,clean_catch,0
12good,9,150.54635761589404,0.9409,0.3023,0.9254,0.511,4.2,40.8,0.224,0,clean_catch,0
12good,10,167.27373068432672,0.9406,0.3022,0.9254,0.5116,4.1,40.9,0.225,0,clean_catch,0
12good,11,184.00110375275938,0.9403,0.3022,0.9254,0.5121,4.0,41.0,0.225,0,clean_catch,0
12good,12,200.72847682119206,0.9401,0.3021,0.9254,0.5124,4.0,41.0,0.225,0,clean_catch,0
12good,13,217.45584988962474,0.94,0.302,0.9255,0.5124,4.0,41.0,0.225,0,clean_catch,0
12good,14,234.1832229580574,0.9401,0.3019,0.9255,0.5123,4.0,41.0,0.225,0,clean_catch,0
12good,15,250.91059602649008,0.9402,0.3018,0.9255,0.5123,4.0,41.0,0.225,0,clean_catch,0
12good,16,267.63796909492277,0.9403,0.3018,0.9255,0.5122,4.0,41.0,0.225,0,clean_catch,0
12good,17,284.3653421633554,0.9406,0.3019,0.9255,0.5122,4.1,40.9,0.225,0,clean_catch,0
12good,18,301.0927152317881,0.941,0.3017,0.9255,0.5122,4.2,40.8,0.226,0,clean_catch,0
12good,19,317.82008830022073,0.9415,0.3016,0.9255,0.5121,4.3,40.7,0.226,0,clean_catch,0
12good,20,334.54746136865344,0.9419,0.3013,0.9256,0.5119,4.4,40.6,0.227,0,clean_catch,0
12good,21,351.2748344370861,0.9422,0.3012,0.9258,0.5115,4.5,40.5,0.227,0,clean_catch,0
12good,22,368.00220750551875,0.9425,0.3013,0.9259,0.5112,4.5,40.5,0.227,1,clean_catch,0
12good,23,384.72958057395147,0.9426,0.3014,0.926,0.5109,4.5,40.5,0.226,1,clean_catch,0
12good,24,401.4569536423841,0.9427,0.3015,0.9262,0.5107,4.5,40.5,0.226,1,clean_catch,0
12good,25,418.1843267108168,0.9427,0.3016,0.9262,0.5107,4.5,40.5,0.225,1,clean_catch,0
12good,26,434.9116997792495,0.9426,0.3016,0.9264,0.5104,4.5,40.5,0.225,1,clean_catch,0
12good,27,451.63907284768214,0.9426,0.3016,0.9265,0.5102,4.4,40.6,0.225,1,clean_catch,0
12good,28,468.3664459161148,0.9426,0.3014,0.9268,0.5097,4.3,40.7,0.224,1,clean_catch,0
12good,29,485.09381898454745,0.9426,0.3011,0.9271,0.5091,4.3,40.7,0.223,1,clean_catch,0
12good,30,501.82119205298017,0.9425,0.3008,0.9274,0.5086,4.2,40.8,0.223,1,clean_catch,0
12good,31,518.5485651214128,0.9425,0.3006,0.9276,0.5082,4.1,40.9,0.223,1,clean_catch,0
12good,32,535.2759381898455,0.9425,0.3005,0.9277,0.508,4.1,40.9,0.222,1,clean_catch,0
12good,33,552.0033112582781,0.9425,0.3006,0.9277,0.508,4.1,40.9,0.222,1,clean_catch,0
12good,34,568.7306843267108,0.9425,0.3007,0.9277,0.508,4.1,40.9,0.222,1,clean_catch,0
12good,35,585.4580573951436,0.9425,0.3009,0.9277,0.5081,4.1,40.9,0.222,1,clean_catch,0
12good,36,602.1854304635762,0.9425,0.3012,0.9278,0.5084,4.1,40.9,0.222,1,clean_catch,0
12good,37,618.9128035320089,0.9425,0.3016,0.9278,0.5087,4.1,40.9,0.222,1,clean_catch,0
12good,38,635.6401766004415,0.9424,0.302,0.928,0.5089,4.0,41.0,0.221,1,clean_catch,0
12good,39,652.3675496688742,0.9423,0.3024,0.9281,0.5091,3.9,41.1,0.221,1,clean_catch,0
12good,40,669.0949227373069,0.9422,0.3027,0.9284,0.5092,3.8,41.2,0.22,1,clean_catch,0
12good,41,685.8222958057395,0.9421,0.3028,0.9287,0.5092,3.7,41.3,0.22,1,clean_catch,0
12good,42,702.5496688741722,0.942,0.3028,0.9291,0.5093,3.6,41.4,0.219,1,clean_catch,0
12good,43,719.2770419426049,0.942,0.3028,0.9294,0.5094,3.5,41.5,0.219,1,clean_catch,0
