video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
63good,0,0.0,0.5433,0.5908,0.4531,0.6439,59.5,14.5,0.143,1,first_pull,0
63good,1,16.65989192039014,0.5435,0.5893,0.4544,0.6423,59.3,14.3,0.142,1,first_pull,0
63good,2,33.31978384078028,0.5436,0.5882,0.4554,0.6412,59.0,14.0,0.141,1,first_pull,0
63good,3,49.97967576117043,0.5436,0.5874,0.456,0.6406,58.8,13.8,0.141,1,first_pull,0
63good,4,66.63956768156056,0.5434,0.5872,0.4561,0.6408,58.5,13.5,0.141,1,first_pull,0
63good,5,83.2994596019507,0.5433,0.5872,0.456,0.6411,58.3,13.3,0.141,1,first_pull,0
63good,6,99.95935152234085,0.5432,0.5869,0.456,0.6412,58.1,13.1,0.141,1,first_pull,0
63good,7,116.61924344273099,0.5432,0.5865,0.4561,0.6415,57.7,12.7,0.142,1,first_pull,0
63good,8,133.27913536312113,0.5432,0.5861,0.4561,0.6419,57.4,12.4,0.143,1,first_pull,0
63good,9,149.93902728351128,0.5432,0.5859,0.456,0.6424,57.1,12.1,0.144,1,first_pull,0
63good,10,166.5989192039014,0.5432,0.5859,0.4559,0.6428,56.9,11.9,0.144,1,first_pull,0
63good,11,183.25881112429155,0.5431,0.5862,0.4557,0.6432,56.9,11.9,0.144,1,first_pull,0
63good,12,199.9187030446817,0.543,0.5864,0.4556,0.6434,56.9,11.9,0.144,1,first_pull,0
63good,13,216.57859496507183,0.5429,0.5866,0.4556,0.6435,56.9,11.9,0.144,1,first_pull,0
63good,14,233.23848688546198,0.5428,0.5865,0.4556,0.6437,56.7,11.7,0.144,1,first_pull,0
63good,15,249.89837880585213,0.5427,0.5861,0.4557,0.6439,56.4,11.4,0.145,1,first_pull,0
63good,16,266.55827072624226,0.5427,0.5856,0.4557,0.644,56.1,11.1,0.145,1,first_pull,0
63good,17,283.2181626466324,0.5426,0.5852,0.4557,0.6441,55.9,10.9,0.146,1,first_pull,0
63good,18,299.87805456702256,0.5426,0.5851,0.4556,0.6443,55.8,10.8,0.146,1,first_pull,0
63good,19,316.5379464874127,0.5425,0.5854,0.4554,0.6443,55.9,10.9,0.146,1,first_pull,0
63good,20,333.1978384078028,0.5423,0.5857,0.4553,0.6444,56.0,11.0,0.146,1,first_pull,0
63good,21,349.857730328193,0.5422,0.5858,0.455,0.6445,56.0,11.0,0.146,1,first_pull,0
63good,22,366.5176222485831,0.5421,0.5858,0.4548,0.6444,56.1,11.1,0.146,1,first_pull,0
63good,23,383.17751416897323,0.542,0.5858,0.4546,0.6441,56.3,11.3,0.146,1,first_pull,0
63good,24,399.8374060893634,0.5419,0.5859,0.4545,0.644,56.3,11.3,0.146,1,first_pull,0
63good,25,416.49729800975354,0.5417,0.5862,0.4545,0.6441,56.4,11.4,0.145,1,first_pull,0
63good,26,433.15718993014366,0.5415,0.5866,0.4548,0.6443,56.4,11.4,0.144,1,first_pull,0
63good,27,449.81708185053384,0.5414,0.5871,0.455,0.6448,56.3,11.3,0.144,1,first_pull,0
63good,28,466.47697377092396,0.5414,0.5875,0.4551,0.6451,56.3,11.3,0.144,1,first_pull,0
63good,29,483.1368656913141,0.5414,0.5878,0.4551,0.6451,56.4,11.4,0.144,1,first_pull,0
63good,30,499.79675761170427,0.5413,0.5881,0.455,0.645,56.6,11.6,0.143,1,first_pull,0
63good,31,516.4566495320944,0.5413,0.5884,0.455,0.6449,56.8,11.8,0.143,1,first_pull,0
63good,32,533.1165414524845,0.5413,0.5887,0.455,0.6448,57.0,12.0,0.142,1,first_pull,0
63good,33,549.7764333728746,0.5412,0.5891,0.455,0.6447,57.2,12.2,0.142,1,first_pull,0
63good,34,566.4363252932648,0.5412,0.5894,0.455,0.6446,57.4,12.4,0.141,1,first_pull,0
63good,35,583.096217213655,0.5412,0.5897,0.4549,0.6445,57.6,12.6,0.141,1,first_pull,0
