video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
10good,0,0.0,0.4946,0.5241,0.4285,0.6254,33.1,11.9,0.167,0,jerk_dip,1
10good,1,16.72663139329806,0.4945,0.5242,0.4291,0.6256,32.8,12.2,0.167,0,jerk_dip,1
10good,2,33.45326278659612,0.4945,0.5242,0.4293,0.6256,32.7,12.3,0.167,0,jerk_dip,1
10good,3,50.17989417989418,0.4945,0.5242,0.4292,0.6256,32.8,12.2,0.167,0,jerk_dip,1
10good,4,66.90652557319224,0.4945,0.5242,0.4288,0.6256,32.9,12.1,0.167,0,jerk_dip,1
10good,5,83.6331569664903,0.4948,0.524,0.4279,0.6253,33.4,11.6,0.168,0,jerk_dip,0
10good,6,100.35978835978835,0.4952,0.5239,0.4265,0.625,34.2,10.8,0.17,0,jerk_dip,0
10good,7,117.08641975308642,0.4957,0.5238,0.4253,0.6242,35.0,10.0,0.171,0,first_pull,0
10good,8,133.81305114638448,0.4961,0.5238,0.4243,0.6232,35.8,9.2,0.171,0,first_pull,0
10good,9,150.53968253968253,0.4962,0.5241,0.4242,0.6224,36.2,8.8,0.17,0,first_pull,0
10good,10,167.2663139329806,0.4962,0.5246,0.4241,0.6218,36.6,8.4,0.169,0,first_pull,0
10good,11,183.99294532627866,0.4962,0.5251,0.424,0.6216,36.8,8.2,0.169,0,first_pull,0
10good,12,200.7195767195767,0.496,0.5256,0.4241,0.6218,36.8,8.2,0.168,0,first_pull,0
10good,13,217.44620811287479,0.4958,0.5259,0.4242,0.6219,36.7,8.3,0.168,0,first_pull,0
10good,14,234.17283950617283,0.4956,0.5261,0.4243,0.6221,36.6,8.4,0.167,0,first_pull,0
10good,15,250.8994708994709,0.4953,0.5264,0.4242,0.6222,36.6,8.4,0.167,0,first_pull,0
10good,16,267.62610229276896,0.4951,0.5267,0.4242,0.6221,36.6,8.4,0.166,0,first_pull,0
10good,17,284.35273368606704,0.495,0.5269,0.4244,0.6218,36.6,8.4,0.166,0,first_pull,0
10good,18,301.07936507936506,0.4951,0.5269,0.4247,0.6213,36.7,8.3,0.165,0,first_pull,0
10good,19,317.80599647266314,0.4951,0.5266,0.4251,0.6209,36.6,8.4,0.164,0,first_pull,0
10good,20,334.5326278659612,0.495,0.5262,0.4253,0.6205,36.5,8.5,0.164,0,first_pull,0
10good,21,351.25925925925924,0.495,0.5258,0.4253,0.6203,36.4,8.6,0.164,0,first_pull,0
10good,22,367.9858906525573,0.4949,0.5254,0.4252,0.6202,36.3,8.7,0.165,0,first_pull,0
