video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
8good,0,0.0,0.9037,0.3021,0.9046,0.5098,0.3,44.7,0.209,0,clean_catch,0
8good,1,16.72635445362718,0.904,0.3018,0.9047,0.5092,0.3,44.7,0.208,0,clean_catch,0
8good,2,33.45270890725436,0.9043,0.3014,0.9048,0.5087,0.2,44.8,0.208,0,clean_catch,0
8good,3,50.17906336088154,0.9048,0.3008,0.9049,0.5083,0.2,44.8,0.208,0,clean_catch,0
8good,4,66.90541781450872,0.9054,0.2999,0.9052,0.5079,0.2,44.8,0.208,0,clean_catch,0
8good,5,83.6317722681359,0.9062,0.299,0.9055,0.5077,0.3,44.7,0.209,0,clean_catch,0
8good,6,100.35812672176309,0.9071,0.2983,0.9059,0.5078,0.4,44.6,0.211,0,clean_catch,0
8good,7,117.08448117539027,0.9081,0.2978,0.9063,0.5082,0.5,44.5,0.212,0,clean_catch,0
8good,8,133.81083562901745,0.909,0.2977,0.9066,0.5096,0.7,44.3,0.214,0,clean_catch,0
8good,9,150.53719008264463,0.9099,0.2975,0.907,0.5114,0.8,44.2,0.217,0,clean_catch,0
8good,10,167.2635445362718,0.9105,0.2974,0.9074,0.5134,0.8,44.2,0.219,0,clean_catch,0
8good,11,183.989898989899,0.9113,0.2973,0.9079,0.515,0.9,44.1,0.221,0,clean_catch,0
8good,12,200.71625344352617,0.9125,0.2973,0.9085,0.5164,1.1,43.9,0.223,0,clean_catch,0
8good,13,217.44260789715335,0.914,0.2972,0.909,0.5173,1.3,43.7,0.225,0,clean_catch,0
8good,14,234.16896235078053,0.9157,0.2973,0.9096,0.5182,1.6,43.4,0.227,0,clean_catch,0
8good,15,250.8953168044077,0.9179,0.2973,0.9104,0.5186,2.0,43.0,0.229,0,clean_catch,0
8good,16,267.6216712580349,0.9198,0.2973,0.9115,0.5185,2.2,42.8,0.23,0,clean_catch,0
8good,17,284.3480257116621,0.9213,0.297,0.9128,0.5178,2.2,42.8,0.229,0,clean_catch,0
8good,18,301.07438016528926,0.9224,0.2967,0.9139,0.5172,2.2,42.8,0.229,0,clean_catch,0
8good,19,317.80073461891647,0.9231,0.2964,0.9148,0.5166,2.2,42.8,0.228,0,clean_catch,0
8good,20,334.5270890725436,0.9238,0.296,0.9154,0.5164,2.2,42.8,0.229,0,clean_catch,0
8good,21,351.2534435261708,0.9248,0.2957,0.916,0.5168,2.3,42.7,0.23,0,clean_catch,0
8good,22,367.979797979798,0.9258,0.2954,0.9169,0.5172,2.3,42.7,0.231,0,clean_catch,0
8good,23,384.7061524334252,0.9268,0.2952,0.918,0.5178,2.3,42.7,0.231,0,clean_catch,0
8good,24,401.43250688705234,0.9279,0.2952,0.919,0.5185,2.3,42.7,0.232,0,clean_catch,0
8good,25,418.15886134067955,0.9291,0.2952,0.9198,0.519,2.4,42.6,0.233,0,clean_catch,0
8good,26,434.8852157943067,0.9305,0.2952,0.9208,0.5195,2.5,42.5,0.234,0,clean_catch,0
8good,27,451.6115702479339,0.9318,0.2952,0.9219,0.5198,2.5,42.5,0.234,0,clean_catch,0
8good,28,468.33792470156106,0.933,0.2951,0.9232,0.5197,2.5,42.5,0.234,0,clean_catch,0
8good,29,485.0642791551883,0.934,0.2952,0.9244,0.5198,2.5,42.5,0.234,0,clean_catch,0
8good,30,501.7906336088154,0.935,0.2953,0.9253,0.5194,2.5,42.5,0.234,0,clean_catch,0
8good,31,518.5169880624426,0.9361,0.2955,0.926,0.5187,2.6,42.4,0.233,0,clean_catch,0
8good,32,535.2433425160698,0.9374,0.2957,0.927,0.5171,2.7,42.3,0.232,0,clean_catch,0
8good,33,551.969696969697,0.9387,0.2961,0.9281,0.5153,2.8,42.2,0.23,0,clean_catch,0
8good,34,568.6960514233242,0.9399,0.2963,0.9292,0.5141,2.8,42.2,0.228,0,clean_catch,0
8good,35,585.4224058769513,0.9411,0.2967,0.93,0.5133,2.9,42.1,0.228,0,clean_catch,0
8good,36,602.1487603305785,0.9422,0.2972,0.9306,0.5127,3.1,41.9,0.227,0,clean_catch,0
8good,37,618.8751147842057,0.9434,0.2977,0.9311,0.5125,3.3,41.7,0.227,0,clean_catch,0
8good,38,635.6014692378329,0.9446,0.2983,0.9319,0.5122,3.4,41.6,0.227,0,clean_catch,0
8good,39,652.32782369146,0.9458,0.2989,0.9327,0.5121,3.5,41.5,0.226,0,clean_catch,0
8good,40,669.0541781450872,0.9468,0.2993,0.9335,0.5125,3.6,41.4,0.226,0,clean_catch,0
8good,41,685.7805325987144,0.9475,0.2997,0.9345,0.5126,3.5,41.5,0.226,0,clean_catch,0
8good,42,702.5068870523417,0.9482,0.3,0.9356,0.5127,3.4,41.6,0.225,0,clean_catch,0
8good,43,719.2332415059687,0.9489,0.3003,0.9365,0.513,3.3,41.7,0.225,0,clean_catch,0
8good,44,735.959595959596,0.9494,0.3007,0.9376,0.5132,3.2,41.8,0.224,0,clean_catch,0
8good,45,752.6859504132232,0.9497,0.301,0.9383,0.5137,3.1,41.9,0.224,0,clean_catch,0
8good,46,769.4123048668504,0.9499,0.3012,0.9385,0.5144,3.1,41.9,0.225,0,clean_catch,0
8good,47,786.1386593204776,0.9501,0.3013,0.939,0.5151,3.0,42.0,0.225,0,clean_catch,0
8good,48,802.8650137741047,0.9503,0.3014,0.9392,0.5161,3.0,42.0,0.226,0,clean_catch,0
8good,49,819.5913682277319,0.9505,0.3013,0.9394,0.5168,3.0,42.0,0.227,0,clean_catch,0
8good,50,836.3177226813591,0.9508,0.3009,0.9398,0.5172,2.9,42.1,0.227,0,clean_catch,0
8good,51,853.0440771349863,0.9509,0.3004,0.9403,0.5171,2.8,42.2,0.227,0,clean_catch,0
8good,52,869.7704315886134,0.9511,0.2999,0.9408,0.5164,2.7,42.3,0.227,0,clean_catch,0
8good,53,886.4967860422406,0.9512,0.2996,0.9415,0.5154,2.6,42.4,0.226,0,clean_catch,0
8good,54,903.2231404958678,0.9512,0.2994,0.9421,0.5148,2.4,42.6,0.225,0,clean_catch,0
8good,55,919.949494949495,0.9512,0.2988,0.9422,0.5145,2.4,42.6,0.225,0,clean_catch,0
8good,56,936.6758494031221,0.9512,0.2979,0.9421,0.5148,2.4,42.6,0.226,0,clean_catch,0
8good,57,953.4022038567493,0.9512,0.297,0.9417,0.5154,2.5,42.5,0.228,0,clean_catch,0
8good,58,970.1285583103765,0.9511,0.2963,0.9413,0.516,2.6,42.4,0.23,0,clean_catch,0
8good,59,986.8549127640038,0.9511,0.2961,0.941,0.5167,2.6,42.4,0.231,0,clean_catch,0
8good,60,1003.5812672176309,0.951,0.2962,0.9408,0.5172,2.6,42.4,0.231,0,clean_catch,0
8good,61,1020.3076216712581,0.9508,0.2962,0.9407,0.5175,2.6,42.4,0.231,0,clean_catch,0
8good,62,1037.0339761248852,0.9507,0.2963,0.9407,0.5178,2.6,42.4,0.232,0,clean_catch,0
8good,63,1053.7603305785124,0.9505,0.2965,0.9406,0.518,2.6,42.4,0.232,0,clean_catch,0
8good,64,1070.4866850321396,0.9504,0.2967,0.9405,0.5183,2.6,42.4,0.231,0,clean_catch,0
8good,65,1087.2130394857668,0.9503,0.2973,0.9404,0.5188,2.6,42.4,0.231,0,clean_catch,0
8good,66,1103.939393939394,0.9502,0.2978,0.9402,0.5194,2.6,42.4,0.232,0,clean_catch,0
