video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
52good,0,0.0,0.6136,0.5463,0.5024,0.5318,-97.4,142.4,0.126,0,jerk_drive,0
52good,1,16.659759095378565,0.6136,0.5461,0.5027,0.5311,-97.7,142.7,0.126,0,jerk_drive,0
52good,2,33.31951819075713,0.6136,0.546,0.503,0.5304,-98.0,143.0,0.126,0,jerk_drive,0
52good,3,49.97927728613569,0.6136,0.546,0.5033,0.5296,-98.4,143.4,0.127,0,jerk_drive,0
52good,4,66.63903638151426,0.6136,0.5462,0.5036,0.5288,-99.0,144.0,0.127,0,jerk_drive,0
52good,5,83.29879547689282,0.6136,0.5464,0.5038,0.5281,-99.5,144.5,0.128,0,jerk_drive,0
52good,6,99.95855457227138,0.6136,0.5465,0.504,0.5275,-99.8,144.8,0.129,0,jerk_drive,0
52good,7,116.61831366764996,0.6136,0.5465,0.5042,0.5274,-99.9,144.9,0.129,0,jerk_drive,0
52good,8,133.27807276302852,0.6136,0.5464,0.5043,0.5273,-99.9,144.9,0.128,0,jerk_drive,0
52good,9,149.9378318584071,0.6136,0.5464,0.5042,0.5273,-99.9,144.9,0.128,0,jerk_drive,0
52good,10,166.59759095378564,0.6135,0.5465,0.5041,0.5274,-99.9,144.9,0.129,0,jerk_drive,0
52good,11,183.25735004916422,0.6135,0.5467,0.504,0.5276,-99.9,144.9,0.129,0,jerk_drive,0
52good,12,199.91710914454276,0.6134,0.5468,0.504,0.5279,-99.8,144.8,0.128,0,jerk_drive,0
52good,13,216.57686823992134,0.6133,0.5468,0.504,0.5284,-99.6,144.6,0.128,0,jerk_drive,0
52good,14,233.23662733529991,0.6131,0.5467,0.504,0.5293,-99.0,144.0,0.127,0,jerk_drive,0
52good,15,249.89638643067846,0.613,0.5467,0.5039,0.5308,-98.3,143.3,0.125,0,jerk_drive,0
52good,16,266.55614552605704,0.6128,0.5469,0.5037,0.5329,-97.3,142.3,0.123,0,jerk_drive,0
52good,17,283.2159046214356,0.6126,0.5471,0.5035,0.5353,-96.2,141.2,0.121,0,jerk_drive,0
52good,18,299.8756637168142,0.6125,0.5473,0.5034,0.5374,-95.2,140.2,0.119,0,jerk_drive,0
52good,19,316.53542281219273,0.6124,0.5473,0.5033,0.5385,-94.6,139.6,0.118,0,jerk_drive,0
52good,20,333.1951819075713,0.6122,0.5472,0.5033,0.5388,-94.4,139.4,0.117,0,jerk_drive,0
52good,21,349.85494100294983,0.6121,0.5471,0.5033,0.5387,-94.4,139.4,0.117,0,jerk_drive,0
52good,22,366.51470009832843,0.612,0.547,0.5033,0.5389,-94.3,139.3,0.117,0,jerk_drive,0
52good,23,383.174459193707,0.6119,0.547,0.5032,0.5397,-93.8,138.8,0.116,0,jerk_drive,0
52good,24,399.8342182890855,0.6118,0.5471,0.5033,0.5411,-93.2,138.2,0.115,0,jerk_drive,0
52good,25,416.49397738446413,0.6118,0.5473,0.5033,0.5428,-92.3,137.3,0.113,0,jerk_drive,0
