video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
44good,0,0.0,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,1,16.69006330856042,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,2,33.38012661712084,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,3,50.070189925681255,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,4,66.76025323424167,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,5,83.45031654280208,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,6,100.14037985136251,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,7,116.83044315992292,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,8,133.52050646848335,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,9,150.21056977704376,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,10,166.90063308560417,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,11,183.5906963941646,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,12,200.28075970272502,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,13,216.97082301128543,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,14,233.66088631984584,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,15,250.35094962840628,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,16,267.0410129369667,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,17,283.7310762455271,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,18,300.4211395540875,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,19,317.11120286264793,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,20,333.80126617120834,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,21,350.49132947976875,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,22,367.1813927883292,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,23,383.87145609688963,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,24,400.56151940545004,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,25,417.25158271401045,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,26,433.94164602257086,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,27,450.6317093311313,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,28,467.3217726396917,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,29,484.0118359482521,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
44good,30,500.70189925681257,0.4615,0.5855,0.5509,0.5648,-103.0,148.0,0.11,0,jerk_drive,1
