video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
59bad,0,0.0,0.5275,0.6267,0.4422,0.7097,45.8,0.8,0.168,0,first_pull,0
59bad,1,16.659891107078042,0.5289,0.6259,0.4413,0.7145,44.7,0.3,0.176,0,first_pull,0
59bad,2,33.319782214156085,0.5299,0.6252,0.441,0.718,43.8,1.2,0.182,1,first_pull,0
59bad,3,49.979673321234124,0.5305,0.6244,0.4411,0.7203,43.0,2.0,0.185,1,first_pull,0
59bad,4,66.63956442831217,0.5305,0.6237,0.4421,0.7204,42.4,2.6,0.185,1,first_pull,0
59bad,5,83.29945553539021,0.5305,0.6232,0.4433,0.7204,41.9,3.1,0.184,1,first_pull,0
59bad,6,99.95934664246825,0.5304,0.6226,0.4442,0.7205,41.4,3.6,0.184,1,first_pull,0
59bad,7,116.61923774954629,0.5304,0.6224,0.4443,0.7206,41.2,3.8,0.184,1,first_pull,0
59bad,8,133.27912885662434,0.5304,0.6226,0.4444,0.7208,41.2,3.8,0.184,1,first_pull,0
59bad,9,149.93901996370238,0.5303,0.623,0.4448,0.721,41.1,3.9,0.184,1,first_pull,0
59bad,10,166.59891107078042,0.5303,0.6229,0.4452,0.7212,40.9,4.1,0.183,1,first_pull,0
59bad,11,183.25880217785846,0.5303,0.623,0.4456,0.7213,40.7,4.3,0.183,1,first_pull,0
59bad,12,199.9186932849365,0.5303,0.6232,0.446,0.7214,40.6,4.4,0.183,1,first_pull,0
59bad,13,216.57858439201453,0.5303,0.6234,0.4463,0.7215,40.6,4.4,0.182,1,first_pull,0
59bad,14,233.23847549909257,0.5302,0.6234,0.4466,0.7215,40.5,4.5,0.182,1,first_pull,0
59bad,15,249.8983666061706,0.5301,0.6232,0.4469,0.7215,40.3,4.7,0.181,1,first_pull,0
59bad,16,266.5582577132487,0.5299,0.6228,0.4472,0.7214,40.0,5.0,0.181,1,first_pull,0
59bad,17,283.2181488203267,0.5298,0.6224,0.4474,0.7215,39.8,5.2,0.182,1,first_pull,0
59bad,18,299.87803992740476,0.5297,0.6222,0.4476,0.7216,39.6,5.4,0.182,1,first_pull,0
59bad,19,316.53793103448277,0.5296,0.622,0.448,0.7217,39.3,5.7,0.181,1,first_pull,0
59bad,20,333.19782214156083,0.5295,0.6218,0.4484,0.7218,39.1,5.9,0.181,1,first_pull,0
59bad,21,349.85771324863885,0.5295,0.6214,0.4486,0.7218,38.9,6.1,0.181,1,first_pull,0
59bad,22,366.5176043557169,0.5295,0.6211,0.4487,0.7219,38.7,6.3,0.182,1,first_pull,0
59bad,23,383.1774954627949,0.5295,0.6207,0.4487,0.722,38.6,6.4,0.182,1,first_pull,0
59bad,24,399.837386569873,0.5295,0.6204,0.4486,0.7221,38.5,6.5,0.183,1,first_pull,0
59bad,25,416.497277676951,0.5295,0.6203,0.4486,0.7221,38.5,6.5,0.183,1,first_pull,0
59bad,26,433.15716878402907,0.5295,0.6203,0.4485,0.722,38.6,6.4,0.183,1,first_pull,0
59bad,27,449.8170598911071,0.5295,0.6201,0.4482,0.7218,38.6,6.4,0.183,1,first_pull,0
59bad,28,466.47695099818515,0.5294,0.62,0.448,0.7217,38.7,6.3,0.183,1,first_pull,0
59bad,29,483.1368421052632,0.5293,0.6198,0.4477,0.7215,38.8,6.2,0.183,1,first_pull,0
59bad,30,499.7967332123412,0.5291,0.6197,0.4475,0.7212,38.8,6.2,0.183,1,first_pull,0
59bad,31,516.4566243194192,0.5289,0.6195,0.4473,0.7206,38.9,6.1,0.183,1,first_pull,0
59bad,32,533.1165154264974,0.5285,0.6192,0.4472,0.7199,38.9,6.1,0.182,1,first_pull,0
59bad,33,549.7764065335754,0.5282,0.619,0.4469,0.7193,39.0,6.0,0.182,1,first_pull,0
59bad,34,566.4362976406534,0.528,0.6188,0.4467,0.7189,39.1,5.9,0.181,1,first_pull,0
59bad,35,583.0961887477314,0.5277,0.6188,0.4465,0.7186,39.2,5.8,0.181,1,first_pull,0
59bad,36,599.7560798548095,0.5275,0.6187,0.4463,0.7182,39.2,5.8,0.181,1,first_pull,0
59bad,37,616.4159709618875,0.5271,0.6186,0.4462,0.7179,39.2,5.8,0.18,1,first_pull,0
59bad,38,633.0758620689655,0.5267,0.6188,0.4463,0.7176,39.1,5.9,0.179,1,first_pull,0
59bad,39,649.7357531760435,0.5263,0.6192,0.4464,0.7175,39.1,5.9,0.178,0,first_pull,0
59bad,40,666.3956442831217,0.5259,0.6198,0.4465,0.7173,39.1,5.9,0.177,0,first_pull,0
59bad,41,683.0555353901997,0.5256,0.6204,0.4466,0.7171,39.2,5.8,0.176,0,first_pull,0
59bad,42,699.7154264972777,0.5255,0.6207,0.4465,0.7171,39.3,5.7,0.175,0,first_pull,0
59bad,43,716.3753176043558,0.5254,0.6208,0.4464,0.717,39.4,5.6,0.175,0,first_pull,0
59bad,44,733.0352087114338,0.5253,0.6208,0.4463,0.717,39.4,5.6,0.175,0,first_pull,0
59bad,45,749.6950998185118,0.5252,0.6207,0.4463,0.7171,39.3,5.7,0.175,0,first_pull,0
59bad,46,766.3549909255898,0.5251,0.6208,0.4464,0.7174,39.2,5.8,0.175,0,first_pull,0
59bad,47,783.014882032668,0.525,0.6208,0.4465,0.7176,39.1,5.9,0.175,0,first_pull,0
59bad,48,799.674773139746,0.525,0.6209,0.4465,0.7179,39.0,6.0,0.175,0,first_pull,0
59bad,49,816.334664246824,0.5249,0.6211,0.4465,0.718,39.0,6.0,0.175,0,first_pull,0
59bad,50,832.994555353902,0.5249,0.6213,0.4464,0.7182,39.0,6.0,0.175,0,first_pull,0
59bad,51,849.6544464609801,0.5248,0.6214,0.4464,0.7184,39.0,6.0,0.175,0,first_pull,0
59bad,52,866.3143375680581,0.5247,0.6215,0.4463,0.7186,38.9,6.1,0.175,0,first_pull,0
59bad,53,882.9742286751361,0.5246,0.6216,0.4463,0.7188,38.9,6.1,0.175,0,first_pull,0
59bad,54,899.6341197822142,0.5246,0.6217,0.4462,0.7189,38.9,6.1,0.176,0,first_pull,0
59bad,55,916.2940108892923,0.5245,0.6217,0.4462,0.7189,38.9,6.1,0.176,0,first_pull,0
59bad,56,932.9539019963703,0.5246,0.6217,0.4461,0.7188,38.9,6.1,0.176,0,first_pull,0
59bad,57,949.6137931034483,0.5246,0.6217,0.4461,0.7187,39.0,6.0,0.175,0,first_pull,0
59bad,58,966.2736842105264,0.5246,0.6218,0.4461,0.7186,39.0,6.0,0.175,0,first_pull,0
59bad,59,982.9335753176044,0.5246,0.622,0.4461,0.7186,39.1,5.9,0.175,0,first_pull,0
59bad,60,999.5934664246824,0.5247,0.6221,0.4461,0.7185,39.2,5.8,0.175,0,first_pull,0
59bad,61,1016.2533575317605,0.5248,0.6222,0.4462,0.7185,39.2,5.8,0.175,0,first_pull,0
