video_id,frame_index,timestamp_ms,shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,lift_phase,low_visibility
29bad,0,0.0,0.9473,0.3018,0.9289,0.5063,5.1,39.9,0.223,0,clean_catch,0
29bad,1,16.726375908618902,0.9474,0.3017,0.9294,0.5055,5.0,40.0,0.222,0,clean_catch,0
29bad,2,33.452751817237804,0.9474,0.3017,0.9297,0.5049,5.0,40.0,0.221,0,clean_catch,0
29bad,3,50.1791277258567,0.9474,0.3017,0.9298,0.5046,5.0,40.0,0.221,0,clean_catch,0
29bad,4,66.90550363447561,0.9475,0.3018,0.9295,0.5045,5.1,39.9,0.221,0,clean_catch,0
29bad,5,83.6318795430945,0.9474,0.3018,0.9291,0.5046,5.2,39.8,0.221,0,clean_catch,0
29bad,6,100.3582554517134,0.9473,0.3017,0.9286,0.5047,5.3,39.7,0.222,0,clean_catch,0
29bad,7,117.0846313603323,0.9471,0.3016,0.9282,0.5047,5.3,39.7,0.222,0,clean_catch,0
29bad,8,133.81100726895122,0.9469,0.3014,0.9279,0.5048,5.3,39.7,0.222,0,clean_catch,0
29bad,9,150.5373831775701,0.9467,0.3011,0.9277,0.5048,5.3,39.7,0.223,0,clean_catch,0
29bad,10,167.263759086189,0.9464,0.3008,0.9276,0.5049,5.3,39.7,0.223,0,clean_catch,0
29bad,11,183.9901349948079,0.9461,0.3005,0.9276,0.5042,5.2,39.8,0.222,0,clean_catch,0
29bad,12,200.7165109034268,0.9459,0.3001,0.9275,0.5031,5.2,39.8,0.221,0,clean_catch,0
29bad,13,217.4428868120457,0.9457,0.2998,0.9274,0.5021,5.2,39.8,0.221,0,clean_catch,0
29bad,14,234.1692627206646,0.9454,0.2995,0.9272,0.5013,5.2,39.8,0.22,0,clean_catch,0
29bad,15,250.8956386292835,0.945,0.2992,0.9269,0.5011,5.1,39.9,0.22,0,clean_catch,0
29bad,16,267.62201453790243,0.9446,0.299,0.9267,0.5015,5.1,39.9,0.22,0,clean_catch,0
29bad,17,284.3483904465213,0.9443,0.2989,0.9266,0.5015,5.0,40.0,0.22,0,clean_catch,0
29bad,18,301.0747663551402,0.9441,0.2987,0.9266,0.5014,4.9,40.1,0.22,0,clean_catch,0
29bad,19,317.8011422637591,0.9439,0.2986,0.9266,0.5012,4.9,40.1,0.22,0,clean_catch,0
29bad,20,334.527518172378,0.9438,0.2985,0.9266,0.5008,4.9,40.1,0.219,0,clean_catch,0
29bad,21,351.25389408099693,0.9437,0.2984,0.9266,0.5005,4.8,40.2,0.219,0,clean_catch,0
29bad,22,367.9802699896158,0.9435,0.2983,0.9265,0.5003,4.8,40.2,0.219,0,clean_catch,0
29bad,23,384.7066458982347,0.9434,0.2982,0.9264,0.5001,4.8,40.2,0.219,0,clean_catch,0
29bad,24,401.4330218068536,0.9432,0.2981,0.9263,0.4999,4.8,40.2,0.219,0,clean_catch,0
29bad,25,418.1593977154725,0.9431,0.298,0.9262,0.4997,4.8,40.2,0.219,0,clean_catch,0
29bad,26,434.8857736240914,0.943,0.2979,0.9261,0.4996,4.8,40.2,0.219,0,clean_catch,0
29bad,27,451.6121495327103,0.9428,0.2979,0.926,0.4998,4.8,40.2,0.219,0,clean_catch,0
29bad,28,468.3385254413292,0.9427,0.2978,0.9259,0.5001,4.7,40.3,0.219,0,clean_catch,0
29bad,29,485.0649013499481,0.9426,0.2979,0.9259,0.5008,4.7,40.3,0.22,0,clean_catch,0
29bad,30,501.791277258567,0.9425,0.2979,0.9258,0.5017,4.7,40.3,0.22,0,clean_catch,0
29bad,31,518.5176531671859,0.9425,0.2981,0.9258,0.5026,4.7,40.3,0.221,0,clean_catch,0
29bad,32,535.2440290758049,0.9425,0.2981,0.9257,0.5033,4.7,40.3,0.222,0,clean_catch,0
29bad,33,551.9704049844237,0.9426,0.2982,0.9257,0.5038,4.7,40.3,0.222,0,clean_catch,0
29bad,34,568.6967808930426,0.9426,0.2982,0.9257,0.5039,4.7,40.3,0.223,0,clean_catch,0
29bad,35,585.4231568016615,0.9426,0.2982,0.9257,0.5044,4.7,40.3,0.223,0,clean_catch,0
29bad,36,602.1495327102804,0.9426,0.2982,0.9256,0.5052,4.7,40.3,0.224,0,clean_catch,0
29bad,37,618.8759086188993,0.9427,0.2982,0.9256,0.506,4.7,40.3,0.225,0,clean_catch,0
29bad,38,635.6022845275182,0.9427,0.2982,0.9256,0.5066,4.7,40.3,0.225,0,clean_catch,0
29bad,39,652.328660436137,0.9428,0.2982,0.9257,0.5068,4.7,40.3,0.226,0,clean_catch,0
29bad,40,669.055036344756,0.9429,0.2982,0.9258,0.5066,4.7,40.3,0.226,0,clean_catch,0
29bad,41,685.7814122533749,0.943,0.2983,0.9259,0.5065,4.7,40.3,0.225,0,clean_catch,0
29bad,42,702.5077881619939,0.9431,0.2984,0.926,0.5066,4.7,40.3,0.225,0,clean_catch,0
29bad,43,719.2341640706127,0.9433,0.2987,0.926,0.5066,4.8,40.2,0.225,0,clean_catch,0
29bad,44,735.9605399792316,0.9435,0.2989,0.926,0.5066,4.8,40.2,0.225,0,clean_catch,0
29bad,45,752.6869158878505,0.9436,0.2991,0.9261,0.5066,4.8,40.2,0.225,0,clean_catch,0
29bad,46,769.4132917964694,0.9437,0.2992,0.9261,0.5065,4.9,40.1,0.225,0,clean_catch,0
29bad,47,786.1396677050883,0.9438,0.2993,0.9261,0.5065,4.9,40.1,0.225,0,clean_catch,0
29bad,48,802.8660436137072,0.9439,0.2994,0.9262,0.5064,4.9,40.1,0.225,0,clean_catch,0
29bad,49,819.592419522326,0.944,0.2995,0.9262,0.5063,4.9,40.1,0.224,0,clean_catch,0
29bad,50,836.318795430945,0.944,0.2996,0.9263,0.5062,4.9,40.1,0.224,0,clean_catch,0
29bad,51,853.0451713395639,0.9441,0.2996,0.9263,0.5062,4.9,40.1,0.224,0,clean_catch,0
29bad,52,869.7715472481829,0.9441,0.2997,0.9264,0.5063,4.9,40.1,0.224,0,clean_catch,0
29bad,53,886.4979231568017,0.9441,0.2997,0.9265,0.5064,4.9,40.1,0.224,0,clean_catch,0
