frame_id,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_visibility,right_hip_x,right_hip_y,right_hip_visibility,fps,low_visibility
0,0.909521403766814,0.2878197871503376,0.9999785423278809,0.9689395654769176,0.31267840805507874,0.9992499947547913,0.9063524674801605,0.5078440124080295,0.9998414516448975,0.9437118215220321,0.5114309333619621,0.9994606375694275,59.78225008248103,0
1,0.9100862996918818,0.28981059151036415,0.9999706149101257,0.9695638290473398,0.3127939552068713,0.9991483092308044,0.9063660672732766,0.5078842129026142,0.9998257756233215,0.9436403214931494,0.5124063619545531,0.9994231462478638,59.78225008248103,0
2,0.9105376175471718,0.2912425973585676,0.9999676942825317,0.9700824575764797,0.31288820718015964,0.999119222164154,0.9063741011278973,0.5078711381980353,0.999823272228241,0.9436116899762841,0.5131245553493502,0.999417781829834,59.78225008248103,0
3,0.9108753573326844,0.29211580469494797,0.9999639987945557,0.9704954510643375,0.3129611639749439,0.9990964531898499,0.9063765690440231,0.507804788294293,0.9998116493225098,0.9436259269714362,0.5135855135463536,0.9993866086006165,59.78225008248103,0
4,0.9111026326815295,0.29203826047125336,0.9999591708183289,0.9708218915121904,0.31301087850616116,0.9990670680999756,0.9063826515561066,0.5076269592557638,0.9997975826263428,0.9436549374035434,0.5135932905333387,0.999354898929596,59.78225008248103,0
5,0.9111512047903885,0.2918649798347839,0.9999544024467468,0.9710346914473043,0.31300605904488366,0.9990137219429016,0.9063758878480828,0.5074454176993601,0.9997869729995728,0.9437975315820611,0.513593605586461,0.9993258118629456,59.78225008248103,0
6,0.9112745409920109,0.2918309498400917,0.9999502301216125,0.9711121008509689,0.31307113170623807,0.9989643096923828,0.906337723845528,0.5073265972591585,0.999779999256134,0.9439903526079094,0.513577881313506,0.9993029236793518,59.78225008248103,0
7,0.9113875088237589,0.2917664987700328,0.9999492764472961,0.9710757959456678,0.3130717987105962,0.9989746809005737,0.9063026025181733,0.5072178244590764,0.9997785091400146,0.944229966118223,0.5135944514047536,0.9992918968200684,59.78225008248103,0
8,0.9115013366653812,0.2917027218001232,0.9999463558197021,0.9707835770788655,0.3130169042519163,0.9989322423934937,0.9062595935094931,0.5072819675718039,0.9997765421867371,0.9444779100872228,0.5139357248942062,0.9992812275886536,59.78225008248103,0
9,0.9116137283188963,0.2916307789938793,0.999945878982544,0.970224272637141,0.31294595911389333,0.9989292621612549,0.9062086372148431,0.5075395703315739,0.9997802376747131,0.9446646117028743,0.5145579576492314,0.9992889761924744,59.78225008248103,0
10,0.9116822282473254,0.29156543669246515,0.9999459385871887,0.969475135916756,0.3129327822299233,0.9989335536956787,0.9061346650123603,0.507938785212381,0.9997854232788086,0.9447604332651418,0.5153215158553355,0.9992974996566772,59.78225008248103,0
11,0.9117374420166022,0.29151019028254943,0.9999461770057678,0.9687933779898152,0.3129428625106814,0.9989367723464966,0.9060657336598359,0.5083013318833856,0.99979168176651,0.9448261573201142,0.5159771016665872,0.9993035197257996,59.78225008248103,0
12,0.9117806468691152,0.2912955355076565,0.9999467134475708,0.9683566263743818,0.3128920509701686,0.9989497065544128,0.9060224919092095,0.5084822007587982,0.9997963309288025,0.9448682864507048,0.516287914344243,0.9993073344230652,59.78225008248103,0
13,0.9117926586241957,0.29091419918196565,0.999948263168335,0.9682511318297622,0.3130554812295099,0.9989759922027588,0.9060124215625589,0.5084432306743807,0.9998031854629517,0.9449066633269909,0.5163075554938548,0.9993217587471008,59.78225008248103,0
14,0.9118379865373892,0.2904214362303418,0.9999486207962036,0.9682779425666452,0.31335259051550024,0.9989803433418274,0.9060130800519678,0.5083568238076713,0.9998059272766113,0.9449529222079693,0.5162859388760163,0.9993227124214172,59.78225008248103,0
15,0.9118871064413169,0.2899130724725271,0.9999496340751648,0.9684141335033243,0.3137824464411965,0.9990071058273315,0.9060156941413886,0.5082867145538335,0.9998107552528381,0.9450076477868223,0.5162588102476942,0.9993299245834351,59.78225008248103,0
16,0.911925049055191,0.2894032881373453,0.999951958656311,0.9687324137914757,0.31429421617871267,0.9990330934524536,0.9060003246579859,0.5082257872536073,0.9998174905776978,0.9450472877139144,0.516258143243336,0.9993402361869812,59.78225008248103,0
17,0.9119707147280383,0.28898877898852054,0.9999532103538513,0.9692690769831347,0.31475656515076067,0.9990419745445251,0.9059779984610429,0.5082104035786223,0.999819815158844,0.9450465128535324,0.5162540560676943,0.9993411302566528,59.78225008248103,0
18,0.9120013430005035,0.2884155327365514,0.9999542832374573,0.9700372900281642,0.3150268949213485,0.9990562796592712,0.9059651976539982,0.508116253784725,0.9998224377632141,0.9450883042244691,0.5162406421843033,0.9993475079536438,59.78225008248103,0
19,0.9120240381785808,0.287760567097437,0.9999547004699707,0.9709029169309715,0.31535626735006084,0.9990761876106262,0.9059441770826074,0.5079566183544344,0.9998259544372559,0.9451377022834059,0.5162468722888406,0.999360203742981,59.78225008248103,0
20,0.9120459953943896,0.2870278287501564,0.9999525547027588,0.9716785919098634,0.3156557565643676,0.9990544319152832,0.9059463029816045,0.5075712005297347,0.9998226761817932,0.94528105996904,0.5161558418046864,0.999351978302002,59.78225008248103,0
21,0.9121222836630692,0.2863166048413234,0.9999502897262573,0.9723008360181544,0.3161643530641286,0.9990231990814209,0.9059835360163742,0.5070650208564036,0.999819815158844,0.9455220756076639,0.516016576971327,0.9993436932563782,59.78225008248103,0
22,0.9122215339115696,0.2857249180475873,0.9999475479125977,0.9727109528723226,0.3167806665102643,0.9989884495735168,0.9060426893688391,0.5065752665201827,0.9998133182525635,0.9457648765473146,0.5158317628360933,0.9993240833282471,59.78225008248103,0
23,0.9123248940422429,0.2853959387256988,0.9999470114707947,0.9728803237279264,0.3174071439674925,0.9989315867424011,0.9061114958354413,0.5062746292068849,0.9998161792755127,0.9459358879498081,0.5156183583395826,0.9993256330490112,59.78225008248103,0
24,0.9124079091208329,0.28519946762493703,0.9999459981918335,0.9729228246779676,0.3178631890387765,0.9988634586334229,0.9062085634186161,0.5061120192209883,0.9998135566711426,0.9461064650898896,0.5153698836054125,0.9993149638175964,59.78225008248103,0
25,0.9124544007437577,0.28515048679851374,0.9999434351921082,0.9728656070572997,0.3181133539903734,0.9988067150115967,0.9062533179918932,0.5061360711143135,0.9998073577880859,0.9462090702283958,0.5152205285571874,0.9993043541908264,59.78225008248103,0
26,0.9124574774787547,0.2850748825640908,0.9999409914016724,0.9727977798098617,0.3181832858494353,0.9987146854400635,0.90640409787496,0.5060352966898968,0.9998025894165039,0.9463130633036303,0.5148566053027203,0.9992938041687012,59.78225008248103,0
27,0.912498022828784,0.28494585695720875,0.9999403953552246,0.9727761717069725,0.3181907562982471,0.9986730813980103,0.9066778648467297,0.5058858366239642,0.9998005032539368,0.9463849124454324,0.5144165725935077,0.9992920756340027,59.78225008248103,0
28,0.9125368850571776,0.2847675085067751,0.9999380707740784,0.972703607309433,0.31798790040470326,0.9986069202423096,0.9071218655222946,0.5055928627649947,0.9997984170913696,0.9464707374572762,0.5137105243546626,0.9992945194244385,59.78225008248103,0
