frame_id,left_shoulder_x,left_shoulder_y,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_visibility,right_hip_x,right_hip_y,right_hip_visibility,fps,low_visibility
0,0.5225060922758923,0.6173658754144401,0.9978932738304138,0.532433806430726,0.6360066320214954,0.999691367149353,0.4414316798959463,0.7062195567857656,0.9965407252311707,0.44287444509211066,0.7131529776822957,0.9976040720939636,60.02440193472482,0
1,0.5249895751476291,0.6128174832889016,0.9979125261306763,0.5327287146023344,0.639012294156211,0.9997085928916931,0.44202574236052417,0.7074034810066228,0.9963847398757935,0.44059461355209373,0.7215237362044202,0.9976312518119812,60.02440193472482,0
2,0.5267742744513924,0.6088792553969795,0.9979311227798462,0.5329681251730242,0.6414260481085098,0.9997283220291138,0.4429861009120945,0.7083073598997938,0.9961374402046204,0.4389528994049347,0.7276737902845659,0.997706949710846,60.02440193472482,0
3,0.5278601901871822,0.6055511917386741,0.997929036617279,0.5331520381427951,0.6432478938783923,0.9997469782829285,0.44431275555065736,0.7089311934652789,0.9960256218910217,0.43794930265063364,0.731603139922733,0.997757077217102,60.02440193472482,0
4,0.5276666766121278,0.6030910809834803,0.9979679584503174,0.5333524828865419,0.6442545765922189,0.9997654557228088,0.44640553565252433,0.709230678422111,0.9960854053497314,0.4378739198048913,0.7316618419828875,0.99786776304245,60.02440193472482,0
5,0.5275300826345175,0.6011092889876597,0.9979182481765747,0.5333774373644878,0.6452358393442068,0.9997773766517639,0.4485580424467726,0.7091257259959273,0.9959344863891602,0.43809268020448267,0.7317202346665523,0.9979167580604553,60.02440193472482,0
6,0.5275505809556874,0.5994522372881577,0.9979023933410645,0.533297941798256,0.6457584954443437,0.9997906684875488,0.44989550965172936,0.7093210702850711,0.9959551692008972,0.4384217191310159,0.7317584667887012,0.9979864954948425,60.02440193472482,0
7,0.5275233501479744,0.5990959462665382,0.9978557229042053,0.5332856093134204,0.6457459046727141,0.9997990727424622,0.449978297665006,0.7096079162188945,0.9958884716033936,0.4386726688771024,0.7315492658388052,0.997989296913147,60.02440193472482,0
8,0.5274714941070198,0.5993455222674784,0.997778058052063,0.5332370315279285,0.6459196692421327,0.9998072385787964,0.4499297071070902,0.7100196764582685,0.995581865310669,0.43896429311661533,0.7316060690652761,0.9978955388069153,60.02440193472482,0
9,0.5274450182914738,0.5999974580038167,0.9977820515632629,0.5331512519291474,0.6459356177420849,0.9998161792755127,0.4502887626489007,0.7104347319830038,0.9956446290016174,0.43923327468690454,0.7316058987662912,0.9979400038719177,60.02440193472482,0
10,0.5275395654496697,0.6001869014331278,0.9977777600288391,0.5330110901877998,0.645635278452011,0.9998241066932678,0.4509979259400144,0.7107175985972092,0.99555504322052,0.4394182108697441,0.7316765104021351,0.9979322552680969,60.02440193472482,0
11,0.5278018145334157,0.6004263418061397,0.9977363348007202,0.5328045714469187,0.64548180784498,0.9998294711112976,0.45185401184218305,0.710822482903799,0.9954459071159363,0.43944462140401236,0.731777517568498,0.9979153871536255,60.02440193472482,0
12,0.5280977998461047,0.6007208653858735,0.99769526720047,0.5325467302685696,0.645617768878029,0.9998336434364319,0.45262795260974376,0.7109361319314871,0.9953747391700745,0.4394062388510935,0.731864423978897,0.9978892803192139,60.02440193472482,0
13,0.5283527800015044,0.6009601751963303,0.9975986480712891,0.5322451932089673,0.6457944512367253,0.9998400807380676,0.45331912239392635,0.710956616061075,0.9954052567481995,0.43931709726651547,0.7319735288620001,0.9979133009910583,60.02440193472482,0
14,0.5284759288742433,0.6010979726201017,0.9975706338882446,0.5319277672540579,0.6457404068538126,0.9998500347137451,0.4538085247789114,0.7108875087329325,0.9956681132316589,0.4393275734924138,0.7321072561400284,0.998052179813385,60.02440193472482,0
15,0.5284908413887028,0.6011670345351814,0.9975464940071106,0.5317069604283291,0.6452303557168875,0.9998549818992615,0.4542298118273421,0.7107612320355012,0.9956504702568054,0.43952595194180843,0.7321647490773888,0.9980583786964417,60.02440193472482,0
16,0.5284703033311031,0.6010948476337257,0.9975323677062988,0.5314280106907804,0.6445723062469851,0.9998592138290405,0.4545627051875708,0.7105697875931155,0.9956753849983215,0.4398085772991184,0.7322446051098057,0.9980744123458862,60.02440193472482,0
17,0.5284611185391748,0.6010993037905017,0.9975501298904419,0.5312386325427468,0.6437748188064216,0.999862790107727,0.45451734179542214,0.7104749452500121,0.9957261681556702,0.4402114521889463,0.7324420185316183,0.9980979561805725,60.02440193472482,0
18,0.5285430522192096,0.601064917587099,0.9975267052650452,0.5309310072944282,0.6432440962110252,0.9998661875724792,0.45456956256003644,0.7104324499766037,0.9957349300384521,0.44068263967831967,0.7327204602105283,0.9981208443641663,60.02440193472482,0
19,0.5287345505896073,0.6010242643810458,0.9975138902664185,0.530498271896726,0.6429778025263837,0.9998667240142822,0.4549176707154232,0.710375016643888,0.995750367641449,0.44106737772623733,0.7330877042952044,0.9981479048728943,60.02440193472482,0
20,0.5290199376287918,0.6009508825483781,0.9974905848503113,0.5300603423799791,0.6426820215724769,0.9998676776885986,0.4553484051000508,0.7102809519994832,0.9958111047744751,0.4413543315160846,0.7334093905630572,0.9981789588928223,60.02440193472482,0
21,0.5293316585677015,0.6009051601092026,0.9974600672721863,0.5297205249468491,0.641933523473286,0.9998679161071777,0.45568384017263175,0.7101245408966433,0.9957331418991089,0.44153205269858986,0.7335611808867688,0.9981570243835449,60.02440193472482,0
22,0.529556859107245,0.6011180565470746,0.9974741339683533,0.5294345191546853,0.6409909100759602,0.9998695254325867,0.45586055517196694,0.7101316650708522,0.9957299828529358,0.44153235072181374,0.7336140218235203,0.9981527328491211,60.02440193472482,0
23,0.5296629383450466,0.6014905202956431,0.997506856918335,0.5293809913453607,0.6398661959738964,0.9998730421066284,0.4557884988330663,0.7103295751980379,0.9958267211914062,0.44151497171038706,0.7336653357460392,0.9981793165206909,60.02440193472482,0
24,0.5297065888132373,0.6020317758832664,0.9975642561912537,0.5293526166961311,0.6387950267110558,0.9998764991760254,0.45572292946633874,0.7105885886010674,0.9959657192230225,0.44153339947973014,0.7336256333759859,0.9982194304466248,60.02440193472482,0
25,0.5297112493287954,0.6025820857002626,0.9976012110710144,0.5293308723540537,0.6380948821703598,0.9998807311058044,0.4556461757137666,0.7107737859090175,0.996056854724884,0.4415230013075333,0.7334541877110805,0.9982338547706604,60.02440193472482,0
26,0.5297239678246639,0.603013586430323,0.9976091980934143,0.5292963470731467,0.6375537032172799,0.999882698059082,0.45547088980674777,0.710794851893471,0.9960804581642151,0.4414456302211402,0.7331779116675974,0.9982131123542786,60.02440193472482,0
27,0.5297416193144666,0.6032381568636218,0.9976385831832886,0.5291892914544973,0.6369959683645344,0.9998868703842163,0.4551662831079396,0.7106510116940459,0.9961802363395691,0.44131606817245517,0.7328811827160069,0.9982377886772156,60.02440193472482,0
28,0.5297358859153025,0.6034527307464967,0.9976047277450562,0.5290852359363015,0.6365209874652686,0.9998878836631775,0.4547100194862915,0.7106377255348938,0.9961278438568115,0.44120072466986554,0.7326843596640094,0.9982004165649414,60.02440193472482,0
29,0.5296825113750643,0.6035191728955228,0.9975309371948242,0.5289588570594792,0.6361563631466463,0.9998882412910461,0.45425980147861333,0.71051645846594,0.9961373805999756,0.4411135443619323,0.7325078305743995,0.9981881380081177,60.02440193472482,0
30,0.5295518835385644,0.6035427848498032,0.9975115656852722,0.5287289846511118,0.6357761422793076,0.9998896718025208,0.4538868949526836,0.7101229769842972,0.9961697459220886,0.4410584952150076,0.7322130487078717,0.9981774091720581,60.02440193472482,0
31,0.5293733846573607,0.6035241569791526,0.9975070953369141,0.5283477334749135,0.6353944085893182,0.9998902678489685,0.4536787044434324,0.70948266415369,0.9961719512939453,0.44100709472383803,0.7317252726781942,0.9981608390808105,60.02440193472482,0
32,0.5291685149783184,0.6035110212507707,0.9975418448448181,0.5279173113050919,0.6348925800550557,0.9998916387557983,0.45338068973450474,0.7087149790355143,0.996189534664154,0.44094357320240596,0.7311223064150135,0.9981589317321777,60.02440193472482,0
33,0.5289777716000879,0.6035147337686453,0.9975932836532593,0.5274480098769783,0.6344571255502252,0.9998943209648132,0.4529858430226647,0.7080603241920477,0.9962828755378723,0.44088357970828135,0.7305877975055155,0.9981934428215027,60.02440193472482,0
34,0.5288476489839105,0.6034025890486585,0.9976404309272766,0.5270877083142603,0.6342506720906217,0.9998955726623535,0.45250308229809755,0.7076307109424052,0.9964208006858826,0.4408688289778577,0.7302004638172337,0.9982450604438782,60.02440193472482,0
35,0.528788132326944,0.6032681493532095,0.9976921677589417,0.5266634736742296,0.6342899487132123,0.9998959898948669,0.45211412509282467,0.7073013782501226,0.9965181350708008,0.4408625946158458,0.7297999064127609,0.998276948928833,60.02440193472482,0
36,0.5287719255401979,0.6031369084403633,0.9977061748504639,0.5261334067299257,0.6342530619530455,0.9998936057090759,0.45190785186631377,0.7069877528008967,0.9965759515762329,0.44076396595864104,0.7293863324891958,0.9982871413230896,60.02440193472482,0
37,0.5287784508296426,0.6031785039674673,0.9977056980133057,0.5254979559353423,0.6341008629117698,0.9998865723609924,0.4518558482329054,0.7067910092217586,0.9965984225273132,0.4406293914431621,0.7290009884607229,0.998279333114624,60.02440193472482,0
38,0.5288330855823703,0.603716773646219,0.9977076649665833,0.5245974461237594,0.6338583968934564,0.9998817443847656,0.45206498248236554,0.7065521138054989,0.9966015815734863,0.4404631356398268,0.7286685023989001,0.9982663989067078,60.02440193472482,0
39,0.5289229949315393,0.6046014882269365,0.9977454543113708,0.523623455138434,0.6337031040872851,0.9998800754547119,0.45244401693344155,0.706365531399137,0.9966541528701782,0.4403062661488854,0.7285393476486212,0.9982820153236389,60.02440193472482,0
40,0.5290062030156457,0.6058220693043306,0.9978097677230835,0.5228160165605095,0.6337108668826881,0.9998810291290283,0.4529057797931493,0.7061603126071754,0.9966580271720886,0.44013495814232634,0.7284594660713565,0.9982803463935852,60.02440193472482,0
41,0.5290408815656393,0.6069910412742983,0.9978668689727783,0.5222306081226898,0.6337177526383178,0.9998806715011597,0.45323537786801693,0.7059746526536493,0.9966614842414856,0.43995750943819717,0.7283233716374358,0.9982826113700867,60.02440193472482,0
42,0.5290158447765173,0.6078377167383835,0.9978986978530884,0.5219355424245202,0.6336199697994055,0.999879777431488,0.4533154027802607,0.7058914956592384,0.9966638088226318,0.439748619283949,0.7282134947322669,0.9982799887657166,60.02440193472482,0
43,0.5289542589868823,0.6082630384536021,0.9979254007339478,0.5218027035395308,0.6334079021499275,0.999879002571106,0.45315934362865673,0.7058981316430234,0.9966641068458557,0.4395898921149121,0.7280528516996481,0.9982531070709229,60.02440193472482,0
44,0.5289134808949065,0.6084744050389249,0.9979633688926697,0.5216032919429601,0.6331899904069451,0.9998775124549866,0.4530648773624787,0.7059138956524083,0.9966182708740234,0.4395449090571634,0.7280544695400062,0.9982138276100159,60.02440193472482,0
45,0.5289095668565664,0.6083943616776244,0.9979836344718933,0.5214074991998223,0.6330986817677821,0.9998757839202881,0.45303785942849695,0.7059662001473569,0.9965999722480774,0.4396400636150727,0.7283088905470718,0.9981895685195923,60.02440193472482,0
46,0.5288845243908115,0.6083959766796663,0.9979879260063171,0.5212549198241465,0.6332001317115061,0.9998748898506165,0.45307966357185764,0.706029994147165,0.9965860843658447,0.4397602578004205,0.7286875900768104,0.9981691837310791,60.02440193472482,0
47,0.5288108899479824,0.6083290293103177,0.997981071472168,0.5212081841060098,0.633286989870526,0.9998732805252075,0.45308852479571426,0.7060957380703523,0.9965336918830872,0.4398784509726937,0.7291203680492588,0.9981326460838318,60.02440193472482,0
48,0.5287240828786581,0.6083439758845743,0.997977614402771,0.5212149818738305,0.633480344499861,0.9998713731765747,0.45307965363775016,0.7061722903024589,0.9965391755104065,0.43994986301376743,0.7295322872343524,0.9981270432472229,60.02440193472482,0
49,0.5286397820427309,0.6084285520371941,0.9979526996612549,0.5211889034225832,0.6337091440246223,0.9998694062232971,0.45303117519333286,0.7062254548072822,0.9965023398399353,0.4399470516613555,0.729752401510875,0.9981026649475098,60.02440193472482,0
50,0.5285285626138964,0.6085508267084763,0.9979220032691956,0.5211895761035742,0.6339578997521178,0.9998680949211121,0.4529334803422296,0.7063270835649406,0.9964538812637329,0.4399361042749318,0.7300025366601496,0.9980801343917847,60.02440193472482,0
51,0.5284056010700412,0.6086695251010719,0.9979048371315002,0.5211896413848518,0.6341312414123903,0.9998664855957031,0.45282465219497714,0.7064737393742522,0.9964004158973694,0.4399561995551703,0.7302672550791791,0.9980655908584595,60.02440193472482,0
52,0.5282216724895299,0.6087359445435665,0.997894823551178,0.521181200231825,0.6343145767847702,0.9998656511306763,0.45268791772070427,0.7066398177828113,0.9964105486869812,0.4399852922984535,0.7305481121653608,0.9980822205543518,60.02440193472482,0
53,0.5280181197893057,0.6086835634140746,0.9978955984115601,0.5211890822365175,0.6345836747260326,0.9998641014099121,0.4525367447308135,0.7067765763827738,0.9963841438293457,0.4400117227009368,0.7307916425523309,0.9980722069740295,60.02440193472482,0
54,0.5278610473587404,0.6085156230699453,0.9979044198989868,0.5212425107047676,0.6349148324557718,0.9998633861541748,0.45242593118122687,0.7068621317545578,0.9963151812553406,0.4400175696327577,0.7309681375821437,0.9980442523956299,60.02440193472482,0
55,0.5277783331416905,0.6082582360222231,0.9979146122932434,0.5213122708456861,0.6352233602887114,0.9998635053634644,0.4523538989680158,0.7068290625299731,0.9962643384933472,0.44001319720631593,0.730959106059302,0.998012900352478,60.02440193472482,0
56,0.5277321650868374,0.6079546780813313,0.9979274272918701,0.5213772484234405,0.6355128543717525,0.9998655915260315,0.4523461248193472,0.7067395335152041,0.9962732791900635,0.4399354755878452,0.7309144621803654,0.9980178475379944,60.02440193472482,0
57,0.5277312908853807,0.6078080506551837,0.9979468584060669,0.5214228857131236,0.6356562574704493,0.9998684525489807,0.45241676483835525,0.7066665717533662,0.9963217377662659,0.439855413777488,0.7308074746813098,0.998051106929779,60.02440193472482,0
58,0.5277564553987417,0.6078353949955536,0.9979625940322876,0.5214170160747713,0.6357334540003827,0.9998737573623657,0.45246456776346516,0.7066262080555876,0.9963793754577637,0.43973126155989545,0.7306638729004639,0.9980977177619934,60.02440193472482,0
59,0.52787572996957,0.6080776878765657,0.9979365468025208,0.5213892715317867,0.6358437112399515,0.9998742341995239,0.45261663056555285,0.7066205569675996,0.9963128566741943,0.4395844297749659,0.7305178102992835,0.9980696439743042,60.02440193472482,0
60,0.5280505787758605,0.608384665988741,0.9979676604270935,0.5213461915651961,0.6359072724978134,0.9998804926872253,0.45283677748271434,0.7066438879285546,0.9964296221733093,0.43944880224409594,0.7304131899561206,0.9981348514556885,60.02440193472482,0
61,0.5282319330033807,0.6084859910465427,0.997978687286377,0.5213429473695305,0.63588126216616,0.9998841285705566,0.4530535311925983,0.7065987643741432,0.9964396953582764,0.43937501595133865,0.7303104173569458,0.9981653690338135,60.02440193472482,0
62,0.5283695913496476,0.6083372916494102,0.9980010390281677,0.5214734446434752,0.6358272745495757,0.9998868107795715,0.4532254011858081,0.7066397014118382,0.9965206384658813,0.4393285058793571,0.7303319828850889,0.9982143044471741,60.02440193472482,0
63,0.5283782510530385,0.6080632266544166,0.9980229735374451,0.5217266678810124,0.6357803515025553,0.99988853931427,0.4532701146034971,0.706898050648826,0.9965988397598267,0.43933993152209727,0.7304440850303293,0.9982576966285706,60.02440193472482,0
64,0.5282672019231891,0.6076179827962608,0.9980436563491821,0.5221056938171391,0.635665098826091,0.9998928904533386,0.4530256333805269,0.707451950936091,0.9967032670974731,0.4393831860451475,0.7306954321407142,0.998322069644928,60.02440193472482,0
65,0.5281294839722774,0.6072755115372799,0.9980632066726685,0.5224571965989617,0.6354849224998842,0.9998950362205505,0.45271604685556355,0.7081655661265062,0.9967715740203857,0.43942360934757085,0.7310051974796119,0.9983620643615723,60.02440193472482,0
66,0.5280112567402072,0.607101372310094,0.9980289340019226,0.5226500914210369,0.6356142220043006,0.9998951554298401,0.4524880292869753,0.708847031706856,0.996843159198761,0.43945529631206004,0.7313248628661753,0.9983812570571899,60.02440193472482,0
67,0.5279427085603992,0.6068482966650105,0.9980311393737793,0.5228295326232915,0.635916582175664,0.9998964071273804,0.4523810006323319,0.7092665660948987,0.9968981146812439,0.4394761522610986,0.7315447188559039,0.9984254837036133,60.02440193472482,0
68,0.5279335890497484,0.6065888546762017,0.9980327486991882,0.5231593591826307,0.6363203355244234,0.9998978972434998,0.4524085450740091,0.7094959304446271,0.9969663619995117,0.4395033419132236,0.73170193320229,0.9984763860702515,60.02440193472482,0
69,0.5279541640054616,0.6063714254470103,0.9980433583259583,0.5237236760911492,0.6366664142835713,0.9998992681503296,0.45256835506075943,0.7096522450447088,0.997045636177063,0.4395929929755987,0.7317640923318414,0.9985284805297852,60.02440193472482,0
70,0.52807324840909,0.60613611198607,0.9980332851409912,0.5244423463231045,0.6368701429594136,0.9998997449874878,0.4528387941065293,0.7097648126738418,0.9970892071723938,0.43990562785239484,0.7317688862482712,0.9985684752464294,60.02440193472482,0
71,0.5282365140460791,0.6060111522674565,0.9979845881462097,0.5251021981239323,0.6369238467443561,0.9998977780342102,0.45317587398347436,0.7099935923303883,0.9970405101776123,0.44037478452637113,0.7318538398969747,0.9985696077346802,60.02440193472482,0
72,0.5284047438984829,0.6060107180050447,0.9979725480079651,0.5256632566452031,0.6371354574248909,0.999897837638855,0.45352669556935665,0.7104850496564599,0.9970299601554871,0.44094422317686566,0.732153617200398,0.998584508895874,60.02440193472482,0
73,0.5285778755233406,0.6059757981981555,0.997958779335022,0.526105051948911,0.6373843919663207,0.9998981952667236,0.45380176532836225,0.7109979277565371,0.9969926476478577,0.4415346426623212,0.7325222236769546,0.9985978007316589,60.02440193472482,0
74,0.5287048504466108,0.605958223342896,0.9979282021522522,0.5265610587029235,0.6375347006888621,0.9998976588249207,0.45392653771809205,0.711571179685139,0.9969866871833801,0.4419846747602738,0.7329508860905971,0.9986067414283752,60.02440193472482,0
75,0.5287953132674812,0.6059518002328423,0.997970700263977,0.5272197723388676,0.6374718688783196,0.99989914894104,0.4538979814166118,0.7121146803810489,0.997087836265564,0.44232686076845473,0.7332999507586166,0.9986482262611389,60.02440193472482,0
76,0.5288838602247696,0.6058279786791125,0.997973620891571,0.5279145382699516,0.637336100850787,0.9998993873596191,0.45379712610017725,0.7124133620943347,0.9971328973770142,0.44267524849800866,0.7334436036291583,0.9986682534217834,60.02440193472482,0
77,0.5289127741541185,0.6055978650138497,0.9979775547981262,0.5284892859913058,0.6371653789565681,0.9998989105224609,0.4536594393707461,0.7126334196045291,0.997182309627533,0.4429408695016592,0.7335575790632345,0.9986783862113953,60.02440193472482,0
78,0.5288789442607339,0.6053301464943663,0.9979652762413025,0.528930300757999,0.6369610031445827,0.9998950958251953,0.4534835900579184,0.7129526450520476,0.9971851110458374,0.4431066853659497,0.7337790869531182,0.9986572861671448,60.02440193472482,0
79,0.5288454719952179,0.60512368735813,0.9979031682014465,0.5290882700965522,0.6366465489069626,0.9998905062675476,0.4533539456980573,0.713336791310992,0.9971472024917603,0.44322675892284974,0.7339795487267636,0.9986394643783569,60.02440193472482,0
80,0.5288338774726509,0.60505113147554,0.9978638887405396,0.5290666619936629,0.6362971379643401,0.9998874068260193,0.45332815817424266,0.7137765997932077,0.9971141219139099,0.44324562805039575,0.7341773992493045,0.9986231327056885,60.02440193472482,0
81,0.5288607392992296,0.6050423809460237,0.9978212118148804,0.5290135684467502,0.6359983938080929,0.999882161617279,0.4533136699880876,0.7141226217860274,0.9970259070396423,0.44324197229884954,0.7343045217650284,0.9985765814781189,60.02440193472482,0
82,0.5288674774624057,0.6050270483607343,0.9977610111236572,0.5289852477255326,0.6358112096786503,0.9998787045478821,0.45315876177379105,0.7143627774147766,0.9969316124916077,0.44327042784009696,0.7343434492746995,0.9985575675964355,60.02440193472482,0
83,0.528843652634394,0.604943176110586,0.997735321521759,0.5290218506540576,0.6357186606952128,0.9998781681060791,0.45293163827487437,0.7144899396669303,0.9968228936195374,0.4433277064845679,0.7343576238268904,0.9985231161117554,60.02440193472482,0
