shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.5102,0.6376,0.5505,0.6975,34.0,11.0,0.1,0,0,0,jerk_dip,0,False
0.5042,0.64,0.5403,0.6917,34.9,10.1,0.088,1,3,49,jerk_dip,0,False
0.5104,0.6384,0.5664,0.6672,62.8,17.8,0.085,0,6,99,first_pull,0,False
0.5127,0.6389,0.5641,0.6716,57.6,12.6,0.084,0,9,149,first_pull,0,False
0.5153,0.642,0.5765,0.6828,56.3,11.3,0.102,0,12,199,first_pull,0,False
0.5177,0.6469,0.5851,0.6875,58.9,13.9,0.108,0,15,249,first_pull,0,False
0.5163,0.6476,0.5785,0.682,61.1,16.1,0.097,1,18,299,first_pull,0,False
0.5203,0.6469,0.5815,0.6884,55.9,10.9,0.103,0,21,349,first_pull,0,False
0.5227,0.6543,0.5798,0.6936,55.4,10.4,0.097,0,24,399,first_pull,0,False
0.524,0.6621,0.5723,0.7118,44.1,0.9,0.098,0,27,449,first_pull,0,False
0.5263,0.6665,0.574,0.7193,42.1,2.9,0.1,0,30,499,first_pull,0,False
0.5293,0.6672,0.5748,0.7232,39.1,5.9,0.101,0,33,549,first_pull,0,False
0.5307,0.6562,0.5997,0.7033,55.7,10.7,0.116,1,36,599,first_pull,0,False
0.5344,0.6744,0.5769,0.7147,46.6,1.6,0.083,0,39,649,first_pull,0,False
0.5307,0.6768,0.5699,0.7184,43.3,1.7,0.081,0,42,699,first_pull,0,False
0.5358,0.6686,0.5721,0.7098,41.4,3.6,0.077,0,45,749,first_pull,0,False
0.536,0.6638,0.5515,0.6985,24.1,20.9,0.05,0,48,799,jerk_dip,0,False
0.5387,0.6597,0.5547,0.7012,21.1,23.9,0.058,0,51,849,jerk_dip,0,False
0.5304,0.6557,0.5412,0.7003,13.6,31.4,0.055,0,54,899,jerk_dip,0,False
0.5376,0.6585,0.5557,0.7034,21.9,23.1,0.063,0,57,949,jerk_dip,0,False
0.5376,0.657,0.5598,0.6992,27.7,17.3,0.064,0,60,999,jerk_dip,0,False
0.5395,0.654,0.5645,0.6969,30.3,14.7,0.068,0,63,1049,jerk_dip,0,False
0.5389,0.6434,0.5859,0.6738,57.2,12.2,0.077,0,66,1099,first_pull,0,False
0.5382,0.6437,0.5821,0.6707,58.4,13.4,0.071,0,69,1149,first_pull,0,False
0.5432,0.6496,0.5927,0.6584,79.9,34.9,0.058,0,72,1199,first_pull,0,False
0.5403,0.6477,0.5783,0.6628,68.3,23.3,0.053,0,75,1249,first_pull,0,False
0.5433,0.6463,0.59,0.669,64.0,19.0,0.069,0,78,1299,first_pull,0,False
0.5437,0.6485,0.595,0.6652,71.9,26.9,0.068,0,81,1349,first_pull,0,False
0.5444,0.6463,0.5846,0.6773,52.4,7.4,0.071,0,84,1399,first_pull,0,False
0.5432,0.648,0.5882,0.6744,59.6,14.6,0.072,0,87,1449,first_pull,0,False
0.5449,0.6576,0.5862,0.683,58.4,13.4,0.067,0,90,1499,first_pull,0,False
0.5456,0.6485,0.5827,0.6886,42.8,2.2,0.077,0,93,1549,first_pull,0,False
0.5465,0.6517,0.5811,0.6962,37.9,7.1,0.079,0,96,1599,first_pull,0,False
0.5462,0.6502,0.584,0.6979,38.4,6.6,0.086,0,99,1649,first_pull,0,False
0.5438,0.6539,0.5706,0.6846,41.1,3.9,0.057,0,102,1699,first_pull,0,False
0.5426,0.6573,0.5629,0.6926,30.0,15.0,0.056,0,105,1749,jerk_dip,0,False
0.5459,0.6597,0.5668,0.6893,35.3,9.7,0.051,0,108,1799,first_pull,0,False
0.5547,0.658,0.6074,0.6824,65.2,20.2,0.077,0,111,1849,first_pull,0,False
0.5545,0.6582,0.6062,0.6892,59.1,14.1,0.083,0,114,1899,first_pull,0,False
0.5552,0.6577,0.6077,0.6848,62.7,17.7,0.08,0,117,1949,first_pull,0,False
0.5542,0.6544,0.5907,0.7022,37.3,7.7,0.084,0,120,1999,first_pull,0,False
0.5556,0.6566,0.5986,0.7027,43.0,2.0,0.089,0,123,2049,first_pull,0,False
0.555,0.6627,0.5851,0.7011,38.1,6.9,0.069,0,126,2099,first_pull,0,False
0.5558,0.6557,0.5874,0.6952,38.7,6.3,0.071,0,129,2149,first_pull,0,False
0.5636,0.6458,0.5986,0.6908,37.9,7.1,0.08,0,132,2199,first_pull,0,False
0.5591,0.6482,0.5902,0.6962,32.9,12.1,0.079,0,135,2249,jerk_dip,0,False
0.5577,0.6484,0.5944,0.6953,38.1,6.9,0.084,0,138,2299,first_pull,0,False
0.5568,0.6503,0.5974,0.7026,37.8,7.2,0.093,0,141,2349,first_pull,0,False
0.559,0.6525,0.6106,0.7024,45.9,0.9,0.101,0,144,2399,first_pull,0,False
0.5561,0.6482,0.6115,0.6943,50.2,5.2,0.101,0,147,2449,first_pull,0,False
0.5567,0.6502,0.6076,0.7042,43.3,1.7,0.105,0,150,2499,first_pull,0,False
0.5552,0.6519,0.5985,0.7097,36.9,8.1,0.101,0,153,2549,first_pull,0,False
0.5551,0.6477,0.59,0.7027,32.4,12.6,0.09,0,156,2599,jerk_dip,0,False
0.5509,0.6495,0.5838,0.7014,32.4,12.6,0.085,0,159,2649,jerk_dip,0,False
0.5522,0.6544,0.5892,0.7157,31.1,13.9,0.098,0,162,2699,jerk_dip,0,False
0.552,0.6458,0.6185,0.6998,50.9,5.9,0.12,0,165,2749,first_pull,0,False
0.5564,0.6378,0.6305,0.6882,55.8,10.8,0.124,0,168,2799,first_pull,0,False
0.5538,0.636,0.6252,0.7008,47.8,2.8,0.136,0,171,2849,first_pull,0,False
0.5556,0.6364,0.6211,0.6915,50.0,5.0,0.121,0,174,2899,first_pull,0,False
0.5503,0.6362,0.6125,0.6799,54.9,9.9,0.106,0,177,2949,first_pull,0,False
0.5502,0.6408,0.6166,0.6696,66.6,21.6,0.095,0,180,2999,first_pull,0,False
0.55,0.6463,0.5997,0.682,54.4,9.4,0.085,0,183,3049,first_pull,0,False
0.5515,0.6381,0.6214,0.6782,60.2,15.2,0.11,0,186,3099,first_pull,0,False
0.551,0.6432,0.6185,0.6642,72.7,27.7,0.089,0,189,3149,first_pull,0,False
0.5509,0.6433,0.6172,0.6569,78.4,33.4,0.08,0,192,3199,first_pull,0,False
0.5471,0.6408,0.6123,0.6423,88.7,43.7,0.067,1,195,3249,first_pull,0,False
0.5448,0.6376,0.6097,0.6426,85.6,40.6,0.07,1,198,3299,first_pull,0,False
0.5463,0.6436,0.6128,0.6373,-95.5,140.5,0.073,1,201,3349,jerk_drive,0,False
0.543,0.6477,0.6083,0.643,-94.1,139.1,0.07,0,204,3399,jerk_drive,0,False
0.5398,0.6429,0.6121,0.6408,-91.6,136.6,0.074,0,207,3449,jerk_drive,0,False
0.5386,0.6412,0.6191,0.6452,87.2,42.2,0.085,0,210,3499,first_pull,0,False
0.5357,0.6313,0.6175,0.6454,80.2,35.2,0.096,0,213,3549,first_pull,0,False
0.5332,0.6243,0.6185,0.6236,-90.5,135.5,0.086,0,216,3599,jerk_drive,0,False
0.5293,0.6124,0.6036,0.6316,75.5,30.5,0.094,0,219,3649,first_pull,0,False
0.5249,0.5933,0.5893,0.6424,52.7,7.7,0.114,0,222,3699,first_pull,0,False
0.5215,0.576,0.6004,0.6271,57.1,12.1,0.13,0,225,3749,first_pull,0,False
0.5198,0.5588,0.5979,0.6293,47.9,2.9,0.149,1,228,3799,first_pull,0,False
0.5231,0.5374,0.5837,0.6233,35.2,9.8,0.147,0,231,3849,first_pull,0,False
0.5231,0.5137,0.5807,0.6116,30.4,14.6,0.155,0,234,3899,jerk_dip,0,False
0.5254,0.4967,0.5737,0.6191,21.5,23.5,0.171,0,237,3949,jerk_dip,0,False
0.5266,0.4823,0.5724,0.6128,19.3,25.7,0.176,1,240,3999,jerk_dip,0,False
0.5282,0.4693,0.5671,0.6074,15.7,29.3,0.177,0,243,4049,jerk_dip,0,False
0.5303,0.4555,0.5614,0.6047,11.8,33.2,0.18,0,246,4099,jerk_dip,0,False
0.5333,0.4483,0.5596,0.608,9.4,35.6,0.186,0,249,4149,clean_catch,0,False
0.5374,0.4468,0.5551,0.6068,6.3,38.7,0.178,0,252,4199,clean_catch,0,False
0.541,0.4431,0.5515,0.6069,3.7,41.3,0.174,0,255,4249,clean_catch,0,False
0.5426,0.444,0.5522,0.614,3.2,41.8,0.18,0,258,4299,clean_catch,0,False
0.5441,0.4424,0.5505,0.611,2.2,42.8,0.175,0,261,4349,clean_catch,0,False
0.5432,0.4403,0.5494,0.6116,2.1,42.9,0.177,0,264,4399,clean_catch,0,False
0.5416,0.4375,0.5485,0.6045,2.4,42.6,0.174,0,267,4449,clean_catch,0,False
0.5382,0.4354,0.55,0.6072,3.9,41.1,0.184,0,270,4499,clean_catch,0,False
0.5348,0.4382,0.5487,0.5988,5.0,40.0,0.175,0,273,4549,clean_catch,0,True
0.5295,0.4421,0.5467,0.5864,6.8,38.2,0.162,0,276,4599,clean_catch,0,True
0.5248,0.4473,0.549,0.5838,10.0,35.0,0.161,0,279,4649,jerk_dip,0,True
0.518,0.4543,0.5519,0.5964,13.5,31.5,0.176,0,282,4699,jerk_dip,0,True
0.5118,0.4654,0.5501,0.6022,15.6,29.4,0.175,0,285,4749,jerk_dip,0,True
0.5054,0.4913,0.5607,0.5834,31.0,14.0,0.147,1,288,4799,jerk_dip,0,True
0.4972,0.5158,0.5601,0.6069,34.6,10.4,0.154,1,291,4849,jerk_dip,0,True
0.4939,0.5378,0.5557,0.6164,38.2,6.8,0.14,1,294,4899,first_pull,0,True
0.4911,0.543,0.5439,0.6438,27.6,17.4,0.154,0,297,4949,jerk_dip,0,True
0.4863,0.5677,0.5379,0.6429,34.5,10.5,0.127,0,300,4999,jerk_dip,0,True
0.4806,0.5901,0.5549,0.6185,69.1,24.1,0.103,1,303,5049,first_pull,0,True
