shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.5008,0.615,0.5241,0.764,8.9,36.1,0.172,0,0,0,clean_catch,0,False
0.5007,0.6139,0.5257,0.7531,10.2,34.8,0.164,0,3,49,jerk_dip,0,False
0.5016,0.6151,0.5284,0.7594,10.5,34.5,0.171,0,6,99,jerk_dip,0,False
0.5014,0.6132,0.5236,0.7531,9.0,36.0,0.162,0,9,149,clean_catch,0,False
0.5016,0.6138,0.5279,0.7546,10.6,34.4,0.167,0,12,199,jerk_dip,0,False
0.5025,0.6159,0.5242,0.7544,8.9,36.1,0.16,0,15,249,clean_catch,0,False
0.5019,0.614,0.5221,0.7576,8.0,37.0,0.164,0,18,299,clean_catch,0,False
0.5028,0.6114,0.5267,0.7539,9.5,35.5,0.166,0,21,349,clean_catch,0,False
0.5023,0.6144,0.5266,0.756,9.8,35.2,0.166,0,24,399,clean_catch,0,False
0.5037,0.6139,0.5274,0.7507,9.8,35.2,0.16,0,27,449,clean_catch,0,False
0.5026,0.6121,0.5247,0.7511,9.0,36.0,0.161,0,30,499,clean_catch,0,False
0.504,0.6126,0.5296,0.7506,10.5,34.5,0.164,0,33,549,jerk_dip,0,False
0.503,0.6132,0.5265,0.7546,9.4,35.6,0.165,0,36,599,clean_catch,0,False
0.5023,0.6133,0.5225,0.7552,8.1,36.9,0.162,0,39,649,clean_catch,0,False
0.504,0.6118,0.5271,0.7481,9.6,35.4,0.159,0,42,699,clean_catch,0,False
0.5022,0.6148,0.5209,0.7623,7.2,37.8,0.166,0,45,749,clean_catch,0,False
0.5033,0.6113,0.528,0.7515,10.0,35.0,0.165,0,48,799,jerk_dip,0,False
0.5031,0.6145,0.5224,0.7551,7.8,37.2,0.16,0,51,849,clean_catch,0,False
0.5027,0.6119,0.5256,0.7524,9.3,35.7,0.163,0,54,899,clean_catch,0,False
0.5025,0.6139,0.5268,0.7488,10.2,34.8,0.159,0,57,949,jerk_dip,0,False
0.5034,0.6107,0.5276,0.7542,9.6,35.4,0.168,0,60,999,clean_catch,0,False
0.5029,0.6132,0.5231,0.7511,8.4,36.6,0.158,0,63,1049,clean_catch,0,False
0.5027,0.614,0.5248,0.7434,9.7,35.3,0.151,0,66,1099,clean_catch,0,False
0.5032,0.6112,0.5281,0.7486,10.3,34.7,0.162,0,69,1149,jerk_dip,0,False
0.5035,0.6109,0.5275,0.75,9.8,35.2,0.163,0,72,1199,clean_catch,0,False
0.5033,0.6123,0.529,0.7516,10.4,34.6,0.165,0,75,1249,jerk_dip,0,False
0.5018,0.6123,0.5281,0.7478,11.0,34.0,0.162,0,78,1299,jerk_dip,0,False
0.5029,0.612,0.5292,0.7519,10.7,34.3,0.166,0,81,1349,jerk_dip,0,False
0.503,0.6114,0.5283,0.7499,10.4,34.6,0.164,0,84,1399,jerk_dip,0,False
0.5035,0.612,0.5275,0.7478,10.1,34.9,0.16,0,87,1449,jerk_dip,0,False
0.5032,0.6124,0.5266,0.7539,9.4,35.6,0.165,0,90,1499,clean_catch,0,False
0.5025,0.6135,0.5246,0.7501,9.2,35.8,0.159,0,93,1549,clean_catch,0,False
0.5034,0.6133,0.527,0.7517,9.7,35.3,0.162,0,96,1599,clean_catch,0,False
0.5029,0.6098,0.5272,0.7471,10.1,34.9,0.162,0,99,1649,jerk_dip,0,False
0.5023,0.6139,0.5243,0.7502,9.2,35.8,0.158,0,102,1699,clean_catch,0,False
0.5019,0.6128,0.5256,0.7504,9.8,35.2,0.161,0,105,1749,clean_catch,0,False
0.5029,0.6131,0.5221,0.7455,8.3,36.7,0.152,0,108,1799,clean_catch,0,False
0.5032,0.6121,0.5278,0.7489,10.2,34.8,0.161,0,111,1849,jerk_dip,0,False
0.5035,0.6118,0.5257,0.7448,9.5,35.5,0.155,0,114,1899,clean_catch,0,False
0.5025,0.6126,0.5277,0.7516,10.3,34.7,0.164,0,117,1949,jerk_dip,0,False
0.5024,0.6133,0.5304,0.7533,11.3,33.7,0.168,0,120,1999,jerk_dip,0,False
0.5016,0.6136,0.5337,0.7496,13.3,31.7,0.168,0,123,2049,jerk_dip,0,False
0.5005,0.6158,0.5338,0.7445,14.5,30.5,0.162,0,126,2099,jerk_dip,0,False
0.499,0.6167,0.5322,0.7456,14.4,30.6,0.162,0,129,2149,jerk_dip,0,False
0.4965,0.6163,0.5324,0.7423,15.9,29.1,0.162,0,132,2199,jerk_dip,0,False
0.4957,0.6192,0.5269,0.7489,13.5,31.5,0.161,0,135,2249,jerk_dip,0,False
