shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.4438,0.5814,0.4692,0.727,9.9,35.1,0.171,0,0,0,clean_catch,0,False
0.4438,0.5791,0.4711,0.7238,10.7,34.3,0.172,0,3,49,jerk_dip,0,False
0.445,0.5799,0.4717,0.7288,10.2,34.8,0.176,0,6,99,jerk_dip,0,False
0.4457,0.5792,0.4718,0.7238,10.2,34.8,0.171,0,9,149,jerk_dip,0,False
0.4452,0.583,0.4724,0.7316,10.4,34.6,0.176,0,12,199,jerk_dip,0,False
0.445,0.5807,0.473,0.7279,10.8,34.2,0.175,0,15,249,jerk_dip,0,False
0.4458,0.5852,0.4766,0.7346,11.7,33.3,0.18,0,18,299,jerk_dip,0,False
0.4448,0.5843,0.4774,0.7312,12.5,32.5,0.179,0,21,349,jerk_dip,0,False
0.4458,0.5862,0.4844,0.7313,14.9,30.1,0.184,0,24,399,jerk_dip,0,False
0.4454,0.5836,0.477,0.7281,12.3,32.7,0.176,0,27,449,jerk_dip,0,False
0.4461,0.5825,0.475,0.7238,11.6,33.4,0.17,0,30,499,jerk_dip,0,False
0.4462,0.5827,0.4781,0.7265,12.5,32.5,0.176,0,33,549,jerk_dip,0,False
0.446,0.579,0.4718,0.725,10.0,35.0,0.172,0,36,599,jerk_dip,0,False
0.4465,0.5846,0.4794,0.7305,12.7,32.3,0.179,0,39,649,jerk_dip,0,False
0.4465,0.5804,0.4749,0.7236,11.2,33.8,0.172,0,42,699,jerk_dip,0,False
0.4458,0.5838,0.4744,0.7303,11.0,34.0,0.175,0,45,749,jerk_dip,0,False
0.446,0.5838,0.4768,0.7303,11.9,33.1,0.177,0,48,799,jerk_dip,0,False
0.4449,0.5791,0.469,0.7201,9.7,35.3,0.165,0,51,849,clean_catch,0,False
0.445,0.5807,0.4706,0.7206,10.4,34.6,0.166,0,54,899,jerk_dip,0,False
