shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.5666742857142857,0.6870171428571429,0.5479600000000002,0.6106114285714289,-155.42857142857144,59.699999999999974,0.1126571428571429,1,0,0,jerk_drive,0,False
0.5666742857142857,0.6836388571428571,0.5555012244897961,0.6226742857142858,-172.2956043956044,59.699999999999974,0.08457142857142858,1,3,50,jerk_drive,0,False
0.5631134693877551,0.6802605714285713,0.5630424489795919,0.6355619047619048,170.83736263736262,59.699999999999974,0.0733428571428571,0,6,100,first_pull,0,False
0.5595526530612244,0.6768822857142855,0.5705836734693878,0.6484495238095237,153.9703296703297,59.699999999999974,0.07495999999999996,0,9,150,first_pull,0,False
0.5559918367346938,0.6735039999999998,0.5781248979591836,0.6613371428571426,137.10329670329673,59.699999999999974,0.07657714285714282,1,12,200,first_pull,0,False
0.552431020408163,0.670125714285714,0.5856661224489795,0.6734714285714283,120.23626373626377,59.699999999999974,0.07819428571428569,0,15,250,first_pull,0,False
0.5488702040816325,0.6771571428571426,0.5932073469387753,0.6699114285714283,103.36923076923085,59.699999999999974,0.07981142857142855,1,18,300,first_pull,0,False
0.5453093877551017,0.6805514285714283,0.6007485714285712,0.6716057142857139,86.50219780219788,59.699999999999974,0.0814285714285714,0,21,350,first_pull,0,False
0.5417485714285711,0.6888299999999996,0.5899971428571426,0.6877814285714283,69.63516483516491,59.699999999999974,0.05544285714285711,0,24,400,first_pull,0,False
0.5466642857142854,0.6986514285714283,0.5844865714285712,0.7069714285714283,52.768131868131945,59.699999999999974,0.03282857142857141,0,27,450,first_pull,0,False
0.5515799999999997,0.7053374285714281,0.5789759999999997,0.719834571428571,35.901098901098976,59.699999999999974,0.025922857142857126,0,30,500,first_pull,1,False
0.5564957142857141,0.7030937142857139,0.5786422857142854,0.7157622857142854,19.034065934066064,59.699999999999974,0.02463999999999999,0,33,550,jerk_dip,0,False
0.5614114285714283,0.6936831428571425,0.5714588571428568,0.7044488571428567,2.1670329670330943,59.699999999999974,0.02057999999999999,0,36,600,clean_catch,1,False
0.5523999999999997,0.6786599999999997,0.5603599999999997,0.6864599999999996,-14.699999999999875,59.699999999999974,0.015799999999999995,0,39,650,jerk_drive,1,False
0.5443999999999998,0.6650399999999996,0.5502399999999998,0.6701399999999997,-43.49999999999977,88.49999999999996,0.011199999999999995,0,42,700,jerk_drive,1,False
0.5496799999999997,0.6653879999999996,0.5549185714285713,0.648632571428571,-37.8367857142855,82.83678571428567,0.00586285714285714,0,45,750,jerk_drive,1,False
0.5549599999999998,0.6657359999999997,0.5595971428571427,0.6645954285714282,-32.17357142857122,77.17357142857139,-0.0005542857142857224,0,48,800,jerk_drive,0,False
0.5602399999999998,0.6660839999999997,0.564275714285714,0.6805582857142853,-26.510357142856947,71.5103571428571,0.02423999999999998,0,51,850,jerk_drive,0,False
0.5655199999999998,0.6664319999999997,0.5689542857142854,0.720425714285714,-20.84714285714267,65.84714285714283,0.04903428571428568,0,54,900,jerk_drive,0,False
0.5667199999999997,0.6667799999999997,0.5719599999999996,0.7359999999999995,-15.18392857142834,60.18392857142854,0.0738285714285714,0,57,950,jerk_drive,0,False
0.569042857142857,0.6577114285714283,0.5685599999999997,0.7400142857142854,-9.520714285714064,54.520714285714256,0.0860285714285714,0,60,1000,clean_catch,0,False
0.571382857142857,0.6535428571428568,0.567105714285714,0.749105714285714,-3.8574999999997885,48.85749999999997,0.09859999999999997,0,63,1050,clean_catch,0,False
0.5710342857142854,0.6566771428571425,0.5680514285714282,0.7548371428571425,1.8057142857144868,43.19428571428569,0.10122857142857138,0,66,1100,clean_catch,0,False
0.5707114285714283,0.6565028571428568,0.5687114285714283,0.7510942857142854,1.2514285714287325,43.74857142857141,0.09665714285714282,0,69,1150,clean_catch,0,False
0.5706142857142854,0.6558742857142853,0.5672799999999998,0.7422657142857139,2.3057142857144868,42.69428571428569,0.08951428571428566,0,72,1200,clean_catch,0,False
0.5712399999999997,0.6548171428571424,0.5666085714285711,0.7401599999999996,3.131428571428728,41.86857142857141,0.08954285714285709,0,75,1250,clean_catch,0,False
