shoulder_mid_x,shoulder_mid_y,hip_mid_x,hip_mid_y,spine_angle,lean_deviation,postural_deviation,shoulder_asymmetry_flag,frame_index,timestamp_ms,lift_phase,low_visibility,in_lift_phase
0.45756857142857155,0.6067800000000002,0.4890428571428573,0.7437571428571431,12.928571428571416,32.071428571428584,0.16859999999999997,0,0,0,jerk_dip,0,False
0.4584457142857143,0.6059000000000003,0.4865285714285716,0.7401714285714289,11.785714285714278,33.21428571428573,0.16200000000000003,0,3,49,jerk_dip,0,False
0.4596514285714283,0.6054199999999997,0.4862571428571426,0.7387428571428568,11.271428571428572,33.72857142857141,0.15939999999999993,0,6,99,jerk_dip,0,False
0.46157999999999977,0.6060228571428569,0.48930571428571407,0.7391542857142854,11.745714285714286,33.2542857142857,0.16062857142857137,0,9,149,jerk_dip,0,False
0.46157999999999977,0.605925714285714,0.49046571428571406,0.7442771428571425,11.811428571428564,33.18857142857141,0.1671142857142856,0,12,199,jerk_dip,0,False
0.46179142857142835,0.604388571428571,0.49024285714285687,0.7459314285714282,11.34571428571428,33.65428571428569,0.1697714285714285,0,15,249,jerk_dip,0,False
0.46180857142857124,0.6045371428571424,0.48996571428571406,0.7497714285714282,10.982857142857142,34.017142857142844,0.17308571428571418,0,18,299,jerk_dip,0,False
0.4639657142857141,0.6048971428571426,0.49092857142857116,0.7510142857142853,10.494285714285695,34.50571428571427,0.1731714285714285,0,21,349,jerk_dip,0,False
0.46426857142857125,0.6051771428571425,0.48965999999999976,0.7494028571428568,10.002857142857124,34.99714285714284,0.16982857142857133,0,24,399,jerk_dip,0,False
0.4642571428571426,0.6029428571428569,0.48822285714285696,0.7491571428571424,9.342857142857127,35.657142857142844,0.17014285714285707,0,27,449,clean_catch,0,False
0.4626485714285712,0.6009714285714283,0.48482285714285694,0.7461857142857139,8.665714285714273,36.3342857142857,0.16835714285714276,0,30,499,clean_catch,0,False
0.46295714285714257,0.6019828571428568,0.4796371428571426,0.7515971428571425,6.445714285714274,38.5542857142857,0.16657142857142848,0,33,549,clean_catch,0,False
0.46365428571428546,0.6043999999999997,0.4785228571428569,0.757008571428571,5.396190476190469,39.60380952380951,0.16257142857142848,0,36,599,clean_catch,0,False
0.4639828571428569,0.6072742857142854,0.4768371428571426,0.7624199999999997,4.346666666666664,40.653333333333315,0.17445714285714276,0,39,649,clean_catch,0,False
0.46557999999999977,0.6119142857142854,0.47515142857142834,0.7678314285714282,3.297142857142859,41.70285714285713,0.1772857142857142,0,42,699,clean_catch,0,False
0.4662285714285712,0.6106942857142855,0.47454857142857115,0.7732428571428568,3.0628571428571263,41.93714285714283,0.1709714285714285,0,45,749,clean_catch,0,False
0.46505142857142834,0.6033942857142854,0.47945142857142836,0.7466257142857138,5.934285714285721,39.065714285714265,0.15791428571428562,0,48,799,clean_catch,0,False
0.46277428571428547,0.5994514285714283,0.4826799999999998,0.7315428571428567,8.485714285714295,36.51428571428569,0.15239999999999992,0,51,849,clean_catch,0,False
0.46285999999999977,0.600645714285714,0.4826114285714283,0.7355628571428567,8.342857142857127,36.657142857142844,0.15485714285714278,0,54,899,clean_catch,0,False
0.46267714285714256,0.6023771428571425,0.4840971428571426,0.739708571428571,8.859999999999985,36.13999999999998,0.1586857142857142,0,57,949,clean_catch,0,False
